col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,division
,Justice Of The Supreme Court - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All
,Dwayne Woodruff,Mark B Cohen,Vincent Furlong,Brian Mclaughlin,Deborah Cianfrani,Stella Tsai,Vikki Kristiansson,Daniel R Sulman,Jennifer Schultz,Deborah Canty,John Macoretta,Lawrence J Bozzelli,Zac Shaffer,David Conroy,Wendi Barish,Rania Major,Leon Goodman,Vincent Melchiorre,Shanese Johnson,Lucretia C Clemons,Henry Mcgregor Sias,Crystal B Powell,Leonard Deutchman,Terri M Booker,Mark J Moore,Bill Rice,Jon Marshall,Danyl S Patterson,Matthew C Monroe,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,All
Dwayne Woodruff,85,630,504,482,488,515,469,354,428,380,360,334,294,268,320,341,297,249,280,241,229,206,161,164,122,116,105,99,2,1,0,0,All
Mark B Cohen,,78,290,280,292,209,221,216,248,204,213,188,185,134,170,183,194,143,135,90,101,95,108,95,57,84,67,58,1,0,0,0,All
Vincent Furlong,,,17,283,244,204,222,198,143,135,217,199,169,170,109,156,138,196,162,111,135,85,83,49,51,64,44,30,1,0,1,1,All
Brian Mclaughlin,,,,21,248,215,196,135,158,131,228,233,108,115,97,160,127,121,111,61,142,42,75,44,56,60,51,33,1,0,0,0,All
Deborah Cianfrani,,,,,11,275,256,114,217,199,192,197,83,67,168,222,94,113,136,79,132,94,50,94,33,43,24,28,1,0,0,0,All
Stella Tsai,,,,,,5,308,134,234,213,170,176,114,91,184,217,106,82,149,141,160,91,59,87,51,25,35,26,2,0,0,0,All
Vikki Kristiansson,,,,,,,10,135,216,205,183,181,127,97,161,204,106,78,119,120,129,82,67,67,43,23,30,29,1,0,0,1,All
Daniel R Sulman,,,,,,,,55,153,133,100,97,192,138,122,77,148,145,89,93,59,78,81,32,39,36,36,38,2,0,1,0,All
Jennifer Schultz,,,,,,,,,5,260,100,97,129,92,221,140,126,82,99,107,65,116,80,103,50,40,44,33,0,0,0,0,All
Deborah Canty,,,,,,,,,,6,76,94,109,91,201,125,116,77,95,119,58,118,72,91,37,38,32,42,1,1,0,1,All
