col_1,col_2,col_3,col_4,division
,Justice Of The Supreme Court - Republican,Judge Of The Commonwealth Court - Republican,,All
,Sallie Mundy,Christine Fizzano Cannon,Paul Lalley,All
Sallie Mundy,7,77,72,All
Christine Fizzano Cannon,,1,68,All
Paul Lalley,,,1,All
Total,92,82,77,All
,Judge Of The Commonwealth Court - Republican,,Justice Of The Supreme Court - Republican,1
,Christine Fizzano Cannon,Paul Lalley,Sallie Mundy,1
Christine Fizzano Cannon,0,3,3,1
Paul Lalley,,0,3,1
Sallie Mundy,,,0,1
Total,3,3,3,1
,Judge Of The Commonwealth Court - Republican,,Justice Of The Supreme Court - Republican,2
,Christine Fizzano Cannon,Paul Lalley,Sallie Mundy,2
Christine Fizzano Cannon,0,1,2,2
Paul Lalley,,0,1,2
Sallie Mundy,,,0,2
Total,2,1,2,2
,Judge Of The Commonwealth Court - Republican,,Justice Of The Supreme Court - Republican,3
,Christine Fizzano Cannon,Paul Lalley,Sallie Mundy,3
Christine Fizzano Cannon,0,3,2,3
Paul Lalley,,0,2,3
Sallie Mundy,,,0,3
Total,3,3,2,3
,Justice Of The Supreme Court - Republican,Judge Of The Commonwealth Court - Republican,,4
,Sallie Mundy,Christine Fizzano Cannon,Paul Lalley,4
Sallie Mundy,0,5,5,4
Christine Fizzano Cannon,,0,4,4
Paul Lalley,,,0,4
Total,6,5,5,4
,Judge Of The Commonwealth Court - Republican,,Justice Of The Supreme Court - Republican,5
,Christine Fizzano Cannon,Paul Lalley,Sallie Mundy,5
Christine Fizzano Cannon,0,3,3,5
Paul Lalley,,0,3,5
Sallie Mundy,,,0,5
Total,3,3,3,5
,Justice Of The Supreme Court - Republican,Judge Of The Commonwealth Court - Republican,,6
,Sallie Mundy,Christine Fizzano Cannon,Paul Lalley,6
Sallie Mundy,1,5,5,6
Christine Fizzano Cannon,,0,5,6
Paul Lalley,,,0,6
Total,6,5,5,6
,Judge Of The Commonwealth Court - Republican,,Justice Of The Supreme Court - Republican,7
,Paul Lalley,Christine Fizzano Cannon,Sallie Mundy,7
Paul Lalley,0,1,2,7
Christine Fizzano Cannon,,0,1,7
Sallie Mundy,,,0,7
Total,2,1,2,7
,Justice Of The Supreme Court - Republican,Judge Of The Commonwealth Court - Republican,,9
,Sallie Mundy,Christine Fizzano Cannon,Paul Lalley,9
Sallie Mundy,1,3,3,9
Christine Fizzano Cannon,,0,2,9
Paul Lalley,,,0,9
Total,5,3,3,9
