col_1,col_2,col_3,col_4,col_5,division
,Justice Of The Supreme Court - Democrat,City Controller - Democrat,,,All
,Dwayne Woodruff,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,All
Dwayne Woodruff,310,855,616,28,All
Rebecca Rhynhart,,199,0,0,All
Alan L Butkovitz,,,111,0,All
Bobbie T Curry,,,,9,All
Total,"1,809","1,054",727,37,All
,Justice Of The Supreme Court - Democrat,City Controller - Democrat,,,1
,Dwayne Woodruff,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,1
Dwayne Woodruff,8,29,15,0,1
Rebecca Rhynhart,,8,0,0,1
Alan L Butkovitz,,,5,0,1
Bobbie T Curry,,,,0,1
Total,52,37,20,0,1
,Justice Of The Supreme Court - Democrat,City Controller - Democrat,,,2
,Dwayne Woodruff,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,2
Dwayne Woodruff,15,35,17,0,2
Rebecca Rhynhart,,4,0,0,2
Alan L Butkovitz,,,3,0,2
Bobbie T Curry,,,,0,2
Total,67,39,20,0,2
,Justice Of The Supreme Court - Democrat,City Controller - Democrat,,,3
,Dwayne Woodruff,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,3
Dwayne Woodruff,13,39,31,6,3
Rebecca Rhynhart,,17,0,0,3
Alan L Butkovitz,,,9,0,3
Bobbie T Curry,,,,0,3
Total,89,56,40,6,3
,Justice Of The Supreme Court - Democrat,City Controller - Democrat,,,4
,Dwayne Woodruff,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,4
Dwayne Woodruff,44,29,20,4,4
Rebecca Rhynhart,,8,0,0,4
Alan L Butkovitz,,,3,0,4
Bobbie T Curry,,,,0,4
Total,97,37,23,4,4
,Justice Of The Supreme Court - Democrat,City Controller - Democrat,,,5
,Dwayne Woodruff,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,5
Dwayne Woodruff,13,19,18,3,5
Rebecca Rhynhart,,9,0,0,5
Alan L Butkovitz,,,4,0,5
Bobbie T Curry,,,,0,5
Total,53,28,22,3,5
,Justice Of The Supreme Court - Democrat,City Controller - Democrat,,,6
,Dwayne Woodruff,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,6
Dwayne Woodruff,7,36,29,2,6
Rebecca Rhynhart,,8,0,0,6
Alan L Butkovitz,,,6,0,6
Bobbie T Curry,,,,0,6
Total,74,44,35,2,6
,Justice Of The Supreme Court - Democrat,City Controller - Democrat,,,7
,Dwayne Woodruff,Alan L Butkovitz,Rebecca Rhynhart,Bobbie T Curry,7
Dwayne Woodruff,13,29,29,1,7
Alan L Butkovitz,,4,0,0,7
Rebecca Rhynhart,,,4,0,7
Bobbie T Curry,,,,0,7
Total,72,33,33,1,7
,Justice Of The Supreme Court - Democrat,City Controller - Democrat,,,8
,Dwayne Woodruff,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,8
Dwayne Woodruff,17,32,31,0,8
Rebecca Rhynhart,,9,0,0,8
Alan L Butkovitz,,,5,0,8
Bobbie T Curry,,,,0,8
Total,80,41,36,0,8
,Justice Of The Supreme Court - Democrat,City Controller - Democrat,,,9
,Dwayne Woodruff,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,9
Dwayne Woodruff,18,66,25,1,9
Rebecca Rhynhart,,11,0,0,9
Alan L Butkovitz,,,6,0,9
Bobbie T Curry,,,,0,9
Total,110,77,31,1,9
,Justice Of The Supreme Court - Democrat,City Controller - Democrat,,,10
,Dwayne Woodruff,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,10
Dwayne Woodruff,15,36,28,1,10
Rebecca Rhynhart,,6,0,0,10
Alan L Butkovitz,,,6,0,10
Bobbie T Curry,,,,1,10
Total,80,42,34,2,10
,Justice Of The Supreme Court - Democrat,City Controller - Democrat,,,11
,Dwayne Woodruff,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,11
Dwayne Woodruff,13,68,45,1,11
Rebecca Rhynhart,,14,0,0,11
Alan L Butkovitz,,,7,0,11
Bobbie T Curry,,,,0,11
Total,127,82,52,1,11
,Justice Of The Supreme Court - Democrat,City Controller - Democrat,,,12
,Dwayne Woodruff,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,12
Dwayne Woodruff,13,42,25,1,12
Rebecca Rhynhart,,6,0,0,12
Alan L Butkovitz,,,6,0,12
Bobbie T Curry,,,,1,12
Total,81,48,31,2,12
,Justice Of The Supreme Court - Democrat,City Controller - Democrat,,,13
,Dwayne Woodruff,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,13
Dwayne Woodruff,9,28,16,0,13
Rebecca Rhynhart,,6,0,0,13
Alan L Butkovitz,,,3,0,13
Bobbie T Curry,,,,0,13
Total,53,34,19,0,13
,Justice Of The Supreme Court - Democrat,City Controller - Democrat,,,14
,Dwayne Woodruff,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,14
Dwayne Woodruff,18,49,28,1,14
Rebecca Rhynhart,,12,0,0,14
Alan L Butkovitz,,,5,0,14
Bobbie T Curry,,,,0,14
Total,96,61,33,1,14
,Justice Of The Supreme Court - Democrat,City Controller - Democrat,,,15
,Dwayne Woodruff,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,15
