col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,division
Stella Tsai,,,,,,,,,11,126,152,95,69,57,71,53,118,43,99,106,121,33,35,36,50,45,28,28,14,33,18,14,11,2,1,0,0,All
Vincent Furlong,,,,,,,,,,1,126,84,75,44,46,69,118,42,92,113,114,71,34,48,38,19,27,24,46,23,9,16,12,1,0,0,0,All
Deborah Cianfrani,,,,,,,,,,,9,101,90,52,78,32,138,39,104,110,108,35,33,32,57,46,17,29,18,17,22,18,12,3,0,0,1,All
Shanese Johnson,,,,,,,,,,,,9,105,106,89,59,58,112,53,55,54,46,59,33,46,63,58,68,14,15,27,23,12,2,0,1,0,All
Mark B Cohen,,,,,,,,,,,,,15,67,83,54,64,72,49,38,38,46,54,24,42,43,47,24,27,19,19,15,17,1,0,1,0,All
Lucretia C Clemons,,,,,,,,,,,,,,8,54,80,10,108,21,23,17,58,39,59,42,57,50,55,43,12,26,16,10,0,0,1,0,All
Deborah Canty,,,,,,,,,,,,,,,5,54,42,78,35,20,22,51,59,34,66,53,52,48,26,27,25,20,22,3,1,1,0,All
Zac Shaffer,,,,,,,,,,,,,,,,2,19,64,17,18,21,88,50,91,32,46,44,27,64,32,10,16,7,0,1,1,1,All
John Macoretta,,,,,,,,,,,,,,,,,2,13,95,102,108,29,21,16,27,14,7,10,12,17,8,9,6,0,0,0,0,All
Crystal B Powell,,,,,,,,,,,,,,,,,,1,24,16,12,35,53,23,37,50,60,70,27,12,25,19,13,2,0,1,0,All
Brian Mclaughlin,,,,,,,,,,,,,,,,,,,4,93,86,23,31,18,25,19,10,13,15,18,10,9,6,1,0,0,0,All
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,,2,98,22,17,18,20,12,7,9,13,14,11,10,6,1,0,0,0,All
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,1,14,21,11,14,10,6,9,9,21,10,9,5,0,0,0,0,All
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,2,33,78,27,29,20,21,54,23,7,10,6,0,0,1,0,All
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,4,25,42,36,34,30,17,28,28,16,14,1,1,1,1,All
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,1,20,22,23,16,57,19,7,11,8,0,1,0,1,All
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,1,45,13,28,13,26,17,10,9,0,1,0,0,All
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,,3,27,23,6,22,17,8,2,1,1,2,0,All
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,11,26,19,5,16,10,8,1,0,1,0,All
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,15,7,20,10,12,1,0,0,1,All
David Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,10,1,0,0,0,All
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,5,6,0,1,0,1,All
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,8,0,0,0,0,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,0,0,1,All
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,1,All
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,All
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,All
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,All
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,423,331,292,99,94,17,333,332,307,282,280,278,255,216,208,196,191,185,183,170,169,168,137,132,130,122,119,109,102,70,66,51,41,4,3,2,1,All
,Judge Of The Commonwealth Court - Democrat,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Ellen Ceisler,Joe Cosgrove,Timothy Barry,Irene M Clark,Todd Eagen,Bryan Barbin,Deborah Cianfrani,Rania Major,Shanese Johnson,Deborah Canty,Stella Tsai,Zac Shaffer,Vikki Kristiansson,Mark B Cohen,Brian Mclaughlin,John Macoretta,Wendi Barish,Crystal B Powell,Leon Goodman,Lawrence J Bozzelli,Vincent Melchiorre,Danyl S Patterson,Mark J Moore,Daniel R Sulman,Henry Mcgregor Sias,Leonard Deutchman,Lucretia C Clemons,Terri M Booker,Bill Rice,Jennifer Schultz,Vincent Furlong,David Conroy,Betsy Wahl,Jon Marshall,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,1
Ellen Ceisler,0,7,2,4,0,1,10,8,9,10,9,9,8,4,3,4,5,7,5,3,5,5,6,2,2,1,5,4,3,3,3,3,0,0,0,0,0,1
Joe Cosgrove,,1,3,0,1,0,8,5,3,4,4,8,6,6,6,5,2,3,3,4,5,1,2,4,3,3,1,2,1,1,3,3,1,1,0,0,0,1
Timothy Barry,,,0,1,0,0,5,5,3,1,3,1,2,4,5,3,2,2,3,3,2,1,0,2,1,1,1,0,1,1,1,0,0,0,0,0,0,1
Irene M Clark,,,,0,0,0,4,4,4,3,4,0,2,0,0,1,1,1,0,1,0,2,1,0,1,0,2,3,1,1,1,0,0,0,0,0,0,1
Todd Eagen,,,,,0,0,1,1,0,0,0,2,0,0,1,1,2,0,2,0,1,0,0,1,1,2,0,1,1,1,0,0,1,1,0,0,0,1
Bryan Barbin,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Deborah Cianfrani,,,,,,,2,7,6,5,7,5,5,4,5,6,3,4,3,5,3,2,3,1,4,2,3,4,3,2,2,1,1,1,0,0,0,1
Rania Major,,,,,,,,0,7,6,8,4,6,3,5,6,4,2,2,6,1,3,1,2,5,1,2,3,1,3,2,0,0,0,0,0,0,1
Shanese Johnson,,,,,,,,,0,7,8,3,4,2,1,3,3,4,2,3,1,4,3,0,3,0,3,3,2,1,1,0,0,0,0,0,0,1
Deborah Canty,,,,,,,,,,0,6,5,5,4,3,0,4,6,3,1,2,4,4,2,0,2,4,3,2,2,0,0,0,0,0,0,0,1
Stella Tsai,,,,,,,,,,,0,5,5,3,3,4,4,5,3,4,1,3,2,1,4,1,3,3,2,1,2,0,0,0,0,0,0,1
Zac Shaffer,,,,,,,,,,,,0,5,2,2,2,4,5,5,1,4,1,2,3,2,3,2,1,2,2,2,2,1,1,0,0,0,1
Vikki Kristiansson,,,,,,,,,,,,,0,2,2,3,2,3,0,4,3,1,1,2,3,1,1,1,0,2,4,2,0,0,0,0,0,1
Mark B Cohen,,,,,,,,,,,,,,1,5,3,1,3,3,2,1,1,1,3,1,2,1,0,1,2,0,0,0,0,0,0,0,1
Brian Mclaughlin,,,,,,,,,,,,,,,0,4,2,2,3,3,1,1,0,3,2,2,0,0,0,1,1,0,0,0,0,0,0,1
John Macoretta,,,,,,,,,,,,,,,,1,2,1,3,4,1,1,1,2,5,2,0,1,0,2,2,1,0,0,0,0,0,1
Wendi Barish,,,,,,,,,,,,,,,,,1,3,3,1,3,2,2,2,1,1,2,2,1,1,0,1,0,0,0,0,0,1
Crystal B Powell,,,,,,,,,,,,,,,,,,0,5,0,2,3,3,2,0,2,3,1,1,2,0,0,0,0,0,0,0,1
Leon Goodman,,,,,,,,,,,,,,,,,,,0,0,3,2,2,3,1,4,2,1,2,2,0,0,1,1,0,0,0,1
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,4,0,0,0,0,0,2,0,0,0,0,0,0,1
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,0,1,2,2,0,1,2,2,2,0,2,3,1,1,0,0,0,1
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,1,3,2,1,0,0,0,0,0,0,0,0,1
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,2,1,1,0,1,0,0,0,0,0,1
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,0,0,0,1,1,1,0,0,0,0,0,1
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,2,0,0,0,0,0,0,1
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,0,1,1,0,0,0,1
Lucretia C Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,0,0,0,0,0,0,0,1
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,1,1,1,0,0,0,1
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,1
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,1
David Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,20,16,13,5,3,1,18,14,14,12,12,12,11,10,9,9,9,8,8,7,7,6,6,5,5,5,5,5,4,4,4,3,1,1,0,0,0,1
,Judge Of The Commonwealth Court - Democrat,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Ellen Ceisler,Joe Cosgrove,Timothy Barry,Irene M Clark,Todd Eagen,Bryan Barbin,Vikki Kristiansson,Stella Tsai,Vincent Furlong,Daniel R Sulman,Shanese Johnson,Rania Major,Danyl S Patterson,Deborah Canty,Zac Shaffer,Deborah Cianfrani,Mark B Cohen,Vincent Melchiorre,Brian Mclaughlin,Crystal B Powell,John Macoretta,Lawrence J Bozzelli,Henry Mcgregor Sias,Lucretia C Clemons,David Conroy,Leon Goodman,Jennifer Schultz,Terri M Booker,Wendi Barish,Jon Marshall,Leonard Deutchman,Mark J Moore,Bill Rice,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,2
Ellen Ceisler,0,16,8,3,1,0,18,10,16,18,10,10,11,13,13,6,10,9,4,13,4,6,3,9,8,4,5,6,4,4,2,3,1,0,0,0,0,2
Joe Cosgrove,,1,8,0,0,0,22,14,22,17,9,10,11,5,11,6,5,10,8,5,8,8,7,3,7,2,2,2,2,3,1,0,1,0,0,0,0,2
Timothy Barry,,,0,1,1,0,10,8,10,5,7,12,2,6,3,9,5,1,8,4,9,8,7,2,2,3,1,2,4,1,3,3,0,0,0,0,0,2
Irene M Clark,,,,0,0,0,0,1,0,0,3,2,0,2,0,4,1,1,2,2,0,1,1,2,1,0,1,3,1,1,0,0,0,0,0,0,0,2
Todd Eagen,,,,,0,0,0,2,0,0,1,0,0,1,2,1,1,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2
Bryan Barbin,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Vikki Kristiansson,,,,,,,0,12,24,15,8,11,9,3,12,6,6,9,9,4,10,9,9,3,7,3,2,0,1,2,0,1,0,0,0,0,0,2
Stella Tsai,,,,,,,,4,11,6,10,11,3,5,4,9,4,5,8,4,11,8,9,7,2,3,5,2,2,2,1,0,1,0,0,0,0,2
Vincent Furlong,,,,,,,,,0,15,7,12,9,2,10,8,5,9,7,3,10,8,9,1,8,1,1,0,1,2,1,1,0,0,0,0,0,2
Daniel R Sulman,,,,,,,,,,0,6,5,9,5,13,2,5,10,1,5,3,5,0,4,9,3,3,2,3,1,3,2,1,0,0,0,0,2
Shanese Johnson,,,,,,,,,,,2,9,4,8,5,7,7,6,6,7,6,3,4,7,2,3,5,4,4,3,2,1,1,0,0,0,0,2
Rania Major,,,,,,,,,,,,0,4,4,4,11,4,4,9,4,8,8,8,5,3,2,1,3,1,3,1,2,0,0,0,0,0,2
Danyl S Patterson,,,,,,,,,,,,,5,4,8,2,3,8,0,4,0,1,0,4,7,0,2,2,1,2,0,0,0,0,0,0,0,2
Deborah Canty,,,,,,,,,,,,,,2,3,3,4,2,4,8,3,3,1,4,2,1,5,4,3,2,2,0,1,0,0,0,0,2
Zac Shaffer,,,,,,,,,,,,,,,1,2,5,12,1,3,1,1,0,5,8,3,3,1,0,0,0,1,0,0,0,0,0,2
Deborah Cianfrani,,,,,,,,,,,,,,,,0,3,4,7,2,6,6,7,4,3,1,2,3,2,2,1,1,0,0,0,0,0,2
Mark B Cohen,,,,,,,,,,,,,,,,,0,2,2,6,2,2,3,4,2,5,2,3,4,1,1,2,1,0,0,0,0,2
Vincent Melchiorre,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,5,7,1,4,0,0,1,0,0,0,0,0,0,0,2
Brian Mclaughlin,,,,,,,,,,,,,,,,,,,0,2,6,8,8,1,1,2,1,1,2,1,1,0,0,0,0,0,0,2
Crystal B Powell,,,,,,,,,,,,,,,,,,,,0,2,3,2,6,3,2,3,6,3,3,1,2,1,0,0,0,0,2
John Macoretta,,,,,,,,,,,,,,,,,,,,,0,7,8,0,0,1,2,0,0,1,1,0,0,0,0,0,0,2
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,,,,0,7,1,2,3,2,1,2,2,3,1,0,0,0,0,0,2
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2
Lucretia C Clemons,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,5,4,2,2,0,2,0,0,0,0,0,2
David Conroy,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,1,1,0,0,0,0,0,2
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,2,1,2,0,0,0,0,0,2
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,0,0,0,0,2
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,0,1,1,0,0,0,0,2
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,1,0,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,2
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,2
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,37,32,20,6,5,0,29,28,27,22,22,19,18,18,18,17,16,15,14,14,13,13,12,11,10,9,7,7,7,5,3,3,1,0,0,0,0,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,,,,,3
,Stella Tsai,Brian Mclaughlin,Shanese Johnson,Lucretia C Clemons,Mark B Cohen,Rania Major,Vikki Kristiansson,Vincent Furlong,Daniel R Sulman,Danyl S Patterson,David Conroy,John Macoretta,Crystal B Powell,Deborah Canty,Henry Mcgregor Sias,Lawrence J Bozzelli,Mark J Moore,Vincent Melchiorre,Deborah Cianfrani,Jennifer Schultz,Leon Goodman,Bill Rice,Jon Marshall,Leonard Deutchman,Terri M Booker,Zac Shaffer,Wendi Barish,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,Ellen Ceisler,Timothy Barry,Joe Cosgrove,Irene M Clark,Todd Eagen,Bryan Barbin,3
Stella Tsai,0,3,4,5,2,4,3,1,1,2,3,2,4,2,1,1,2,2,2,1,1,0,2,1,2,1,1,0,0,0,0,6,5,3,2,1,0,3
Brian Mclaughlin,,0,5,0,4,4,4,6,2,1,0,4,0,3,4,3,1,1,3,2,1,0,1,0,0,0,1,0,0,0,0,4,4,5,0,0,0,3
Shanese Johnson,,,0,3,5,4,5,3,1,3,0,2,3,3,2,2,2,0,2,2,2,0,1,0,1,0,1,0,0,0,0,6,5,2,1,0,0,3
Lucretia C Clemons,,,,0,2,2,2,0,2,2,2,0,3,1,0,0,1,2,0,1,1,0,0,0,1,2,0,0,0,0,0,4,2,1,1,2,0,3
Mark B Cohen,,,,,0,2,3,3,1,3,0,1,2,1,1,1,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,5,3,1,1,0,0,3
Rania Major,,,,,,0,3,3,0,1,0,2,2,2,2,2,1,0,2,2,0,0,1,0,1,0,1,0,0,0,0,4,4,2,0,0,0,3
Vikki Kristiansson,,,,,,,0,4,1,2,0,3,2,2,3,3,1,0,2,1,2,0,0,0,1,0,0,0,0,0,0,3,5,2,1,0,0,3
Vincent Furlong,,,,,,,,0,2,1,0,4,0,2,4,3,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,2,4,3,0,0,0,3
Daniel R Sulman,,,,,,,,,1,1,2,1,0,2,1,0,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,2,0,2,0,3
Danyl S Patterson,,,,,,,,,,1,0,0,2,1,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,3
David Conroy,,,,,,,,,,,0,1,1,0,0,1,0,3,0,0,0,1,1,2,1,2,0,0,0,0,0,2,1,0,1,2,1,3
John Macoretta,,,,,,,,,,,,0,1,1,4,3,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,1,3,2,1,0,0,3
Crystal B Powell,,,,,,,,,,,,,0,1,0,0,1,1,0,1,1,0,0,1,2,0,0,0,0,0,0,3,2,0,2,0,0,3
Deborah Canty,,,,,,,,,,,,,,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,2,2,3,0,0,0,3
Henry Mcgregor Sias,,,,,,,,,,,,,,,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,3
Lawrence J Bozzelli,,,,,,,,,,,,,,,,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,2,3,1,0,0,1,3
Mark J Moore,,,,,,,,,,,,,,,,,1,0,1,0,2,1,1,0,0,0,1,0,0,0,0,2,0,2,2,0,0,3
Vincent Melchiorre,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,1,2,0,3
Deborah Cianfrani,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,0,0,0,0,2,2,2,0,0,0,3
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,3
Leon Goodman,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,3
Bill Rice,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,3
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,1,0,1,3
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,1,0,0,3
Zac Shaffer,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,3
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,0,3
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
Ellen Ceisler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,1,0,1,3
Timothy Barry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,3
Joe Cosgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,3
Irene M Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Todd Eagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Bryan Barbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,11,9,8,7,6,6,6,6,5,5,5,5,4,4,4,4,4,4,3,3,3,2,2,2,2,2,1,0,0,0,0,10,8,7,3,2,1,3
,Judge Of The Commonwealth Court - Democrat,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Ellen Ceisler,Joe Cosgrove,Timothy Barry,Bryan Barbin,Todd Eagen,Irene M Clark,Stella Tsai,Vikki Kristiansson,Vincent Furlong,Rania Major,Henry Mcgregor Sias,Mark B Cohen,Brian Mclaughlin,Deborah Canty,Jennifer Schultz,Crystal B Powell,Shanese Johnson,Deborah Cianfrani,Bill Rice,David Conroy,Leon Goodman,Leonard Deutchman,Lucretia C Clemons,Daniel R Sulman,John Macoretta,Lawrence J Bozzelli,Vincent Melchiorre,Danyl S Patterson,Terri M Booker,Zac Shaffer,Mark J Moore,Wendi Barish,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Jon Marshall,Matthew C Monroe,4
Ellen Ceisler,0,4,1,0,0,0,8,6,7,5,5,6,2,5,4,6,4,3,3,3,4,4,3,2,2,0,2,2,2,2,1,1,0,0,0,0,0,4
Joe Cosgrove,,0,2,1,1,0,5,6,7,5,4,3,5,1,1,3,2,2,1,3,1,2,1,2,3,3,3,0,0,1,0,0,0,0,0,0,0,4
Timothy Barry,,,0,0,0,0,4,1,2,2,2,0,2,1,1,0,1,2,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,4
Bryan Barbin,,,,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
Todd Eagen,,,,,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4
Irene M Clark,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Stella Tsai,,,,,,,0,6,5,4,7,2,4,4,3,2,4,4,0,0,3,4,1,0,2,2,0,1,1,1,1,1,0,0,0,0,0,4
Vikki Kristiansson,,,,,,,,2,7,4,5,4,3,2,2,3,2,3,1,1,3,3,1,0,2,2,1,1,1,2,1,1,0,0,0,0,0,4
Vincent Furlong,,,,,,,,,0,5,3,3,2,1,3,3,3,4,1,3,0,2,1,1,3,2,2,1,0,2,0,0,0,0,0,0,0,4
Rania Major,,,,,,,,,,3,4,3,3,3,0,2,3,3,2,3,1,1,1,3,2,2,3,1,1,2,0,0,0,0,0,0,0,4
Henry Mcgregor Sias,,,,,,,,,,,0,1,4,3,1,1,2,3,0,0,3,3,1,0,1,2,0,0,1,1,1,1,0,0,0,0,0,4
Mark B Cohen,,,,,,,,,,,,0,1,3,2,5,3,2,4,3,2,1,3,2,1,0,2,2,1,1,0,0,0,0,0,0,0,4
Brian Mclaughlin,,,,,,,,,,,,,1,1,0,1,2,3,0,0,2,1,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,4
Deborah Canty,,,,,,,,,,,,,,0,3,1,3,2,2,1,2,1,1,2,0,0,1,2,1,0,1,1,0,0,0,0,0,4
Jennifer Schultz,,,,,,,,,,,,,,,1,2,2,2,1,1,1,2,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,4
Crystal B Powell,,,,,,,,,,,,,,,,0,2,1,3,2,2,2,3,1,2,0,1,1,1,1,0,0,0,0,0,0,0,4
Shanese Johnson,,,,,,,,,,,,,,,,,0,3,1,0,1,1,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,4
