col_1,col_2,col_3,col_4,division
,Judge Of The Commonwealth Court - Republican,,District Attorney - Republican,All
,Christine Fizzano Cannon,Paul Lalley,Beth Grossman,All
Christine Fizzano Cannon,8,40,44,All
Paul Lalley,,2,40,All
Beth Grossman,,,5,All
Total,55,45,52,All
,Judge Of The Commonwealth Court - Republican,,District Attorney - Republican,1
,Christine Fizzano Cannon,Paul Lalley,Beth Grossman,1
Christine Fizzano Cannon,2,4,5,1
Paul Lalley,,0,4,1
Beth Grossman,,,1,1
Total,7,4,6,1
,Judge Of The Commonwealth Court - Republican,,District Attorney - Republican,2
,Christine Fizzano Cannon,Paul Lalley,Beth Grossman,2
Christine Fizzano Cannon,1,5,5,2
Paul Lalley,,0,5,2
Beth Grossman,,,0,2
Total,6,5,5,2
,District Attorney - Republican,Judge Of The Commonwealth Court - Republican,,3
,Beth Grossman,Christine Fizzano Cannon,Paul Lalley,3
Beth Grossman,0,2,2,3
Christine Fizzano Cannon,,0,2,3
Paul Lalley,,,0,3
Total,3,3,3,3
,District Attorney - Republican,Judge Of The Commonwealth Court - Republican,,5
,Beth Grossman,Paul Lalley,Christine Fizzano Cannon,5
Beth Grossman,0,3,2,5
Paul Lalley,,0,2,5
Christine Fizzano Cannon,,,0,5
Total,3,3,2,5
,Judge Of The Commonwealth Court - Republican,,District Attorney - Republican,6
,Christine Fizzano Cannon,Paul Lalley,Beth Grossman,6
Christine Fizzano Cannon,1,4,4,6
Paul Lalley,,0,4,6
Beth Grossman,,,0,6
Total,5,4,4,6
,Judge Of The Commonwealth Court - Republican,,District Attorney - Republican,7
,Christine Fizzano Cannon,Paul Lalley,Beth Grossman,7
Christine Fizzano Cannon,1,7,7,7
Paul Lalley,,1,6,7
Beth Grossman,,,1,7
Total,9,8,8,7
,District Attorney - Republican,Judge Of The Commonwealth Court - Republican,,10
,Beth Grossman,Paul Lalley,Christine Fizzano Cannon,10
Beth Grossman,0,2,1,10
Paul Lalley,,0,1,10
Christine Fizzano Cannon,,,0,10
Total,2,2,1,10
,District Attorney - Republican,Judge Of The Commonwealth Court - Republican,,11
,Beth Grossman,Christine Fizzano Cannon,Paul Lalley,11
Beth Grossman,2,3,3,11
Christine Fizzano Cannon,,0,3,11
Paul Lalley,,,0,11
Total,5,3,3,11
,District Attorney - Republican,Judge Of The Commonwealth Court - Republican,,14
,Beth Grossman,Christine Fizzano Cannon,Paul Lalley,14
Beth Grossman,1,2,2,14
Christine Fizzano Cannon,,0,2,14
Paul Lalley,,,0,14
Total,3,2,2,14
,District Attorney - Republican,Judge Of The Commonwealth Court - Republican,,16
,Beth Grossman,Christine Fizzano Cannon,Paul Lalley,16
Beth Grossman,0,1,1,16
Christine Fizzano Cannon,,0,1,16
Paul Lalley,,,0,16
Total,1,1,1,16
,District Attorney - Republican,Judge Of The Commonwealth Court - Republican,,18
,Beth Grossman,Christine Fizzano Cannon,Paul Lalley,18
Beth Grossman,0,1,1,18
Christine Fizzano Cannon,,0,1,18
Paul Lalley,,,0,18
Total,1,1,1,18
,Judge Of The Commonwealth Court - Republican,,District Attorney - Republican,19
,Christine Fizzano Cannon,Paul Lalley,Beth Grossman,19
Christine Fizzano Cannon,1,1,2,19
Paul Lalley,,0,1,19
Beth Grossman,,,0,19
Total,3,1,2,19
,District Attorney - Republican,Judge Of The Commonwealth Court - Republican,,20
,Beth Grossman,Christine Fizzano Cannon,Paul Lalley,20
Beth Grossman,0,1,1,20
Christine Fizzano Cannon,,0,1,20
Paul Lalley,,,0,20
Total,1,1,1,20
,District Attorney - Republican,Judge Of The Commonwealth Court - Republican,,23
,Beth Grossman,Christine Fizzano Cannon,Paul Lalley,23
Beth Grossman,0,1,1,23
Christine Fizzano Cannon,,0,1,23
Paul Lalley,,,0,23
Total,1,1,1,23
,Judge Of The Commonwealth Court - Republican,,District Attorney - Republican,26
,Christine Fizzano Cannon,Paul Lalley,Beth Grossman,26
Christine Fizzano Cannon,1,3,3,26
Paul Lalley,,0,2,26
Beth Grossman,,,0,26
Total,5,3,3,26
,Judge Of The Commonwealth Court - Republican,,District Attorney - Republican,28
,Christine Fizzano Cannon,Paul Lalley,Beth Grossman,28
Christine Fizzano Cannon,1,0,2,28
Paul Lalley,,0,0,28
Beth Grossman,,,0,28
Total,3,0,2,28
,Judge Of The Commonwealth Court - Republican,,District Attorney - Republican,29
,Paul Lalley,Christine Fizzano Cannon,Beth Grossman,29
Paul Lalley,1,2,2,29
Christine Fizzano Cannon,,0,2,29
Beth Grossman,,,0,29
Total,3,2,2,29
