col_1,col_2,col_3,division
,Justice Of The Supreme Court - Republican,Judge Of The Court Of Common Pleas - Republican,All
,Sallie Mundy,Vincent Furlong,All
Sallie Mundy,6,51,All
Vincent Furlong,,1,All
Total,57,52,All
,Judge Of The Court Of Common Pleas - Republican,Justice Of The Supreme Court - Republican,12
,Vincent Furlong,Sallie Mundy,12
Vincent Furlong,1,1,12
Sallie Mundy,,0,12
Total,2,1,12
,Justice Of The Supreme Court - Republican,Judge Of The Court Of Common Pleas - Republican,14
,Sallie Mundy,Vincent Furlong,14
Sallie Mundy,0,2,14
Vincent Furlong,,0,14
Total,2,2,14
,Justice Of The Supreme Court - Republican,Judge Of The Court Of Common Pleas - Republican,17
,Sallie Mundy,Vincent Furlong,17
Sallie Mundy,0,3,17
Vincent Furlong,,0,17
Total,3,3,17
,Justice Of The Supreme Court - Republican,Judge Of The Court Of Common Pleas - Republican,18
,Sallie Mundy,Vincent Furlong,18
Sallie Mundy,1,1,18
Vincent Furlong,,0,18
Total,2,1,18
,Justice Of The Supreme Court - Republican,Judge Of The Court Of Common Pleas - Republican,19
,Sallie Mundy,Vincent Furlong,19
Sallie Mundy,0,1,19
Vincent Furlong,,0,19
Total,1,1,19
,Justice Of The Supreme Court - Republican,Judge Of The Court Of Common Pleas - Republican,21
,Sallie Mundy,Vincent Furlong,21
Sallie Mundy,0,3,21
Vincent Furlong,,0,21
Total,3,3,21
,Justice Of The Supreme Court - Republican,Judge Of The Court Of Common Pleas - Republican,22
,Sallie Mundy,Vincent Furlong,22
Sallie Mundy,0,2,22
Vincent Furlong,,0,22
Total,2,2,22
,Justice Of The Supreme Court - Republican,Judge Of The Court Of Common Pleas - Republican,23
,Sallie Mundy,Vincent Furlong,23
Sallie Mundy,1,9,23
Vincent Furlong,,0,23
Total,10,9,23
,Justice Of The Supreme Court - Republican,Judge Of The Court Of Common Pleas - Republican,24
,Sallie Mundy,Vincent Furlong,24
Sallie Mundy,0,4,24
Vincent Furlong,,0,24
Total,4,4,24
,Justice Of The Supreme Court - Republican,Judge Of The Court Of Common Pleas - Republican,25
,Sallie Mundy,Vincent Furlong,25
Sallie Mundy,0,7,25
Vincent Furlong,,0,25
Total,7,7,25
,Justice Of The Supreme Court - Republican,Judge Of The Court Of Common Pleas - Republican,31
,Sallie Mundy,Vincent Furlong,31
Sallie Mundy,0,3,31
Vincent Furlong,,0,31
Total,3,3,31
,Justice Of The Supreme Court - Republican,Judge Of The Court Of Common Pleas - Republican,33
,Sallie Mundy,Vincent Furlong,33
Sallie Mundy,0,1,33
Vincent Furlong,,0,33
Total,1,1,33
,Justice Of The Supreme Court - Republican,Judge Of The Court Of Common Pleas - Republican,34
,Sallie Mundy,Vincent Furlong,34
Sallie Mundy,4,10,34
Vincent Furlong,,0,34
Total,14,10,34
,Justice Of The Supreme Court - Republican,Judge Of The Court Of Common Pleas - Republican,37
,Sallie Mundy,Vincent Furlong,37
Sallie Mundy,0,1,37
Vincent Furlong,,0,37
Total,1,1,37
,Justice Of The Supreme Court - Republican,Judge Of The Court Of Common Pleas - Republican,39
,Sallie Mundy,Vincent Furlong,39
Sallie Mundy,0,1,39
Vincent Furlong,,0,39
Total,1,1,39
,Justice Of The Supreme Court - Republican,Judge Of The Court Of Common Pleas - Republican,41
,Sallie Mundy,Vincent Furlong,41
Sallie Mundy,0,2,41
Vincent Furlong,,0,41
Total,2,2,41
