col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Judge Of The Municipal Court - Democrat,,,,,,,,,District Attorney - Democrat,,,,,,,All
,Marissa Brumbach,Matt Wolf,George Twardy,Jon Marshall,Sherman Toppin,Bill Rice,Betsy Wahl,Crystal B Powell,Christian Dicicco,Lawrence S Krasner,Joe Khan,Rich Negrin,Michael W Untermeyer,John O Neill,Tariq Karim El Shabazz,Teresa Carr Deni,All
Marissa Brumbach,17,994,560,297,223,48,1,0,0,"1,769",664,305,77,64,54,35,All
Matt Wolf,,7,113,86,46,26,0,0,0,753,350,178,73,37,21,15,All
George Twardy,,,24,40,16,6,0,0,0,445,313,77,42,25,23,9,All
Jon Marshall,,,,1,20,9,1,1,0,272,95,70,20,18,13,8,All
Sherman Toppin,,,,,1,13,0,0,0,245,64,24,20,6,21,2,All
Bill Rice,,,,,,0,0,0,0,60,18,10,10,5,9,3,All
Betsy Wahl,,,,,,,0,0,0,1,0,0,0,0,1,0,All
Crystal B Powell,,,,,,,,0,0,0,0,0,0,0,0,1,All
Christian Dicicco,,,,,,,,,0,0,0,0,0,0,0,0,All
Lawrence S Krasner,,,,,,,,,,512,0,0,0,0,0,0,All
Joe Khan,,,,,,,,,,,230,0,0,0,0,0,All
Rich Negrin,,,,,,,,,,,,120,0,0,0,0,All
Michael W Untermeyer,,,,,,,,,,,,,37,0,0,0,All
John O Neill,,,,,,,,,,,,,,35,0,0,All
Tariq Karim El Shabazz,,,,,,,,,,,,,,,29,0,All
Teresa Carr Deni,,,,,,,,,,,,,,,,10,All
Total,"3,011","1,439",976,499,385,116,2,1,0,"2,650","1,173",516,185,128,118,55,All
,Judge Of The Municipal Court - Democrat,,,,,,,,,District Attorney - Democrat,,,,,,,1
,Marissa Brumbach,Matt Wolf,George Twardy,Jon Marshall,Sherman Toppin,Bill Rice,Betsy Wahl,Christian Dicicco,Crystal B Powell,Lawrence S Krasner,Joe Khan,Rich Negrin,John O Neill,Michael W Untermeyer,Tariq Karim El Shabazz,Teresa Carr Deni,1
Marissa Brumbach,2,34,23,10,8,0,0,0,0,53,24,16,7,6,3,0,1
