col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,Judge Of The Superior Court - Democrat,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,All
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Marissa Brumbach,Matt Wolf,George Twardy,Sherman Toppin,Jon Marshall,Bill Rice,Betsy Wahl,Christian Dicicco,Crystal B Powell,All
Carolyn H Nichols,27,387,311,259,92,295,184,157,88,68,28,1,0,0,All
Maria Mclaughlin,,20,309,249,87,292,150,155,75,62,25,0,0,0,All
Geoff Moulton,,,2,214,61,239,121,141,45,49,18,0,0,0,All
Debbie Kunselman,,,,4,51,206,86,108,44,48,18,1,0,0,All
Bill Caye,,,,,2,51,38,21,34,26,14,0,0,0,All
Marissa Brumbach,,,,,,3,87,121,37,31,10,0,0,0,All
Matt Wolf,,,,,,,8,23,15,24,8,1,0,0,All
George Twardy,,,,,,,,0,12,9,3,0,0,0,All
Sherman Toppin,,,,,,,,,1,6,3,0,0,0,All
Jon Marshall,,,,,,,,,,3,5,0,0,0,All
Bill Rice,,,,,,,,,,,0,0,0,0,All
Betsy Wahl,,,,,,,,,,,,0,0,0,All
Christian Dicicco,,,,,,,,,,,,,0,0,All
Crystal B Powell,,,,,,,,,,,,,,0,All
Total,534,483,351,293,108,358,232,187,105,87,33,1,0,0,All
,Judge Of The Superior Court - Democrat,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,1
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Marissa Brumbach,Matt Wolf,George Twardy,Jon Marshall,Sherman Toppin,Bill Rice,Betsy Wahl,Christian Dicicco,Crystal B Powell,1
Carolyn H Nichols,1,48,35,31,9,44,16,14,7,10,4,0,0,0,1
Maria Mclaughlin,,2,38,32,10,44,16,14,9,7,3,0,0,0,1
Geoff Moulton,,,1,28,8,34,12,11,6,5,2,0,0,0,1
Debbie Kunselman,,,,1,1,32,10,8,6,4,0,0,0,0,1
Bill Caye,,,,,0,5,1,3,2,4,2,0,0,0,1
Marissa Brumbach,,,,,,0,14,13,6,7,2,0,0,0,1
Matt Wolf,,,,,,,1,0,1,0,1,0,0,0,1
George Twardy,,,,,,,,0,2,0,0,0,0,0,1
Jon Marshall,,,,,,,,,2,0,0,0,0,0,1
Sherman Toppin,,,,,,,,,,0,0,0,0,0,1
Bill Rice,,,,,,,,,,,0,0,0,0,1
Betsy Wahl,,,,,,,,,,,,0,0,0,1
Christian Dicicco,,,,,,,,,,,,,0,0,1
Crystal B Powell,,,,,,,,,,,,,,0,1
Total,59,57,41,35,10,51,21,16,13,10,4,0,0,0,1
,Judge Of The Superior Court - Democrat,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,2
