col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,City Controller - Republican,Judge Of The Superior Court - Republican,,,,,All
,Michael Tomlinson,Emil Giordano,Craig Stedman,Wade A Kagarise,Paula A Patrick,Mary Murray,All
Michael Tomlinson,13,259,256,220,199,98,All
Emil Giordano,,4,228,209,148,78,All
Craig Stedman,,,3,209,145,84,All
Wade A Kagarise,,,,2,124,62,All
Paula A Patrick,,,,,9,61,All
Mary Murray,,,,,,1,All
Total,361,281,278,237,217,109,All
,City Controller - Republican,Judge Of The Superior Court - Republican,,,,,1
,Michael Tomlinson,Emil Giordano,Craig Stedman,Paula A Patrick,Wade A Kagarise,Mary Murray,1
Michael Tomlinson,0,13,11,9,8,4,1
Emil Giordano,,0,12,7,9,3,1
Craig Stedman,,,0,7,9,4,1
Paula A Patrick,,,,0,4,3,1
Wade A Kagarise,,,,,0,2,1
Mary Murray,,,,,,0,1
Total,16,15,13,10,10,4,1
,Judge Of The Superior Court - Republican,,,,,City Controller - Republican,2
,Emil Giordano,Craig Stedman,Wade A Kagarise,Paula A Patrick,Mary Murray,Michael Tomlinson,2
Emil Giordano,0,6,6,4,3,7,2
Craig Stedman,,1,5,3,2,5,2
Wade A Kagarise,,,0,3,2,5,2
Paula A Patrick,,,,0,2,5,2
Mary Murray,,,,,0,2,2
Michael Tomlinson,,,,,,0,2
Total,8,7,6,5,3,8,2
,Judge Of The Superior Court - Republican,,,,,City Controller - Republican,3
,Craig Stedman,Emil Giordano,Paula A Patrick,Mary Murray,Wade A Kagarise,Michael Tomlinson,3
Craig Stedman,1,5,5,4,3,6,3
Emil Giordano,,0,4,2,4,6,3
Paula A Patrick,,,1,2,2,5,3
Mary Murray,,,,0,0,3,3
Wade A Kagarise,,,,,0,3,3
Michael Tomlinson,,,,,,0,3
Total,9,7,7,4,4,9,3
,Judge Of The Superior Court - Republican,,,,,City Controller - Republican,4
,Craig Stedman,Wade A Kagarise,Emil Giordano,Mary Murray,Paula A Patrick,Michael Tomlinson,4
Craig Stedman,0,8,7,3,2,6,4
