col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Commonwealth Court - Democrat,,,,,,District Attorney - Democrat,,,,,,,All
,Ellen Ceisler,Joe Cosgrove,Todd Eagen,Timothy Barry,Irene M Clark,Bryan Barbin,Rich Negrin,Lawrence S Krasner,John O Neill,Joe Khan,Michael W Untermeyer,Teresa Carr Deni,Tariq Karim El Shabazz,All
Ellen Ceisler,9,165,205,93,87,10,217,289,86,123,43,18,11,All
Joe Cosgrove,,2,18,85,6,8,104,108,51,65,38,8,5,All
Todd Eagen,,,1,10,3,1,111,72,23,22,15,4,3,All
Timothy Barry,,,,5,3,4,82,60,27,40,29,7,5,All
Irene M Clark,,,,,2,5,18,56,9,17,7,3,1,All
Bryan Barbin,,,,,,2,14,10,2,2,2,3,1,All
Rich Negrin,,,,,,,145,0,0,0,0,0,0,All
Lawrence S Krasner,,,,,,,,84,0,0,0,0,0,All
John O Neill,,,,,,,,,122,0,0,0,0,All
Joe Khan,,,,,,,,,,69,0,0,0,All
Michael W Untermeyer,,,,,,,,,,,61,0,0,All
Teresa Carr Deni,,,,,,,,,,,,4,0,All
Tariq Karim El Shabazz,,,,,,,,,,,,,8,All
Total,813,385,263,261,114,36,478,442,251,247,150,29,24,All
,Judge Of The Commonwealth Court - Democrat,,,,,,District Attorney - Democrat,,,,,,,1
,Ellen Ceisler,Joe Cosgrove,Timothy Barry,Todd Eagen,Irene M Clark,Bryan Barbin,Lawrence S Krasner,Michael W Untermeyer,Rich Negrin,Joe Khan,John O Neill,Teresa Carr Deni,Tariq Karim El Shabazz,1
Ellen Ceisler,0,2,2,8,1,0,6,3,6,2,0,2,0,1
Joe Cosgrove,,0,6,1,0,0,1,6,3,3,4,0,0,1
Timothy Barry,,,1,0,0,0,1,4,0,2,2,0,0,1
Todd Eagen,,,,0,0,0,3,1,4,0,0,1,0,1
Irene M Clark,,,,,0,1,1,0,0,1,0,0,0,1
Bryan Barbin,,,,,,0,1,0,0,0,0,0,0,1
Lawrence S Krasner,,,,,,,7,0,0,0,0,0,0,1
Michael W Untermeyer,,,,,,,,4,0,0,0,0,0,1
Rich Negrin,,,,,,,,,5,0,0,0,0,1
Joe Khan,,,,,,,,,,7,0,0,0,1
John O Neill,,,,,,,,,,,3,0,0,1
Teresa Carr Deni,,,,,,,,,,,,0,0,1
Tariq Karim El Shabazz,,,,,,,,,,,,,1,1
Total,20,17,10,10,2,1,16,13,13,12,7,2,1,1
,Judge Of The Commonwealth Court - Democrat,,,,,,District Attorney - Democrat,,,,,,,2
,Ellen Ceisler,Joe Cosgrove,Todd Eagen,Irene M Clark,Timothy Barry,Bryan Barbin,Rich Negrin,Lawrence S Krasner,Michael W Untermeyer,John O Neill,Joe Khan,Tariq Karim El Shabazz,Teresa Carr Deni,2
Ellen Ceisler,1,2,4,5,1,0,11,5,2,4,3,0,0,2
Joe Cosgrove,,0,2,0,1,0,6,1,3,0,2,0,0,2
Todd Eagen,,,0,1,1,0,4,2,2,0,0,0,0,2
Irene M Clark,,,,0,0,0,2,1,1,1,2,0,0,2
Timothy Barry,,,,,1,0,3,1,1,0,0,0,0,2
Bryan Barbin,,,,,,0,0,0,0,0,0,0,0,2
Rich Negrin,,,,,,,9,0,0,0,0,0,0,2
Lawrence S Krasner,,,,,,,,13,0,0,0,0,0,2
Michael W Untermeyer,,,,,,,,,8,0,0,0,0,2
John O Neill,,,,,,,,,,9,0,0,0,2
Joe Khan,,,,,,,,,,,2,0,0,2
Tariq Karim El Shabazz,,,,,,,,,,,,0,0,2
Teresa Carr Deni,,,,,,,,,,,,,0,2
Total,26,12,8,7,6,0,26,20,14,13,8,0,0,2
,Judge Of The Commonwealth Court - Democrat,,,,,,District Attorney - Democrat,,,,,,,3
,Ellen Ceisler,Joe Cosgrove,Timothy Barry,Irene M Clark,Bryan Barbin,Todd Eagen,Rich Negrin,John O Neill,Lawrence S Krasner,Joe Khan,Michael W Untermeyer,Teresa Carr Deni,Tariq Karim El Shabazz,3
Ellen Ceisler,0,8,6,4,3,3,8,5,6,6,5,0,0,3
Joe Cosgrove,,0,1,0,1,1,6,3,3,5,1,0,0,3
Timothy Barry,,,0,1,0,0,2,2,0,2,1,0,0,3
Irene M Clark,,,,0,0,0,0,1,3,0,1,0,0,3
Bryan Barbin,,,,,0,0,1,0,2,0,1,0,0,3
Todd Eagen,,,,,,0,2,0,0,0,2,0,0,3
Rich Negrin,,,,,,,2,0,0,0,0,0,0,3
John O Neill,,,,,,,,4,0,0,0,0,0,3
Lawrence S Krasner,,,,,,,,,3,0,0,0,0,3
Joe Khan,,,,,,,,,,2,0,0,0,3
Michael W Untermeyer,,,,,,,,,,,4,0,0,3
Teresa Carr Deni,,,,,,,,,,,,2,0,3
Tariq Karim El Shabazz,,,,,,,,,,,,,0,3
Total,31,18,8,5,4,4,14,11,11,10,10,2,0,3
,District Attorney - Democrat,,,,,,,Judge Of The Commonwealth Court - Democrat,,,,,,4
,Rich Negrin,John O Neill,Lawrence S Krasner,Michael W Untermeyer,Joe Khan,Tariq Karim El Shabazz,Teresa Carr Deni,Ellen Ceisler,Joe Cosgrove,Todd Eagen,Timothy Barry,Irene M Clark,Bryan Barbin,4
Rich Negrin,12,0,0,0,0,0,0,5,3,2,1,0,0,4
John O Neill,,11,0,0,0,0,0,5,3,0,1,1,0,4
Lawrence S Krasner,,,5,0,0,0,0,4,0,2,1,0,0,4
Michael W Untermeyer,,,,6,0,0,0,2,1,0,0,1,0,4
Joe Khan,,,,,0,0,0,1,1,0,0,0,0,4
Tariq Karim El Shabazz,,,,,,0,0,0,0,0,0,0,0,4
Teresa Carr Deni,,,,,,,0,0,0,0,0,0,0,4
Ellen Ceisler,,,,,,,,1,3,3,2,2,0,4
Joe Cosgrove,,,,,,,,,0,0,1,0,0,4
Todd Eagen,,,,,,,,,,0,0,0,0,4
Timothy Barry,,,,,,,,,,,0,0,0,4
Irene M Clark,,,,,,,,,,,,0,0,4
Bryan Barbin,,,,,,,,,,,,,0,4
Total,20,18,9,9,2,0,0,19,9,4,3,2,0,4
