col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Judge Of The Municipal Court - Democrat,,,,,,,,,District Attorney - Democrat,,,,,,,All
,Marissa Brumbach,Matt Wolf,George Twardy,Sherman Toppin,Jon Marshall,Bill Rice,Betsy Wahl,Christian Dicicco,Crystal B Powell,Lawrence S Krasner,Tariq Karim El Shabazz,Joe Khan,Rich Negrin,Michael W Untermeyer,Teresa Carr Deni,John O Neill,All
Marissa Brumbach,19,198,284,145,69,34,3,0,0,259,142,177,104,83,123,8,All
Matt Wolf,,7,70,88,71,27,0,0,0,147,113,140,136,77,18,16,All
George Twardy,,,9,64,16,8,0,0,0,143,68,89,37,40,106,3,All
Sherman Toppin,,,,10,33,17,0,1,0,192,99,74,47,29,14,13,All
Jon Marshall,,,,,1,24,0,0,0,97,76,45,17,23,3,10,All
Bill Rice,,,,,,0,0,0,0,35,38,25,7,9,8,8,All
Betsy Wahl,,,,,,,0,0,0,1,0,0,0,2,0,0,All
Christian Dicicco,,,,,,,,1,0,1,0,0,0,0,0,0,All
Crystal B Powell,,,,,,,,,0,0,0,0,0,0,0,0,All
Lawrence S Krasner,,,,,,,,,,227,0,0,0,0,0,0,All
Tariq Karim El Shabazz,,,,,,,,,,,107,0,0,0,0,0,All
Joe Khan,,,,,,,,,,,,98,0,0,0,0,All
Rich Negrin,,,,,,,,,,,,,31,0,0,0,All
Michael W Untermeyer,,,,,,,,,,,,,,60,0,0,All
Teresa Carr Deni,,,,,,,,,,,,,,,12,0,All
John O Neill,,,,,,,,,,,,,,,,6,All
Total,947,663,518,485,274,131,3,2,0,769,446,445,247,223,159,39,All
,Judge Of The Municipal Court - Democrat,,,,,,,,,District Attorney - Democrat,,,,,,,1
,Marissa Brumbach,George Twardy,Matt Wolf,Jon Marshall,Bill Rice,Sherman Toppin,Betsy Wahl,Christian Dicicco,Crystal B Powell,Teresa Carr Deni,Lawrence S Krasner,Joe Khan,Tariq Karim El Shabazz,Rich Negrin,Michael W Untermeyer,John O Neill,1
Marissa Brumbach,1,19,4,1,1,1,0,0,0,14,5,2,1,2,2,0,1
George Twardy,,1,0,1,1,1,0,0,0,13,3,3,1,1,1,1,1
Matt Wolf,,,0,2,0,0,0,0,0,2,1,1,2,0,1,0,1
Jon Marshall,,,,0,1,0,0,0,0,1,0,1,3,0,0,0,1
Bill Rice,,,,,0,0,0,0,0,0,0,2,1,0,0,0,1
Sherman Toppin,,,,,,0,0,0,0,0,1,0,1,0,1,0,1
Betsy Wahl,,,,,,,0,0,0,0,0,0,0,0,0,0,1
Christian Dicicco,,,,,,,,0,0,0,0,0,0,0,0,0,1
Crystal B Powell,,,,,,,,,0,0,0,0,0,0,0,0,1
Teresa Carr Deni,,,,,,,,,,1,0,0,0,0,0,0,1
Lawrence S Krasner,,,,,,,,,,,3,0,0,0,0,0,1
Joe Khan,,,,,,,,,,,,0,0,0,0,0,1
Tariq Karim El Shabazz,,,,,,,,,,,,,0,0,0,0,1
Rich Negrin,,,,,,,,,,,,,,2,0,0,1
Michael W Untermeyer,,,,,,,,,,,,,,,0,0,1
John O Neill,,,,,,,,,,,,,,,,1,1
Total,29,26,7,5,3,3,0,0,0,16,9,5,5,4,3,2,1
,Judge Of The Municipal Court - Democrat,,,,,,,,,District Attorney - Democrat,,,,,,,2
,Marissa Brumbach,Matt Wolf,Jon Marshall,George Twardy,Sherman Toppin,Bill Rice,Betsy Wahl,Christian Dicicco,Crystal B Powell,Lawrence S Krasner,Tariq Karim El Shabazz,Joe Khan,Rich Negrin,Michael W Untermeyer,John O Neill,Teresa Carr Deni,2
Marissa Brumbach,2,11,5,3,4,3,1,0,0,17,12,7,3,5,0,1,2
Matt Wolf,,0,6,3,1,1,0,0,0,13,4,7,10,3,1,1,2
Jon Marshall,,,0,0,2,0,0,0,0,7,5,1,1,1,1,0,2
George Twardy,,,,0,1,0,0,0,0,5,1,3,1,1,0,0,2
Sherman Toppin,,,,,0,2,0,0,0,7,1,1,0,0,0,0,2
Bill Rice,,,,,,0,0,0,0,2,3,0,0,0,2,0,2
Betsy Wahl,,,,,,,0,0,0,0,0,0,0,1,0,0,2
Christian Dicicco,,,,,,,,1,0,0,0,0,0,0,0,0,2
Crystal B Powell,,,,,,,,,0,0,0,0,0,0,0,0,2
Lawrence S Krasner,,,,,,,,,,5,0,0,0,0,0,0,2
Tariq Karim El Shabazz,,,,,,,,,,,5,0,0,0,0,0,2
