col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,division
,Shanese Johnson,Stella Tsai,Deborah Cianfrani,Deborah Canty,Mark B Cohen,Rania Major,Crystal B Powell,Zac Shaffer,Vincent Furlong,Leon Goodman,Lucretia C Clemons,Vikki Kristiansson,Lawrence J Bozzelli,Vincent Melchiorre,Daniel R Sulman,Jennifer Schultz,David Conroy,John Macoretta,Wendi Barish,Brian Mclaughlin,Danyl S Patterson,Leonard Deutchman,Henry Mcgregor Sias,Bill Rice,Jon Marshall,Terri M Booker,Mark J Moore,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,Marissa Brumbach,Matt Wolf,George Twardy,Sherman Toppin,Jon Marshall,Bill Rice,Betsy Wahl,Christian Dicicco,Crystal B Powell,4
Shanese Johnson,0,19,17,9,7,13,11,8,9,5,7,6,6,9,8,7,4,4,3,1,4,1,3,2,1,1,1,0,0,0,0,17,9,12,5,4,1,0,0,0,4
Stella Tsai,,0,19,10,8,12,8,8,8,3,9,8,9,8,8,6,4,5,6,4,3,3,5,1,2,2,0,0,0,0,0,14,11,12,6,4,2,0,0,0,4
Deborah Cianfrani,,,0,9,7,9,9,7,7,3,4,6,7,8,6,6,3,5,4,4,3,1,4,1,1,1,0,0,0,0,0,14,8,12,3,3,2,0,0,0,4
Deborah Canty,,,,0,10,9,9,7,5,9,7,8,5,2,2,10,4,5,6,1,3,5,0,1,1,1,0,0,0,0,0,12,6,5,8,3,2,0,0,0,4
Mark B Cohen,,,,,0,7,7,8,8,11,3,7,4,6,4,3,4,4,4,2,3,4,2,1,0,0,1,0,0,0,0,10,8,9,4,3,1,0,0,0,4
Rania Major,,,,,,0,4,0,10,6,6,7,8,2,1,7,1,5,4,3,0,2,4,0,1,1,0,0,0,0,0,7,9,6,4,2,2,0,0,0,4
Crystal B Powell,,,,,,,1,9,4,6,5,6,0,7,5,3,5,2,2,1,3,2,0,2,1,1,1,0,0,0,0,10,4,9,5,1,1,0,0,0,4
Zac Shaffer,,,,,,,,0,2,5,2,5,1,7,7,1,8,3,1,1,6,4,0,0,1,0,0,0,0,0,0,10,5,8,3,1,0,0,0,0,4
Vincent Furlong,,,,,,,,,0,7,2,7,7,4,1,3,1,5,2,4,2,1,4,0,0,0,0,0,0,0,0,4,9,6,5,1,0,0,0,0,4
Leon Goodman,,,,,,,,,,0,4,5,4,4,2,4,4,4,3,2,3,5,0,1,0,0,1,0,0,0,0,6,6,5,4,3,1,0,0,0,4
Lucretia C Clemons,,,,,,,,,,,1,2,3,3,3,4,2,0,2,1,2,2,0,2,2,2,1,0,0,0,0,5,4,2,5,2,2,0,0,0,4
Vikki Kristiansson,,,,,,,,,,,,0,3,2,1,2,4,6,4,3,2,3,4,0,0,0,0,0,0,0,0,9,6,3,3,0,0,0,0,0,4
Lawrence J Bozzelli,,,,,,,,,,,,,0,1,0,4,1,5,3,4,1,4,3,0,1,1,0,0,0,0,0,4,5,4,3,2,1,0,0,0,4
Vincent Melchiorre,,,,,,,,,,,,,,0,7,1,3,0,2,2,3,1,1,1,0,0,1,0,0,0,0,8,4,7,3,2,0,0,0,0,4
Daniel R Sulman,,,,,,,,,,,,,,,0,1,3,0,1,0,2,0,0,1,0,0,1,0,0,0,0,8,2,5,1,2,0,0,0,0,4
Jennifer Schultz,,,,,,,,,,,,,,,,0,0,2,4,1,0,2,0,0,1,0,0,0,0,0,0,5,4,2,5,3,0,0,0,0,4
David Conroy,,,,,,,,,,,,,,,,,0,3,0,1,5,4,0,0,1,1,0,0,0,0,0,6,2,5,1,1,0,0,0,0,4
John Macoretta,,,,,,,,,,,,,,,,,,0,2,3,1,4,3,0,0,0,0,0,0,0,0,5,5,3,1,1,0,0,0,0,4
Wendi Barish,,,,,,,,,,,,,,,,,,,0,2,0,1,1,0,0,0,0,0,0,0,0,4,3,2,3,1,1,0,0,0,4
Brian Mclaughlin,,,,,,,,,,,,,,,,,,,,0,1,3,2,0,1,1,0,0,0,0,0,3,5,1,1,1,0,0,0,0,4
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,1,0,0,0,0,0,3,3,3,3,1,1,0,0,0,4
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,0,0,4,3,1,1,2,0,0,0,0,4
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,3,2,1,0,0,0,0,0,4
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,4
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,4
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,9,2,2,0,0,0,0,4
Matt Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,5,3,1,0,0,0,4
George Twardy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,0,0,0,4
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,31,30,25,23,20,19,18,16,14,13,13,13,12,12,11,10,9,9,8,7,7,7,5,3,2,2,1,0,0,0,0,28,23,20,10,8,3,0,0,0,4
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,5
,Stella Tsai,Shanese Johnson,Mark B Cohen,Crystal B Powell,Deborah Cianfrani,Lucretia C Clemons,Deborah Canty,Vikki Kristiansson,Leon Goodman,Zac Shaffer,Daniel R Sulman,Danyl S Patterson,Jennifer Schultz,Rania Major,Wendi Barish,Vincent Furlong,Brian Mclaughlin,Henry Mcgregor Sias,Lawrence J Bozzelli,Vincent Melchiorre,David Conroy,Terri M Booker,Jon Marshall,John Macoretta,Leonard Deutchman,Mark J Moore,Bill Rice,Dawn M Tancredi,Betsy Wahl,Christian Dicicco,Matthew C Monroe,Marissa Brumbach,Matt Wolf,George Twardy,Sherman Toppin,Jon Marshall,Bill Rice,Betsy Wahl,Christian Dicicco,Crystal B Powell,5
Stella Tsai,0,18,11,11,21,13,14,16,13,12,15,8,10,12,16,10,12,11,10,9,3,4,5,5,3,1,1,0,0,0,0,22,18,8,6,10,4,0,0,0,5
Shanese Johnson,,1,16,18,17,14,15,11,12,13,13,12,8,11,8,8,6,6,5,8,2,4,5,2,1,4,3,0,0,0,0,20,10,11,10,8,4,0,0,0,5
Mark B Cohen,,,2,16,8,13,11,9,14,9,6,7,6,8,5,11,9,6,7,4,4,7,2,4,4,5,2,1,0,0,0,11,13,9,10,9,2,0,0,0,5
Crystal B Powell,,,,1,11,17,8,6,12,12,8,9,9,7,6,5,2,3,2,7,4,8,6,0,3,6,2,0,0,0,0,13,6,11,7,6,4,0,0,0,5
Deborah Cianfrani,,,,,0,6,9,12,6,8,9,7,6,9,9,8,10,10,9,7,2,6,2,6,2,3,1,0,0,0,0,18,13,8,6,3,1,0,0,0,5
Lucretia C Clemons,,,,,,0,9,9,16,12,10,12,9,2,12,2,2,4,4,8,6,5,3,0,0,4,2,0,0,0,0,10,8,7,13,5,3,0,0,0,5
Deborah Canty,,,,,,,0,14,10,8,7,10,11,8,11,5,4,3,3,2,4,2,3,2,4,4,1,0,0,0,0,16,12,6,7,6,1,0,0,0,5
Vikki Kristiansson,,,,,,,,1,9,9,3,5,8,9,8,7,9,8,10,0,3,2,1,7,5,0,1,0,0,0,0,17,13,5,3,5,1,0,0,0,5
Leon Goodman,,,,,,,,,0,13,11,11,5,4,10,5,8,5,4,7,6,4,4,2,5,4,1,0,0,0,0,9,11,5,10,9,2,0,0,0,5
Zac Shaffer,,,,,,,,,,0,14,14,7,3,8,4,3,2,4,11,8,2,5,2,2,0,0,1,0,0,0,13,12,13,6,3,1,0,0,0,5
Daniel R Sulman,,,,,,,,,,,0,11,6,7,8,5,2,4,1,11,5,1,5,0,1,2,1,0,0,0,0,11,11,9,7,4,1,0,0,0,5
Danyl S Patterson,,,,,,,,,,,,0,1,1,5,0,0,1,1,9,9,1,2,2,2,2,0,0,0,0,0,7,10,6,10,2,1,0,0,0,5
Jennifer Schultz,,,,,,,,,,,,,0,6,11,4,3,4,4,2,0,6,3,0,0,2,2,1,0,0,0,14,3,6,4,3,0,0,0,0,5
Rania Major,,,,,,,,,,,,,,1,5,11,6,7,5,1,0,2,2,5,2,2,3,0,0,0,0,11,10,4,3,4,3,0,0,0,5
Wendi Barish,,,,,,,,,,,,,,,0,1,2,4,2,5,3,2,1,0,1,1,2,0,0,0,0,12,7,1,7,6,1,0,0,0,5
Vincent Furlong,,,,,,,,,,,,,,,,0,11,5,7,1,0,3,3,5,2,2,1,1,0,0,0,8,10,5,3,6,1,0,0,0,5
Brian Mclaughlin,,,,,,,,,,,,,,,,,0,8,11,2,0,3,1,6,3,0,0,1,0,0,0,7,10,4,2,5,1,0,0,0,5
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,1,7,1,0,3,1,6,1,2,0,0,0,0,0,9,7,3,3,2,0,0,0,0,5
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,0,2,0,3,1,6,1,0,0,1,0,0,0,8,7,5,1,4,0,0,0,0,5
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,0,5,1,2,0,0,1,0,1,0,0,0,7,8,6,6,0,1,0,0,0,5
David Conroy,,,,,,,,,,,,,,,,,,,,,0,0,0,2,2,0,0,0,0,0,0,5,5,4,5,0,0,0,0,0,5
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,3,1,1,0,0,0,3,3,3,4,1,0,0,0,0,5
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,0,0,5,1,3,1,4,1,0,0,0,5
John Macoretta,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,7,6,2,0,0,0,0,0,0,5
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4,6,1,0,2,1,0,0,0,5
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,0,2,5,2,0,0,0,0,5
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,0,0,2,1,1,0,0,0,5
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,5
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,5
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,5
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,5
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,3,4,0,0,0,0,5
Matt Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,5,3,2,0,0,0,5
George Twardy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,1,0,0,0,5
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,0,5
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,5
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,39,37,33,32,31,29,28,28,27,27,22,20,20,20,20,17,16,15,14,14,10,10,9,8,7,7,3,1,0,0,0,37,32,21,21,13,6,0,0,0,5
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,6
,Stella Tsai,Shanese Johnson,Vincent Furlong,Vikki Kristiansson,Crystal B Powell,Deborah Cianfrani,John Macoretta,Leon Goodman,Mark B Cohen,Danyl S Patterson,Henry Mcgregor Sias,Deborah Canty,Lucretia C Clemons,Zac Shaffer,David Conroy,Rania Major,Brian Mclaughlin,Daniel R Sulman,Jennifer Schultz,Lawrence J Bozzelli,Terri M Booker,Vincent Melchiorre,Leonard Deutchman,Bill Rice,Mark J Moore,Wendi Barish,Jon Marshall,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,Marissa Brumbach,Matt Wolf,George Twardy,Sherman Toppin,Jon Marshall,Bill Rice,Betsy Wahl,Christian Dicicco,Crystal B Powell,6
Stella Tsai,0,17,13,14,10,20,12,7,9,10,12,4,10,9,10,11,7,10,8,10,3,6,2,1,0,4,0,0,0,0,0,21,14,16,4,3,1,0,0,0,6
Shanese Johnson,,0,13,9,12,11,9,8,11,8,9,5,8,8,7,6,8,7,7,4,3,2,2,4,2,2,1,0,0,0,0,15,7,11,4,3,4,1,0,0,6
Vincent Furlong,,,0,12,8,9,15,9,13,4,10,7,8,3,1,13,13,1,4,9,4,2,2,4,0,0,2,0,0,0,0,10,10,9,5,3,4,0,0,0,6
Vikki Kristiansson,,,,1,4,8,17,7,11,5,10,7,4,4,5,8,6,2,6,9,3,0,3,1,1,2,0,0,0,0,0,14,15,7,3,1,1,1,0,0,6
Crystal B Powell,,,,,0,9,1,10,8,8,2,9,8,7,7,4,3,5,6,1,5,3,2,3,4,2,1,0,0,0,0,12,2,10,5,0,4,0,0,0,6
Deborah Cianfrani,,,,,,0,9,5,5,6,11,4,2,7,8,7,7,6,8,7,5,4,2,2,1,1,0,0,0,0,0,17,6,11,2,4,2,0,0,0,6
John Macoretta,,,,,,,0,7,11,3,13,4,1,4,3,9,10,2,4,10,2,0,4,1,1,0,1,0,0,0,0,11,16,6,3,2,2,1,0,0,6
Leon Goodman,,,,,,,,0,9,7,5,9,7,8,6,3,4,6,5,2,4,4,5,3,3,3,1,0,0,0,0,9,7,6,7,2,2,1,0,0,6
Mark B Cohen,,,,,,,,,0,6,5,9,9,5,4,5,7,0,2,3,4,1,2,3,1,2,1,0,0,0,0,8,7,7,6,2,3,0,0,0,6
Danyl S Patterson,,,,,,,,,,0,1,3,5,11,12,2,0,8,1,1,1,4,2,0,1,2,0,0,0,0,0,13,6,7,4,1,0,0,0,0,6
Henry Mcgregor Sias,,,,,,,,,,,0,2,1,3,3,5,8,2,6,8,2,0,3,1,2,0,1,0,0,0,0,7,9,5,4,4,1,1,0,0,6
Deborah Canty,,,,,,,,,,,,0,6,5,3,3,3,1,6,1,2,3,3,2,1,2,1,0,0,0,0,7,3,4,5,4,2,0,0,0,6
Lucretia C Clemons,,,,,,,,,,,,,0,4,2,5,3,3,3,1,4,3,1,3,1,3,1,0,0,0,0,9,3,4,6,1,2,0,0,0,6
Zac Shaffer,,,,,,,,,,,,,,0,11,0,1,8,5,1,2,5,4,1,1,2,0,0,0,0,0,10,6,8,5,1,1,0,0,0,6
David Conroy,,,,,,,,,,,,,,,0,0,0,7,3,1,1,4,1,1,0,2,0,0,0,0,0,10,7,7,2,2,0,0,0,0,6
Rania Major,,,,,,,,,,,,,,,,0,6,2,3,5,3,1,0,0,0,0,2,0,0,0,0,6,8,7,2,2,1,0,0,0,6
Brian Mclaughlin,,,,,,,,,,,,,,,,,0,0,1,7,3,0,0,4,0,0,1,0,0,0,0,6,6,2,1,2,4,0,0,0,6
Daniel R Sulman,,,,,,,,,,,,,,,,,,0,3,1,0,5,3,0,1,2,0,0,0,0,0,8,5,7,3,1,0,1,0,0,6
Jennifer Schultz,,,,,,,,,,,,,,,,,,,0,3,3,2,3,2,2,1,0,0,0,0,0,6,4,6,3,3,2,1,0,0,6
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,,0,1,0,2,1,0,0,0,0,0,0,0,7,9,5,0,1,1,0,0,0,6
Terri M Booker,,,,,,,,,,,,,,,,,,,,,0,0,1,3,2,0,1,0,0,0,0,5,1,2,3,1,2,0,0,0,6
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,2,0,0,0,0,0,5,2,3,2,2,0,0,0,0,6
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,0,0,5,2,2,2,1,0,1,0,0,6
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3,0,0,0,1,3,0,0,0,6
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,6
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3,2,0,1,0,1,0,0,0,6
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,1,0,0,0,6
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,6
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,6
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,6
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,3,1,3,0,0,0,6
Matt Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,2,1,0,1,0,0,6
George Twardy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,0,0,0,6
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,6
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,6
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,34,28,26,25,24,23,23,22,21,18,17,16,16,16,15,15,13,13,13,12,8,8,7,5,5,4,2,0,0,0,0,33,27,22,11,7,6,1,0,0,6
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,7
,Shanese Johnson,Deborah Cianfrani,Stella Tsai,Crystal B Powell,Danyl S Patterson,Terri M Booker,Zac Shaffer,Daniel R Sulman,Deborah Canty,Mark B Cohen,Lucretia C Clemons,Vikki Kristiansson,David Conroy,Rania Major,Vincent Melchiorre,Jennifer Schultz,Brian Mclaughlin,Leon Goodman,Lawrence J Bozzelli,Wendi Barish,John Macoretta,Vincent Furlong,Bill Rice,Henry Mcgregor Sias,Mark J Moore,Jon Marshall,Leonard Deutchman,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,Marissa Brumbach,Matt Wolf,George Twardy,Sherman Toppin,Bill Rice,Jon Marshall,Betsy Wahl,Christian Dicicco,Crystal B Powell,7
Shanese Johnson,3,24,21,24,23,20,18,17,13,7,12,9,12,13,10,7,6,7,2,5,4,3,6,2,5,0,0,0,0,0,0,33,16,14,6,8,2,0,0,0,7
Deborah Cianfrani,,0,23,20,16,16,15,14,5,4,10,10,12,9,10,6,6,5,5,4,5,6,3,6,4,2,0,0,0,0,0,24,14,11,4,3,3,0,0,0,7
Stella Tsai,,,2,14,14,12,13,14,3,8,6,8,11,7,12,2,7,3,5,4,7,5,1,6,2,2,0,0,0,0,0,25,11,12,3,3,3,0,0,0,7
Crystal B Powell,,,,0,21,18,15,12,8,5,13,6,12,9,10,4,4,6,2,3,1,4,4,1,4,3,0,0,0,0,0,23,6,13,6,6,4,0,0,0,7
Danyl S Patterson,,,,,0,18,20,14,7,4,8,5,14,6,13,3,2,6,0,3,2,2,5,0,1,2,1,0,0,0,0,24,7,13,2,6,2,0,0,0,7
Terri M Booker,,,,,,3,14,9,7,4,10,5,8,9,7,6,4,3,0,4,0,2,6,1,4,2,0,0,0,0,0,20,5,5,3,8,3,0,0,0,7
Zac Shaffer,,,,,,,0,14,5,3,5,6,14,2,11,1,1,6,0,1,2,0,4,0,0,0,1,0,0,0,0,18,7,8,2,4,2,0,0,0,7
Daniel R Sulman,,,,,,,,0,5,2,2,2,14,3,12,3,1,6,2,3,1,1,2,0,1,1,1,0,0,0,0,15,6,11,3,2,2,0,0,0,7
Deborah Canty,,,,,,,,,0,9,9,7,4,10,1,7,4,9,4,4,3,3,1,2,4,1,4,0,0,0,0,12,11,2,6,3,1,0,0,0,7
Mark B Cohen,,,,,,,,,,1,6,6,4,5,3,5,4,5,3,4,5,2,3,3,4,2,3,0,0,0,0,12,9,2,6,2,3,0,0,0,7
Lucretia C Clemons,,,,,,,,,,,0,8,4,7,2,6,3,5,0,7,1,3,2,2,5,3,0,0,0,0,0,10,9,2,5,3,4,0,0,0,7
Vikki Kristiansson,,,,,,,,,,,,0,3,8,1,6,3,4,7,4,8,3,1,4,1,1,3,0,0,0,0,13,12,1,3,1,2,0,0,0,7
David Conroy,,,,,,,,,,,,,0,1,11,0,0,4,0,2,2,0,2,0,2,0,1,0,0,0,0,14,4,10,2,1,1,0,0,0,7
Rania Major,,,,,,,,,,,,,,0,0,5,7,5,6,5,5,6,2,5,2,0,1,0,0,0,0,15,9,1,4,3,1,0,0,0,7
Vincent Melchiorre,,,,,,,,,,,,,,,0,1,0,2,0,3,0,0,3,0,0,1,0,0,0,0,0,13,1,10,3,1,1,0,0,0,7
Jennifer Schultz,,,,,,,,,,,,,,,,1,1,3,4,6,1,2,1,2,2,2,3,0,0,0,0,9,6,2,3,1,1,0,0,0,7
Brian Mclaughlin,,,,,,,,,,,,,,,,,0,1,4,0,4,6,1,4,1,1,0,0,0,0,0,7,8,1,2,1,1,0,0,0,7
Leon Goodman,,,,,,,,,,,,,,,,,,0,2,4,3,2,2,1,3,1,2,0,0,0,0,6,6,2,6,2,2,0,0,0,7
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,0,2,6,5,0,5,0,2,3,0,0,0,0,7,6,1,3,0,1,0,0,0,7
Wendi Barish,,,,,,,,,,,,,,,,,,,,0,1,1,1,3,3,2,1,0,0,0,0,6,6,2,4,0,2,0,0,0,7
John Macoretta,,,,,,,,,,,,,,,,,,,,,0,4,0,4,0,0,1,0,0,0,0,8,8,1,0,0,0,0,0,0,7
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,2,1,0,0,0,0,6,5,2,2,0,1,0,0,0,7
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,0,0,3,1,0,0,0,0,0,5,0,1,1,4,1,0,0,0,7
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,0,0,0,6,5,0,2,0,0,0,0,0,7
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,2,2,0,3,3,2,0,0,0,7
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,2,1,1,4,0,0,0,7
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,2,1,2,0,0,0,0,0,7
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,7
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,7
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,7
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,14,4,6,1,0,0,0,7
Matt Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,1,0,0,0,0,7
George Twardy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,7
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,0,7
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,7
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,51,37,35,34,31,31,25,21,20,20,19,19,18,18,16,15,13,13,11,11,10,9,8,8,8,5,4,0,0,0,0,48,33,18,14,9,7,0,0,0,7
,Judge Of The Municipal Court - Democrat,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
