col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,division
Mark B Cohen,,,,,,,,,,,,8,113,71,76,42,49,39,59,49,49,38,75,41,30,43,23,24,0,0,0,0,All
Leon Goodman,,,,,,,,,,,,,2,112,80,50,54,72,38,34,50,31,90,50,50,66,21,19,2,0,0,1,All
David Conroy,,,,,,,,,,,,,,1,53,17,90,26,23,15,24,79,75,19,22,42,12,9,0,0,0,0,All
John Macoretta,,,,,,,,,,,,,,,2,131,25,32,115,123,22,21,38,9,14,55,9,6,1,0,0,0,All
Henry Mcgregor Sias,,,,,,,,,,,,,,,,2,45,65,106,119,43,22,17,26,28,19,6,11,0,0,0,0,All
Daniel R Sulman,,,,,,,,,,,,,,,,,4,56,27,30,43,106,27,15,19,25,10,9,1,1,1,1,All
Wendi Barish,,,,,,,,,,,,,,,,,,2,26,35,109,45,30,43,37,29,13,14,1,0,0,1,All
Brian Mclaughlin,,,,,,,,,,,,,,,,,,,4,117,16,14,21,13,17,12,14,10,0,0,0,0,All
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,,2,30,13,13,8,11,15,12,6,0,0,0,0,All
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,1,28,23,41,34,27,16,8,1,0,0,0,All
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,,2,25,14,9,19,10,14,2,1,1,0,All
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,5,25,18,34,16,11,1,0,0,0,All
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,5,38,10,17,18,0,0,0,0,All
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,2,14,14,11,0,0,0,0,All
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,2,0,0,0,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,1,0,0,0,All
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,All
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,All
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,All
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,All
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"1,221",565,498,478,472,468,402,398,386,383,320,308,297,285,253,250,247,225,221,201,198,194,177,130,105,102,63,53,3,1,1,1,All
,Justice Of The Supreme Court - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Dwayne Woodruff,Stella Tsai,Vikki Kristiansson,Lucretia C Clemons,Deborah Canty,Deborah Cianfrani,Jennifer Schultz,Zac Shaffer,Wendi Barish,Shanese Johnson,Henry Mcgregor Sias,Crystal B Powell,Leon Goodman,Rania Major,Daniel R Sulman,Mark B Cohen,John Macoretta,David Conroy,Vincent Furlong,Brian Mclaughlin,Terri M Booker,Lawrence J Bozzelli,Vincent Melchiorre,Leonard Deutchman,Mark J Moore,Danyl S Patterson,Bill Rice,Jon Marshall,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,1
Dwayne Woodruff,8,68,59,57,48,47,42,38,39,38,36,32,33,34,33,30,27,26,22,17,15,15,15,12,11,6,5,3,0,0,0,0,1
Stella Tsai,,0,42,43,34,34,32,21,27,28,27,16,15,26,25,13,17,16,17,13,11,14,7,6,8,4,4,4,0,0,0,0,1
Vikki Kristiansson,,,0,37,32,24,26,27,21,20,21,15,21,23,14,11,19,21,6,7,8,11,1,9,4,6,1,1,0,0,0,0,1
Lucretia C Clemons,,,,1,23,24,24,28,26,19,22,26,18,14,22,5,8,20,7,7,13,6,9,4,10,3,4,2,0,0,0,0,1
Deborah Canty,,,,,1,18,29,12,26,19,11,11,19,20,12,20,10,12,8,8,9,5,5,8,8,7,3,2,0,0,0,0,1
Deborah Cianfrani,,,,,,0,15,15,14,27,12,20,13,21,9,10,9,14,16,10,11,7,6,3,6,1,2,1,0,0,0,0,1
Jennifer Schultz,,,,,,,0,7,22,12,16,10,14,19,14,12,6,6,6,5,12,7,3,5,7,3,2,2,0,0,0,0,1
Zac Shaffer,,,,,,,,0,10,13,13,16,16,7,17,10,12,22,7,6,1,2,10,8,0,5,0,0,0,0,0,0,1
Wendi Barish,,,,,,,,,1,13,14,14,16,11,14,5,11,5,5,7,10,8,7,4,7,0,0,1,0,0,0,0,1
Shanese Johnson,,,,,,,,,,0,8,17,9,20,9,9,8,8,11,8,8,6,7,2,1,1,2,1,0,0,0,0,1
Henry Mcgregor Sias,,,,,,,,,,,0,6,10,6,11,9,12,3,6,7,6,8,5,5,6,2,3,0,0,0,0,0,1
Crystal B Powell,,,,,,,,,,,,0,11,10,8,5,3,12,7,3,12,0,8,1,6,1,2,2,0,0,0,0,1
Leon Goodman,,,,,,,,,,,,,0,9,11,12,17,15,8,6,6,5,6,10,9,5,2,2,0,0,0,0,1
Rania Major,,,,,,,,,,,,,,0,6,11,9,7,8,5,7,7,3,3,3,2,2,3,0,0,0,0,1
Daniel R Sulman,,,,,,,,,,,,,,,0,8,9,9,8,9,2,5,10,4,3,1,2,2,0,0,0,0,1
Mark B Cohen,,,,,,,,,,,,,,,,1,13,7,8,7,3,5,7,7,4,7,5,3,0,0,0,0,1
John Macoretta,,,,,,,,,,,,,,,,,0,11,7,10,2,10,5,9,0,5,0,1,0,0,0,0,1
David Conroy,,,,,,,,,,,,,,,,,,0,6,3,1,2,3,6,0,5,0,1,0,0,0,0,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,1,6,1,4,8,1,3,1,2,2,0,0,0,0,1
Brian Mclaughlin,,,,,,,,,,,,,,,,,,,,1,2,5,5,2,2,1,2,2,0,0,0,0,1
Terri M Booker,,,,,,,,,,,,,,,,,,,,,0,0,1,0,5,1,3,2,0,0,0,0,1
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,,,,0,2,4,0,0,0,0,0,0,0,0,1
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,2,0,0,0,0,1
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,0,0,0,0,0,0,1
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,0,0,0,0,1
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,0,0,0,1
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,126,74,65,63,56,47,44,44,42,41,39,37,37,35,34,34,31,29,23,21,19,17,17,15,13,10,6,5,0,0,0,0,1
,Justice Of The Supreme Court - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Dwayne Woodruff,Stella Tsai,Vikki Kristiansson,Rania Major,Deborah Cianfrani,Crystal B Powell,Brian Mclaughlin,Shanese Johnson,Deborah Canty,Vincent Furlong,Mark B Cohen,Henry Mcgregor Sias,John Macoretta,Zac Shaffer,Jennifer Schultz,Lawrence J Bozzelli,Wendi Barish,Lucretia C Clemons,Leon Goodman,Danyl S Patterson,David Conroy,Terri M Booker,Vincent Melchiorre,Bill Rice,Daniel R Sulman,Jon Marshall,Leonard Deutchman,Mark J Moore,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,2
Dwayne Woodruff,13,29,24,22,15,16,15,14,13,13,12,11,11,12,11,10,10,9,8,8,7,7,4,4,3,4,0,1,0,0,0,0,2
Stella Tsai,,0,15,13,13,6,12,9,11,10,5,11,12,3,6,10,9,7,1,2,1,4,2,3,2,3,0,0,0,0,0,0,2
Vikki Kristiansson,,,0,15,13,11,13,7,6,11,6,10,10,11,7,10,6,5,4,4,5,2,3,2,2,2,0,0,0,0,0,0,2
Rania Major,,,,0,15,9,13,12,7,12,8,10,10,6,3,11,2,3,5,5,6,3,3,3,2,0,0,0,0,0,0,0,2
Deborah Cianfrani,,,,,0,4,13,13,2,12,5,12,11,3,3,10,4,4,1,1,0,2,2,1,0,0,0,1,0,0,0,0,2
Crystal B Powell,,,,,,0,5,3,9,4,5,1,0,9,7,1,5,5,5,7,6,6,4,3,3,1,0,1,0,0,0,0,2
Brian Mclaughlin,,,,,,,0,7,2,9,3,9,11,3,2,9,3,2,4,5,4,1,0,1,0,1,0,0,0,0,0,0,2
Shanese Johnson,,,,,,,,1,4,6,5,7,5,0,2,6,3,3,1,1,1,3,2,3,0,0,0,0,0,0,0,0,2
Deborah Canty,,,,,,,,,1,2,4,0,1,3,11,2,11,7,2,3,2,4,3,3,4,3,1,0,0,0,0,0,2
Vincent Furlong,,,,,,,,,,1,5,11,11,3,1,9,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,0,2
Mark B Cohen,,,,,,,,,,,1,4,3,3,3,2,1,1,1,0,1,2,2,1,2,1,0,0,0,0,0,0,2
Henry Mcgregor Sias,,,,,,,,,,,,1,11,1,1,10,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2
John Macoretta,,,,,,,,,,,,,0,1,1,9,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
Zac Shaffer,,,,,,,,,,,,,,0,4,1,2,1,5,3,3,0,4,0,2,0,1,0,0,0,0,0,2
Jennifer Schultz,,,,,,,,,,,,,,,0,1,9,5,2,2,1,1,2,0,2,3,1,1,0,0,0,0,2
Lawrence J Bozzelli,,,,,,,,,,,,,,,,0,2,2,1,0,2,1,0,1,1,1,0,0,0,0,0,0,2
Wendi Barish,,,,,,,,,,,,,,,,,0,8,3,1,1,3,1,2,2,3,1,1,0,0,0,0,2
Lucretia C Clemons,,,,,,,,,,,,,,,,,,1,1,0,1,4,2,3,1,2,0,1,0,0,0,0,2
Leon Goodman,,,,,,,,,,,,,,,,,,,0,4,5,1,1,1,1,0,1,1,0,0,0,0,2
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,0,4,1,1,0,0,0,0,0,0,0,0,0,2
David Conroy,,,,,,,,,,,,,,,,,,,,,0,1,0,2,1,1,0,0,0,0,0,0,2
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,1,2,3,2,1,0,1,0,0,0,0,2
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,0,0,0,2
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,2
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,73,32,29,28,24,21,20,20,19,19,17,16,15,15,14,14,13,12,10,8,8,8,7,5,4,4,1,1,0,0,0,0,2
,Justice Of The Supreme Court - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Dwayne Woodruff,Lucretia C Clemons,Stella Tsai,Vikki Kristiansson,Shanese Johnson,Crystal B Powell,Deborah Cianfrani,Zac Shaffer,Deborah Canty,Henry Mcgregor Sias,Wendi Barish,Daniel R Sulman,Danyl S Patterson,Jennifer Schultz,Leon Goodman,Rania Major,Vincent Furlong,Mark B Cohen,David Conroy,Vincent Melchiorre,John Macoretta,Mark J Moore,Leonard Deutchman,Terri M Booker,Lawrence J Bozzelli,Brian Mclaughlin,Bill Rice,Jon Marshall,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,3
Dwayne Woodruff,10,54,51,46,41,37,36,37,35,31,29,28,23,24,24,24,21,18,16,16,12,13,12,12,10,9,6,4,0,0,0,0,3
Lucretia C Clemons,,1,33,27,26,27,22,27,23,19,20,19,14,18,13,9,14,4,11,14,3,7,3,9,7,4,3,2,0,0,0,0,3
Stella Tsai,,,0,33,21,17,23,22,20,22,19,25,7,16,8,15,17,8,10,13,8,6,8,5,8,5,2,3,0,0,0,0,3
Vikki Kristiansson,,,,0,15,16,15,19,27,23,22,15,13,14,13,14,9,13,9,6,13,8,9,5,8,5,3,3,0,0,0,0,3
Shanese Johnson,,,,,1,25,25,17,12,6,8,10,15,10,9,14,14,8,9,10,6,4,3,6,3,4,3,2,0,0,0,0,3
Crystal B Powell,,,,,,1,21,15,14,7,9,7,17,9,15,12,8,11,7,7,2,7,1,10,1,0,3,1,0,0,0,0,3
Deborah Cianfrani,,,,,,,0,11,9,11,10,14,9,11,8,15,16,10,8,8,4,6,1,6,4,5,0,1,0,0,0,0,3
Zac Shaffer,,,,,,,,0,16,11,10,15,14,6,11,2,9,6,11,12,4,1,6,3,2,2,1,1,0,0,0,0,3
Deborah Canty,,,,,,,,,0,11,17,10,12,12,13,10,5,8,10,6,7,4,9,4,8,3,4,2,0,0,0,0,3
Henry Mcgregor Sias,,,,,,,,,,0,15,12,3,9,6,5,7,4,0,5,6,3,5,5,7,6,1,0,0,0,0,0,3
Wendi Barish,,,,,,,,,,,0,9,5,18,6,8,3,3,3,6,2,5,5,3,7,2,2,2,0,0,0,0,3
Daniel R Sulman,,,,,,,,,,,,0,4,5,2,6,9,4,5,10,2,1,6,2,4,3,0,0,0,0,0,0,3
Danyl S Patterson,,,,,,,,,,,,,1,6,11,6,2,7,7,3,4,2,3,1,1,0,0,1,0,0,0,0,3
Jennifer Schultz,,,,,,,,,,,,,,0,6,8,3,4,4,4,1,5,3,5,4,1,1,3,0,0,0,0,3
Leon Goodman,,,,,,,,,,,,,,,0,7,2,8,5,1,4,7,5,6,2,1,2,1,0,0,0,0,3
Rania Major,,,,,,,,,,,,,,,,0,8,7,1,1,5,5,3,6,3,5,2,2,0,0,0,0,3
Vincent Furlong,,,,,,,,,,,,,,,,,0,4,6,7,5,2,2,2,4,6,2,0,0,0,0,0,3
Mark B Cohen,,,,,,,,,,,,,,,,,,0,4,1,5,3,3,4,1,1,0,1,0,0,0,0,3
David Conroy,,,,,,,,,,,,,,,,,,,0,6,5,2,4,1,2,1,1,2,0,0,0,0,3
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,0,1,0,3,1,1,0,2,0,0,0,0,0,3
John Macoretta,,,,,,,,,,,,,,,,,,,,,0,2,6,1,3,3,1,1,0,0,0,0,3
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,0,1,5,0,0,1,1,0,0,0,0,3
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,2,1,0,0,0,0,3
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,1,0,0,0,0,3
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,,,,,,,0,5,1,0,0,0,0,0,3
Brian Mclaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,3
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,106,55,53,48,43,39,38,38,37,33,30,28,26,25,25,25,22,19,17,16,14,13,12,12,11,10,6,4,0,0,0,0,3
,Justice Of The Supreme Court - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Dwayne Woodruff,Vikki Kristiansson,Stella Tsai,Lucretia C Clemons,Zac Shaffer,Crystal B Powell,Deborah Cianfrani,Vincent Furlong,Rania Major,Deborah Canty,David Conroy,John Macoretta,Mark B Cohen,Shanese Johnson,Brian Mclaughlin,Henry Mcgregor Sias,Lawrence J Bozzelli,Leon Goodman,Wendi Barish,Jennifer Schultz,Vincent Melchiorre,Leonard Deutchman,Daniel R Sulman,Danyl S Patterson,Mark J Moore,Terri M Booker,Bill Rice,Jon Marshall,Matthew C Monroe,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,4
Dwayne Woodruff,11,42,33,30,25,27,24,25,24,19,21,17,16,21,15,15,15,11,11,9,11,6,5,5,6,5,3,2,0,0,0,0,4
Vikki Kristiansson,,0,19,22,20,17,16,16,20,13,19,20,10,6,14,14,14,8,7,8,2,7,2,2,1,1,0,0,0,0,0,0,4
Stella Tsai,,,0,7,4,7,22,19,19,10,3,12,5,10,13,14,12,1,6,6,5,2,2,1,1,1,0,1,0,0,0,0,4
Lucretia C Clemons,,,,0,21,21,5,6,4,8,19,2,6,8,1,0,2,7,5,4,7,3,1,2,2,1,2,1,0,0,0,0,4
Zac Shaffer,,,,,1,21,3,5,2,8,18,5,7,8,0,0,0,7,2,0,7,3,2,4,2,2,2,0,1,0,0,0,4
Crystal B Powell,,,,,,0,6,7,4,8,16,2,4,10,1,0,0,3,2,1,9,0,1,1,1,3,1,1,0,0,0,0,4
Deborah Cianfrani,,,,,,,0,20,20,8,2,12,6,11,13,14,13,2,6,5,6,1,3,1,2,1,0,2,0,0,0,0,4
Vincent Furlong,,,,,,,,0,17,8,3,14,6,11,11,12,13,3,3,5,7,3,3,0,2,2,2,1,0,0,0,0,4
Rania Major,,,,,,,,,0,10,1,13,10,7,13,13,13,2,5,7,3,1,4,1,1,2,0,1,0,0,0,0,4
Deborah Canty,,,,,,,,,,3,4,6,10,9,0,2,2,6,7,8,4,5,1,3,3,4,0,1,0,0,0,0,4
David Conroy,,,,,,,,,,,0,2,2,3,0,1,3,4,4,2,4,4,1,2,2,0,1,0,0,0,0,0,4
John Macoretta,,,,,,,,,,,,0,7,5,12,11,12,8,2,1,1,6,1,2,2,2,1,0,0,0,0,0,4
Mark B Cohen,,,,,,,,,,,,,0,7,1,0,2,8,3,6,4,5,2,4,3,3,2,1,0,0,0,0,4
Shanese Johnson,,,,,,,,,,,,,,0,3,4,2,7,7,3,6,1,1,4,5,5,3,2,0,0,0,0,4
Brian Mclaughlin,,,,,,,,,,,,,,,0,12,11,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4
Henry Mcgregor Sias,,,,,,,,,,,,,,,,0,12,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,4
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,0,3,3,3,1,3,2,1,1,0,0,0,0,0,0,0,4
Leon Goodman,,,,,,,,,,,,,,,,,,0,5,2,2,6,2,4,3,2,3,0,1,0,0,0,4
Wendi Barish,,,,,,,,,,,,,,,,,,,1,6,0,3,2,2,4,2,1,1,1,0,0,0,4
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,0,1,3,3,0,1,1,0,0,0,0,0,0,4
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,0,1,2,0,1,1,1,1,0,0,0,0,4
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,1,0,0,0,0,0,4
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,1,0,0,0,4
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,0,0,0,0,4
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,1,0,0,0,0,4
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,4
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,92,48,35,31,29,27,27,27,26,25,22,22,22,21,17,16,16,15,13,11,11,9,8,6,6,5,3,2,1,0,0,0,4
,Justice Of The Supreme Court - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
,Dwayne Woodruff,Vincent Furlong,Stella Tsai,Deborah Cianfrani,Shanese Johnson,Daniel R Sulman,Mark B Cohen,Lucretia C Clemons,Rania Major,Vikki Kristiansson,Lawrence J Bozzelli,Leon Goodman,Crystal B Powell,Deborah Canty,Vincent Melchiorre,Brian Mclaughlin,David Conroy,Henry Mcgregor Sias,John Macoretta,Zac Shaffer,Danyl S Patterson,Jon Marshall,Mark J Moore,Wendi Barish,Bill Rice,Terri M Booker,Jennifer Schultz,Christian Dicicco,Leonard Deutchman,Betsy Wahl,Dawn M Tancredi,Matthew C Monroe,5
Dwayne Woodruff,4,27,23,20,18,16,15,15,16,16,15,14,11,12,12,12,12,11,12,12,5,6,4,2,3,3,2,1,1,0,0,0,5
Vincent Furlong,,0,19,20,16,11,12,9,14,11,11,7,9,9,11,9,7,10,10,6,3,3,1,1,3,2,1,1,0,0,0,0,5
Stella Tsai,,,0,14,13,8,7,6,11,11,12,7,2,5,6,7,4,10,11,5,0,3,2,1,1,1,1,0,0,0,0,0,5
Deborah Cianfrani,,,,0,12,8,5,7,9,9,11,3,5,3,8,7,7,10,8,5,1,3,1,2,2,0,1,1,0,0,0,0,5
Shanese Johnson,,,,,0,9,8,8,8,3,6,5,6,5,9,4,6,3,3,5,0,2,3,1,0,1,2,0,0,0,0,0,5
Daniel R Sulman,,,,,,0,5,9,2,3,3,5,5,5,9,2,7,1,2,7,2,3,1,0,2,1,0,1,0,0,0,0,5
Mark B Cohen,,,,,,,1,6,6,5,6,8,6,8,6,4,4,3,4,3,4,2,1,1,2,3,1,0,1,0,0,0,5
Lucretia C Clemons,,,,,,,,0,2,5,2,6,9,6,9,1,9,1,2,7,2,4,2,2,1,2,0,0,1,0,0,0,5
Rania Major,,,,,,,,,0,8,9,5,3,3,2,9,1,8,8,0,1,0,1,0,0,1,1,0,0,0,0,0,5
Vikki Kristiansson,,,,,,,,,,0,10,7,2,5,2,7,4,9,10,5,1,2,1,1,1,0,0,1,1,0,0,0,5
Lawrence J Bozzelli,,,,,,,,,,,0,5,0,2,3,7,1,9,9,1,1,3,2,1,0,1,1,0,0,0,0,0,5
Leon Goodman,,,,,,,,,,,,0,3,8,2,3,5,2,3,4,4,3,2,1,0,1,0,0,1,0,0,0,5
Crystal B Powell,,,,,,,,,,,,,0,6,6,1,6,1,1,3,3,2,2,1,2,2,1,0,0,0,0,0,5
Deborah Canty,,,,,,,,,,,,,,0,5,3,3,1,2,3,3,2,2,2,2,2,0,1,1,0,0,0,5
Vincent Melchiorre,,,,,,,,,,,,,,,0,2,5,2,2,5,1,2,1,1,2,1,0,1,0,0,0,0,5
Brian Mclaughlin,,,,,,,,,,,,,,,,0,1,6,5,0,0,1,1,1,0,0,1,0,0,0,0,0,5
David Conroy,,,,,,,,,,,,,,,,,0,1,2,8,2,1,2,0,1,0,1,0,1,0,0,0,5
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,0,10,1,0,0,0,1,1,0,0,0,0,0,0,0,5
John Macoretta,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,1,0,0,0,1,0,0,0,5
Zac Shaffer,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,1,1,1,1,0,0,0,5
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,5
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,0,0,5
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,2,0,0,0,0,0,5
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5
