col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,division
,Judge Of The Municipal Court - Democrat,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Marissa Brumbach,Matt Wolf,George Twardy,Sherman Toppin,Jon Marshall,Bill Rice,Betsy Wahl,Christian Dicicco,Crystal B Powell,Vikki Kristiansson,Stella Tsai,Lucretia C Clemons,Deborah Cianfrani,Jennifer Schultz,Zac Shaffer,Henry Mcgregor Sias,Wendi Barish,Daniel R Sulman,Deborah Canty,Leon Goodman,Mark B Cohen,Brian Mclaughlin,John Macoretta,Shanese Johnson,Lawrence J Bozzelli,Crystal B Powell,Rania Major,David Conroy,Leonard Deutchman,Vincent Melchiorre,Danyl S Patterson,Vincent Furlong,Mark J Moore,Terri M Booker,Jon Marshall,Bill Rice,Christian Dicicco,Betsy Wahl,Dawn M Tancredi,Matthew C Monroe,4
Marissa Brumbach,1,41,8,11,7,0,0,0,0,60,56,41,36,35,32,26,31,26,27,16,15,14,12,17,11,14,14,10,11,9,8,6,8,7,4,1,1,0,0,0,4
Matt Wolf,,1,5,2,0,1,0,0,0,41,45,30,24,22,28,17,19,21,13,14,13,12,12,15,10,10,7,9,6,11,7,7,5,1,2,1,0,0,0,0,4
George Twardy,,,1,0,0,0,0,0,0,14,8,10,8,5,2,11,5,3,2,8,6,5,10,4,4,3,3,3,2,3,3,5,1,1,2,0,0,0,0,0,4
Sherman Toppin,,,,1,0,0,0,0,0,9,9,7,7,6,5,3,4,5,7,3,1,3,2,2,3,4,6,0,4,2,2,1,1,3,0,0,1,0,0,0,4
Jon Marshall,,,,,0,0,0,0,0,3,2,2,3,3,0,1,3,2,5,1,3,4,0,1,4,1,0,1,1,0,0,1,3,1,2,1,0,0,0,0,4
Bill Rice,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,4
Betsy Wahl,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Christian Dicicco,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Crystal B Powell,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Vikki Kristiansson,,,,,,,,,,1,57,41,31,33,29,28,27,22,23,17,14,11,15,19,9,16,13,10,10,10,9,6,6,7,3,0,1,0,0,0,4
Stella Tsai,,,,,,,,,,,0,40,32,29,32,25,27,23,21,14,10,11,12,18,10,13,14,8,8,11,8,6,8,6,3,0,0,0,0,0,4
Lucretia C Clemons,,,,,,,,,,,,0,14,26,24,25,26,20,19,21,10,7,9,9,6,9,7,6,7,6,4,4,8,3,2,2,1,0,0,0,4
Deborah Cianfrani,,,,,,,,,,,,,1,16,11,7,12,9,13,2,13,13,9,17,10,15,14,8,5,9,10,8,2,6,4,2,0,0,0,0,4
Jennifer Schultz,,,,,,,,,,,,,,0,15,19,30,14,25,15,13,8,6,8,5,9,9,3,8,0,1,0,7,5,2,1,1,0,0,0,4
Zac Shaffer,,,,,,,,,,,,,,,0,18,12,20,9,15,8,6,4,6,4,2,4,7,4,6,4,1,2,0,3,2,0,0,0,0,4
Henry Mcgregor Sias,,,,,,,,,,,,,,,,0,18,13,12,16,10,7,12,4,6,1,4,2,5,1,1,2,4,0,1,0,0,0,0,0,4
Wendi Barish,,,,,,,,,,,,,,,,,0,12,20,13,9,5,5,8,3,8,6,2,5,0,0,0,7,6,2,1,1,0,0,0,4
Daniel R Sulman,,,,,,,,,,,,,,,,,,0,9,11,6,8,6,6,7,2,2,9,4,9,3,3,4,0,3,0,0,0,0,0,4
Deborah Canty,,,,,,,,,,,,,,,,,,,0,11,4,7,2,4,7,8,6,3,4,0,2,1,8,5,3,1,1,0,0,0,4
Leon Goodman,,,,,,,,,,,,,,,,,,,,0,9,6,9,2,4,1,0,4,4,3,1,3,6,0,1,2,0,0,0,0,4
Mark B Cohen,,,,,,,,,,,,,,,,,,,,,1,11,6,6,5,5,3,1,5,0,2,4,2,1,1,3,0,0,0,0,4
Brian Mclaughlin,,,,,,,,,,,,,,,,,,,,,,0,9,3,13,3,4,5,3,3,2,8,5,1,3,3,0,0,0,0,4
John Macoretta,,,,,,,,,,,,,,,,,,,,,,,0,4,10,1,4,4,4,3,2,7,1,1,0,0,0,0,0,0,4
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,0,0,7,6,6,1,7,5,3,0,3,2,0,1,0,0,0,4
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,4,3,4,3,7,3,1,3,1,0,0,0,0,4
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,2,4,5,2,0,5,1,1,0,0,0,0,4
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,1,1,3,0,3,1,0,1,0,0,0,4
David Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,9,6,2,1,0,3,1,0,0,0,0,4
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,0,0,0,0,0,0,0,4
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,4,1,0,2,0,0,0,0,0,4
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,2,1,0,0,0,0,4
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,1,0,0,0,0,4
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,4
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,80,57,18,14,7,1,0,0,0,74,66,52,45,43,40,34,34,33,30,28,27,23,21,20,19,17,16,14,14,13,11,11,10,7,6,3,1,0,0,0,4
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,5
,Vikki Kristiansson,Stella Tsai,Lucretia C Clemons,Wendi Barish,Henry Mcgregor Sias,Jennifer Schultz,Zac Shaffer,Deborah Canty,John Macoretta,Daniel R Sulman,Deborah Cianfrani,Leon Goodman,Mark B Cohen,Lawrence J Bozzelli,Brian Mclaughlin,Vincent Furlong,Leonard Deutchman,David Conroy,Rania Major,Shanese Johnson,Vincent Melchiorre,Crystal B Powell,Danyl S Patterson,Mark J Moore,Jon Marshall,Terri M Booker,Bill Rice,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,Marissa Brumbach,Matt Wolf,George Twardy,Jon Marshall,Sherman Toppin,Bill Rice,Betsy Wahl,Christian Dicicco,Crystal B Powell,5
Vikki Kristiansson,4,85,60,52,54,43,39,40,41,39,36,37,22,23,19,19,18,22,17,20,13,8,10,8,7,6,2,0,0,0,0,90,76,34,14,4,0,0,0,0,5
Stella Tsai,,1,50,45,38,40,33,37,28,37,34,23,18,22,18,14,18,17,17,19,11,10,11,7,5,6,1,0,0,0,0,78,57,20,12,3,1,0,0,0,5
Lucretia C Clemons,,,0,37,37,29,25,28,22,24,12,26,9,13,3,4,9,11,8,7,4,12,7,7,3,7,0,0,0,0,0,53,28,23,8,5,1,0,0,0,5
Wendi Barish,,,,0,26,37,21,35,17,19,14,16,9,16,7,4,15,11,12,7,7,11,3,10,6,7,1,0,0,0,0,50,27,14,11,7,0,0,0,0,5
Henry Mcgregor Sias,,,,,0,18,25,18,31,25,12,25,11,12,10,14,9,10,7,3,5,7,5,5,1,2,1,0,0,0,0,41,29,23,5,7,0,0,0,0,5
Jennifer Schultz,,,,,,0,14,27,14,14,14,13,12,10,8,4,12,4,10,8,5,6,2,7,6,5,0,0,0,0,0,45,29,5,5,1,0,0,0,0,5
Zac Shaffer,,,,,,,0,13,9,26,12,14,15,7,8,7,9,16,2,9,16,6,10,5,3,2,0,0,0,0,0,38,27,12,2,6,1,0,0,0,5
Deborah Canty,,,,,,,,0,14,12,12,11,9,14,7,7,9,9,10,7,4,5,3,5,5,4,0,0,0,0,0,40,22,8,11,2,0,0,0,0,5
John Macoretta,,,,,,,,,0,15,10,20,8,13,10,11,10,8,7,1,4,1,2,1,4,1,0,0,0,0,0,28,24,21,2,3,0,0,0,0,5
Daniel R Sulman,,,,,,,,,,0,13,16,8,8,6,7,9,9,3,9,10,5,9,1,0,0,2,0,0,0,0,32,28,10,6,5,0,0,0,0,5
Deborah Cianfrani,,,,,,,,,,,0,7,11,8,13,10,2,5,16,19,9,8,5,1,1,5,1,0,0,0,0,31,32,7,4,3,0,0,0,0,5
Leon Goodman,,,,,,,,,,,,0,10,7,8,7,9,5,4,1,1,3,3,8,2,2,2,0,0,0,0,21,19,17,7,4,0,0,0,0,5
Mark B Cohen,,,,,,,,,,,,,0,8,7,8,7,3,10,6,8,2,4,3,4,1,2,0,0,0,0,24,25,6,4,3,0,0,0,0,5
Lawrence J Bozzelli,,,,,,,,,,,,,,1,14,12,9,9,5,1,6,2,1,5,1,1,2,0,0,0,0,26,19,4,9,2,1,0,0,0,5
Brian Mclaughlin,,,,,,,,,,,,,,,0,14,6,5,8,2,6,0,0,4,2,1,1,0,0,0,0,18,20,4,3,3,1,0,0,0,5
Vincent Furlong,,,,,,,,,,,,,,,,1,6,8,9,3,7,1,0,2,2,1,3,0,0,0,0,18,18,5,5,2,1,0,0,0,5
Leonard Deutchman,,,,,,,,,,,,,,,,,0,8,2,0,6,1,1,6,5,0,3,0,0,0,0,17,16,5,4,1,1,0,0,0,5
David Conroy,,,,,,,,,,,,,,,,,,0,2,4,9,1,5,2,3,1,1,0,0,0,0,19,15,9,3,1,1,0,0,0,5
Rania Major,,,,,,,,,,,,,,,,,,,0,8,4,5,2,1,2,4,1,0,0,0,0,17,15,3,6,1,0,0,0,0,5
Shanese Johnson,,,,,,,,,,,,,,,,,,,,0,7,4,4,0,0,2,0,0,0,0,0,19,17,2,2,1,0,0,0,0,5
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,0,2,5,1,2,1,0,0,0,0,0,17,15,4,1,3,1,0,0,0,5
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,,0,4,3,1,7,2,0,0,0,0,10,6,1,4,6,0,0,0,0,5
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,1,0,0,0,0,11,7,5,1,1,0,0,0,0,5
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,1,0,0,0,0,7,4,4,4,3,0,0,0,0,5
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,6,5,3,2,1,0,0,0,0,5
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,7,3,1,1,2,0,0,0,0,5
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,3,0,3,1,0,0,0,0,5
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,5
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,5
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,5
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60,18,12,2,1,0,0,0,5
Matt Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,4,3,0,0,0,0,5
George Twardy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,5
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,5
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,130,97,68,64,61,50,48,45,45,43,42,41,37,34,28,27,26,25,24,23,22,16,13,13,10,9,5,0,0,0,0,110,92,35,17,12,1,0,0,0,5
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,6
,Vikki Kristiansson,Stella Tsai,Lucretia C Clemons,Leon Goodman,Wendi Barish,Henry Mcgregor Sias,Mark B Cohen,John Macoretta,Deborah Cianfrani,Jennifer Schultz,Vincent Furlong,Zac Shaffer,Daniel R Sulman,Deborah Canty,Lawrence J Bozzelli,Rania Major,Brian Mclaughlin,Shanese Johnson,Vincent Melchiorre,David Conroy,Leonard Deutchman,Crystal B Powell,Jon Marshall,Terri M Booker,Bill Rice,Danyl S Patterson,Mark J Moore,Dawn M Tancredi,Betsy Wahl,Christian Dicicco,Matthew C Monroe,Marissa Brumbach,Matt Wolf,George Twardy,Jon Marshall,Sherman Toppin,Bill Rice,Betsy Wahl,Christian Dicicco,Crystal B Powell,6
Vikki Kristiansson,5,111,117,99,79,98,55,91,61,51,45,48,49,41,38,35,24,34,26,29,22,19,9,12,4,10,7,1,0,0,0,146,93,76,19,13,3,0,0,0,6
Stella Tsai,,3,60,40,67,42,44,33,56,50,35,37,39,35,36,37,25,27,17,23,21,17,7,11,4,7,4,0,0,0,0,113,68,24,12,11,3,0,0,0,6
Lucretia C Clemons,,,1,74,48,78,23,68,21,32,22,36,30,26,15,11,9,16,16,26,13,16,7,4,1,6,9,0,0,0,0,77,42,62,9,7,2,0,0,0,6
Leon Goodman,,,,1,45,71,42,68,20,28,23,27,28,23,15,15,13,10,14,14,11,7,10,5,4,4,5,0,0,0,0,59,36,58,12,13,0,0,0,0,6
Wendi Barish,,,,,1,25,37,28,32,55,24,25,29,39,22,20,12,14,9,16,18,13,8,11,7,4,7,1,0,0,0,79,45,23,13,10,3,0,0,0,6
Henry Mcgregor Sias,,,,,,0,26,75,19,14,25,16,21,13,22,13,19,9,7,11,4,6,2,2,2,3,2,0,0,0,0,57,33,65,6,3,1,0,0,0,6
Mark B Cohen,,,,,,,8,26,40,28,28,22,19,23,21,27,20,18,9,6,10,8,8,7,4,4,1,0,0,0,0,55,43,28,5,12,3,0,0,0,6
John Macoretta,,,,,,,,1,22,18,22,13,21,14,19,14,16,7,9,11,8,3,2,4,3,1,3,0,0,0,0,51,31,59,9,4,0,0,0,0,6
Deborah Cianfrani,,,,,,,,,0,32,27,18,20,22,24,30,25,28,16,8,2,13,7,8,5,3,1,0,0,0,0,70,46,15,9,6,4,0,0,0,6
Jennifer Schultz,,,,,,,,,,0,11,14,17,35,11,19,10,10,4,12,12,11,6,7,3,4,4,0,0,0,0,57,33,12,9,6,2,0,0,0,6
Vincent Furlong,,,,,,,,,,,1,17,16,14,26,21,22,11,9,10,9,2,7,1,3,2,3,0,0,0,0,44,37,16,6,5,2,0,0,0,6
Zac Shaffer,,,,,,,,,,,,1,30,9,6,7,7,12,23,17,6,5,6,3,3,6,7,0,0,0,0,45,35,17,9,8,0,0,0,0,6
Daniel R Sulman,,,,,,,,,,,,,0,12,9,4,6,9,16,19,11,3,4,3,5,5,3,0,0,0,0,48,33,13,12,3,1,0,0,0,6
Deborah Canty,,,,,,,,,,,,,,0,15,11,7,10,6,8,7,8,2,4,1,2,3,0,0,0,0,43,20,10,8,4,1,0,0,0,6
Lawrence J Bozzelli,,,,,,,,,,,,,,,0,22,17,7,4,5,11,3,6,1,6,2,3,0,0,0,0,40,28,13,5,2,1,0,0,0,6
Rania Major,,,,,,,,,,,,,,,,0,16,15,6,2,5,9,4,4,3,3,3,0,0,0,0,41,28,5,3,7,1,0,0,0,6
Brian Mclaughlin,,,,,,,,,,,,,,,,,1,5,6,4,1,1,7,2,2,3,3,0,0,0,0,33,25,9,7,4,1,0,0,0,6
Shanese Johnson,,,,,,,,,,,,,,,,,,1,11,6,4,11,3,7,0,1,1,0,0,0,0,31,23,6,7,5,1,0,0,0,6
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,2,10,2,5,4,3,3,3,4,0,0,0,0,25,20,8,5,5,0,0,0,0,6
David Conroy,,,,,,,,,,,,,,,,,,,,0,9,5,2,2,2,4,2,0,0,0,0,28,23,7,4,2,0,0,0,0,6
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,1,0,2,2,0,2,2,0,0,0,0,22,16,4,5,3,0,0,0,0,6
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,,0,1,4,1,2,1,0,0,0,0,16,9,6,3,3,2,0,0,0,6
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,6,0,0,0,0,9,9,4,5,4,1,0,0,0,6
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,0,0,0,0,13,7,3,2,1,0,0,0,0,6
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,6,4,4,2,1,2,0,0,0,6
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,10,6,3,2,0,1,0,0,0,6
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,5,2,3,1,0,0,0,0,6
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,6
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,6
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,6
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,90,28,17,9,3,0,0,0,6
Matt Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,8,4,1,0,0,0,6
George Twardy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,3,1,0,0,0,6
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,6
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,6
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,229,139,136,124,109,108,104,102,89,74,70,70,67,57,56,50,47,42,41,38,29,24,19,15,12,12,12,1,0,0,0,195,125,103,33,19,7,0,0,0,6
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,7
,Vikki Kristiansson,Stella Tsai,Deborah Cianfrani,Shanese Johnson,Lucretia C Clemons,Daniel R Sulman,Zac Shaffer,Henry Mcgregor Sias,Vincent Melchiorre,David Conroy,Jennifer Schultz,Wendi Barish,Danyl S Patterson,Rania Major,Crystal B Powell,Deborah Canty,Leon Goodman,John Macoretta,Mark B Cohen,Lawrence J Bozzelli,Vincent Furlong,Brian Mclaughlin,Leonard Deutchman,Terri M Booker,Mark J Moore,Jon Marshall,Bill Rice,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,Marissa Brumbach,Matt Wolf,George Twardy,Sherman Toppin,Jon Marshall,Bill Rice,Betsy Wahl,Christian Dicicco,Crystal B Powell,7
Vikki Kristiansson,1,70,53,50,34,32,30,24,25,27,21,24,25,15,16,18,15,19,8,14,15,10,8,8,4,1,1,0,0,0,0,68,55,16,6,7,1,0,0,0,7
Stella Tsai,,0,57,51,31,36,29,24,28,27,24,22,25,21,17,20,12,13,10,15,17,13,6,8,4,2,1,0,0,0,0,67,53,14,6,7,1,0,0,0,7
Deborah Cianfrani,,,0,48,18,26,23,17,26,23,11,14,22,19,15,10,6,12,11,13,11,10,3,7,2,1,0,0,0,0,0,49,42,10,6,6,1,0,0,0,7
Shanese Johnson,,,,0,22,28,26,9,26,25,9,13,25,12,20,11,4,6,9,3,3,4,2,8,1,0,0,0,0,0,0,46,40,9,10,4,1,0,0,0,7
Lucretia C Clemons,,,,,0,16,15,17,9,15,22,20,15,7,21,14,12,6,7,3,4,1,5,6,3,1,0,0,0,0,0,34,19,12,11,3,1,0,0,0,7
Daniel R Sulman,,,,,,0,23,9,24,24,6,9,19,2,7,5,6,2,5,2,4,2,4,1,1,1,1,0,0,0,0,29,27,8,2,3,0,0,0,0,7
Zac Shaffer,,,,,,,1,8,27,23,7,9,19,2,7,5,5,4,8,3,1,2,1,3,4,1,0,0,0,0,0,28,24,6,3,5,0,0,0,0,7
Henry Mcgregor Sias,,,,,,,,1,6,2,13,10,2,10,3,5,11,14,7,10,12,9,3,1,3,1,0,0,0,0,0,27,19,6,3,2,0,0,0,0,7
Vincent Melchiorre,,,,,,,,,0,23,5,8,17,3,8,5,6,5,8,3,2,2,2,1,2,2,0,0,0,0,0,25,23,5,2,6,0,0,0,0,7
David Conroy,,,,,,,,,,0,3,3,21,1,8,6,6,3,2,4,3,1,5,2,2,1,0,0,0,0,0,27,21,9,1,2,0,0,0,0,7
Jennifer Schultz,,,,,,,,,,,0,23,2,8,9,16,8,2,7,1,4,0,4,4,4,2,0,0,0,0,0,27,11,4,5,2,1,0,0,0,7
Wendi Barish,,,,,,,,,,,,0,4,12,10,17,11,4,8,4,6,1,5,4,3,3,0,0,0,0,0,26,13,4,4,7,1,0,0,0,7
Danyl S Patterson,,,,,,,,,,,,,0,4,13,3,1,0,2,1,0,1,1,4,0,0,0,0,0,0,0,22,20,6,4,3,0,0,0,0,7
Rania Major,,,,,,,,,,,,,,0,7,6,3,6,8,12,8,8,1,2,0,0,0,0,0,0,0,19,15,4,3,3,1,0,0,0,7
Crystal B Powell,,,,,,,,,,,,,,,0,6,2,2,5,1,1,1,0,7,1,1,0,0,0,0,0,16,12,5,9,4,0,0,0,0,7
Deborah Canty,,,,,,,,,,,,,,,,0,8,5,3,5,7,4,6,4,3,3,0,0,0,0,0,21,9,5,6,4,0,0,0,0,7
Leon Goodman,,,,,,,,,,,,,,,,,0,8,3,6,7,5,5,2,3,3,0,0,0,0,0,16,14,5,2,5,0,0,0,0,7
John Macoretta,,,,,,,,,,,,,,,,,,0,4,9,12,10,1,2,1,1,0,0,0,0,0,14,12,7,2,1,0,0,0,0,7
Mark B Cohen,,,,,,,,,,,,,,,,,,,0,4,5,3,1,0,1,1,0,0,0,0,0,12,11,3,4,3,1,0,0,0,7
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,,0,10,10,6,1,0,0,1,0,0,0,0,14,13,4,0,5,0,0,0,0,7
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,0,10,2,1,1,2,0,0,0,0,0,17,12,2,1,4,0,0,0,0,7
Brian Mclaughlin,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,11,14,1,3,1,0,0,0,0,7
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,1,0,0,0,0,8,4,2,0,3,0,0,0,0,7
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,0,0,0,8,5,2,3,1,0,0,0,0,7
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,5,4,0,1,1,0,0,0,0,7
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,7
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,7
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,7
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,7
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,11,7,6,1,0,0,0,7
Matt Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,4,0,0,0,0,7
George Twardy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,7
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,7
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,89,86,66,63,48,40,38,36,36,34,33,33,30,27,26,26,25,23,21,19,19,15,11,10,6,4,1,0,0,0,0,88,73,22,16,13,1,0,0,0,7
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,8
