col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Commonwealth Court - Democrat,,,,,,District Attorney - Democrat,,,,,,,All
,Ellen Ceisler,Timothy Barry,Joe Cosgrove,Todd Eagen,Irene M Clark,Bryan Barbin,Lawrence S Krasner,Tariq Karim El Shabazz,Joe Khan,Rich Negrin,Michael W Untermeyer,John O Neill,Teresa Carr Deni,All
Ellen Ceisler,4,116,76,121,78,7,291,151,69,27,30,4,8,All
Timothy Barry,,7,98,18,8,3,87,81,64,76,48,3,4,All
Joe Cosgrove,,,10,9,9,1,66,58,42,57,30,3,1,All
Todd Eagen,,,,7,3,1,102,46,10,10,15,2,1,All
Irene M Clark,,,,,0,1,39,26,22,7,9,3,5,All
Bryan Barbin,,,,,,0,8,4,2,3,1,0,1,All
Lawrence S Krasner,,,,,,,145,0,0,0,0,0,0,All
Tariq Karim El Shabazz,,,,,,,,136,0,0,0,0,0,All
Joe Khan,,,,,,,,,69,0,0,0,0,All
Rich Negrin,,,,,,,,,,39,0,0,0,All
Michael W Untermeyer,,,,,,,,,,,40,0,0,All
John O Neill,,,,,,,,,,,,5,0,All
Teresa Carr Deni,,,,,,,,,,,,,0,All
Total,591,375,271,197,113,19,517,377,207,152,130,15,14,All
,Judge Of The Commonwealth Court - Democrat,,,,,,District Attorney - Democrat,,,,,,,1
,Ellen Ceisler,Joe Cosgrove,Timothy Barry,Irene M Clark,Todd Eagen,Bryan Barbin,Tariq Karim El Shabazz,Lawrence S Krasner,Rich Negrin,Michael W Untermeyer,Joe Khan,Teresa Carr Deni,John O Neill,1
Ellen Ceisler,1,6,7,5,3,0,16,16,2,1,1,0,0,1
Joe Cosgrove,,1,4,0,1,0,7,3,4,2,0,0,0,1
Timothy Barry,,,0,1,0,0,6,2,3,3,2,0,0,1
Irene M Clark,,,,0,0,0,1,3,1,1,0,1,0,1
Todd Eagen,,,,,0,0,0,4,1,1,0,0,0,1
Bryan Barbin,,,,,,0,0,0,0,0,0,0,0,1
Tariq Karim El Shabazz,,,,,,,7,0,0,0,0,0,0,1
Lawrence S Krasner,,,,,,,,3,0,0,0,0,0,1
Rich Negrin,,,,,,,,,2,0,0,0,0,1
Michael W Untermeyer,,,,,,,,,,3,0,0,0,1
Joe Khan,,,,,,,,,,,2,0,0,1
Teresa Carr Deni,,,,,,,,,,,,0,0,1
John O Neill,,,,,,,,,,,,,0,1
Total,37,17,16,7,6,0,26,22,10,7,5,1,0,1
,District Attorney - Democrat,,,,,,,Judge Of The Commonwealth Court - Democrat,,,,,,2
,Lawrence S Krasner,Tariq Karim El Shabazz,Rich Negrin,Joe Khan,Michael W Untermeyer,John O Neill,Teresa Carr Deni,Ellen Ceisler,Timothy Barry,Todd Eagen,Joe Cosgrove,Irene M Clark,Bryan Barbin,2
Lawrence S Krasner,9,0,0,0,0,0,0,16,3,7,4,4,0,2
Tariq Karim El Shabazz,,12,0,0,0,0,0,7,5,6,3,2,0,2
Rich Negrin,,,3,0,0,0,0,2,8,2,5,0,0,2
Joe Khan,,,,5,0,0,0,3,2,0,3,1,0,2
Michael W Untermeyer,,,,,3,0,0,1,2,0,1,0,0,2
John O Neill,,,,,,0,0,0,0,0,0,0,0,2
Teresa Carr Deni,,,,,,,0,0,0,0,0,0,0,2
Ellen Ceisler,,,,,,,,0,5,1,5,5,0,2
Timothy Barry,,,,,,,,,2,3,7,0,0,2
Todd Eagen,,,,,,,,,,5,1,1,0,2
Joe Cosgrove,,,,,,,,,,,1,0,0,2
Irene M Clark,,,,,,,,,,,,0,0,2
Bryan Barbin,,,,,,,,,,,,,0,2
Total,32,31,14,10,6,0,0,29,24,20,19,7,0,2
,Judge Of The Commonwealth Court - Democrat,,,,,,District Attorney - Democrat,,,,,,,3
,Ellen Ceisler,Timothy Barry,Joe Cosgrove,Irene M Clark,Todd Eagen,Bryan Barbin,Tariq Karim El Shabazz,Lawrence S Krasner,Joe Khan,Michael W Untermeyer,Rich Negrin,John O Neill,Teresa Carr Deni,3
Ellen Ceisler,0,10,6,6,2,0,12,10,6,1,0,1,0,3
Timothy Barry,,0,7,0,0,0,6,6,5,1,5,1,0,3
Joe Cosgrove,,,0,1,0,0,6,5,1,0,3,0,0,3
Irene M Clark,,,,0,0,0,3,0,3,1,0,0,0,3
Todd Eagen,,,,,0,0,3,0,0,0,0,0,0,3
Bryan Barbin,,,,,,0,0,0,0,0,0,0,0,3
Tariq Karim El Shabazz,,,,,,,12,0,0,0,0,0,0,3
Lawrence S Krasner,,,,,,,,5,0,0,0,0,0,3
Joe Khan,,,,,,,,,6,0,0,0,0,3
Michael W Untermeyer,,,,,,,,,,3,0,0,0,3
Rich Negrin,,,,,,,,,,,0,0,0,3
John O Neill,,,,,,,,,,,,0,0,3
Teresa Carr Deni,,,,,,,,,,,,,0,3
Total,30,24,15,7,3,0,30,17,15,5,5,1,0,3
,Judge Of The Commonwealth Court - Democrat,,,,,,District Attorney - Democrat,,,,,,,4
,Ellen Ceisler,Timothy Barry,Joe Cosgrove,Irene M Clark,Todd Eagen,Bryan Barbin,Tariq Karim El Shabazz,Lawrence S Krasner,Joe Khan,Michael W Untermeyer,Rich Negrin,Teresa Carr Deni,John O Neill,4
Ellen Ceisler,1,6,2,4,5,1,11,10,2,2,1,2,0,4
Timothy Barry,,0,4,0,1,1,4,5,3,2,2,1,0,4
Joe Cosgrove,,,0,0,0,0,5,2,2,3,2,0,0,4
Irene M Clark,,,,0,0,1,1,2,1,0,1,1,0,4
Todd Eagen,,,,,0,0,3,1,0,2,0,0,0,4
Bryan Barbin,,,,,,0,2,0,0,0,1,0,0,4
Tariq Karim El Shabazz,,,,,,,4,0,0,0,0,0,0,4
Lawrence S Krasner,,,,,,,,2,0,0,0,0,0,4
Joe Khan,,,,,,,,,2,0,0,0,0,4
Michael W Untermeyer,,,,,,,,,,1,0,0,0,4
Rich Negrin,,,,,,,,,,,1,0,0,4
Teresa Carr Deni,,,,,,,,,,,,0,0,4
John O Neill,,,,,,,,,,,,,0,4
Total,29,17,14,6,6,3,19,17,8,8,5,2,0,4
,Judge Of The Commonwealth Court - Democrat,,,,,,District Attorney - Democrat,,,,,,,5
,Ellen Ceisler,Joe Cosgrove,Timothy Barry,Irene M Clark,Todd Eagen,Bryan Barbin,Joe Khan,Lawrence S Krasner,Michael W Untermeyer,Rich Negrin,Tariq Karim El Shabazz,John O Neill,Teresa Carr Deni,5
Ellen Ceisler,0,4,3,2,2,0,5,4,1,1,4,0,1,5
Joe Cosgrove,,0,3,2,0,0,4,3,1,1,3,1,0,5
Timothy Barry,,,0,0,0,1,3,1,4,2,3,0,0,5
Irene M Clark,,,,0,0,0,2,1,1,1,2,1,0,5
Todd Eagen,,,,,0,0,1,1,2,0,0,0,0,5
Bryan Barbin,,,,,,0,0,0,1,0,0,0,0,5
Joe Khan,,,,,,,4,0,0,0,0,0,0,5
Lawrence S Krasner,,,,,,,,8,0,0,0,0,0,5
Michael W Untermeyer,,,,,,,,,3,0,0,0,0,5
Rich Negrin,,,,,,,,,,5,0,0,0,5
Tariq Karim El Shabazz,,,,,,,,,,,2,0,0,5
John O Neill,,,,,,,,,,,,0,0,5
Teresa Carr Deni,,,,,,,,,,,,,0,5
Total,17,13,13,8,5,1,16,15,10,9,9,1,1,5
,Judge Of The Commonwealth Court - Democrat,,,,,,District Attorney - Democrat,,,,,,,6
,Ellen Ceisler,Timothy Barry,Joe Cosgrove,Irene M Clark,Todd Eagen,Bryan Barbin,Lawrence S Krasner,Tariq Karim El Shabazz,Joe Khan,Rich Negrin,Michael W Untermeyer,John O Neill,Teresa Carr Deni,6
Ellen Ceisler,0,10,5,11,4,0,17,11,6,0,3,1,0,6
Timothy Barry,,0,9,0,2,0,12,10,4,6,3,0,1,6
Joe Cosgrove,,,1,2,0,0,5,6,3,6,2,2,1,6
Irene M Clark,,,,0,0,0,6,2,4,0,1,1,0,6
Todd Eagen,,,,,0,0,2,2,0,0,1,1,0,6
Bryan Barbin,,,,,,0,0,0,0,0,0,0,0,6
Lawrence S Krasner,,,,,,,8,0,0,0,0,0,0,6
Tariq Karim El Shabazz,,,,,,,,13,0,0,0,0,0,6
Joe Khan,,,,,,,,,3,0,0,0,0,6
Rich Negrin,,,,,,,,,,4,0,0,0,6
Michael W Untermeyer,,,,,,,,,,,3,0,0,6
John O Neill,,,,,,,,,,,,0,0,6
Teresa Carr Deni,,,,,,,,,,,,,0,6
Total,39,37,26,14,6,0,34,34,14,12,9,3,2,6
,Judge Of The Commonwealth Court - Democrat,,,,,,District Attorney - Democrat,,,,,,,7
,Ellen Ceisler,Timothy Barry,Joe Cosgrove,Todd Eagen,Irene M Clark,Bryan Barbin,Lawrence S Krasner,Tariq Karim El Shabazz,Joe Khan,John O Neill,Michael W Untermeyer,Rich Negrin,Teresa Carr Deni,7
Ellen Ceisler,0,9,5,3,5,0,19,13,3,1,2,0,1,7
Timothy Barry,,1,6,1,0,0,7,5,3,2,2,2,0,7
Joe Cosgrove,,,0,1,0,0,4,4,3,0,0,2,0,7
Todd Eagen,,,,0,0,0,3,0,2,0,1,0,0,7
Irene M Clark,,,,,0,0,3,1,0,0,0,0,1,7
Bryan Barbin,,,,,,0,0,0,0,0,0,0,0,7
Lawrence S Krasner,,,,,,,8,0,0,0,0,0,0,7
Tariq Karim El Shabazz,,,,,,,,12,0,0,0,0,0,7
Joe Khan,,,,,,,,,5,0,0,0,0,7
John O Neill,,,,,,,,,,2,0,0,0,7
Michael W Untermeyer,,,,,,,,,,,1,0,0,7
Rich Negrin,,,,,,,,,,,,1,0,7
Teresa Carr Deni,,,,,,,,,,,,,0,7
Total,39,22,13,6,5,0,30,29,12,4,4,3,1,7
,Judge Of The Commonwealth Court - Democrat,,,,,,District Attorney - Democrat,,,,,,,8
,Ellen Ceisler,Timothy Barry,Joe Cosgrove,Todd Eagen,Irene M Clark,Bryan Barbin,Lawrence S Krasner,Tariq Karim El Shabazz,Joe Khan,Rich Negrin,Michael W Untermeyer,Teresa Carr Deni,John O Neill,8
Ellen Ceisler,0,10,7,8,6,1,22,8,7,4,2,0,0,8
Timothy Barry,,0,4,1,1,0,3,7,4,2,3,1,0,8
Joe Cosgrove,,,1,0,0,0,6,3,3,1,0,0,0,8
Todd Eagen,,,,0,0,0,4,1,1,1,2,0,0,8
Irene M Clark,,,,,0,0,5,1,1,0,0,0,0,8
Bryan Barbin,,,,,,0,0,0,0,1,0,0,0,8
Lawrence S Krasner,,,,,,,5,0,0,0,0,0,0,8
Tariq Karim El Shabazz,,,,,,,,4,0,0,0,0,0,8
Joe Khan,,,,,,,,,3,0,0,0,0,8
Rich Negrin,,,,,,,,,,3,0,0,0,8
Michael W Untermeyer,,,,,,,,,,,1,0,0,8
Teresa Carr Deni,,,,,,,,,,,,0,0,8
John O Neill,,,,,,,,,,,,,0,8
Total,43,20,14,9,7,1,29,15,13,8,5,1,0,8
,Judge Of The Commonwealth Court - Democrat,,,,,,District Attorney - Democrat,,,,,,,9
,Ellen Ceisler,Timothy Barry,Joe Cosgrove,Todd Eagen,Irene M Clark,Bryan Barbin,Lawrence S Krasner,Tariq Karim El Shabazz,Joe Khan,Rich Negrin,Michael W Untermeyer,John O Neill,Teresa Carr Deni,9
Ellen Ceisler,0,4,2,6,5,0,15,7,3,3,2,0,0,9
Timothy Barry,,0,5,4,0,0,4,3,3,7,2,0,0,9
Joe Cosgrove,,,0,1,0,0,3,2,3,6,2,0,0,9
Todd Eagen,,,,0,0,0,4,5,1,3,0,0,0,9
Irene M Clark,,,,,0,0,1,0,0,2,1,0,0,9
Bryan Barbin,,,,,,0,0,0,0,0,0,0,0,9
Lawrence S Krasner,,,,,,,4,0,0,0,0,0,0,9
Tariq Karim El Shabazz,,,,,,,,10,0,0,0,0,0,9
Joe Khan,,,,,,,,,5,0,0,0,0,9
Rich Negrin,,,,,,,,,,0,0,0,0,9
Michael W Untermeyer,,,,,,,,,,,5,0,0,9
John O Neill,,,,,,,,,,,,0,0,9
Teresa Carr Deni,,,,,,,,,,,,,0,9
Total,31,19,16,13,5,0,23,23,12,12,10,0,0,9
,Judge Of The Commonwealth Court - Democrat,,,,,,District Attorney - Democrat,,,,,,,10
,Ellen Ceisler,Timothy Barry,Todd Eagen,Joe Cosgrove,Irene M Clark,Bryan Barbin,Lawrence S Krasner,Tariq Karim El Shabazz,Joe Khan,Rich Negrin,Michael W Untermeyer,John O Neill,Teresa Carr Deni,10
Ellen Ceisler,0,6,9,6,3,1,11,12,2,2,2,0,1,10
Timothy Barry,,1,1,2,0,0,2,4,3,1,2,0,0,10
Todd Eagen,,,0,0,1,0,7,4,1,0,0,0,0,10
Joe Cosgrove,,,,0,0,0,3,0,2,2,1,0,0,10
Irene M Clark,,,,,0,0,1,1,2,0,0,0,0,10
Bryan Barbin,,,,,,0,1,1,0,0,0,0,0,10
Lawrence S Krasner,,,,,,,11,0,0,0,0,0,0,10
Tariq Karim El Shabazz,,,,,,,,11,0,0,0,0,0,10
Joe Khan,,,,,,,,,3,0,0,0,0,10
Rich Negrin,,,,,,,,,,2,0,0,0,10
Michael W Untermeyer,,,,,,,,,,,0,0,0,10
John O Neill,,,,,,,,,,,,2,0,10
Teresa Carr Deni,,,,,,,,,,,,,0,10
Total,31,13,13,8,4,2,25,25,8,5,3,2,1,10
,District Attorney - Democrat,,,,,,,Judge Of The Commonwealth Court - Democrat,,,,,,11
,Lawrence S Krasner,Tariq Karim El Shabazz,Michael W Untermeyer,Rich Negrin,Joe Khan,John O Neill,Teresa Carr Deni,Ellen Ceisler,Timothy Barry,Joe Cosgrove,Todd Eagen,Irene M Clark,Bryan Barbin,11
Lawrence S Krasner,19,0,0,0,0,0,0,18,5,3,10,2,1,11
Tariq Karim El Shabazz,,4,0,0,0,0,0,6,3,3,1,1,1,11
Michael W Untermeyer,,,4,0,0,0,0,2,4,5,0,2,0,11
Rich Negrin,,,,4,0,0,0,3,3,1,1,0,0,11
Joe Khan,,,,,4,0,0,1,2,0,0,0,0,11
John O Neill,,,,,,0,0,0,0,0,0,0,0,11
Teresa Carr Deni,,,,,,,0,0,0,0,0,0,0,11
