col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,All
,Joshua Roberts,Anthony Kyriakakis,Jennifer Schultz,Carmella Jacquinto,Craig Levin,Cateria R Mccabe,Tiffany Palmer,Beth Grossman,James C Crumlish,Sherman Toppin,Leon Goodman,Wendi Barish,Jon Marshall,Kendra Mccrae,Nicola Serianni,Kay Yu,Vicki Markovitz,Terri M Booker,Henry Mcgregor Sias,Laurie Dow,Janine D Momasso,James F Berardinelli,Chris Hall,Robert Trimble,Gregory Weyer,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,All
Joshua Roberts,27,405,149,315,131,149,66,90,116,146,79,54,103,56,62,45,57,60,109,21,22,33,29,21,18,404,183,67,All
Anthony Kyriakakis,,5,62,297,44,144,69,62,102,123,49,45,19,44,32,53,25,19,109,19,28,33,43,13,7,276,88,49,All
Jennifer Schultz,,,17,67,143,46,89,90,61,23,45,90,101,50,82,50,62,38,9,32,32,18,21,15,5,117,224,60,All
Carmella Jacquinto,,,,4,32,125,55,47,54,113,42,44,20,54,29,35,30,39,87,26,30,14,15,14,10,188,94,41,All
Craig Levin,,,,,8,14,41,62,48,19,58,42,84,25,48,14,38,20,3,19,16,21,16,9,7,98,113,34,All
Cateria R Mccabe,,,,,,0,53,33,35,113,33,35,18,40,31,34,20,25,89,17,31,12,7,9,5,136,60,30,All
Tiffany Palmer,,,,,,,2,60,55,27,56,62,21,70,43,49,45,59,14,40,23,27,44,13,8,55,136,33,All
Beth Grossman,,,,,,,,5,38,10,48,72,16,40,50,31,65,32,13,35,27,31,21,8,8,91,84,42,All
James C Crumlish,,,,,,,,,5,27,39,37,32,23,31,24,13,23,15,13,8,22,36,12,4,97,59,28,All
Sherman Toppin,,,,,,,,,,1,27,16,11,28,13,11,17,19,86,10,10,9,10,7,6,121,47,17,All
Leon Goodman,,,,,,,,,,,0,32,28,50,21,34,26,56,11,29,19,15,25,20,7,64,80,36,All
Wendi Barish,,,,,,,,,,,,1,18,39,57,27,41,25,8,30,21,18,15,9,2,62,78,31,All
Jon Marshall,,,,,,,,,,,,,3,15,33,15,10,17,3,6,8,7,7,9,5,49,91,22,All
Kendra Mccrae,,,,,,,,,,,,,,1,22,31,16,45,5,23,30,12,17,12,4,40,94,29,All
Nicola Serianni,,,,,,,,,,,,,,,0,25,40,16,12,18,19,18,15,11,8,58,67,27,All
