col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Mayor - Democrat,,,City Commissioners - Democrat,,,,,,,,,,,,,All
,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,Lisa Deeley,Omar Sabir,Marwan Kreidie,Kahlil Williams,Annette Thompson,Jen Devor,Luigi Borda,Dennis Lee,Carla Cain,Moira Bohannon,Robin Trent,Warren Bloom,Lewis Harris Jr,All
Jim Kenney,118,0,0,243,170,99,77,47,35,30,27,32,27,20,9,7,All
Alan Butkovitz,,98,0,156,39,30,21,34,32,36,30,19,13,17,18,8,All
Anthony Hardy Williams,,,70,114,55,30,45,35,17,13,20,20,11,9,9,7,All
Lisa Deeley,,,,11,121,41,26,41,19,24,22,21,15,8,8,3,All
Omar Sabir,,,,,7,34,16,5,2,8,6,11,1,3,2,0,All
Marwan Kreidie,,,,,,2,11,5,7,3,2,4,5,6,0,0,All
Kahlil Williams,,,,,,,0,16,26,5,6,4,6,2,3,3,All
Annette Thompson,,,,,,,,3,4,4,6,14,2,7,4,1,All
Jen Devor,,,,,,,,,2,4,3,3,4,3,2,2,All
Luigi Borda,,,,,,,,,,0,5,2,5,0,3,2,All
Dennis Lee,,,,,,,,,,,1,4,2,8,7,2,All
Carla Cain,,,,,,,,,,,,1,3,0,0,0,All
Moira Bohannon,,,,,,,,,,,,,0,5,0,0,All
Robin Trent,,,,,,,,,,,,,,0,2,2,All
Warren Bloom,,,,,,,,,,,,,,,0,3,All
Lewis Harris Jr,,,,,,,,,,,,,,,,0,All
Total,607,376,304,528,274,161,144,122,86,80,79,72,53,47,38,22,All
,Mayor - Democrat,,,City Commissioners - Democrat,,,,,,,,,,,,,1
,Alan Butkovitz,Jim Kenney,Anthony Hardy Williams,Lisa Deeley,Annette Thompson,Dennis Lee,Marwan Kreidie,Luigi Borda,Carla Cain,Kahlil Williams,Jen Devor,Robin Trent,Omar Sabir,Warren Bloom,Lewis Harris Jr,Moira Bohannon,1
Alan Butkovitz,9,0,0,11,3,3,2,3,0,0,1,1,1,1,1,0,1
Jim Kenney,,2,0,9,3,2,1,3,3,2,2,0,0,1,0,1,1
Anthony Hardy Williams,,,5,3,1,2,4,0,1,2,0,2,1,0,0,0,1
Lisa Deeley,,,,0,4,2,3,1,2,0,1,0,0,1,0,0,1
Annette Thompson,,,,,0,0,0,1,0,1,1,0,0,0,0,0,1
Dennis Lee,,,,,,0,0,0,1,0,0,1,0,1,1,0,1
Marwan Kreidie,,,,,,,0,0,0,1,0,2,1,0,0,0,1
Luigi Borda,,,,,,,,0,0,0,0,0,1,0,0,0,1
Carla Cain,,,,,,,,,0,0,0,0,0,0,0,1,1
Kahlil Williams,,,,,,,,,,0,1,0,0,0,0,0,1
Jen Devor,,,,,,,,,,,0,0,0,0,0,0,1
Robin Trent,,,,,,,,,,,,0,0,0,0,0,1
Omar Sabir,,,,,,,,,,,,,0,0,0,0,1
Warren Bloom,,,,,,,,,,,,,,0,0,0,1
