col_1,col_2,col_3,col_4,col_5,col_6,division
,Judge Of The Superior Court - Democrat,,,District Council 3rd District - Democrat,,All
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Jannie L Blackwell,Jamie Gauthier,All
Daniel D Mccaffery,31,532,154,651,548,All
Amanda Green-hawkins,,31,106,412,429,All
Beth Tarasi,,,16,204,155,All
Jannie L Blackwell,,,,217,0,All
Jamie Gauthier,,,,,131,All
Total,"1,271",908,386,"1,092",907,All
,District Council 3rd District - Democrat,,Judge Of The Superior Court - Democrat,,,1
,Jannie L Blackwell,Jamie Gauthier,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,1
Jannie L Blackwell,24,0,36,17,10,1
Jamie Gauthier,,3,22,13,9,1
Daniel D Mccaffery,,,3,18,8,1
Amanda Green-hawkins,,,,2,4,1
Beth Tarasi,,,,,1,1
Total,71,34,62,33,20,1
,Judge Of The Superior Court - Democrat,,,District Council 3rd District - Democrat,,2
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Jannie L Blackwell,Jamie Gauthier,2
Daniel D Mccaffery,1,36,7,50,35,2
Amanda Green-hawkins,,4,1,26,24,2
Beth Tarasi,,,1,12,4,2
Jannie L Blackwell,,,,20,0,2
Jamie Gauthier,,,,,7,2
Total,89,57,17,86,51,2
,District Council 3rd District - Democrat,,Judge Of The Superior Court - Democrat,,,3
,Jannie L Blackwell,Jamie Gauthier,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,3
Jannie L Blackwell,19,0,23,14,6,3
Jamie Gauthier,,7,24,19,4,3
Daniel D Mccaffery,,,1,20,3,3
Amanda Green-hawkins,,,,2,2,3
Beth Tarasi,,,,,1,3
Total,51,40,48,35,11,3
,District Council 3rd District - Democrat,,Judge Of The Superior Court - Democrat,,,4
,Jannie L Blackwell,Jamie Gauthier,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,4
Jannie L Blackwell,22,0,34,21,16,4
Jamie Gauthier,,7,18,13,6,4
Daniel D Mccaffery,,,1,15,9,4
Amanda Green-hawkins,,,,1,8,4
Beth Tarasi,,,,,0,4
Total,70,35,53,35,22,4
,District Council 3rd District - Democrat,,Judge Of The Superior Court - Democrat,,,5
,Jannie L Blackwell,Jamie Gauthier,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,5
Jannie L Blackwell,9,0,36,22,13,5
Jamie Gauthier,,4,18,9,5,5
Daniel D Mccaffery,,,3,18,7,5
Amanda Green-hawkins,,,,2,6,5
Beth Tarasi,,,,,0,5
Total,62,25,59,34,19,5
,Judge Of The Superior Court - Democrat,,,District Council 3rd District - Democrat,,6
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Jamie Gauthier,Jannie L Blackwell,6
Daniel D Mccaffery,2,37,17,40,48,6
Amanda Green-hawkins,,3,16,43,23,6
Beth Tarasi,,,2,19,21,6
Jamie Gauthier,,,,11,0,6
Jannie L Blackwell,,,,,8,6
Total,95,71,45,77,71,6
,Judge Of The Superior Court - Democrat,,,District Council 3rd District - Democrat,,7
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Jannie L Blackwell,Jamie Gauthier,7
Daniel D Mccaffery,2,40,13,53,29,7
Amanda Green-hawkins,,3,6,37,17,7
Beth Tarasi,,,0,11,11,7
Jannie L Blackwell,,,,10,0,7
Jamie Gauthier,,,,,8,7
Total,85,58,22,74,44,7
,District Council 3rd District - Democrat,,Judge Of The Superior Court - Democrat,,,8
,Jamie Gauthier,Jannie L Blackwell,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,8
Jamie Gauthier,2,0,32,34,15,8
Jannie L Blackwell,,6,19,13,4,8
Daniel D Mccaffery,,,0,23,6,8
Amanda Green-hawkins,,,,0,10,8
Beth Tarasi,,,,,0,8
Total,57,30,52,48,19,8
,Judge Of The Superior Court - Democrat,,,District Council 3rd District - Democrat,,9
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Jamie Gauthier,Jannie L Blackwell,9
Daniel D Mccaffery,3,23,6,38,23,9
Amanda Green-hawkins,,1,8,29,20,9
Beth Tarasi,,,1,4,15,9
Jamie Gauthier,,,,6,0,9
Jannie L Blackwell,,,,,18,9
Total,64,50,20,59,57,9
,Judge Of The Superior Court - Democrat,,,District Council 3rd District - Democrat,,10
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Jamie Gauthier,Jannie L Blackwell,10
Daniel D Mccaffery,0,49,4,39,35,10
Amanda Green-hawkins,,1,5,36,26,10
Beth Tarasi,,,1,7,8,10
Jamie Gauthier,,,,8,0,10
Jannie L Blackwell,,,,,5,10
Total,77,66,16,58,51,10
