col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,City Commissioners - Democrat,,,,,,,,,,,,,Sheriff - Democrat,,,,All
,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Annette Thompson,Jen Devor,Carla Cain,Dennis Lee,Luigi Borda,Moira Bohannon,Robin Trent,Lewis Harris Jr,Warren Bloom,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,All
Omar Sabir,38,191,51,65,28,4,7,14,4,6,2,7,2,137,223,120,27,All
Lisa Deeley,,16,31,36,18,6,10,5,1,4,0,1,4,97,141,80,8,All
Kahlil Williams,,,15,11,18,33,8,6,4,8,6,6,2,72,66,59,14,All
Marwan Kreidie,,,,16,6,3,8,5,14,1,3,0,0,112,15,50,20,All
Annette Thompson,,,,,4,0,8,1,1,4,4,1,2,36,37,27,3,All
Jen Devor,,,,,,1,1,0,10,1,1,2,0,35,5,19,4,All
Carla Cain,,,,,,,0,4,2,1,3,0,0,22,10,12,8,All
Dennis Lee,,,,,,,,1,1,1,3,1,0,16,11,9,7,All
Luigi Borda,,,,,,,,,3,3,0,0,2,20,5,6,8,All
Moira Bohannon,,,,,,,,,,0,1,0,1,16,5,8,0,All
Robin Trent,,,,,,,,,,,1,2,1,14,9,1,4,All
Lewis Harris Jr,,,,,,,,,,,,2,0,7,8,6,2,All
Warren Bloom,,,,,,,,,,,,,2,4,8,1,0,All
Rochelle Bilal,,,,,,,,,,,,,,31,0,0,0,All
Jewell Williams,,,,,,,,,,,,,,,55,0,0,All
Malika Rahman,,,,,,,,,,,,,,,,23,0,All
Larry King Sr,,,,,,,,,,,,,,,,,6,All
Total,594,383,232,221,107,65,55,49,47,31,30,25,16,385,370,281,73,All
,Sheriff - Democrat,,,,City Commissioners - Democrat,,,,,,,,,,,,,1
,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Jen Devor,Carla Cain,Dennis Lee,Moira Bohannon,Luigi Borda,Annette Thompson,Robin Trent,Warren Bloom,Lewis Harris Jr,1
Rochelle Bilal,4,0,0,0,22,25,24,22,14,8,6,7,5,5,3,2,1,1
Malika Rahman,,6,0,0,16,15,17,6,10,3,1,4,2,3,0,1,2,1
Jewell Williams,,,6,0,17,12,5,2,1,1,1,2,0,2,1,2,0,1
Larry King Sr,,,,0,1,1,1,6,1,2,3,0,2,0,2,0,0,1
Omar Sabir,,,,,2,17,7,9,1,2,4,1,2,2,0,2,2,1
