col_1,col_2,col_3,col_4,col_5,col_6,division
,Judge Of The Superior Court - Democrat,,,Judge Of The Municipal Court - Democrat,,All
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Theresa Brunson,David H Conroy,All
Daniel D Mccaffery,220,"1,024",275,804,978,All
Amanda Green-hawkins,,138,212,748,690,All
Beth Tarasi,,,94,327,248,All
Theresa Brunson,,,,55,0,All
David H Conroy,,,,,35,All
Total,"2,096","1,667",712,"1,305","1,183",All
,Judge Of The Superior Court - Democrat,,,Judge Of The Municipal Court - Democrat,,1
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,David H Conroy,Theresa Brunson,1
Daniel D Mccaffery,9,19,9,26,21,1
Amanda Green-hawkins,,4,4,12,14,1
Beth Tarasi,,,10,8,7,1
David H Conroy,,,,1,0,1
Theresa Brunson,,,,,2,1
Total,56,31,26,32,28,1
,Judge Of The Superior Court - Democrat,,,Judge Of The Municipal Court - Democrat,,2
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Theresa Brunson,David H Conroy,2
Daniel D Mccaffery,14,29,11,46,30,2
Amanda Green-hawkins,,7,15,40,16,2
Beth Tarasi,,,6,25,11,2
Theresa Brunson,,,,5,0,2
David H Conroy,,,,,4,2
Total,96,68,45,86,43,2
,Judge Of The Superior Court - Democrat,,,Judge Of The Municipal Court - Democrat,,3
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,David H Conroy,Theresa Brunson,3
Daniel D Mccaffery,15,58,15,69,40,3
Amanda Green-hawkins,,12,23,48,38,3
Beth Tarasi,,,3,18,22,3
David H Conroy,,,,2,0,3
Theresa Brunson,,,,,5,3
Total,134,109,46,86,72,3
,Judge Of The Superior Court - Democrat,,,Judge Of The Municipal Court - Democrat,,4
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,David H Conroy,Theresa Brunson,4
Daniel D Mccaffery,7,55,9,53,23,4
Amanda Green-hawkins,,4,5,43,23,4
Beth Tarasi,,,1,11,2,4
David H Conroy,,,,0,0,4
Theresa Brunson,,,,,0,4
Total,85,72,16,58,31,4
,Judge Of The Superior Court - Democrat,,,Judge Of The Municipal Court - Democrat,,5
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,David H Conroy,Theresa Brunson,5
Daniel D Mccaffery,7,35,18,44,33,5
Amanda Green-hawkins,,5,16,29,28,5
Beth Tarasi,,,4,19,15,5
David H Conroy,,,,2,0,5
Theresa Brunson,,,,,3,5
Total,88,66,44,56,55,5
,Judge Of The Superior Court - Democrat,,,Judge Of The Municipal Court - Democrat,,6
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Theresa Brunson,David H Conroy,6
Daniel D Mccaffery,13,74,9,52,46,6
Amanda Green-hawkins,,5,8,55,39,6
Beth Tarasi,,,3,15,7,6
Theresa Brunson,,,,3,0,6
