col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,District Council 2nd District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,All
,Kenyatta Johnson,Lauren Vidas,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Annette Thompson,Dennis Lee,Lewis Harris Jr,Carla Cain,Luigi Borda,Robin Trent,Jen Devor,Warren Bloom,Moira Bohannon,All
Kenyatta Johnson,652,0,"2,166","1,396",501,268,213,176,135,74,46,50,43,31,23,All
Lauren Vidas,,104,373,267,121,201,72,54,26,37,35,20,18,17,8,All
Omar Sabir,,,92,"1,166",269,165,86,82,52,29,16,10,9,3,5,All
Lisa Deeley,,,,35,54,79,54,27,10,19,8,9,7,4,1,All
Kahlil Williams,,,,,25,22,56,22,36,11,6,17,30,14,4,All
Marwan Kreidie,,,,,,15,8,12,2,2,9,2,2,1,1,All
Annette Thompson,,,,,,,4,13,14,10,4,11,5,3,8,All
Dennis Lee,,,,,,,,5,8,21,10,4,3,2,1,All
Lewis Harris Jr,,,,,,,,,9,3,0,3,5,8,5,All
Carla Cain,,,,,,,,,,3,9,6,2,0,3,All
Luigi Borda,,,,,,,,,,,3,5,1,4,0,All
Robin Trent,,,,,,,,,,,,2,0,1,3,All
Jen Devor,,,,,,,,,,,,,0,1,0,All
Warren Bloom,,,,,,,,,,,,,,2,1,All
Moira Bohannon,,,,,,,,,,,,,,,1,All
Total,"3,809",888,"2,762","1,811",681,495,295,243,176,125,88,74,66,54,33,All
,District Council 2nd District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,1
,Kenyatta Johnson,Lauren Vidas,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Dennis Lee,Lewis Harris Jr,Annette Thompson,Jen Devor,Moira Bohannon,Carla Cain,Luigi Borda,Robin Trent,Warren Bloom,1
Kenyatta Johnson,9,0,23,11,10,5,4,4,2,1,1,0,0,0,0,1
Lauren Vidas,,1,4,5,1,2,0,0,0,0,0,0,0,0,0,1
Omar Sabir,,,0,10,6,2,0,1,2,1,0,0,0,0,0,1
Lisa Deeley,,,,0,0,1,0,1,0,0,0,0,0,0,0,1
Kahlil Williams,,,,,0,1,1,0,0,0,0,0,0,0,0,1
Marwan Kreidie,,,,,,0,0,0,0,0,0,0,0,0,0,1
Dennis Lee,,,,,,,0,2,0,0,1,0,0,0,0,1
Lewis Harris Jr,,,,,,,,0,0,0,0,0,0,0,0,1
Annette Thompson,,,,,,,,,1,0,0,0,0,0,0,1
Jen Devor,,,,,,,,,,0,0,0,0,0,0,1
Moira Bohannon,,,,,,,,,,,0,0,0,0,0,1
Carla Cain,,,,,,,,,,,,0,0,0,0,1
Luigi Borda,,,,,,,,,,,,,0,0,0,1
Robin Trent,,,,,,,,,,,,,,0,0,1
Warren Bloom,,,,,,,,,,,,,,,0,1
Total,45,10,28,17,11,7,4,4,3,1,1,0,0,0,0,1
,District Council 2nd District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,2
,Kenyatta Johnson,Lauren Vidas,Omar Sabir,Lisa Deeley,Kahlil Williams,Dennis Lee,Marwan Kreidie,Annette Thompson,Carla Cain,Lewis Harris Jr,Warren Bloom,Jen Devor,Robin Trent,Luigi Borda,Moira Bohannon,2
Kenyatta Johnson,21,0,23,22,14,10,4,3,2,2,1,2,1,0,0,2
Lauren Vidas,,5,9,5,4,4,6,2,2,2,2,0,1,1,0,2
Omar Sabir,,,0,10,5,4,3,0,1,1,0,0,0,0,0,2
Lisa Deeley,,,,0,2,0,3,2,0,0,1,1,0,0,0,2
Kahlil Williams,,,,,3,1,1,0,0,2,0,0,2,1,0,2
Dennis Lee,,,,,,0,1,1,4,0,1,0,0,0,0,2
Marwan Kreidie,,,,,,,0,1,0,0,0,0,0,0,0,2
Annette Thompson,,,,,,,,0,1,1,0,0,0,0,0,2
Carla Cain,,,,,,,,,0,0,0,0,0,0,0,2
Lewis Harris Jr,,,,,,,,,,0,0,0,0,0,0,2
Warren Bloom,,,,,,,,,,,0,1,0,0,0,2
Jen Devor,,,,,,,,,,,,0,0,0,0,2
Robin Trent,,,,,,,,,,,,,0,0,0,2
Luigi Borda,,,,,,,,,,,,,,0,0,2
Moira Bohannon,,,,,,,,,,,,,,,0,2
Total,73,27,33,27,21,15,11,6,6,4,3,2,2,1,0,2
,City Commissioners - Democrat,,,,,,,,,,,,,District Council 2nd District - Democrat,,3
,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Dennis Lee,Annette Thompson,Luigi Borda,Carla Cain,Lewis Harris Jr,Moira Bohannon,Robin Trent,Warren Bloom,Jen Devor,Kenyatta Johnson,Lauren Vidas,3
Omar Sabir,9,65,10,5,5,4,2,1,2,1,1,1,0,76,28,3
Lisa Deeley,,3,0,1,0,0,0,1,0,0,0,0,0,46,15,3
Kahlil Williams,,,1,0,0,2,0,0,0,0,0,1,0,9,8,3
Marwan Kreidie,,,,2,0,0,0,1,0,0,1,0,0,5,5,3
Dennis Lee,,,,,0,0,1,0,0,0,0,0,0,7,2,3
Annette Thompson,,,,,,0,0,0,0,0,0,0,0,3,3,3
Luigi Borda,,,,,,,1,0,0,0,0,0,0,2,1,3
Carla Cain,,,,,,,,0,0,0,0,0,0,1,2,3
Lewis Harris Jr,,,,,,,,,0,1,0,0,0,3,0,3
Moira Bohannon,,,,,,,,,,0,1,0,0,3,0,3
Robin Trent,,,,,,,,,,,0,0,0,3,0,3
Warren Bloom,,,,,,,,,,,,0,0,1,2,3
Jen Devor,,,,,,,,,,,,,0,0,0,3
Kenyatta Johnson,,,,,,,,,,,,,,13,0,3
Lauren Vidas,,,,,,,,,,,,,,,8,3
