col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Mayor - Democrat,,,City Commissioners - Democrat,,,,,,,,,,,,,All
,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,Lisa Deeley,Omar Sabir,Kahlil Williams,Marwan Kreidie,Annette Thompson,Dennis Lee,Carla Cain,Warren Bloom,Luigi Borda,Jen Devor,Robin Trent,Lewis Harris Jr,Moira Bohannon,All
Jim Kenney,96,0,0,160,157,62,87,35,25,21,17,18,20,16,9,11,All
Alan Butkovitz,,45,0,174,34,17,21,12,10,10,19,15,13,10,8,4,All
Anthony Hardy Williams,,,36,66,98,62,13,36,18,12,7,7,3,11,5,8,All
Lisa Deeley,,,,11,75,25,24,30,13,18,10,11,7,10,3,5,All
Omar Sabir,,,,,4,36,46,7,11,8,3,0,1,1,5,1,All
Kahlil Williams,,,,,,1,6,10,7,0,6,4,10,4,1,4,All
Marwan Kreidie,,,,,,,1,4,3,1,3,4,2,1,1,1,All
Annette Thompson,,,,,,,,0,3,8,6,2,0,4,2,2,All
Dennis Lee,,,,,,,,,0,0,2,4,1,3,2,3,All
Carla Cain,,,,,,,,,,1,0,1,4,1,0,0,All
Warren Bloom,,,,,,,,,,,0,2,3,2,1,1,All
Luigi Borda,,,,,,,,,,,,0,4,2,2,1,All
Jen Devor,,,,,,,,,,,,,1,0,2,1,All
Robin Trent,,,,,,,,,,,,,,1,1,3,All
Lewis Harris Jr,,,,,,,,,,,,,,,1,1,All
Moira Bohannon,,,,,,,,,,,,,,,,0,All
Total,489,279,252,413,297,145,123,83,55,44,43,42,39,38,23,23,All
,Mayor - Democrat,,,City Commissioners - Democrat,,,,,,,,,,,,,1
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Annette Thompson,Dennis Lee,Warren Bloom,Lewis Harris Jr,Robin Trent,Carla Cain,Jen Devor,Luigi Borda,Moira Bohannon,1
Jim Kenney,3,0,0,13,8,6,7,4,2,0,0,1,0,0,0,0,1
Anthony Hardy Williams,,0,0,8,5,5,2,2,3,1,1,0,0,0,0,0,1
Alan Butkovitz,,,1,2,8,0,0,0,0,1,0,0,0,0,0,0,1
Omar Sabir,,,,1,6,5,2,2,2,0,0,0,0,0,0,0,1
Lisa Deeley,,,,,0,1,1,0,0,0,0,0,0,0,0,0,1
Kahlil Williams,,,,,,1,0,2,0,1,0,1,0,0,0,0,1
Marwan Kreidie,,,,,,,0,1,1,0,0,0,0,0,0,0,1
Annette Thompson,,,,,,,,0,1,0,0,0,0,0,0,0,1
Dennis Lee,,,,,,,,,0,0,1,0,0,0,0,0,1
Warren Bloom,,,,,,,,,,0,0,0,0,0,0,0,1
Lewis Harris Jr,,,,,,,,,,,0,0,0,0,0,0,1
Robin Trent,,,,,,,,,,,,0,0,0,0,0,1
Carla Cain,,,,,,,,,,,,,0,0,0,0,1
Jen Devor,,,,,,,,,,,,,,0,0,0,1
Luigi Borda,,,,,,,,,,,,,,,0,0,1
Moira Bohannon,,,,,,,,,,,,,,,,0,1
Total,29,17,10,24,21,12,9,6,5,2,1,1,0,0,0,0,1
,City Commissioners - Democrat,,,,,,,,,,,,,Mayor - Democrat,,,2
,Lisa Deeley,Omar Sabir,Kahlil Williams,Annette Thompson,Carla Cain,Dennis Lee,Luigi Borda,Marwan Kreidie,Robin Trent,Warren Bloom,Jen Devor,Lewis Harris Jr,Moira Bohannon,Anthony Hardy Williams,Jim Kenney,Alan Butkovitz,2
Lisa Deeley,1,3,0,7,1,0,0,0,1,0,0,0,0,8,9,9,2
Omar Sabir,,0,6,0,1,0,0,1,0,0,0,0,0,9,6,2,2
Kahlil Williams,,,0,0,0,1,1,0,0,1,0,0,0,7,4,0,2
Annette Thompson,,,,0,0,0,0,0,0,0,0,0,0,5,2,0,2
Carla Cain,,,,,0,0,0,0,0,0,0,0,0,1,1,0,2
Dennis Lee,,,,,,0,0,0,0,0,0,0,0,0,1,0,2
Luigi Borda,,,,,,,0,0,0,0,0,0,0,0,1,0,2
Marwan Kreidie,,,,,,,,0,0,0,0,0,0,0,1,0,2
Robin Trent,,,,,,,,,0,0,0,0,0,0,0,1,2
Warren Bloom,,,,,,,,,,0,0,0,0,0,1,0,2
Jen Devor,,,,,,,,,,,0,0,0,0,0,0,2
Lewis Harris Jr,,,,,,,,,,,,0,0,0,0,0,2
Moira Bohannon,,,,,,,,,,,,,0,0,0,0,2
Anthony Hardy Williams,,,,,,,,,,,,,,2,0,0,2
Jim Kenney,,,,,,,,,,,,,,,2,0,2
Alan Butkovitz,,,,,,,,,,,,,,,,3,2
Total,27,18,12,7,2,1,1,1,1,1,0,0,0,22,19,12,2
,Mayor - Democrat,,,City Commissioners - Democrat,,,,,,,,,,,,,3
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Lisa Deeley,Omar Sabir,Marwan Kreidie,Kahlil Williams,Annette Thompson,Moira Bohannon,Carla Cain,Dennis Lee,Robin Trent,Warren Bloom,Jen Devor,Lewis Harris Jr,Luigi Borda,3
Jim Kenney,7,0,0,12,10,4,1,1,3,2,1,1,0,0,0,0,3
Anthony Hardy Williams,,4,0,2,6,0,4,1,0,0,1,0,0,0,0,0,3
Alan Butkovitz,,,0,3,1,2,0,1,0,0,0,0,1,0,0,0,3
Lisa Deeley,,,,0,2,2,0,1,0,1,1,0,0,0,0,0,3
Omar Sabir,,,,,0,2,1,1,1,0,1,0,0,0,0,0,3
Marwan Kreidie,,,,,,0,0,0,1,0,0,0,0,0,0,0,3
Kahlil Williams,,,,,,,0,1,0,0,0,0,0,0,0,0,3
Annette Thompson,,,,,,,,0,0,0,0,0,0,0,0,0,3
Moira Bohannon,,,,,,,,,0,0,0,1,0,0,0,0,3
Carla Cain,,,,,,,,,,0,0,0,0,0,0,0,3
Dennis Lee,,,,,,,,,,,0,0,0,0,0,0,3
Robin Trent,,,,,,,,,,,,0,0,0,0,0,3
Warren Bloom,,,,,,,,,,,,,0,0,0,0,3
Jen Devor,,,,,,,,,,,,,,0,0,0,3
Lewis Harris Jr,,,,,,,,,,,,,,,0,0,3
Luigi Borda,,,,,,,,,,,,,,,,0,3
Total,32,15,5,17,17,6,5,3,3,2,2,1,1,0,0,0,3
,Mayor - Democrat,,,City Commissioners - Democrat,,,,,,,,,,,,,4
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Omar Sabir,Lisa Deeley,Marwan Kreidie,Kahlil Williams,Warren Bloom,Annette Thompson,Jen Devor,Lewis Harris Jr,Robin Trent,Dennis Lee,Carla Cain,Luigi Borda,Moira Bohannon,4
Jim Kenney,6,0,0,21,17,10,6,2,0,1,1,1,1,0,0,0,4
Anthony Hardy Williams,,2,0,7,1,1,4,0,1,0,0,1,0,0,0,0,4
Alan Butkovitz,,,3,2,3,0,0,1,1,0,1,0,0,0,0,0,4
Omar Sabir,,,,0,10,4,4,0,0,0,0,1,0,0,0,0,4
Lisa Deeley,,,,,0,3,1,0,0,0,1,1,0,0,0,0,4
Marwan Kreidie,,,,,,0,0,0,1,0,0,0,0,0,0,0,4
Kahlil Williams,,,,,,,0,2,0,0,1,0,0,0,0,0,4
Warren Bloom,,,,,,,,0,1,0,0,0,0,0,0,0,4
Annette Thompson,,,,,,,,,0,0,0,0,0,0,0,0,4
Jen Devor,,,,,,,,,,1,0,0,1,0,0,0,4
Lewis Harris Jr,,,,,,,,,,,0,0,0,0,0,0,4
Robin Trent,,,,,,,,,,,,0,0,0,0,0,4
Dennis Lee,,,,,,,,,,,,,0,0,0,0,4
Carla Cain,,,,,,,,,,,,,,0,0,0,4
Luigi Borda,,,,,,,,,,,,,,,0,0,4
Moira Bohannon,,,,,,,,,,,,,,,,0,4
Total,42,13,8,30,21,11,10,3,2,2,2,2,1,0,0,0,4
,Mayor - Democrat,,,City Commissioners - Democrat,,,,,,,,,,,,,5
,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Carla Cain,Jen Devor,Lewis Harris Jr,Luigi Borda,Moira Bohannon,Robin Trent,Annette Thompson,Dennis Lee,Warren Bloom,5
Jim Kenney,7,0,0,7,6,1,3,1,1,0,0,0,0,0,0,0,5
Alan Butkovitz,,4,0,0,5,1,0,0,0,0,0,1,1,0,0,0,5
Anthony Hardy Williams,,,0,7,1,3,0,1,0,1,1,0,0,0,0,0,5
Omar Sabir,,,,0,4,2,3,1,0,0,0,0,0,0,0,0,5
Lisa Deeley,,,,,0,0,0,1,0,0,0,1,1,0,0,0,5
Kahlil Williams,,,,,,0,0,0,1,0,0,0,0,0,0,0,5
Marwan Kreidie,,,,,,,1,0,0,0,0,0,0,0,0,0,5
Carla Cain,,,,,,,,0,0,0,0,0,0,0,0,0,5
Jen Devor,,,,,,,,,0,0,0,0,0,0,0,0,5
Lewis Harris Jr,,,,,,,,,,0,1,0,0,0,0,0,5
Luigi Borda,,,,,,,,,,,0,0,0,0,0,0,5
Moira Bohannon,,,,,,,,,,,,0,0,0,0,0,5
Robin Trent,,,,,,,,,,,,,0,0,0,0,5
Annette Thompson,,,,,,,,,,,,,,0,0,0,5
Dennis Lee,,,,,,,,,,,,,,,0,0,5
Warren Bloom,,,,,,,,,,,,,,,,0,5
Total,18,10,9,14,12,5,4,2,1,1,1,1,1,0,0,0,5
,Mayor - Democrat,,,City Commissioners - Democrat,,,,,,,,,,,,,6
,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,Lisa Deeley,Omar Sabir,Marwan Kreidie,Kahlil Williams,Annette Thompson,Dennis Lee,Lewis Harris Jr,Robin Trent,Carla Cain,Warren Bloom,Jen Devor,Luigi Borda,Moira Bohannon,6
Jim Kenney,8,0,0,9,12,7,7,1,3,2,2,0,2,0,1,0,6
Alan Butkovitz,,3,0,7,0,2,1,1,0,0,1,1,0,0,0,0,6
Anthony Hardy Williams,,,0,4,4,1,0,1,0,1,0,1,0,1,0,0,6
Lisa Deeley,,,,0,4,2,0,1,1,0,1,0,0,0,0,0,6
Omar Sabir,,,,,0,5,1,0,0,1,0,0,1,0,0,0,6
Marwan Kreidie,,,,,,0,1,0,0,0,0,0,0,0,0,0,6
Kahlil Williams,,,,,,,0,0,2,0,0,0,0,0,0,0,6
Annette Thompson,,,,,,,,0,0,0,0,2,0,0,0,0,6
Dennis Lee,,,,,,,,,0,0,0,0,0,0,0,0,6
Lewis Harris Jr,,,,,,,,,,0,1,0,0,1,0,0,6
Robin Trent,,,,,,,,,,,0,0,0,0,0,0,6
Carla Cain,,,,,,,,,,,,0,0,0,0,0,6
Warren Bloom,,,,,,,,,,,,,0,0,0,0,6
Jen Devor,,,,,,,,,,,,,,0,0,0,6
Luigi Borda,,,,,,,,,,,,,,,0,0,6
Moira Bohannon,,,,,,,,,,,,,,,,0,6
Total,38,13,8,20,16,10,8,3,3,3,3,2,2,1,1,0,6
,City Commissioners - Democrat,,,,,,,,,,,,,Mayor - Democrat,,,7
,Lisa Deeley,Omar Sabir,Kahlil Williams,Marwan Kreidie,Lewis Harris Jr,Annette Thompson,Carla Cain,Dennis Lee,Robin Trent,Jen Devor,Luigi Borda,Moira Bohannon,Warren Bloom,Alan Butkovitz,Jim Kenney,Anthony Hardy Williams,7
Lisa Deeley,0,5,1,1,1,1,1,1,1,0,0,0,0,12,7,3,7
Omar Sabir,,0,3,2,0,0,1,0,0,0,0,0,0,1,7,6,7
Kahlil Williams,,,0,0,0,1,0,0,0,0,0,0,0,0,3,2,7
Marwan Kreidie,,,,0,1,0,0,0,0,0,0,0,0,0,3,1,7
Lewis Harris Jr,,,,,0,0,0,0,0,0,0,0,0,1,1,1,7
Annette Thompson,,,,,,0,0,0,0,0,0,0,0,1,1,0,7
Carla Cain,,,,,,,0,0,0,0,0,0,0,0,2,0,7
Dennis Lee,,,,,,,,0,0,0,0,0,0,0,0,1,7
Robin Trent,,,,,,,,,0,0,0,0,0,1,0,0,7
Jen Devor,,,,,,,,,,0,0,0,0,0,0,0,7
Luigi Borda,,,,,,,,,,,0,0,0,0,0,0,7
Moira Bohannon,,,,,,,,,,,,0,0,0,0,0,7
Warren Bloom,,,,,,,,,,,,,0,0,0,0,7
Alan Butkovitz,,,,,,,,,,,,,,1,0,0,7
Jim Kenney,,,,,,,,,,,,,,,1,0,7
Anthony Hardy Williams,,,,,,,,,,,,,,,,3,7
Total,22,14,5,4,3,2,2,1,1,0,0,0,0,14,13,12,7
,Mayor - Democrat,,,City Commissioners - Democrat,,,,,,,,,,,,,8
,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,Lisa Deeley,Omar Sabir,Kahlil Williams,Marwan Kreidie,Jen Devor,Annette Thompson,Carla Cain,Luigi Borda,Moira Bohannon,Robin Trent,Dennis Lee,Lewis Harris Jr,Warren Bloom,8
Jim Kenney,7,0,0,3,2,2,3,3,1,2,2,1,1,0,0,0,8
Alan Butkovitz,,2,0,10,2,0,1,0,0,0,0,0,0,0,0,0,8
Anthony Hardy Williams,,,2,3,5,5,0,0,1,0,0,0,0,0,0,0,8
Lisa Deeley,,,,0,2,2,0,0,0,1,0,0,0,0,0,0,8
Omar Sabir,,,,,0,3,1,0,0,0,0,0,0,0,0,0,8
Kahlil Williams,,,,,,0,0,0,2,0,0,0,0,0,0,0,8
Marwan Kreidie,,,,,,,0,0,0,0,2,0,0,0,0,0,8
Jen Devor,,,,,,,,0,0,1,0,0,0,0,0,0,8
Annette Thompson,,,,,,,,,0,0,0,0,0,0,0,0,8
Carla Cain,,,,,,,,,,0,0,0,0,0,0,0,8
Luigi Borda,,,,,,,,,,,0,0,0,0,0,0,8
Moira Bohannon,,,,,,,,,,,,0,1,0,0,0,8
Robin Trent,,,,,,,,,,,,,0,0,0,0,8
Dennis Lee,,,,,,,,,,,,,,0,0,0,8
Lewis Harris Jr,,,,,,,,,,,,,,,0,0,8
Warren Bloom,,,,,,,,,,,,,,,,0,8
Total,19,14,10,16,9,7,4,3,2,2,2,1,1,0,0,0,8
,Mayor - Democrat,,,City Commissioners - Democrat,,,,,,,,,,,,,9
,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,Lisa Deeley,Omar Sabir,Kahlil Williams,Marwan Kreidie,Annette Thompson,Carla Cain,Dennis Lee,Warren Bloom,Jen Devor,Lewis Harris Jr,Luigi Borda,Moira Bohannon,Robin Trent,9
Jim Kenney,8,0,0,13,11,4,5,3,1,3,1,1,1,2,0,0,9
Alan Butkovitz,,4,0,7,3,1,2,0,1,0,2,0,1,0,1,1,9
Anthony Hardy Williams,,,1,8,4,6,0,3,2,0,0,0,0,0,1,0,9
Lisa Deeley,,,,6,7,5,2,3,2,1,1,0,0,1,0,0,9
Omar Sabir,,,,,3,0,2,0,2,1,0,0,2,0,0,0,9
Kahlil Williams,,,,,,0,0,1,0,1,0,1,0,0,0,0,9
Marwan Kreidie,,,,,,,0,0,0,0,0,1,0,0,0,0,9
Annette Thompson,,,,,,,,0,0,0,1,0,0,0,1,0,9
Carla Cain,,,,,,,,,0,0,0,0,0,0,0,0,9
Dennis Lee,,,,,,,,,,0,0,0,0,0,0,0,9
Warren Bloom,,,,,,,,,,,0,0,0,0,1,0,9
Jen Devor,,,,,,,,,,,,0,0,0,0,0,9
Lewis Harris Jr,,,,,,,,,,,,,0,0,0,0,9
Luigi Borda,,,,,,,,,,,,,,0,0,0,9
Moira Bohannon,,,,,,,,,,,,,,,0,0,9
Robin Trent,,,,,,,,,,,,,,,,0,9
Total,37,15,15,35,22,12,7,6,4,3,3,2,2,2,2,1,9
,Mayor - Democrat,,,City Commissioners - Democrat,,,,,,,,,,,,,10
