col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,All
,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,Kay Yu,Chris Hall,James F Berardinelli,Wendi Barish,Henry Mcgregor Sias,James C Crumlish,Nicola Serianni,Cateria R Mccabe,Beth Grossman,Carmella Jacquinto,Vicki Markovitz,Joshua Roberts,Craig Levin,Kendra Mccrae,Leon Goodman,Janine D Momasso,Laurie Dow,Terri M Booker,Jon Marshall,Sherman Toppin,Robert Trimble,Gregory Weyer,David H Conroy,Theresa Brunson,All
Tiffany Palmer,20,"2,486","1,950","2,021","1,873","1,235",668,754,783,516,434,251,227,238,97,97,203,177,194,170,105,31,36,37,33,"2,340",606,All
Anthony Kyriakakis,,30,"1,698","1,867","1,885","1,297",482,667,838,299,253,201,241,200,174,127,108,153,62,92,67,31,80,44,28,"2,292",376,All
Jennifer Schultz,,,36,"1,666","1,349","1,198",533,434,252,501,379,318,187,206,186,223,187,103,193,143,95,131,35,53,24,"1,873",682,All
Kay Yu,,,,15,"1,400","1,176",332,538,305,322,300,158,159,135,74,75,146,89,89,106,83,19,24,31,33,"1,793",426,All
Chris Hall,,,,,3,"1,158",201,210,709,70,47,93,84,66,54,67,68,58,16,51,36,15,11,33,14,"1,715",189,All
James F Berardinelli,,,,,,4,94,135,124,79,48,93,61,69,53,51,30,57,65,28,19,19,14,40,17,"1,243",156,All
Wendi Barish,,,,,,,6,260,246,389,201,272,177,235,117,125,158,117,181,172,81,45,24,34,22,496,488,All
Henry Mcgregor Sias,,,,,,,,24,156,204,249,95,132,106,99,44,58,99,48,44,41,16,68,38,16,643,265,All
James C Crumlish,,,,,,,,,6,112,54,131,120,67,106,112,71,79,22,51,38,46,22,30,7,761,157,All
Nicola Serianni,,,,,,,,,,9,270,178,134,143,88,78,117,63,197,105,54,51,27,33,19,401,391,All
Cateria R Mccabe,,,,,,,,,,,1,64,120,74,76,36,95,63,165,55,43,18,69,9,13,358,249,All
Beth Grossman,,,,,,,,,,,,5,129,198,76,115,107,90,73,131,68,39,11,22,14,227,366,All
Carmella Jacquinto,,,,,,,,,,,,,8,101,122,60,104,64,71,76,57,22,63,26,3,254,236,All
Vicki Markovitz,,,,,,,,,,,,,,4,37,93,84,99,61,87,50,20,14,21,12,189,278,All
Joshua Roberts,,,,,,,,,,,,,,,16,152,21,50,19,25,29,116,75,28,12,295,138,All
Craig Levin,,,,,,,,,,,,,,,,15,33,67,28,28,32,104,16,33,11,235,174,All
Kendra Mccrae,,,,,,,,,,,,,,,,,0,58,50,62,66,20,25,27,5,139,231,All
Leon Goodman,,,,,,,,,,,,,,,,,,6,36,34,50,35,38,28,5,160,160,All
Janine D Momasso,,,,,,,,,,,,,,,,,,,0,54,47,13,18,11,18,132,185,All
Laurie Dow,,,,,,,,,,,,,,,,,,,,1,46,6,18,14,6,110,207,All
Terri M Booker,,,,,,,,,,,,,,,,,,,,,1,18,26,22,5,60,165,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,6,9,20,6,98,95,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,2,11,2,87,55,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,2,4,65,68,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,31,32,All
David H Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,53,0,All
Theresa Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,,46,All
Total,"3,256","2,979","2,763","2,424","2,046","1,504","1,115","1,050","1,036",887,669,656,558,537,500,473,398,372,368,337,256,218,164,146,71,"3,142","1,344",All
,Judge Of The Municipal Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,David H Conroy,Theresa Brunson,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,Chris Hall,Kay Yu,James F Berardinelli,James C Crumlish,Wendi Barish,Nicola Serianni,Henry Mcgregor Sias,Beth Grossman,Cateria R Mccabe,Vicki Markovitz,Craig Levin,Carmella Jacquinto,Leon Goodman,Kendra Mccrae,Janine D Momasso,Joshua Roberts,Laurie Dow,Robert Trimble,Gregory Weyer,Terri M Booker,Jon Marshall,Sherman Toppin,1
David H Conroy,12,0,127,130,112,112,106,90,43,18,17,17,15,14,9,13,13,10,7,5,6,3,5,4,3,3,3,1
Theresa Brunson,,2,17,12,19,7,14,10,1,15,13,10,10,8,10,4,3,3,6,7,4,5,3,2,2,1,1,1
Tiffany Palmer,,,0,132,107,114,113,95,31,17,17,20,6,15,8,1,7,6,7,7,2,4,2,2,1,1,2,1
Anthony Kyriakakis,,,,0,102,114,110,98,35,17,13,18,9,7,9,5,10,4,4,4,4,3,4,3,1,2,0,1
Jennifer Schultz,,,,,1,96,96,86,11,12,15,12,14,13,6,10,5,3,5,4,5,3,3,2,2,1,1,1
Chris Hall,,,,,,1,98,90,29,7,4,8,10,3,6,4,4,3,4,0,2,3,4,3,1,0,0,1
Kay Yu,,,,,,,0,88,20,7,10,17,9,9,4,2,7,7,3,4,3,1,1,0,3,0,1,1
James F Berardinelli,,,,,,,,0,8,7,6,2,2,3,3,0,1,2,4,1,3,2,4,3,0,1,1,1
James C Crumlish,,,,,,,,,2,9,4,9,8,5,5,3,7,5,3,0,2,0,3,1,1,1,1,1
Wendi Barish,,,,,,,,,,0,15,10,9,5,9,4,3,2,1,4,2,3,4,3,2,1,1,1
Nicola Serianni,,,,,,,,,,,1,5,8,7,7,1,2,2,4,7,4,2,1,1,3,0,1,1
Henry Mcgregor Sias,,,,,,,,,,,,2,5,9,2,1,1,1,3,3,0,1,1,0,0,0,1,1
Beth Grossman,,,,,,,,,,,,,1,4,6,7,4,4,3,3,4,1,1,1,4,0,0,1
Cateria R Mccabe,,,,,,,,,,,,,,1,4,1,4,4,6,6,1,2,0,2,0,0,2,1
Vicki Markovitz,,,,,,,,,,,,,,,0,4,4,3,2,5,0,2,1,1,0,0,0,1
Craig Levin,,,,,,,,,,,,,,,,0,3,4,2,1,3,2,3,0,1,1,0,1
Carmella Jacquinto,,,,,,,,,,,,,,,,,0,3,2,3,1,1,0,0,2,2,1,1
Leon Goodman,,,,,,,,,,,,,,,,,,0,3,1,2,2,1,1,0,0,2,1
Kendra Mccrae,,,,,,,,,,,,,,,,,,,0,0,1,3,2,1,1,1,1,1
Janine D Momasso,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,0,0,1
Joshua Roberts,,,,,,,,,,,,,,,,,,,,,0,0,2,2,2,1,2,1
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,183,41,154,151,143,130,128,107,49,34,32,31,30,24,21,20,17,15,14,13,12,9,9,6,6,5,4,1
,Judge Of The Municipal Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,2
