col_1,col_2,col_3,division
,Mayor - Republican,Judge Of The Court Of Common Pleas - Republican,All
,Billy Ciancaglini,Beth Grossman,All
Billy Ciancaglini,3,12,All
Beth Grossman,,1,All
Total,15,13,All
,Judge Of The Court Of Common Pleas - Republican,Mayor - Republican,1
,Beth Grossman,Billy Ciancaglini,1
Beth Grossman,0,1,1
Billy Ciancaglini,,0,1
Total,1,1,1
,Judge Of The Court Of Common Pleas - Republican,Mayor - Republican,7
,Beth Grossman,Billy Ciancaglini,7
Beth Grossman,0,1,7
Billy Ciancaglini,,0,7
Total,1,1,7
,Mayor - Republican,Judge Of The Court Of Common Pleas - Republican,10
,Billy Ciancaglini,Beth Grossman,10
Billy Ciancaglini,1,1,10
Beth Grossman,,0,10
Total,2,1,10
,Judge Of The Court Of Common Pleas - Republican,Mayor - Republican,14
,Beth Grossman,Billy Ciancaglini,14
Beth Grossman,0,1,14
Billy Ciancaglini,,0,14
Total,1,1,14
,Mayor - Republican,Judge Of The Court Of Common Pleas - Republican,20
,Billy Ciancaglini,Beth Grossman,20
Billy Ciancaglini,1,3,20
Beth Grossman,,0,20
Total,4,3,20
,Judge Of The Court Of Common Pleas - Republican,Mayor - Republican,25
,Beth Grossman,Billy Ciancaglini,25
Beth Grossman,0,1,25
Billy Ciancaglini,,0,25
Total,1,1,25
,Judge Of The Court Of Common Pleas - Republican,Mayor - Republican,26
,Beth Grossman,Billy Ciancaglini,26
Beth Grossman,1,1,26
Billy Ciancaglini,,1,26
Total,2,2,26
,Judge Of The Court Of Common Pleas - Republican,Mayor - Republican,28
,Beth Grossman,Billy Ciancaglini,28
Beth Grossman,0,1,28
Billy Ciancaglini,,0,28
Total,1,1,28
,Judge Of The Court Of Common Pleas - Republican,Mayor - Republican,30
,Beth Grossman,Billy Ciancaglini,30
Beth Grossman,0,2,30
Billy Ciancaglini,,0,30
Total,2,2,30
