col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Mayor - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Joshua Roberts,Carmella Jacquinto,Wendi Barish,James C Crumlish,Jennifer Schultz,Anthony Kyriakakis,Henry Mcgregor Sias,Craig Levin,Jon Marshall,Tiffany Palmer,Kendra Mccrae,Leon Goodman,Terri M Booker,Cateria R Mccabe,Sherman Toppin,Nicola Serianni,Beth Grossman,Janine D Momasso,Chris Hall,Laurie Dow,Kay Yu,James F Berardinelli,Robert Trimble,Vicki Markovitz,Gregory Weyer,All
Jim Kenney,422,0,0,"1,170",738,721,721,507,609,601,354,284,233,230,195,197,198,178,157,142,109,131,131,123,69,85,71,50,All
Anthony Hardy Williams,,233,0,375,245,252,193,252,170,156,196,159,207,195,190,170,151,119,105,109,116,89,86,58,65,43,31,39,All
Alan Butkovitz,,,20,54,24,25,27,42,13,11,31,26,18,15,24,19,16,14,10,15,9,13,11,11,7,8,12,6,All
Joshua Roberts,,,,20,759,736,778,257,666,686,258,251,117,119,135,122,130,136,93,77,49,63,52,40,37,49,24,31,All
Carmella Jacquinto,,,,,1,669,660,95,662,662,75,32,115,136,85,94,141,110,47,55,67,48,72,48,24,34,33,20,All
Wendi Barish,,,,,,2,653,150,583,582,98,62,125,131,84,105,82,60,90,98,63,58,65,49,25,43,43,18,All
James C Crumlish,,,,,,,3,106,592,579,124,79,67,75,90,56,48,45,60,43,47,61,45,37,40,57,14,13,All
Jennifer Schultz,,,,,,,,10,39,28,278,239,124,118,89,80,83,57,139,113,44,64,68,45,23,41,52,20,All
Anthony Kyriakakis,,,,,,,,,1,632,33,19,60,51,51,30,103,87,23,23,38,44,22,31,17,14,12,19,All
Henry Mcgregor Sias,,,,,,,,,,0,19,16,43,30,51,33,102,85,18,22,32,12,17,21,37,13,12,12,All
Craig Levin,,,,,,,,,,,3,210,68,72,85,77,45,51,77,59,40,44,47,27,37,30,23,18,All
Jon Marshall,,,,,,,,,,,,4,63,71,75,60,32,41,66,43,16,47,27,24,12,34,9,14,All
Tiffany Palmer,,,,,,,,,,,,,0,179,137,148,114,70,65,104,63,91,78,64,47,30,34,26,All
Kendra Mccrae,,,,,,,,,,,,,,1,135,143,123,62,84,68,70,80,76,76,23,54,33,24,All
Leon Goodman,,,,,,,,,,,,,,,1,126,108,83,71,60,64,65,55,37,48,41,30,23,All
Terri M Booker,,,,,,,,,,,,,,,,0,74,74,50,73,53,75,64,50,17,31,24,27,All
Cateria R Mccabe,,,,,,,,,,,,,,,,,1,96,65,42,96,29,49,30,46,22,19,12,All
Sherman Toppin,,,,,,,,,,,,,,,,,,1,38,28,29,46,38,22,17,19,19,24,All
Nicola Serianni,,,,,,,,,,,,,,,,,,,0,56,34,19,47,28,14,23,33,9,All
Beth Grossman,,,,,,,,,,,,,,,,,,,,0,32,43,53,31,25,10,41,19,All
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,2,19,40,27,61,12,20,11,All
Chris Hall,,,,,,,,,,,,,,,,,,,,,,0,39,39,25,38,16,22,All
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,2,30,24,14,22,10,All
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,10,12,15,20,10,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,0,13,16,14,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,7,All
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"2,468","1,212",150,"1,655","1,043","1,029",971,825,823,797,598,481,465,451,420,398,381,322,278,271,244,239,238,208,146,142,122,97,All
,Mayor - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Joshua Roberts,James C Crumlish,Wendi Barish,Carmella Jacquinto,Anthony Kyriakakis,Henry Mcgregor Sias,Jennifer Schultz,Kendra Mccrae,Tiffany Palmer,Craig Levin,Sherman Toppin,Terri M Booker,Beth Grossman,Jon Marshall,Laurie Dow,Leon Goodman,Chris Hall,Nicola Serianni,Cateria R Mccabe,Janine D Momasso,Kay Yu,Vicki Markovitz,Robert Trimble,James F Berardinelli,Gregory Weyer,1
Jim Kenney,14,0,0,39,24,23,22,21,20,13,13,11,12,8,8,6,10,6,7,7,8,4,3,7,6,5,1,2,1
Anthony Hardy Williams,,8,0,15,10,9,11,4,5,8,6,6,6,9,10,7,3,7,5,4,2,5,6,0,1,3,4,1,1
Alan Butkovitz,,,1,3,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1
Joshua Roberts,,,,1,25,21,24,21,18,9,8,8,6,8,6,3,5,5,3,5,4,3,1,2,4,3,1,0,1
James C Crumlish,,,,,0,21,22,21,19,4,5,3,7,2,1,4,2,7,3,3,2,1,5,1,2,5,5,0,1
Wendi Barish,,,,,,0,17,18,16,7,6,7,0,5,4,5,1,6,2,2,3,1,1,2,3,3,0,0,1
Carmella Jacquinto,,,,,,,0,20,18,6,3,1,6,2,5,2,0,7,3,0,0,3,6,2,3,2,4,0,1
Anthony Kyriakakis,,,,,,,,0,20,2,2,0,3,3,1,0,1,2,2,1,2,2,0,1,1,1,0,1,1
Henry Mcgregor Sias,,,,,,,,,0,4,2,2,2,2,3,2,2,0,1,0,1,3,1,1,2,2,0,1,1
