col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,City Commissioners - Democrat,,,,,,,,,,,,,District Council 2nd District - Democrat,,All
,Kahlil Williams,Jen Devor,Lisa Deeley,Marwan Kreidie,Luigi Borda,Omar Sabir,Annette Thompson,Carla Cain,Moira Bohannon,Warren Bloom,Dennis Lee,Robin Trent,Lewis Harris Jr,Lauren Vidas,Kenyatta Johnson,All
Kahlil Williams,41,563,210,81,84,43,34,16,26,25,18,13,8,737,787,All
Jen Devor,,5,29,27,27,6,6,21,10,6,6,9,5,449,268,All
Lisa Deeley,,,9,34,18,45,55,29,16,7,8,6,2,299,203,All
Marwan Kreidie,,,,7,22,29,6,8,12,13,8,10,0,175,103,All
Luigi Borda,,,,,7,7,4,11,4,5,4,4,2,117,97,All
Omar Sabir,,,,,,6,10,9,6,4,3,6,1,80,99,All
Annette Thompson,,,,,,,0,11,11,10,5,10,1,94,66,All
Carla Cain,,,,,,,,1,14,7,7,8,0,106,36,All
Moira Bohannon,,,,,,,,,1,2,0,7,0,79,31,All
Warren Bloom,,,,,,,,,,4,11,0,1,51,40,All
Dennis Lee,,,,,,,,,,,0,3,1,46,31,All
Robin Trent,,,,,,,,,,,,2,1,45,30,All
Lewis Harris Jr,,,,,,,,,,,,,0,6,16,All
Lauren Vidas,,,,,,,,,,,,,,187,0,All
Kenyatta Johnson,,,,,,,,,,,,,,,134,All
Total,"1,645",769,536,299,233,190,168,146,113,100,81,79,23,"1,497","1,228",All
,District Council 2nd District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,1
,Lauren Vidas,Kenyatta Johnson,Kahlil Williams,Jen Devor,Lisa Deeley,Annette Thompson,Carla Cain,Luigi Borda,Omar Sabir,Marwan Kreidie,Moira Bohannon,Robin Trent,Dennis Lee,Lewis Harris Jr,Warren Bloom,1
Lauren Vidas,13,0,88,52,20,14,10,5,5,4,8,5,5,1,2,1
Kenyatta Johnson,,5,47,23,10,5,2,5,5,4,0,3,1,1,0,1
Kahlil Williams,,,3,58,10,2,0,2,2,4,0,1,1,1,0,1
Jen Devor,,,,0,1,0,2,5,1,1,1,1,1,1,1,1
Lisa Deeley,,,,,0,9,3,1,1,0,1,0,1,0,1,1
Annette Thompson,,,,,,0,1,0,1,1,2,2,1,0,0,1
Carla Cain,,,,,,,0,1,0,0,2,1,1,0,1,1
Luigi Borda,,,,,,,,0,0,0,0,0,0,0,0,1
Omar Sabir,,,,,,,,,0,0,0,3,1,0,0,1
Marwan Kreidie,,,,,,,,,,0,2,0,0,0,0,1
Moira Bohannon,,,,,,,,,,,0,0,0,0,0,1
Robin Trent,,,,,,,,,,,,0,0,0,0,1
Dennis Lee,,,,,,,,,,,,,0,1,0,1
Lewis Harris Jr,,,,,,,,,,,,,,0,0,1
Warren Bloom,,,,,,,,,,,,,,,0,1
Total,144,68,139,76,31,19,12,10,10,8,8,8,7,3,3,1
,City Commissioners - Democrat,,,,,,,,,,,,,District Council 2nd District - Democrat,,2
,Kahlil Williams,Jen Devor,Lisa Deeley,Luigi Borda,Marwan Kreidie,Carla Cain,Omar Sabir,Moira Bohannon,Dennis Lee,Robin Trent,Annette Thompson,Warren Bloom,Lewis Harris Jr,Kenyatta Johnson,Lauren Vidas,2
Kahlil Williams,2,68,15,5,4,1,2,0,0,0,0,0,0,69,51,2
Jen Devor,,0,0,2,0,1,0,2,0,1,0,0,1,38,40,2
Lisa Deeley,,,0,2,2,3,1,1,0,0,0,0,0,15,10,2
Luigi Borda,,,,0,1,1,1,0,1,0,0,1,0,8,8,2
Marwan Kreidie,,,,,0,0,3,0,1,0,0,0,0,6,7,2
Carla Cain,,,,,,0,0,2,0,1,1,0,0,6,5,2
Omar Sabir,,,,,,,0,1,0,0,0,0,0,6,3,2
Moira Bohannon,,,,,,,,0,0,1,0,0,0,2,5,2
Dennis Lee,,,,,,,,,0,0,0,1,0,1,2,2
Robin Trent,,,,,,,,,,0,0,0,0,0,3,2
Annette Thompson,,,,,,,,,,,0,0,0,1,1,2
Warren Bloom,,,,,,,,,,,,0,0,1,1,2
Lewis Harris Jr,,,,,,,,,,,,,0,1,0,2
Kenyatta Johnson,,,,,,,,,,,,,,11,0,2
Lauren Vidas,,,,,,,,,,,,,,,9,2
Total,124,79,26,16,13,11,9,7,3,3,2,2,1,99,86,2
,City Commissioners - Democrat,,,,,,,,,,,,,District Council 2nd District - Democrat,,3
,Kahlil Williams,Jen Devor,Lisa Deeley,Marwan Kreidie,Luigi Borda,Omar Sabir,Annette Thompson,Carla Cain,Robin Trent,Moira Bohannon,Dennis Lee,Warren Bloom,Lewis Harris Jr,Lauren Vidas,Kenyatta Johnson,3
Kahlil Williams,5,43,24,10,7,3,2,3,1,1,2,0,1,58,65,3
Jen Devor,,1,2,2,4,1,0,2,2,0,0,2,1,33,33,3
Lisa Deeley,,,0,2,4,3,4,2,0,1,3,1,1,35,17,3
Marwan Kreidie,,,,1,3,4,1,1,1,1,0,1,0,17,10,3
Luigi Borda,,,,,0,0,2,1,2,1,1,0,0,18,8,3
Omar Sabir,,,,,,0,3,0,1,0,0,0,0,13,3,3
Annette Thompson,,,,,,,0,0,0,1,0,0,0,9,5,3
Carla Cain,,,,,,,,0,0,1,0,0,0,8,3,3
Robin Trent,,,,,,,,,0,1,0,0,0,2,5,3
Moira Bohannon,,,,,,,,,,0,0,0,0,6,1,3
Dennis Lee,,,,,,,,,,,0,0,0,5,1,3
Warren Bloom,,,,,,,,,,,,1,1,1,4,3
Lewis Harris Jr,,,,,,,,,,,,,0,1,4,3
Lauren Vidas,,,,,,,,,,,,,,16,0,3
Kenyatta Johnson,,,,,,,,,,,,,,,14,3
Total,134,68,54,30,28,16,14,11,8,7,6,6,5,134,107,3
,City Commissioners - Democrat,,,,,,,,,,,,,District Council 2nd District - Democrat,,4
,Kahlil Williams,Jen Devor,Luigi Borda,Lisa Deeley,Marwan Kreidie,Annette Thompson,Omar Sabir,Dennis Lee,Carla Cain,Moira Bohannon,Warren Bloom,Robin Trent,Lewis Harris Jr,Lauren Vidas,Kenyatta Johnson,4
Kahlil Williams,2,39,40,13,10,4,1,1,1,1,1,0,0,56,67,4
Jen Devor,,1,2,0,0,1,0,1,0,0,0,0,0,23,22,4
Luigi Borda,,,0,1,1,0,0,0,0,0,0,0,0,16,25,4
Lisa Deeley,,,,1,4,2,5,0,2,1,1,0,0,22,12,4
Marwan Kreidie,,,,,1,1,1,0,2,1,0,0,0,13,10,4
Annette Thompson,,,,,,0,0,1,0,1,0,0,0,6,4,4
Omar Sabir,,,,,,,1,0,1,0,0,0,0,2,7,4
Dennis Lee,,,,,,,,0,1,0,1,1,0,6,3,4
Carla Cain,,,,,,,,,0,0,0,0,0,5,2,4
Moira Bohannon,,,,,,,,,,0,0,1,0,4,1,4
Warren Bloom,,,,,,,,,,,0,0,0,1,2,4
Robin Trent,,,,,,,,,,,,0,0,2,0,4
Lewis Harris Jr,,,,,,,,,,,,,0,0,0,4
Lauren Vidas,,,,,,,,,,,,,,18,0,4
Kenyatta Johnson,,,,,,,,,,,,,,,8,4
Total,136,50,45,37,25,12,10,9,7,5,3,2,0,105,100,4
,District Council 2nd District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,5
,Lauren Vidas,Kenyatta Johnson,Kahlil Williams,Jen Devor,Lisa Deeley,Marwan Kreidie,Omar Sabir,Annette Thompson,Carla Cain,Robin Trent,Luigi Borda,Moira Bohannon,Warren Bloom,Dennis Lee,Lewis Harris Jr,5
Lauren Vidas,21,0,40,33,23,17,15,8,15,7,4,5,1,4,0,5
Kenyatta Johnson,,12,44,17,11,10,13,15,7,5,8,5,7,3,1,5
Kahlil Williams,,,3,29,8,6,5,7,2,2,1,3,0,0,1,5
Jen Devor,,,,0,3,6,1,1,2,2,2,1,0,1,0,5
Lisa Deeley,,,,,0,3,2,6,5,2,2,1,0,1,0,5
Marwan Kreidie,,,,,,0,6,0,1,0,1,1,1,1,0,5
Omar Sabir,,,,,,,0,2,3,2,1,1,3,1,0,5
Annette Thompson,,,,,,,,0,3,2,0,0,2,0,0,5
Carla Cain,,,,,,,,,0,2,1,2,0,2,0,5
Robin Trent,,,,,,,,,,2,0,0,0,0,0,5
Luigi Borda,,,,,,,,,,,0,0,0,0,0,5
Moira Bohannon,,,,,,,,,,,,0,1,0,0,5
Warren Bloom,,,,,,,,,,,,,0,1,0,5
Dennis Lee,,,,,,,,,,,,,,0,0,5
Lewis Harris Jr,,,,,,,,,,,,,,,0,5
Total,113,95,88,50,35,28,28,23,23,14,12,10,8,7,1,5
,City Commissioners - Democrat,,,,,,,,,,,,,District Council 2nd District - Democrat,,6
,Kahlil Williams,Lisa Deeley,Jen Devor,Marwan Kreidie,Warren Bloom,Luigi Borda,Omar Sabir,Annette Thompson,Carla Cain,Robin Trent,Dennis Lee,Moira Bohannon,Lewis Harris Jr,Lauren Vidas,Kenyatta Johnson,6
Kahlil Williams,4,34,31,7,4,4,0,0,2,1,0,0,0,47,55,6
Lisa Deeley,,2,3,5,0,2,2,3,1,1,0,2,0,34,24,6
Jen Devor,,,0,3,2,0,0,0,0,1,0,0,1,27,16,6
Marwan Kreidie,,,,2,3,0,2,0,0,0,1,0,0,17,5,6
Warren Bloom,,,,,1,0,0,2,2,0,1,0,0,7,5,6
Luigi Borda,,,,,,0,1,0,0,0,0,0,0,2,5,6
Omar Sabir,,,,,,,1,0,0,0,0,0,0,3,3,6
Annette Thompson,,,,,,,,0,0,1,0,0,0,4,2,6
Carla Cain,,,,,,,,,0,0,0,0,0,3,1,6
Robin Trent,,,,,,,,,,0,0,0,0,2,2,6
Dennis Lee,,,,,,,,,,,0,0,0,3,0,6
Moira Bohannon,,,,,,,,,,,,0,0,1,1,6
Lewis Harris Jr,,,,,,,,,,,,,0,0,1,6
Lauren Vidas,,,,,,,,,,,,,,19,0,6
Kenyatta Johnson,,,,,,,,,,,,,,,11,6
Total,117,65,46,28,15,9,7,6,5,4,3,2,1,108,84,6
,City Commissioners - Democrat,,,,,,,,,,,,,District Council 2nd District - Democrat,,7
,Kahlil Williams,Lisa Deeley,Jen Devor,Omar Sabir,Marwan Kreidie,Dennis Lee,Annette Thompson,Carla Cain,Warren Bloom,Luigi Borda,Moira Bohannon,Robin Trent,Lewis Harris Jr,Kenyatta Johnson,Lauren Vidas,7
Kahlil Williams,5,32,23,8,2,7,5,2,9,1,2,1,1,102,49,7
Lisa Deeley,,1,3,8,3,0,4,2,0,1,0,0,0,31,25,7
Jen Devor,,,1,0,2,1,0,0,0,0,0,0,0,18,9,7
Omar Sabir,,,,0,2,0,0,1,0,0,0,0,0,17,6,7
Marwan Kreidie,,,,,0,2,2,0,0,1,0,3,0,9,11,7
Dennis Lee,,,,,,0,0,2,1,2,0,0,0,10,4,7
Annette Thompson,,,,,,,0,1,1,0,0,0,0,8,6,7
Carla Cain,,,,,,,,1,0,1,2,0,0,4,7,7
Warren Bloom,,,,,,,,,0,0,0,0,0,5,5,7
Luigi Borda,,,,,,,,,,1,0,1,1,5,2,7
Moira Bohannon,,,,,,,,,,,0,1,0,0,5,7
Robin Trent,,,,,,,,,,,,0,0,3,2,7
Lewis Harris Jr,,,,,,,,,,,,,0,2,0,7
Kenyatta Johnson,,,,,,,,,,,,,,11,0,7
Lauren Vidas,,,,,,,,,,,,,,,9,7
Total,161,60,31,24,22,15,14,13,11,9,6,6,2,144,90,7
