col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,division
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,0,3,0,0,1,6,7,7,0,2
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,3,10,3,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6,4,3,0,2
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,1,0,2
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,2
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,2
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,2
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,280,257,171,167,130,103,90,86,56,48,47,44,43,41,39,36,35,26,22,21,21,16,14,4,3,134,134,44,7,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,3
,Tiffany Palmer,Anthony Kyriakakis,Henry Mcgregor Sias,Chris Hall,James C Crumlish,Jennifer Schultz,James F Berardinelli,Kay Yu,Cateria R Mccabe,Craig Levin,Wendi Barish,Leon Goodman,Nicola Serianni,Terri M Booker,Carmella Jacquinto,Joshua Roberts,Laurie Dow,Beth Grossman,Kendra Mccrae,Vicki Markovitz,Jon Marshall,Sherman Toppin,Janine D Momasso,Robert Trimble,Gregory Weyer,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,3
Tiffany Palmer,1,89,66,64,48,31,38,34,22,6,19,10,15,13,8,6,11,7,14,8,2,8,6,3,0,53,33,13,1,3
Anthony Kyriakakis,,1,66,67,49,23,41,27,10,6,14,11,9,4,8,7,7,7,5,7,1,9,2,1,1,43,29,8,3,3
Henry Mcgregor Sias,,,0,55,38,16,36,26,15,0,10,4,2,2,7,5,4,2,2,7,1,2,2,1,0,34,23,3,3,3
Chris Hall,,,,0,45,10,34,19,6,3,5,3,1,3,1,3,3,4,2,5,2,2,3,0,1,27,22,7,2,3
James C Crumlish,,,,,0,6,36,5,0,4,4,2,2,1,3,2,6,4,3,0,3,2,2,0,2,22,18,4,1,3
Jennifer Schultz,,,,,,2,4,14,16,11,18,7,14,2,6,10,5,6,6,4,9,3,4,2,1,34,10,2,3,3
James F Berardinelli,,,,,,,0,7,6,8,2,3,2,2,5,3,4,4,1,5,2,2,5,0,1,23,11,3,2,3
Kay Yu,,,,,,,,0,15,2,6,2,3,6,2,3,5,3,3,3,0,1,4,0,1,30,6,5,1,3
Cateria R Mccabe,,,,,,,,,0,11,9,8,9,11,10,5,3,4,8,8,1,5,8,0,0,21,7,11,1,3
Craig Levin,,,,,,,,,,0,8,12,4,9,7,9,6,5,3,6,8,5,9,1,0,20,3,9,1,3
Wendi Barish,,,,,,,,,,,0,6,11,3,5,7,5,8,2,6,2,1,2,2,0,14,11,2,2,3
Leon Goodman,,,,,,,,,,,,0,6,9,6,3,2,5,8,7,1,7,4,1,0,12,1,9,1,3
Nicola Serianni,,,,,,,,,,,,,0,5,3,4,4,7,11,3,3,4,2,0,1,14,6,3,2,3
Terri M Booker,,,,,,,,,,,,,,1,4,2,6,4,12,1,2,8,3,1,0,9,5,8,2,3
Carmella Jacquinto,,,,,,,,,,,,,,,0,2,5,0,5,5,2,2,7,2,0,6,8,9,0,3
Joshua Roberts,,,,,,,,,,,,,,,,1,1,5,3,4,7,2,0,2,1,10,4,3,4,3
Laurie Dow,,,,,,,,,,,,,,,,,1,5,5,1,2,3,4,1,1,6,7,8,0,3
Beth Grossman,,,,,,,,,,,,,,,,,,0,5,7,4,2,1,2,1,12,5,3,3,3
Kendra Mccrae,,,,,,,,,,,,,,,,,,,0,1,2,6,2,1,1,9,3,7,2,3
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,0,1,2,5,2,0,9,3,5,2,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,0,1,0,2,1,10,3,1,3,3
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,8,4,3,2,3
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,0,0,0,8,3,6,0,3
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,1,1,3
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,3
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,3
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,3
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,121,110,79,74,59,59,52,44,42,35,33,26,26,26,25,25,25,24,23,20,19,19,18,5,3,90,54,29,9,3
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,4
,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,Kay Yu,James C Crumlish,Leon Goodman,Chris Hall,Wendi Barish,Joshua Roberts,Terri M Booker,Kendra Mccrae,Craig Levin,Henry Mcgregor Sias,Laurie Dow,Carmella Jacquinto,Cateria R Mccabe,Sherman Toppin,Beth Grossman,Vicki Markovitz,Jon Marshall,Nicola Serianni,James F Berardinelli,Janine D Momasso,Robert Trimble,Gregory Weyer,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,4
Tiffany Palmer,2,66,42,52,30,21,33,25,13,19,24,16,27,20,17,20,13,12,9,5,9,10,4,2,0,53,33,15,2,4
Anthony Kyriakakis,,0,33,39,26,14,34,24,8,3,9,7,27,5,12,14,4,2,3,2,3,7,2,0,0,37,26,8,1,4
Jennifer Schultz,,,0,32,9,9,19,13,10,5,11,12,14,6,6,8,6,9,4,6,6,5,4,1,0,34,19,5,1,4
Kay Yu,,,,0,7,6,19,8,1,4,12,3,21,6,6,13,4,1,4,4,5,4,3,0,0,29,19,4,1,4
James C Crumlish,,,,,0,21,25,12,24,14,6,4,4,5,14,7,5,2,1,2,2,3,4,2,0,18,13,16,3,4
Leon Goodman,,,,,,0,7,10,21,19,13,7,6,7,16,8,10,4,5,4,1,3,5,3,0,10,9,21,3,4
Chris Hall,,,,,,,0,9,5,7,6,3,6,6,2,4,7,1,1,1,2,4,2,0,0,23,7,8,2,4
Wendi Barish,,,,,,,,0,5,4,3,4,13,11,9,5,2,5,5,1,4,3,2,1,0,18,7,7,2,4
Joshua Roberts,,,,,,,,,0,22,8,11,3,6,14,4,6,4,2,8,3,0,2,2,1,12,8,18,2,4
Terri M Booker,,,,,,,,,,0,8,6,0,11,15,5,13,4,1,1,3,0,4,1,1,8,7,18,3,4
Kendra Mccrae,,,,,,,,,,,0,9,2,6,8,6,9,5,3,5,3,3,3,4,1,16,9,8,2,4
Craig Levin,,,,,,,,,,,,0,1,7,4,7,5,7,2,8,1,1,2,1,1,12,8,7,0,4
Henry Mcgregor Sias,,,,,,,,,,,,,0,2,2,7,1,0,2,0,1,1,1,0,0,17,9,1,0,4
Laurie Dow,,,,,,,,,,,,,,2,4,5,8,4,3,0,2,1,1,2,1,17,6,4,1,4
Carmella Jacquinto,,,,,,,,,,,,,,,0,3,3,4,1,1,3,0,1,1,0,7,7,13,1,4
Cateria R Mccabe,,,,,,,,,,,,,,,,1,4,1,4,3,1,5,3,2,0,16,9,4,1,4
Sherman Toppin,,,,,,,,,,,,,,,,,0,5,1,0,2,0,6,3,0,9,3,8,4,4
Beth Grossman,,,,,,,,,,,,,,,,,,1,5,1,3,0,0,1,0,9,3,3,3,4
Vicki Markovitz,,,,,,,,,,,,,,,,,,,0,1,2,3,1,1,0,5,3,3,3,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,0,0,1,0,2,0,4,4,4,0,4
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,5,4,4,0,4
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,6,4,1,0,4
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,1,1,0,6,1,2,2,4
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,1,0,2,4
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,4
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,4
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,4
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,4
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,122,82,68,58,54,48,47,43,42,38,36,32,32,32,31,31,24,19,15,13,13,12,12,6,1,84,50,39,7,4
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,5
,Tiffany Palmer,Anthony Kyriakakis,Kay Yu,Jennifer Schultz,Wendi Barish,Chris Hall,Leon Goodman,James C Crumlish,Cateria R Mccabe,Carmella Jacquinto,Terri M Booker,Craig Levin,Henry Mcgregor Sias,Kendra Mccrae,Beth Grossman,Janine D Momasso,Sherman Toppin,Joshua Roberts,James F Berardinelli,Nicola Serianni,Vicki Markovitz,Laurie Dow,Jon Marshall,Gregory Weyer,Robert Trimble,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,5
Tiffany Palmer,4,107,70,60,62,62,41,39,34,23,18,17,38,21,20,18,9,12,18,19,19,16,2,2,0,69,52,18,1,5
Anthony Kyriakakis,,1,62,50,38,58,31,41,20,14,9,9,30,9,13,7,15,9,15,10,16,5,1,1,0,47,43,15,3,5
Kay Yu,,,1,40,25,33,13,10,19,8,6,4,24,11,8,8,6,4,10,10,4,3,0,2,0,41,21,9,1,5
Jennifer Schultz,,,,1,37,29,11,11,12,15,8,9,10,7,13,9,4,6,9,10,7,5,6,3,0,41,17,12,2,5
Wendi Barish,,,,,0,14,16,9,16,17,15,8,20,16,12,10,10,4,8,16,13,10,2,3,0,35,22,14,0,5
Chris Hall,,,,,,0,7,29,2,2,7,7,9,7,6,1,4,5,7,5,7,5,6,0,0,22,27,7,0,5
Leon Goodman,,,,,,,0,20,21,19,17,16,16,15,9,8,7,14,10,7,12,5,2,1,0,30,14,19,3,5
James C Crumlish,,,,,,,,0,9,13,11,13,5,5,5,3,1,14,3,4,3,5,3,0,0,17,22,14,0,5
Cateria R Mccabe,,,,,,,,,0,13,14,7,12,18,8,17,11,2,6,9,6,5,1,0,0,29,5,14,0,5
Carmella Jacquinto,,,,,,,,,,0,13,12,3,12,12,11,8,11,6,6,9,8,1,2,0,16,10,22,2,5
Terri M Booker,,,,,,,,,,,0,18,3,12,5,11,13,13,2,3,2,10,4,3,0,19,6,19,1,5
Craig Levin,,,,,,,,,,,,0,2,7,4,9,12,11,5,5,3,6,7,1,0,19,4,16,1,5
Henry Mcgregor Sias,,,,,,,,,,,,,0,1,1,8,2,4,4,5,5,2,0,2,0,20,12,4,0,5
Kendra Mccrae,,,,,,,,,,,,,,0,13,11,6,2,9,8,6,7,4,1,0,23,13,5,1,5
Beth Grossman,,,,,,,,,,,,,,,1,5,1,4,7,5,11,5,4,0,0,15,10,9,2,5
Janine D Momasso,,,,,,,,,,,,,,,,0,9,1,5,6,2,8,1,1,0,20,1,9,1,5
Sherman Toppin,,,,,,,,,,,,,,,,,0,4,3,1,5,4,4,1,0,17,4,11,1,5
Joshua Roberts,,,,,,,,,,,,,,,,,,1,3,3,3,0,5,1,0,8,6,14,1,5
James F Berardinelli,,,,,,,,,,,,,,,,,,,0,2,1,3,1,2,0,13,9,2,3,5
Nicola Serianni,,,,,,,,,,,,,,,,,,,,0,5,1,3,1,0,13,10,2,1,5
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,0,3,3,0,0,11,9,6,1,5
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,4,3,0,5
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10,0,4,0,5
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,1,1,1,5
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,5
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,5
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,5
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,171,131,88,86,80,70,68,59,55,51,47,45,44,44,39,38,35,32,31,30,30,24,14,6,0,113,67,50,5,5
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,6
,Tiffany Palmer,Anthony Kyriakakis,Chris Hall,Jennifer Schultz,Kay Yu,Nicola Serianni,Henry Mcgregor Sias,Wendi Barish,James C Crumlish,Laurie Dow,Beth Grossman,Craig Levin,Joshua Roberts,Cateria R Mccabe,Leon Goodman,Vicki Markovitz,Carmella Jacquinto,Kendra Mccrae,Jon Marshall,Terri M Booker,James F Berardinelli,Janine D Momasso,Sherman Toppin,Robert Trimble,Gregory Weyer,Malika Rahman,Rochelle Bilal,Jewell Williams,Larry King Sr,6
Tiffany Palmer,3,113,92,46,76,58,61,46,36,22,20,9,9,25,19,18,13,13,5,16,16,9,4,1,0,77,61,16,2,6
Anthony Kyriakakis,,0,82,26,70,52,64,37,35,12,11,7,5,13,20,12,10,3,1,6,13,3,3,1,0,67,45,12,1,6
Chris Hall,,,0,23,56,47,45,16,34,5,9,4,7,5,8,2,3,5,3,7,11,0,2,2,0,65,26,5,0,6
Jennifer Schultz,,,,1,24,32,15,44,15,13,19,26,24,18,11,14,15,12,19,7,6,11,7,3,3,30,51,10,3,6
Kay Yu,,,,,1,50,55,17,10,14,7,4,3,11,8,8,9,5,1,4,4,2,2,1,1,57,27,9,2,6
Nicola Serianni,,,,,,0,42,17,9,12,11,8,11,9,5,8,13,10,6,6,9,2,6,1,1,62,19,10,1,6
Henry Mcgregor Sias,,,,,,,0,18,4,4,6,4,5,11,14,10,7,2,2,2,3,3,1,1,0,45,25,7,0,6
Wendi Barish,,,,,,,,1,9,12,15,16,13,9,23,18,12,10,9,8,6,10,6,3,0,29,30,11,2,6
James C Crumlish,,,,,,,,,0,5,4,10,10,6,5,3,3,5,6,1,5,0,2,1,0,19,21,4,1,6
Laurie Dow,,,,,,,,,,2,9,6,6,6,7,7,6,9,5,6,4,5,4,2,2,12,17,14,0,6
Beth Grossman,,,,,,,,,,,0,9,8,6,4,14,8,8,7,8,4,4,2,3,1,12,15,12,1,6
Craig Levin,,,,,,,,,,,,1,18,5,1,8,2,2,13,3,2,0,3,2,1,10,18,7,3,6
Joshua Roberts,,,,,,,,,,,,,1,4,4,1,4,2,19,4,0,0,3,4,0,15,15,5,2,6
Cateria R Mccabe,,,,,,,,,,,,,,0,5,2,9,7,2,8,4,6,3,1,0,9,19,6,1,6
Leon Goodman,,,,,,,,,,,,,,,0,11,3,4,5,4,2,3,3,1,0,9,14,6,2,6
Vicki Markovitz,,,,,,,,,,,,,,,,0,5,5,1,3,3,3,2,0,2,12,9,7,0,6
Carmella Jacquinto,,,,,,,,,,,,,,,,,0,8,1,1,0,7,3,1,1,10,13,6,0,6
Kendra Mccrae,,,,,,,,,,,,,,,,,,0,2,11,1,3,4,1,0,11,12,5,0,6
Jon Marshall,,,,,,,,,,,,,,,,,,,0,5,0,1,2,3,0,9,12,5,2,6
Terri M Booker,,,,,,,,,,,,,,,,,,,,0,3,1,2,1,0,13,4,7,0,6
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,0,2,2,0,1,12,7,2,0,6
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,5,8,3,0,6
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,0,1,0,6,4,5,0,6
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,2,2,0,6
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,0,6
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,6
