col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,division
Jewell Williams,,,1,0,0,2,2,1,2,1,1,0,4,1,0,2,0,1,1,1,0,0,2,1,1,1,0,0,0,1
Malika Rahman,,,,0,4,2,1,1,0,2,1,2,1,0,2,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1
Craig Levin,,,,,3,4,6,9,5,2,6,3,1,0,1,2,1,5,0,0,1,1,0,2,0,1,0,1,0,1
James F Berardinelli,,,,,,0,3,1,6,10,3,3,2,1,5,4,0,1,4,2,0,3,2,2,2,2,2,0,0,1
Jennifer Schultz,,,,,,,1,6,7,3,3,1,2,2,1,4,2,4,2,4,1,2,3,2,2,1,0,2,0,1
Joshua Roberts,,,,,,,,0,4,0,4,4,2,3,0,2,4,5,0,0,5,0,0,0,0,0,0,1,0,1
Beth Grossman,,,,,,,,,0,3,2,3,2,0,1,8,1,3,2,4,1,1,1,2,4,2,0,1,0,1
Nicola Serianni,,,,,,,,,,1,1,2,1,1,4,2,0,1,2,2,0,1,1,1,3,1,1,1,0,1
James C Crumlish,,,,,,,,,,,2,2,2,1,0,1,0,1,1,0,0,0,1,2,0,0,1,1,0,1
Anthony Kyriakakis,,,,,,,,,,,,0,2,4,1,2,4,0,0,1,4,0,0,2,1,1,1,0,0,1
Carmella Jacquinto,,,,,,,,,,,,,0,3,1,2,3,1,1,1,2,0,3,0,0,1,0,1,0,1
Cateria R Mccabe,,,,,,,,,,,,,,1,2,0,3,0,3,1,4,0,1,0,0,0,0,1,0,1
Janine D Momasso,,,,,,,,,,,,,,,1,1,0,0,3,3,0,1,1,1,1,1,2,1,0,1
Wendi Barish,,,,,,,,,,,,,,,,0,1,0,0,4,0,0,1,1,2,1,0,0,0,1
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,0,0,0,0,4,1,1,0,0,0,0,1,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,1,0,1
Leon Goodman,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,1,1,2,0,0,1
Laurie Dow,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2,0,1,1,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,0,0,1
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,1,0,1
Tiffany Palmer,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,0,0,1
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,22,10,7,7,19,19,19,17,14,14,12,10,9,9,9,9,7,7,7,6,6,5,5,5,5,4,3,3,0,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,2
,James F Berardinelli,Nicola Serianni,Jennifer Schultz,Craig Levin,Carmella Jacquinto,James C Crumlish,Janine D Momasso,Joshua Roberts,Tiffany Palmer,Anthony Kyriakakis,Cateria R Mccabe,Wendi Barish,Beth Grossman,Leon Goodman,Chris Hall,Kendra Mccrae,Vicki Markovitz,Henry Mcgregor Sias,Kay Yu,Laurie Dow,Sherman Toppin,Robert Trimble,Jon Marshall,Gregory Weyer,Terri M Booker,Rochelle Bilal,Jewell Williams,Larry King Sr,Malika Rahman,2
James F Berardinelli,3,16,3,5,6,9,11,4,4,5,8,4,3,6,2,1,2,2,2,2,1,2,1,1,1,8,5,5,2,2
Nicola Serianni,,0,9,4,6,3,12,3,7,1,10,7,4,4,2,4,4,3,1,0,2,1,0,1,1,9,3,5,1,2
Jennifer Schultz,,,1,3,5,2,3,1,6,1,5,7,7,1,2,1,4,0,1,3,0,0,0,1,1,9,4,2,2,2
Craig Levin,,,,3,3,6,3,4,2,5,2,2,2,4,3,0,1,0,1,1,2,3,0,1,1,4,8,3,1,2
Carmella Jacquinto,,,,,1,4,4,6,6,7,5,4,3,1,1,2,2,2,1,1,2,1,0,0,0,2,8,1,2,2
James C Crumlish,,,,,,0,2,6,5,9,3,2,4,3,5,0,1,1,2,1,1,2,0,0,0,6,4,1,2,2
Janine D Momasso,,,,,,,1,0,3,1,4,2,2,4,0,2,1,1,1,1,0,0,0,1,1,2,3,3,1,2
Joshua Roberts,,,,,,,,3,3,7,4,2,1,1,3,1,1,4,0,1,4,1,2,0,0,6,5,1,1,2
Tiffany Palmer,,,,,,,,,0,6,3,7,2,3,6,3,3,2,3,1,0,0,0,0,0,7,3,1,2,2
Anthony Kyriakakis,,,,,,,,,,0,3,2,3,4,5,1,0,3,2,1,2,0,1,0,0,5,7,0,2,2
Cateria R Mccabe,,,,,,,,,,,0,4,2,2,0,0,2,3,0,1,3,0,0,0,1,4,6,1,1,2
Wendi Barish,,,,,,,,,,,,0,4,1,1,3,2,2,1,1,1,2,0,0,1,10,2,1,0,2
Beth Grossman,,,,,,,,,,,,,0,2,2,3,4,0,3,2,0,0,0,2,1,5,3,2,2,2
Leon Goodman,,,,,,,,,,,,,,0,2,0,1,1,1,1,1,1,0,0,0,2,5,1,0,2
Chris Hall,,,,,,,,,,,,,,,0,0,2,0,1,2,1,1,1,1,0,4,1,2,1,2
Kendra Mccrae,,,,,,,,,,,,,,,,1,1,2,1,0,0,0,1,1,0,3,1,1,1,2
Vicki Markovitz,,,,,,,,,,,,,,,,,0,0,1,1,0,0,1,0,0,3,2,1,1,2
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,0,0,1,3,0,0,0,0,3,2,1,0,2
Kay Yu,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,2,0,0,2,2
Laurie Dow,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,3,1,1,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,1,2,2,0,2
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,2,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,0,0,2
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,2
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,2
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,2
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,2
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,31,27,21,19,18,17,16,16,16,15,15,14,13,11,9,7,7,6,6,5,5,4,3,2,2,28,19,12,6,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,3
,James F Berardinelli,Jennifer Schultz,Nicola Serianni,Janine D Momasso,James C Crumlish,Anthony Kyriakakis,Beth Grossman,Carmella Jacquinto,Craig Levin,Tiffany Palmer,Joshua Roberts,Vicki Markovitz,Cateria R Mccabe,Chris Hall,Sherman Toppin,Jon Marshall,Leon Goodman,Robert Trimble,Henry Mcgregor Sias,Kay Yu,Kendra Mccrae,Laurie Dow,Terri M Booker,Wendi Barish,Gregory Weyer,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,3
James F Berardinelli,1,6,15,13,9,6,7,7,6,6,5,6,4,5,4,3,4,4,3,1,2,1,0,1,3,11,8,4,6,3
Jennifer Schultz,,2,7,4,4,2,5,0,4,4,5,2,2,2,2,5,2,1,1,1,1,1,2,0,0,7,4,2,2,3
Nicola Serianni,,,0,10,4,1,7,3,3,2,5,1,2,2,1,5,2,3,2,1,1,1,0,1,2,6,6,2,2,3
Janine D Momasso,,,,0,3,5,5,5,1,3,4,4,5,1,3,2,2,3,2,1,2,0,2,1,2,6,4,3,3,3
James C Crumlish,,,,,1,7,4,2,4,7,2,2,1,8,1,2,0,1,0,1,0,1,1,1,0,5,6,2,2,3
Anthony Kyriakakis,,,,,,0,3,6,3,7,3,3,3,6,1,0,1,1,1,1,1,2,3,2,0,3,5,5,2,3
Beth Grossman,,,,,,,0,3,3,1,2,4,2,1,0,2,2,1,0,1,0,2,2,0,0,2,6,1,3,3
Carmella Jacquinto,,,,,,,,0,1,2,1,3,3,1,2,0,1,1,2,1,1,1,1,1,0,2,3,6,1,3
Craig Levin,,,,,,,,,0,3,2,1,1,3,1,2,1,0,0,1,1,1,0,0,0,4,5,1,1,3
Tiffany Palmer,,,,,,,,,,0,2,0,3,7,1,0,3,0,0,0,2,1,1,2,0,3,5,1,2,3
Joshua Roberts,,,,,,,,,,,0,2,3,0,3,4,2,1,2,0,0,0,1,1,0,5,2,2,1,3
Vicki Markovitz,,,,,,,,,,,,0,2,0,3,2,1,2,1,1,0,1,1,0,0,3,2,3,1,3
Cateria R Mccabe,,,,,,,,,,,,,0,0,3,0,2,1,2,0,1,0,1,0,0,3,1,2,2,3
Chris Hall,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,1,1,1,1,1,5,1,1,3
Sherman Toppin,,,,,,,,,,,,,,,0,2,2,0,2,0,1,0,0,0,0,3,1,2,1,3
Jon Marshall,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2,3,1,0,3
Leon Goodman,,,,,,,,,,,,,,,,,0,1,1,0,2,1,0,0,0,4,1,0,1,3
Robert Trimble,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,1,1,1,1,3
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,2,1,3
Kay Yu,,,,,,,,,,,,,,,,,,,,0,1,0,2,1,0,1,3,0,0,3
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,3,0,0,1,3
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,2,1,0,3
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,2,0,1,3
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,1,3
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,3
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,3
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,3
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
Total,33,20,19,18,17,16,15,12,12,12,11,10,9,9,7,6,6,5,4,4,4,4,4,4,3,20,17,12,10,3
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,4
,James C Crumlish,Craig Levin,Joshua Roberts,Anthony Kyriakakis,James F Berardinelli,Beth Grossman,Carmella Jacquinto,Jennifer Schultz,Chris Hall,Henry Mcgregor Sias,Tiffany Palmer,Cateria R Mccabe,Jon Marshall,Nicola Serianni,Robert Trimble,Gregory Weyer,Kay Yu,Vicki Markovitz,Sherman Toppin,Janine D Momasso,Wendi Barish,Kendra Mccrae,Leon Goodman,Terri M Booker,Laurie Dow,Jewell Williams,Rochelle Bilal,Larry King Sr,Malika Rahman,4
James C Crumlish,3,6,5,10,7,6,4,0,5,0,4,0,1,2,2,3,0,4,1,0,0,0,0,1,0,5,2,4,3,4
Craig Levin,,2,6,3,3,2,4,3,3,0,2,1,5,1,1,0,1,0,0,0,1,0,1,1,0,3,3,2,5,4
Joshua Roberts,,,2,3,2,1,5,2,0,3,0,3,3,0,0,0,0,0,2,0,0,0,1,0,0,6,3,1,2,4
Anthony Kyriakakis,,,,0,5,3,4,0,5,3,5,2,1,0,2,3,1,4,3,0,1,0,0,1,0,5,2,3,3,4
James F Berardinelli,,,,,0,3,3,0,4,1,1,0,0,1,4,4,2,3,0,2,1,0,0,0,0,3,3,4,1,4
Beth Grossman,,,,,,0,0,0,1,1,1,0,0,2,1,2,0,2,0,0,0,0,0,0,0,3,1,2,1,4
Carmella Jacquinto,,,,,,,1,0,1,3,1,2,1,0,0,0,0,0,2,1,0,0,0,1,0,5,2,0,1,4
Jennifer Schultz,,,,,,,,2,1,1,1,3,3,2,0,0,1,0,0,0,0,1,1,0,0,0,4,0,2,4
Chris Hall,,,,,,,,,0,0,3,1,0,1,3,1,1,1,0,0,1,1,0,0,0,1,2,1,3,4
Henry Mcgregor Sias,,,,,,,,,,0,2,3,0,2,1,0,2,0,2,0,1,0,0,0,0,4,2,0,0,4
Tiffany Palmer,,,,,,,,,,,0,1,0,1,0,0,2,1,1,0,1,0,0,0,0,1,2,0,3,4
Cateria R Mccabe,,,,,,,,,,,,0,1,2,0,0,1,0,2,0,0,1,1,0,0,2,2,0,1,4
Jon Marshall,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,1,4
Nicola Serianni,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,1,0,0,0,1,2,0,0,4
Robert Trimble,,,,,,,,,,,,,,,0,1,1,1,0,0,1,0,0,0,0,2,1,2,0,4
Gregory Weyer,,,,,,,,,,,,,,,,0,1,2,0,1,0,0,0,0,0,0,0,3,0,4
Kay Yu,,,,,,,,,,,,,,,,,0,0,0,1,2,0,0,0,0,1,2,0,0,4
Vicki Markovitz,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,1,2,0,4
Sherman Toppin,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3,0,0,0,4
Janine D Momasso,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,4
Wendi Barish,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,4
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,4
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,4
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,4
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,4
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,4
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4
Total,21,16,15,13,12,9,9,8,7,6,6,5,5,5,5,4,4,4,3,2,2,1,1,1,0,12,12,8,8,4
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,5
,Jennifer Schultz,James F Berardinelli,Joshua Roberts,Anthony Kyriakakis,Beth Grossman,James C Crumlish,Tiffany Palmer,Nicola Serianni,Carmella Jacquinto,Cateria R Mccabe,Craig Levin,Janine D Momasso,Wendi Barish,Henry Mcgregor Sias,Kay Yu,Chris Hall,Laurie Dow,Leon Goodman,Sherman Toppin,Vicki Markovitz,Jon Marshall,Kendra Mccrae,Robert Trimble,Gregory Weyer,Terri M Booker,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,5
Jennifer Schultz,1,5,7,4,7,3,6,8,3,4,4,7,5,5,5,3,1,3,2,3,2,2,2,0,0,11,4,4,3,5
James F Berardinelli,,1,3,3,6,3,1,7,5,3,3,8,3,1,2,0,2,4,1,2,0,0,0,0,0,3,5,2,4,5
Joshua Roberts,,,0,6,1,5,1,2,5,6,5,0,3,4,0,2,0,2,4,0,3,0,1,0,0,5,7,4,1,5
Anthony Kyriakakis,,,,0,1,6,8,2,5,6,2,1,1,6,3,6,1,1,4,1,0,0,0,0,0,4,5,6,0,5
Beth Grossman,,,,,2,3,1,4,4,2,2,6,4,0,3,1,2,1,0,3,0,1,1,0,0,3,2,3,3,5
James C Crumlish,,,,,,0,6,2,1,1,3,0,2,2,1,6,3,1,1,1,1,0,2,0,0,5,2,5,0,5
Tiffany Palmer,,,,,,,1,4,1,3,1,3,3,4,5,7,4,2,0,2,0,1,0,0,0,6,1,5,1,5
Nicola Serianni,,,,,,,,0,2,4,0,7,3,1,0,1,2,2,0,1,0,2,1,0,0,7,2,1,2,5
Carmella Jacquinto,,,,,,,,,0,5,1,5,2,4,2,0,2,1,3,1,0,1,0,0,0,2,6,2,1,5
Cateria R Mccabe,,,,,,,,,,0,1,2,4,5,1,1,1,2,4,0,1,0,0,0,0,3,7,0,1,5
Craig Levin,,,,,,,,,,,1,1,0,0,1,1,0,2,0,0,3,0,0,0,0,3,2,3,2,5
Janine D Momasso,,,,,,,,,,,,0,2,0,4,0,2,2,0,3,0,2,0,0,0,4,2,1,4,5
Wendi Barish,,,,,,,,,,,,,1,1,3,3,2,1,1,1,0,0,0,0,0,2,2,1,3,5
Henry Mcgregor Sias,,,,,,,,,,,,,,0,2,2,0,0,4,1,0,0,1,0,0,3,5,1,0,5
Kay Yu,,,,,,,,,,,,,,,0,2,2,1,0,3,0,0,0,1,0,2,1,2,3,5
Chris Hall,,,,,,,,,,,,,,,,0,2,0,1,0,0,0,0,0,0,3,1,4,0,5
Laurie Dow,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,3,1,1,0,5
Leon Goodman,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,2,1,2,5
Sherman Toppin,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,6,0,0,5
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,2,1,1,5
Jon Marshall,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,2,0,5
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,5
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,5
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,5
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,5
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,5
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
Total,23,19,18,15,15,14,14,13,12,12,12,12,10,9,9,8,6,6,6,6,4,2,2,1,0,21,16,14,7,5
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,6
,James F Berardinelli,Carmella Jacquinto,Joshua Roberts,James C Crumlish,Anthony Kyriakakis,Beth Grossman,Craig Levin,Jennifer Schultz,Cateria R Mccabe,Janine D Momasso,Sherman Toppin,Nicola Serianni,Tiffany Palmer,Vicki Markovitz,Henry Mcgregor Sias,Wendi Barish,Laurie Dow,Chris Hall,Kendra Mccrae,Jon Marshall,Leon Goodman,Terri M Booker,Gregory Weyer,Robert Trimble,Kay Yu,Jewell Williams,Larry King Sr,Rochelle Bilal,Malika Rahman,6
James F Berardinelli,2,15,14,16,8,12,9,9,4,11,1,7,9,10,1,6,5,1,2,1,2,1,2,0,1,10,4,7,6,6
Carmella Jacquinto,,3,18,15,15,3,5,7,10,7,15,6,4,6,10,6,6,2,3,3,1,2,0,0,1,18,1,6,2,6
Joshua Roberts,,,3,14,11,6,8,5,11,0,10,3,1,2,8,3,2,0,1,2,2,2,0,1,0,14,2,4,3,6
James C Crumlish,,,,0,9,9,6,4,3,4,4,3,8,4,3,3,1,6,2,2,1,2,1,1,0,11,4,3,2,6
Anthony Kyriakakis,,,,,0,7,2,2,8,1,13,1,5,3,11,0,1,3,1,3,1,1,0,0,1,15,2,1,2,6
Beth Grossman,,,,,,0,6,6,4,2,3,4,5,5,2,3,2,3,1,0,2,1,2,2,0,10,4,3,3,6
Craig Levin,,,,,,,1,5,2,3,3,3,1,4,1,2,3,2,2,0,3,2,2,1,0,4,6,3,1,6
Jennifer Schultz,,,,,,,,3,4,6,1,7,1,5,2,5,3,0,4,1,2,3,2,1,0,8,3,3,4,6
Cateria R Mccabe,,,,,,,,,0,3,9,5,3,0,10,1,4,1,3,0,1,0,1,0,0,11,5,2,0,6
Janine D Momasso,,,,,,,,,,0,1,5,3,6,0,8,7,1,3,0,0,2,2,0,0,5,2,5,3,6
Sherman Toppin,,,,,,,,,,,0,2,1,1,9,2,2,1,2,2,0,2,0,1,0,12,0,3,1,6
Nicola Serianni,,,,,,,,,,,,0,3,5,1,4,3,0,2,0,1,0,1,1,1,6,2,3,1,6
Tiffany Palmer,,,,,,,,,,,,,0,3,2,2,3,5,2,1,0,0,0,0,0,4,3,3,2,6
Vicki Markovitz,,,,,,,,,,,,,,0,0,3,2,2,0,1,0,0,1,1,1,5,1,4,4,6
Henry Mcgregor Sias,,,,,,,,,,,,,,,1,0,0,0,0,2,0,0,1,0,0,9,2,2,0,6
Wendi Barish,,,,,,,,,,,,,,,,0,5,1,2,0,2,3,0,0,0,5,0,4,3,6
Laurie Dow,,,,,,,,,,,,,,,,,0,2,1,0,2,3,0,0,0,6,2,2,1,6
Chris Hall,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,2,1,0,2,6
Kendra Mccrae,,,,,,,,,,,,,,,,,,,0,1,2,2,0,0,0,4,2,0,1,6
Jon Marshall,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,2,1,0,3,6
Leon Goodman,,,,,,,,,,,,,,,,,,,,,0,3,0,0,0,4,3,0,0,6
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,4,1,1,1,6
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2,0,6
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,6
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,6
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,6
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,6
