col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,division
,City Commissioners - Democrat,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Dennis Lee,Annette Thompson,Carla Cain,Lewis Harris Jr,Robin Trent,Warren Bloom,Luigi Borda,Jen Devor,Moira Bohannon,Joshua Roberts,Jennifer Schultz,Carmella Jacquinto,Cateria R Mccabe,Terri M Booker,Craig Levin,Sherman Toppin,Kendra Mccrae,Anthony Kyriakakis,Leon Goodman,Jon Marshall,Tiffany Palmer,Henry Mcgregor Sias,Laurie Dow,Janine D Momasso,Wendi Barish,James C Crumlish,Nicola Serianni,Beth Grossman,Chris Hall,Kay Yu,James F Berardinelli,Robert Trimble,Vicki Markovitz,Gregory Weyer,All
Omar Sabir,99,507,196,119,120,61,20,25,18,20,21,2,2,767,363,489,467,330,312,400,286,334,250,235,198,277,144,143,127,104,117,96,91,76,65,67,62,24,All
Lisa Deeley,,15,37,36,17,32,15,9,4,3,5,3,1,487,196,348,294,161,124,291,92,259,87,103,66,228,69,42,75,56,62,65,23,35,19,21,33,10,All
Kahlil Williams,,,26,13,15,41,12,17,16,17,3,8,3,108,83,100,105,150,81,76,153,54,129,68,153,28,90,55,62,49,47,56,71,60,36,39,30,20,All
Marwan Kreidie,,,,16,8,4,5,1,3,1,7,0,1,159,182,26,25,28,121,23,37,15,32,116,23,13,26,13,22,38,34,22,16,17,6,19,9,5,All
Dennis Lee,,,,,9,9,39,3,6,5,5,2,2,58,45,102,93,77,71,46,87,58,96,38,43,18,68,85,30,63,34,29,26,11,42,16,17,4,All
Annette Thompson,,,,,,3,14,5,7,6,3,0,3,57,54,47,51,88,31,36,78,15,48,38,76,3,37,30,49,27,41,45,31,24,7,16,18,9,All
Carla Cain,,,,,,,0,4,5,1,1,0,0,19,30,45,27,26,41,13,36,12,15,10,27,6,55,51,16,39,23,26,10,18,36,8,16,2,All
Lewis Harris Jr,,,,,,,,3,5,7,2,1,1,20,17,17,19,32,20,14,31,11,21,13,29,7,17,9,17,12,8,14,15,7,9,17,6,6,All
Robin Trent,,,,,,,,,2,3,1,0,1,24,14,17,19,31,10,13,30,10,21,8,18,6,14,13,18,7,13,19,9,14,6,14,6,1,All
Warren Bloom,,,,,,,,,,4,1,0,0,19,14,11,15,28,12,13,25,8,13,11,17,5,9,6,18,8,9,7,7,7,9,7,9,3,All
Luigi Borda,,,,,,,,,,,3,5,2,19,16,16,23,12,14,7,12,7,14,10,14,14,11,14,15,15,22,11,7,5,7,11,3,0,All
Jen Devor,,,,,,,,,,,,1,2,2,8,1,11,5,4,4,4,7,4,4,12,3,5,5,7,4,7,3,6,6,2,2,2,2,All
Moira Bohannon,,,,,,,,,,,,,0,6,4,3,6,5,4,3,4,2,5,6,6,2,6,3,7,3,1,3,2,2,2,1,1,1,All
Joshua Roberts,,,,,,,,,,,,,,20,230,323,310,162,203,365,125,301,114,216,89,268,61,31,81,89,71,62,48,39,28,41,23,19,All
Jennifer Schultz,,,,,,,,,,,,,,,22,77,72,87,199,33,99,31,59,189,74,15,60,30,90,54,99,75,34,32,18,37,38,8,All
Carmella Jacquinto,,,,,,,,,,,,,,,,6,326,176,85,294,150,278,121,33,89,235,99,118,61,82,45,52,29,44,47,30,39,8,All
Cateria R Mccabe,,,,,,,,,,,,,,,,,16,147,44,335,175,309,124,40,128,257,72,119,49,20,60,45,36,41,32,18,29,8,All
Terri M Booker,,,,,,,,,,,,,,,,,,13,77,113,175,53,149,64,168,29,94,60,79,61,72,72,80,57,25,41,35,17,All
Craig Levin,,,,,,,,,,,,,,,,,,,15,36,57,22,77,160,59,10,85,73,43,95,56,37,31,14,56,24,31,9,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,1,96,295,73,31,60,265,38,30,29,36,22,21,27,19,14,20,17,13,All
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,11,70,147,55,155,32,77,91,67,45,69,71,65,66,30,44,26,9,All
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,1,62,21,39,251,16,46,13,22,15,25,30,13,15,15,13,8,All
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,6,51,116,21,79,79,56,70,49,54,57,35,37,48,36,14,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,12,47,16,29,11,54,49,57,34,30,12,7,25,11,10,All
Tiffany Palmer,,,,,,,,,,,,,,,,,,,,,,,,,3,26,77,45,61,32,59,59,61,62,31,34,35,16,All
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,14,17,6,16,11,8,13,18,6,10,4,All
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,3,85,57,67,32,61,37,30,54,24,17,8,All
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,38,52,28,38,12,23,60,9,24,4,All
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,49,77,61,25,27,14,27,31,4,All
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,41,16,40,13,47,34,8,5,All
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,19,24,6,19,27,7,All
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,24,17,10,30,10,All
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,16,29,9,14,All
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,20,17,7,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,3,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,2,All
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,All
