col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,division
Cateria R Mccabe,,0,22,19,2,19,16,8,1,4,0,3,0,2,4,1,3,1,1,2,1,0,0,1,0,19,7,1,0,1
Sherman Toppin,,,1,18,3,17,17,6,1,3,1,2,0,3,3,1,1,0,0,0,1,0,1,0,1,18,7,1,0,1
Carmella Jacquinto,,,,0,1,17,15,4,1,3,1,1,2,2,0,0,1,0,2,0,1,0,0,0,0,16,4,1,0,1
Jennifer Schultz,,,,,1,0,1,5,8,5,6,5,6,2,2,3,1,2,2,2,0,3,3,2,1,4,6,9,1,1
Henry Mcgregor Sias,,,,,,0,15,3,0,2,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,15,4,0,0,1
Anthony Kyriakakis,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,5,0,0,1
Leon Goodman,,,,,,,,0,6,5,3,3,2,3,5,1,3,1,2,1,1,2,0,0,0,7,6,2,1,1
Craig Levin,,,,,,,,,0,1,4,1,2,0,0,0,0,2,1,0,0,3,1,0,0,4,3,4,1,1
Tiffany Palmer,,,,,,,,,,0,1,5,4,5,3,3,1,1,2,3,1,0,1,0,0,4,5,3,0,1
Jon Marshall,,,,,,,,,,,0,0,2,1,0,0,0,1,0,0,0,2,1,2,0,3,0,5,2,1
Kendra Mccrae,,,,,,,,,,,,0,2,2,2,2,2,1,1,2,0,0,0,1,0,3,2,3,0,1
Wendi Barish,,,,,,,,,,,,,0,2,0,1,0,1,1,0,1,1,1,1,0,0,3,4,0,1
Beth Grossman,,,,,,,,,,,,,,0,2,2,0,0,2,1,1,0,0,0,0,3,2,1,0,1
James F Berardinelli,,,,,,,,,,,,,,,0,1,1,0,1,1,0,0,1,0,1,2,3,1,0,1
Laurie Dow,,,,,,,,,,,,,,,,1,1,2,1,1,1,0,1,0,1,1,1,3,0,1
Terri M Booker,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,3,0,1,0,1
Chris Hall,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,2,1,2,0,1
Vicki Markovitz,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,3,2,0,0,1
Janine D Momasso,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,3,1,0,0,1
Kay Yu,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,0,0,1
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,1,1,1
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,2,0,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,1,0,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,1
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,47,29,28,23,21,20,18,17,12,12,10,8,7,6,6,6,6,5,5,4,4,3,3,3,1,37,22,15,2,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,2
,Joshua Roberts,Jennifer Schultz,Craig Levin,Carmella Jacquinto,Jon Marshall,Leon Goodman,Cateria R Mccabe,Anthony Kyriakakis,Henry Mcgregor Sias,Terri M Booker,Sherman Toppin,Kendra Mccrae,Tiffany Palmer,James C Crumlish,Laurie Dow,Wendi Barish,James F Berardinelli,Janine D Momasso,Beth Grossman,Robert Trimble,Vicki Markovitz,Chris Hall,Kay Yu,Nicola Serianni,Gregory Weyer,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,2
Joshua Roberts,3,15,11,14,12,8,11,9,12,3,12,3,5,2,2,5,0,0,2,3,0,0,0,2,0,16,10,12,0,2
Jennifer Schultz,,2,11,3,12,2,0,2,1,1,0,2,2,2,1,4,1,1,2,1,1,0,0,3,0,2,7,11,0,2
Craig Levin,,,0,3,7,5,1,0,0,3,0,3,2,2,4,2,4,6,2,2,3,1,3,3,0,5,8,9,0,2
Carmella Jacquinto,,,,1,1,3,10,8,12,2,9,3,2,3,1,3,1,2,4,1,0,0,1,0,0,11,3,5,0,2
Jon Marshall,,,,,0,4,0,0,0,1,0,2,2,0,1,3,0,0,1,2,1,0,0,2,0,3,5,9,0,2
Leon Goodman,,,,,,0,1,2,1,7,2,3,3,3,3,5,1,3,0,3,3,2,2,2,0,7,2,7,0,2
Cateria R Mccabe,,,,,,,1,9,12,3,10,3,1,0,1,2,0,0,0,1,1,0,1,0,0,12,2,1,0,2
Anthony Kyriakakis,,,,,,,,1,9,2,8,1,1,2,1,2,0,0,0,0,0,2,0,0,0,7,1,3,0,2
Henry Mcgregor Sias,,,,,,,,,0,1,10,1,0,1,0,3,0,0,1,0,0,0,1,0,0,10,1,2,0,2
Terri M Booker,,,,,,,,,,1,2,5,3,2,4,2,0,0,1,4,1,2,3,0,0,3,5,5,0,2
Sherman Toppin,,,,,,,,,,,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,9,1,2,0,2
Kendra Mccrae,,,,,,,,,,,,0,1,0,3,1,1,0,4,1,0,1,2,0,1,3,6,1,0,2
Tiffany Palmer,,,,,,,,,,,,,0,1,1,0,0,0,2,3,2,1,0,0,0,3,3,3,0,2
James C Crumlish,,,,,,,,,,,,,,0,2,1,2,2,0,1,0,1,0,0,0,3,1,3,0,2
Laurie Dow,,,,,,,,,,,,,,,1,2,2,2,1,1,0,1,1,0,0,3,2,1,0,2
Wendi Barish,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,2,0,2,1,4,0,2
James F Berardinelli,,,,,,,,,,,,,,,,,1,4,1,0,1,1,1,2,1,1,2,1,1,2
Janine D Momasso,,,,,,,,,,,,,,,,,,0,0,0,3,0,1,2,0,2,1,1,0,2
Beth Grossman,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,3,3,0,2
Robert Trimble,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,2,1,3,0,2
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,4,1,0,0,2
Chris Hall,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,2,2,0,2
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,2,0,2
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,0,2
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,2
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,2
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,47,27,26,23,20,19,17,16,14,14,13,11,9,8,8,8,7,7,6,6,6,4,4,4,1,29,27,25,1,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,3
,Joshua Roberts,Jennifer Schultz,Carmella Jacquinto,Anthony Kyriakakis,Kendra Mccrae,Cateria R Mccabe,Sherman Toppin,Craig Levin,Henry Mcgregor Sias,Leon Goodman,Tiffany Palmer,Beth Grossman,Laurie Dow,Terri M Booker,Jon Marshall,James C Crumlish,Janine D Momasso,Nicola Serianni,Chris Hall,Kay Yu,Wendi Barish,James F Berardinelli,Vicki Markovitz,Robert Trimble,Gregory Weyer,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,3
Joshua Roberts,4,9,14,14,5,17,16,7,11,1,4,3,2,5,9,6,2,5,3,0,2,0,3,1,0,9,19,11,0,3
Jennifer Schultz,,2,1,3,5,0,1,9,0,3,5,4,2,2,8,3,0,6,5,2,2,1,2,0,0,19,7,8,1,3
Carmella Jacquinto,,,0,16,10,18,13,6,11,9,3,5,8,6,1,6,9,4,0,1,2,5,4,2,0,4,13,6,0,3
Anthony Kyriakakis,,,,0,6,15,14,2,15,6,10,3,1,0,0,3,4,1,4,7,1,0,1,1,0,4,15,4,0,3
Kendra Mccrae,,,,,1,11,5,3,1,10,8,4,6,10,2,3,6,6,4,2,3,1,4,2,0,8,8,8,1,3
Cateria R Mccabe,,,,,,0,16,0,11,7,4,1,3,6,1,1,3,1,2,1,2,0,1,1,0,5,14,3,1,3
Sherman Toppin,,,,,,,0,2,11,3,4,0,1,4,0,0,2,1,0,0,2,0,1,1,0,4,13,3,0,3
Craig Levin,,,,,,,,1,0,2,2,2,6,1,5,6,6,4,2,0,1,5,0,0,0,4,2,7,0,3
Henry Mcgregor Sias,,,,,,,,,0,2,3,2,1,0,0,0,0,1,0,5,0,1,0,0,0,1,10,0,0,3
Leon Goodman,,,,,,,,,,0,2,7,6,7,2,2,5,5,2,1,3,1,1,1,0,7,5,3,1,3
Tiffany Palmer,,,,,,,,,,,0,4,5,4,1,3,1,3,7,5,5,1,2,0,0,2,5,7,2,3
Beth Grossman,,,,,,,,,,,,0,5,4,2,2,2,7,2,2,3,1,2,0,0,8,1,6,0,3
Laurie Dow,,,,,,,,,,,,,0,6,2,4,6,6,2,2,4,6,3,2,0,4,3,3,2,3
Terri M Booker,,,,,,,,,,,,,,0,3,3,3,2,3,1,6,1,2,2,0,8,3,4,2,3
Jon Marshall,,,,,,,,,,,,,,,0,3,1,4,1,0,1,0,1,0,0,5,4,8,0,3
James C Crumlish,,,,,,,,,,,,,,,,0,5,2,4,0,2,4,0,0,0,2,4,2,0,3
Janine D Momasso,,,,,,,,,,,,,,,,,0,1,0,0,0,5,0,0,0,3,1,3,0,3
Nicola Serianni,,,,,,,,,,,,,,,,,,0,0,0,1,1,4,0,0,4,2,6,0,3
Chris Hall,,,,,,,,,,,,,,,,,,,0,2,3,0,0,0,0,1,6,1,2,3
Kay Yu,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,2,2,1,0,3
Wendi Barish,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,1,2,1,3
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,3
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,2,3,0,3
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,0,3
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,3
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,3
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,3
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,48,37,32,30,28,27,23,19,19,19,19,18,18,18,17,13,13,13,10,10,9,7,7,3,0,41,38,31,3,3
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,4
,Joshua Roberts,Jennifer Schultz,Sherman Toppin,Carmella Jacquinto,Cateria R Mccabe,Anthony Kyriakakis,Henry Mcgregor Sias,Craig Levin,Leon Goodman,Jon Marshall,Kendra Mccrae,Beth Grossman,Tiffany Palmer,Terri M Booker,Nicola Serianni,Janine D Momasso,Laurie Dow,Wendi Barish,James C Crumlish,Chris Hall,James F Berardinelli,Kay Yu,Vicki Markovitz,Gregory Weyer,Robert Trimble,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,4
Joshua Roberts,45,11,26,17,19,17,18,10,4,8,4,4,2,2,2,0,2,4,5,0,0,0,0,1,0,29,20,10,0,4
Jennifer Schultz,,3,5,3,3,2,2,9,3,12,3,5,7,1,3,2,2,2,3,2,1,1,2,0,0,10,13,10,0,4
Sherman Toppin,,,1,18,21,18,19,3,3,1,4,2,1,2,2,1,1,1,2,1,1,0,1,1,0,21,3,3,0,4
Carmella Jacquinto,,,,1,20,22,18,4,7,0,9,4,4,6,2,6,1,3,2,1,0,0,1,1,1,20,6,3,0,4
Cateria R Mccabe,,,,,0,20,18,2,9,2,10,1,4,1,1,6,3,2,0,2,2,0,0,0,0,21,5,4,0,4
Anthony Kyriakakis,,,,,,0,20,1,5,1,6,4,0,3,1,4,0,1,2,1,1,1,0,1,0,19,3,3,0,4
Henry Mcgregor Sias,,,,,,,1,0,5,1,2,4,2,1,1,2,1,1,2,0,2,2,1,1,0,18,5,1,0,4
Craig Levin,,,,,,,,0,4,7,5,3,6,3,5,0,3,1,1,1,1,0,1,1,1,6,8,6,0,4
Leon Goodman,,,,,,,,,0,2,10,1,6,1,3,7,2,3,2,2,2,0,2,1,1,7,7,5,0,4
Jon Marshall,,,,,,,,,,0,1,3,1,0,1,0,2,0,1,2,2,1,0,0,0,2,8,10,0,4
Kendra Mccrae,,,,,,,,,,,0,3,7,5,1,6,4,3,0,4,2,1,0,0,1,10,5,3,0,4
Beth Grossman,,,,,,,,,,,,0,5,5,4,1,4,2,2,2,2,3,2,0,0,5,6,4,0,4
Tiffany Palmer,,,,,,,,,,,,,0,3,2,3,5,4,1,2,1,0,1,0,1,7,6,2,0,4
Terri M Booker,,,,,,,,,,,,,,0,3,1,1,1,3,2,0,1,0,0,0,6,4,2,0,4
Nicola Serianni,,,,,,,,,,,,,,,0,0,0,2,2,1,2,2,2,1,0,4,1,5,0,4
Janine D Momasso,,,,,,,,,,,,,,,,0,0,2,1,0,1,0,1,0,0,2,4,2,0,4
Laurie Dow,,,,,,,,,,,,,,,,,0,3,1,1,0,0,0,0,0,2,5,2,0,4
Wendi Barish,,,,,,,,,,,,,,,,,,0,3,0,0,1,2,0,0,1,4,4,0,4
James C Crumlish,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,4,3,0,4
Chris Hall,,,,,,,,,,,,,,,,,,,,0,3,0,0,0,0,3,1,2,0,4
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,2,1,2,0,4
Kay Yu,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,1,1,2,0,4
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,3,0,4
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,4
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,4
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,4
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,4
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,4
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,111,37,34,33,33,28,28,22,21,20,20,15,15,12,11,9,9,9,8,6,6,4,4,2,1,53,46,32,0,4
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,5
,Joshua Roberts,Sherman Toppin,Anthony Kyriakakis,Carmella Jacquinto,Cateria R Mccabe,Henry Mcgregor Sias,Jennifer Schultz,Craig Levin,Jon Marshall,Terri M Booker,James C Crumlish,Laurie Dow,Leon Goodman,Tiffany Palmer,Kendra Mccrae,Wendi Barish,Beth Grossman,Janine D Momasso,Nicola Serianni,Robert Trimble,Gregory Weyer,Kay Yu,Chris Hall,James F Berardinelli,Vicki Markovitz,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,5
Joshua Roberts,2,22,23,16,21,19,8,8,10,2,3,2,1,2,3,2,1,1,2,1,0,0,1,0,1,16,22,5,0,5
Sherman Toppin,,0,21,13,20,18,3,2,3,4,1,2,3,1,2,1,0,2,2,2,1,1,0,0,0,1,16,3,0,5
Anthony Kyriakakis,,,0,16,20,19,4,1,0,2,0,0,2,1,1,1,0,0,1,1,0,0,0,0,0,2,16,2,0,5
Carmella Jacquinto,,,,0,13,14,2,2,1,0,3,1,2,1,2,1,3,1,0,2,1,0,1,1,0,4,13,0,0,5
Cateria R Mccabe,,,,,0,18,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,14,1,0,5
Henry Mcgregor Sias,,,,,,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,13,0,0,5
Jennifer Schultz,,,,,,,2,5,6,3,3,0,2,1,1,0,1,0,2,2,1,0,0,0,1,9,4,5,0,5
Craig Levin,,,,,,,,1,6,2,4,2,2,2,1,3,0,3,2,0,0,0,0,1,1,6,7,2,0,5
Jon Marshall,,,,,,,,,0,2,3,1,3,2,0,1,2,0,3,2,0,1,0,0,1,7,4,5,0,5
Terri M Booker,,,,,,,,,,0,1,4,4,2,2,1,1,2,1,2,1,0,0,0,0,0,7,2,0,5
James C Crumlish,,,,,,,,,,,0,3,0,0,1,0,1,3,1,2,2,0,0,1,1,2,3,1,0,5
Laurie Dow,,,,,,,,,,,,0,1,1,1,1,0,3,0,1,1,0,0,1,0,1,4,1,0,5
Leon Goodman,,,,,,,,,,,,,0,3,2,1,2,1,2,1,0,1,1,0,0,1,4,2,0,5
Tiffany Palmer,,,,,,,,,,,,,,0,1,2,1,0,1,0,0,1,0,0,0,0,3,3,0,5
Kendra Mccrae,,,,,,,,,,,,,,,0,0,1,1,0,1,1,0,1,0,0,2,3,0,0,5
Wendi Barish,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,5,0,0,5
Beth Grossman,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,1,2,1,0,5
Janine D Momasso,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,1,2,0,0,5
Nicola Serianni,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,2,2,0,5
Robert Trimble,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,2,1,0,5
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,5
Kay Yu,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,5
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,5
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,5
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,5
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,0,5
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,5
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,50,26,25,21,21,20,20,16,16,10,7,7,7,6,5,5,4,4,4,4,2,2,1,1,1,35,33,17,0,5
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,6
,Joshua Roberts,Jennifer Schultz,Craig Levin,Jon Marshall,Cateria R Mccabe,Carmella Jacquinto,Anthony Kyriakakis,Tiffany Palmer,Sherman Toppin,Kendra Mccrae,Henry Mcgregor Sias,Leon Goodman,Nicola Serianni,James C Crumlish,Terri M Booker,Chris Hall,Kay Yu,Laurie Dow,Wendi Barish,James F Berardinelli,Vicki Markovitz,Gregory Weyer,Beth Grossman,Janine D Momasso,Robert Trimble,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,6
Joshua Roberts,3,20,17,21,18,16,15,6,15,4,13,6,5,3,6,1,1,1,5,1,3,1,1,1,0,18,23,11,1,6
Jennifer Schultz,,1,19,19,4,7,3,6,0,5,2,2,7,4,2,2,0,2,4,3,0,0,2,2,0,16,8,10,0,6
Craig Levin,,,3,15,2,4,2,4,1,4,0,4,3,4,1,2,1,2,3,5,2,3,1,4,1,12,6,8,1,6
Jon Marshall,,,,1,2,3,1,3,1,3,0,3,5,1,2,0,1,1,3,1,1,0,1,1,0,12,6,7,1,6
Cateria R Mccabe,,,,,0,16,14,6,14,5,14,5,4,1,6,2,4,4,3,1,4,2,1,0,0,4,16,4,1,6
Carmella Jacquinto,,,,,,0,11,5,11,6,10,3,2,3,4,2,1,5,2,3,1,0,0,2,0,4,12,4,0,6
Anthony Kyriakakis,,,,,,,0,7,12,4,15,2,0,3,0,3,2,0,0,0,1,1,0,1,0,2,11,6,0,6
Tiffany Palmer,,,,,,,,0,2,9,5,5,4,3,5,5,2,2,3,1,2,1,2,1,0,3,7,7,1,6
Sherman Toppin,,,,,,,,,0,2,12,3,0,2,1,0,1,1,1,0,1,1,0,0,0,5,9,2,1,6
Kendra Mccrae,,,,,,,,,,1,2,6,3,3,5,4,2,2,2,1,2,3,1,1,1,5,7,5,0,6
Henry Mcgregor Sias,,,,,,,,,,,0,0,2,1,0,2,1,0,0,0,1,0,1,0,0,1,11,4,0,6
Leon Goodman,,,,,,,,,,,,0,2,3,5,2,1,3,2,1,3,3,0,0,1,3,2,7,1,6
Nicola Serianni,,,,,,,,,,,,,1,3,1,1,3,2,5,0,3,0,1,1,0,4,3,4,0,6
James C Crumlish,,,,,,,,,,,,,,0,3,4,3,3,2,2,0,1,1,1,0,1,3,5,0,6
Terri M Booker,,,,,,,,,,,,,,,0,3,3,2,4,1,2,2,2,0,0,1,6,4,0,6
Chris Hall,,,,,,,,,,,,,,,,0,2,2,1,2,1,1,1,0,1,1,3,5,1,6
Kay Yu,,,,,,,,,,,,,,,,,0,3,3,3,1,2,1,2,0,3,2,3,1,6
Laurie Dow,,,,,,,,,,,,,,,,,,0,3,3,1,1,1,2,0,3,2,2,0,6
Wendi Barish,,,,,,,,,,,,,,,,,,,0,0,2,1,1,0,0,5,1,2,0,6
James F Berardinelli,,,,,,,,,,,,,,,,,,,,1,1,1,2,3,0,2,3,1,0,6
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,1,2,3,0,6
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,3,1,0,6
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,1,1,0,6
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,2,0,6
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,6
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,6
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,6
