col_1,col_2,col_3,col_4,col_5,col_6,division
,District Council 2nd District - Democrat,,Judge Of The Superior Court - Democrat,,,All
,Kenyatta Johnson,Lauren Vidas,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,All
Kenyatta Johnson,852,0,"2,369","1,268",508,All
Lauren Vidas,,115,522,309,296,All
Daniel D Mccaffery,,,138,"1,053",374,All
Amanda Green-hawkins,,,,42,228,All
Beth Tarasi,,,,,55,All
Total,"3,809",888,"3,130","1,710",893,All
,District Council 2nd District - Democrat,,Judge Of The Superior Court - Democrat,,,1
,Kenyatta Johnson,Lauren Vidas,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,1
Kenyatta Johnson,6,0,32,23,6,1
Lauren Vidas,,2,7,2,1,1
Daniel D Mccaffery,,,3,20,2,1
Amanda Green-hawkins,,,,0,3,1
Beth Tarasi,,,,,1,1
Total,45,10,43,26,8,1
,District Council 2nd District - Democrat,,Judge Of The Superior Court - Democrat,,,2
,Kenyatta Johnson,Lauren Vidas,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,2
Kenyatta Johnson,20,0,33,26,15,2
Lauren Vidas,,5,11,10,11,2
Daniel D Mccaffery,,,0,17,6,2
Amanda Green-hawkins,,,,1,11,2
Beth Tarasi,,,,,1,2
Total,73,27,45,40,29,2
,Judge Of The Superior Court - Democrat,,,District Council 2nd District - Democrat,,3
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Kenyatta Johnson,Lauren Vidas,3
Daniel D Mccaffery,8,84,10,86,30,3
Amanda Green-hawkins,,1,6,64,19,3
Beth Tarasi,,,1,9,9,3
Kenyatta Johnson,,,,10,0,3
Lauren Vidas,,,,,9,3
Total,138,99,20,105,46,3
,District Council 2nd District - Democrat,,Judge Of The Superior Court - Democrat,,,5
,Kenyatta Johnson,Lauren Vidas,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,5
Kenyatta Johnson,32,0,71,44,20,5
Lauren Vidas,,3,25,6,16,5
Daniel D Mccaffery,,,6,44,17,5
Amanda Green-hawkins,,,,5,5,5
Beth Tarasi,,,,,3,5
Total,131,36,117,69,42,5
,District Council 2nd District - Democrat,,Judge Of The Superior Court - Democrat,,,6
,Kenyatta Johnson,Lauren Vidas,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,6
Kenyatta Johnson,12,0,53,29,11,6
Lauren Vidas,,2,7,3,0,6
Daniel D Mccaffery,,,0,25,3,6
Amanda Green-hawkins,,,,2,2,6
Beth Tarasi,,,,,0,6
Total,78,9,60,34,11,6
,District Council 2nd District - Democrat,,Judge Of The Superior Court - Democrat,,,7
,Kenyatta Johnson,Lauren Vidas,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,7
Kenyatta Johnson,16,0,47,37,19,7
Lauren Vidas,,1,19,11,14,7
Daniel D Mccaffery,,,0,29,20,7
Amanda Green-hawkins,,,,1,6,7
Beth Tarasi,,,,,0,7
Total,85,27,69,52,33,7
,District Council 2nd District - Democrat,,Judge Of The Superior Court - Democrat,,,8
,Kenyatta Johnson,Lauren Vidas,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,8
Kenyatta Johnson,16,0,29,20,6,8
Lauren Vidas,,3,9,5,6,8
Daniel D Mccaffery,,,2,15,7,8
Amanda Green-hawkins,,,,2,4,8
Beth Tarasi,,,,,1,8
Total,54,16,42,28,14,8
,District Council 2nd District - Democrat,,Judge Of The Superior Court - Democrat,,,9
