col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Judge Of The Superior Court - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Joshua Roberts,Carmella Jacquinto,Cateria R Mccabe,Jennifer Schultz,Sherman Toppin,Kendra Mccrae,Craig Levin,Leon Goodman,Anthony Kyriakakis,Tiffany Palmer,Terri M Booker,Laurie Dow,Jon Marshall,Henry Mcgregor Sias,Wendi Barish,Nicola Serianni,Beth Grossman,James C Crumlish,Janine D Momasso,Chris Hall,Kay Yu,James F Berardinelli,Vicki Markovitz,Robert Trimble,Gregory Weyer,All
Daniel D Mccaffery,199,"2,013",470,"1,694","1,227","1,168",914,"1,007",872,866,830,904,739,711,654,616,674,416,402,422,396,326,369,290,219,227,173,110,All
Amanda Green-hawkins,,110,444,"1,328","1,216","1,147",689,941,813,700,767,811,739,671,638,444,641,406,382,368,327,407,318,304,217,222,136,100,All
Beth Tarasi,,,51,397,239,191,585,154,268,353,191,132,275,222,220,282,74,225,249,229,143,102,125,132,84,91,75,46,All
Joshua Roberts,,,,20,742,756,393,782,227,400,277,681,182,250,153,409,620,163,150,142,168,50,108,70,45,65,63,24,All
Carmella Jacquinto,,,,,61,840,188,723,354,277,322,690,272,340,302,98,582,153,125,142,189,260,84,100,121,112,55,30,All
Cateria R Mccabe,,,,,,13,179,816,410,181,334,740,289,223,239,114,646,116,138,94,57,244,76,117,71,99,39,19,All
Jennifer Schultz,,,,,,,16,109,289,419,178,116,288,209,203,363,60,254,287,248,137,98,117,137,61,103,74,29,All
Sherman Toppin,,,,,,,,13,240,121,217,677,173,224,186,111,637,74,82,50,57,101,69,70,41,43,36,25,All
Kendra Mccrae,,,,,,,,,24,190,427,141,476,432,359,148,52,212,193,220,111,169,163,181,69,61,81,48,All
Craig Levin,,,,,,,,,,16,303,81,157,161,223,325,38,131,190,125,210,180,91,60,128,114,70,58,All
Leon Goodman,,,,,,,,,,,8,134,352,341,273,167,66,130,162,175,143,190,164,119,88,116,89,72,All
Anthony Kyriakakis,,,,,,,,,,,,3,220,80,79,52,622,79,61,82,136,65,155,105,65,29,31,16,All
Tiffany Palmer,,,,,,,,,,,,,3,373,289,124,80,231,192,213,167,97,267,204,86,73,73,43,All
Terri M Booker,,,,,,,,,,,,,,28,269,129,40,179,127,156,108,101,178,153,36,63,81,46,All
Laurie Dow,,,,,,,,,,,,,,,17,114,52,175,155,195,155,179,109,105,135,57,66,30,All
Jon Marshall,,,,,,,,,,,,,,,,14,32,103,110,92,107,45,71,45,22,31,54,21,All
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,5,37,45,38,22,30,15,45,48,27,22,10,All
Wendi Barish,,,,,,,,,,,,,,,,,,3,169,204,117,96,88,95,51,85,42,22,All
Nicola Serianni,,,,,,,,,,,,,,,,,,,0,157,94,75,60,94,53,85,43,64,All
