col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,division
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,13,15,8,7,14,14,6,6,7,6,12,5,6,4,9,5,5,6,3,2,3,4,2,1,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
Joshua Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,399,176,385,332,185,116,288,56,168,72,71,188,110,60,51,49,34,35,40,23,23,22,21,6,All
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,200,372,337,123,170,300,120,144,103,99,173,41,70,45,61,51,64,71,47,33,21,16,6,All
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,106,67,200,196,72,117,68,169,144,31,128,72,40,74,45,80,52,52,57,33,15,6,All
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,369,108,90,263,95,139,64,41,156,45,54,82,30,99,27,30,16,20,31,16,7,All
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,74,95,265,112,135,55,43,172,16,32,59,27,100,15,18,30,13,20,23,11,All
Craig Levin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,137,40,47,48,94,111,39,103,72,45,48,41,53,26,25,26,24,11,7,All
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,75,111,69,94,157,17,42,68,74,66,51,90,54,36,43,17,17,9,All
Carmella Jacquinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60,122,52,34,137,13,39,19,51,21,32,48,30,32,9,16,5,All
Tiffany Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,51,55,67,23,24,45,46,70,91,59,52,56,27,10,14,7,All
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49,38,19,21,34,39,45,26,25,24,24,27,11,16,4,All
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,95,18,43,48,28,45,20,41,19,33,34,17,9,8,All
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,19,43,45,42,24,57,28,23,28,14,10,4,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,16,13,17,12,15,20,9,14,10,8,5,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,28,17,15,19,18,17,8,7,16,5,1,All
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27,34,26,22,51,23,14,20,6,5,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,25,44,27,11,23,36,22,17,11,All
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,42,34,36,19,18,5,8,All
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,25,26,11,26,6,8,All
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,23,31,15,12,6,All
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,19,13,8,4,All
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,6,9,4,All
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,6,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,3,All
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,All
Total,"1,171","1,023",620,533,530,496,374,263,230,225,189,182,159,151,141,119,109,96,88,79,74,71,62,60,60,57,52,41,37,0,788,691,635,623,543,500,467,444,321,298,283,276,261,218,210,205,196,192,179,152,134,116,87,59,33,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,Allan Domb,Helen Gym,Eryn Santamoor,Justin Diberardinis,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Joseph A Diorio,Beth Finn,Adrián Rivera-reyes,Willie Floyd Singletary,Erika Almirón,Ogbonna Paul Hagins,Deja Lynn Alvarez,Mark Ross,Sandra Dungee Glenn,Vinny Black,Bobbie Curry,Ethelind Baylor,Wayne Allen,Wayne Edmund Dorsey,Billy Thompson,Devon Cade,Fareed Abdullah,Fernando Treviño,Hena Veit,Asa Khalif,Edwin Santana,Latrice Y Bryant,Sherrie Cohen,Joshua Roberts,Anthony Kyriakakis,James C Crumlish,Wendi Barish,Beth Grossman,Jennifer Schultz,James F Berardinelli,Craig Levin,Vicki Markovitz,Cateria R Mccabe,Kendra Mccrae,Jon Marshall,Carmella Jacquinto,Nicola Serianni,Tiffany Palmer,Chris Hall,Kay Yu,Laurie Dow,Robert Trimble,Sherman Toppin,Janine D Momasso,Leon Goodman,Gregory Weyer,Henry Mcgregor Sias,Terri M Booker,1
Allan Domb,0,20,18,14,15,14,9,7,5,2,2,2,2,0,1,3,3,2,1,1,1,1,1,1,1,1,0,0,0,0,14,17,14,13,10,7,10,5,8,8,9,2,8,5,5,4,3,5,4,3,3,3,2,1,1,1
Helen Gym,,0,16,10,12,9,6,3,4,3,3,2,3,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,9,7,11,6,8,5,4,6,7,7,4,5,7,4,2,4,4,2,3,3,0,1,1,0,1
Eryn Santamoor,,,1,12,9,7,7,4,4,3,1,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,9,10,9,8,4,9,1,4,5,3,1,5,5,5,3,4,3,1,1,1,1,0,0,0,1
Justin Diberardinis,,,,0,1,2,2,4,0,0,1,1,1,1,1,1,1,2,0,1,1,0,1,0,1,0,0,0,0,0,5,6,6,3,7,2,8,2,2,2,3,2,3,3,3,3,2,3,2,2,0,2,0,1,0,1
Katherine Gilmore Richardson,,,,,0,7,7,3,5,2,3,3,2,0,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,9,10,7,7,5,6,3,4,5,7,5,2,4,2,4,1,2,3,1,2,3,1,2,1,1,1
Derek S Green,,,,,,2,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,11,8,12,1,2,2,1,4,7,2,1,5,3,2,1,2,0,1,0,0,1,0,1,0,1
Isaiah Thomas,,,,,,,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,8,6,6,2,3,1,0,4,4,3,0,4,4,2,0,3,1,0,0,0,1,0,0,0,1
Joseph A Diorio,,,,,,,,0,4,1,3,0,1,1,3,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,6,1,5,2,4,2,3,3,2,3,1,3,1,1,2,2,0,0,1,2,1,0,1,0,0,1
Beth Finn,,,,,,,,,0,0,1,2,0,0,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,5,4,1,2,5,1,1,2,0,3,2,0,2,1,0,0,0,0,0,0,0,1
Adrián Rivera-reyes,,,,,,,,,,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,3,0,2,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1
Willie Floyd Singletary,,,,,,,,,,,0,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,2,1,4,1,2,1,3,1,1,0,2,0,2,1,3,1,0,2,0,1,1
Erika Almirón,,,,,,,,,,,,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,0,2,1,2,0,2,0,0,2,4,1,4,1,0,0,0,0,1,2,1,1
Ogbonna Paul Hagins,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,1,1,4,0,0,2,2,0,1,0,2,0,2,2,3,1,0,1,0,1,1
Deja Lynn Alvarez,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,2,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1
Mark Ross,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,2,2,1,2,1,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1
Sandra Dungee Glenn,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,0,1,0,2,0,0,1,1,0,1,2,0,0,0,0,0,1,0,1
Vinny Black,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Bobbie Curry,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ethelind Baylor,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,1,0,0,1,2,0,2,0,0,0,0,0,0,1,0,1
Wayne Allen,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Joshua Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,11,9,5,2,5,3,3,7,1,2,3,1,2,3,0,0,2,1,0,1,0,0,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,6,1,4,0,5,7,1,1,7,2,4,1,3,1,2,1,2,3,1,2,0,1
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,4,0,6,3,2,6,2,2,5,1,2,2,0,0,2,2,1,1,0,0,0,1
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,4,1,5,7,3,1,5,4,3,0,3,0,0,0,0,0,0,1,0,1
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,4,3,8,1,1,1,0,3,5,3,2,3,1,0,1,2,0,0,0,1
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,4,1,4,2,1,4,2,0,2,4,0,0,1,0,0,0,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,3,2,1,1,4,3,2,1,1,2,0,1,0,1,0,1
Craig Levin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,4,0,0,0,1,0,1,3,3,1,0,1,0,1,1
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,0,5,3,1,3,1,1,0,0,2,0,0,0,1
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,4,0,0,0,0,0,0,1,1,1,1,0,0,1
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,4,2,2,3,3,2,2,1,0,1,1,1,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,2,0,1,2,3,0,0,0,0,0,1
Carmella Jacquinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,1,1,1,0,1,0,0,1
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,4,3,0,1,0,0,0,1,0,1
Tiffany Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,1,0,0,1,0,0,2,0,1
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,1,0,0,1,0,1,1
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,2,0,1
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,1,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,0,0,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,0,1
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,40,33,26,19,19,18,11,10,9,6,6,5,5,3,3,3,3,2,2,2,2,1,1,1,1,1,0,0,0,0,21,20,17,17,16,14,12,11,11,10,10,9,8,8,8,6,6,6,5,5,3,3,2,2,1,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,2
,Allan Domb,Helen Gym,Isaiah Thomas,Derek S Green,Katherine Gilmore Richardson,Beth Finn,Erika Almirón,Sandra Dungee Glenn,Justin Diberardinis,Eryn Santamoor,Bobbie Curry,Joseph A Diorio,Deja Lynn Alvarez,Billy Thompson,Adrián Rivera-reyes,Asa Khalif,Mark Ross,Ethelind Baylor,Fernando Treviño,Vinny Black,Wayne Edmund Dorsey,Willie Floyd Singletary,Devon Cade,Edwin Santana,Fareed Abdullah,Hena Veit,Latrice Y Bryant,Ogbonna Paul Hagins,Wayne Allen,Sherrie Cohen,Beth Grossman,Jennifer Schultz,Wendi Barish,Carmella Jacquinto,Tiffany Palmer,Joshua Roberts,Anthony Kyriakakis,Vicki Markovitz,Nicola Serianni,Kendra Mccrae,James C Crumlish,Craig Levin,Laurie Dow,Cateria R Mccabe,Chris Hall,James F Berardinelli,Kay Yu,Leon Goodman,Terri M Booker,Henry Mcgregor Sias,Robert Trimble,Sherman Toppin,Janine D Momasso,Jon Marshall,Gregory Weyer,2
Allan Domb,3,30,17,19,13,5,5,7,9,6,2,2,1,5,2,2,2,2,1,4,1,1,1,0,3,1,1,0,0,0,22,19,21,13,12,12,15,11,8,9,11,9,6,8,7,8,4,7,6,4,2,6,3,1,0,2
Helen Gym,,1,16,16,14,9,10,8,6,5,2,4,4,2,3,4,1,2,2,2,1,2,3,2,2,1,2,2,0,0,20,24,22,15,12,13,16,10,11,10,10,5,3,4,6,5,10,6,1,5,5,7,4,1,0,2
Isaiah Thomas,,,0,11,12,2,4,2,2,1,1,2,1,0,1,2,0,2,1,2,2,1,2,1,2,2,1,0,1,0,6,9,16,11,4,12,11,1,3,7,7,3,1,2,3,2,2,7,4,2,2,7,1,2,0,2
Derek S Green,,,,0,10,1,3,1,6,3,0,1,3,2,1,1,1,1,2,0,1,0,0,1,1,0,0,0,0,0,11,12,12,8,10,11,10,3,0,4,8,3,2,4,4,4,3,3,5,1,1,5,1,0,0,2
Katherine Gilmore Richardson,,,,,0,4,1,4,3,2,2,2,0,1,1,1,1,0,2,0,0,2,1,1,1,2,0,1,1,0,8,10,13,9,7,8,10,4,4,5,6,1,2,1,4,2,2,2,3,2,2,7,1,2,0,2
Beth Finn,,,,,,0,7,6,5,2,2,0,1,2,1,0,1,1,1,0,1,0,1,2,1,0,0,0,1,0,14,11,6,6,5,5,0,5,8,4,2,2,4,3,0,1,3,3,1,3,0,1,3,1,0,2
Erika Almirón,,,,,,,0,4,3,1,1,3,1,0,1,2,1,1,2,1,4,1,2,1,0,0,2,0,0,0,10,10,8,4,8,4,3,4,6,3,3,1,4,2,3,2,8,2,0,1,1,1,2,1,0,2
Sandra Dungee Glenn,,,,,,,,0,1,2,3,2,0,2,1,0,1,0,1,2,0,3,0,0,2,1,1,1,0,0,11,11,8,6,5,0,1,2,6,4,0,2,5,2,2,2,2,1,3,1,2,0,2,0,0,2
Justin Diberardinis,,,,,,,,,0,3,1,1,1,2,0,1,1,2,0,0,0,0,1,0,1,0,0,0,1,0,8,5,6,4,7,4,5,3,3,1,4,1,2,4,4,4,3,2,2,2,0,1,1,0,1,2
