col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,division
Deja Lynn Alvarez,,,,,,,,,,,3,56,69,21,18,62,34,19,8,42,15,17,4,4,6,7,2,5,1,0,224,209,148,166,149,87,100,109,122,72,67,69,69,55,80,37,43,24,36,52,25,22,46,11,7,All
Fernando Treviño,,,,,,,,,,,,3,38,13,25,11,20,20,27,7,16,11,7,8,5,14,4,4,5,0,179,136,159,142,135,79,91,77,90,44,70,31,82,49,46,24,41,44,29,35,28,33,13,12,4,All
Beth Finn,,,,,,,,,,,,,0,59,21,17,14,26,18,8,8,18,7,14,5,4,6,8,3,0,157,177,103,109,120,66,58,46,113,67,110,24,42,35,64,34,76,27,27,49,24,25,17,5,9,All
Sandra Dungee Glenn,,,,,,,,,,,,,,0,13,1,15,19,9,2,12,13,0,9,5,0,4,2,2,0,62,92,24,50,61,49,20,13,64,56,57,12,8,22,43,36,42,18,17,35,22,20,8,4,2,All
Joseph A Diorio,,,,,,,,,,,,,,,4,11,7,13,23,10,6,6,12,7,11,3,5,4,5,0,31,47,38,20,54,17,44,16,36,33,43,33,8,41,11,26,18,54,20,10,11,27,17,10,4,All
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,2,5,6,2,36,6,5,2,4,3,2,5,0,2,0,38,72,32,31,43,23,31,19,31,20,20,36,20,40,15,9,17,6,10,6,10,11,28,3,5,All
Asa Khalif,,,,,,,,,,,,,,,,,0,8,4,2,22,10,4,2,2,3,4,1,1,0,63,56,44,53,41,41,24,24,46,32,28,15,18,12,35,15,15,8,15,15,14,4,7,5,4,All
Hena Veit,,,,,,,,,,,,,,,,,,0,9,10,12,12,5,4,2,3,1,0,1,0,34,65,12,26,40,25,19,14,40,26,45,15,13,17,26,21,26,11,13,15,11,14,18,4,3,All
Billy Thompson,,,,,,,,,,,,,,,,,,,1,10,3,2,6,8,5,4,4,6,5,0,26,35,18,17,32,21,26,12,19,7,27,19,12,23,9,12,15,15,16,9,11,14,11,8,6,All
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,1,2,2,5,5,5,0,4,1,3,0,12,50,10,5,23,10,22,5,16,10,14,42,4,36,8,3,6,6,15,5,10,9,35,7,5,All
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,0,8,1,3,3,2,5,2,1,0,29,36,23,30,27,29,4,12,21,23,20,7,7,11,16,8,11,4,13,9,15,13,4,6,2,All
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,1,2,1,1,0,29,34,14,21,26,13,9,9,25,16,27,10,10,11,20,10,12,6,13,16,13,8,3,2,2,All
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,0,12,4,1,2,3,2,0,12,23,12,5,20,7,12,6,10,5,20,8,4,13,6,8,14,15,3,0,5,7,6,1,2,All
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,2,1,0,15,16,11,11,15,5,11,7,7,8,17,8,7,12,7,4,11,8,7,6,8,10,7,2,3,All
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,0,2,5,2,2,0,12,12,7,9,7,5,9,5,14,5,18,12,6,10,8,7,11,11,6,3,8,4,1,4,6,All
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,10,13,8,10,12,9,6,7,3,7,7,3,6,5,8,3,3,3,3,3,2,4,1,1,2,All
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,0,6,6,9,5,9,5,8,7,9,6,7,7,1,6,3,4,8,5,5,2,9,3,3,5,3,All
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,12,9,6,12,10,4,5,5,5,5,5,2,7,2,3,4,2,6,2,3,2,4,2,2,3,All
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,3,6,2,4,2,6,5,3,3,8,2,4,5,3,3,6,4,7,2,3,0,2,1,2,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
Tiffany Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"1,264","1,317","1,286","1,103","1,076",319,433,338,127,151,38,323,49,145,108,89,75,55,70,44,29,8,18,28,All
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,"1,012","1,092","1,123","1,066",141,241,313,131,197,109,107,126,129,126,119,64,50,79,54,51,68,24,21,All
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"1,112",956,921,359,335,197,134,83,92,315,52,63,24,42,90,49,38,23,39,14,40,17,All
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,982,978,146,355,182,100,82,18,156,38,100,57,65,59,43,46,32,30,6,15,18,All
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,965,129,206,249,112,122,88,65,60,100,131,68,66,38,59,35,39,37,21,18,All
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,57,239,157,89,57,49,39,31,63,111,44,27,33,32,18,21,11,51,11,All
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,108,123,130,89,171,262,73,28,10,25,68,98,37,54,21,27,8,8,All
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,123,84,44,63,85,32,56,21,43,27,28,32,16,17,8,45,25,All
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,97,149,55,67,73,102,110,89,49,45,76,50,32,22,17,9,All
Carmella Jacquinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,94,134,30,40,66,50,54,45,71,45,72,22,9,41,8,All
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,49,38,63,86,48,96,61,37,68,46,23,20,10,9,All
Joshua Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,12,98,10,12,15,37,85,8,64,19,56,42,9,All
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28,26,8,23,48,25,22,13,21,4,4,9,All
Craig Levin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,16,27,24,45,28,15,18,35,61,13,6,All
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,42,43,18,31,46,32,14,8,13,8,All
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,38,37,18,29,20,14,4,15,11,All
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28,26,47,24,18,8,5,5,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28,12,11,25,9,6,9,All
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,70,14,13,13,3,All
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,11,6,11,4,All
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,17,6,13,9,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,7,6,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"2,427","1,611","1,577","1,431",988,705,655,644,504,488,426,357,307,159,154,133,128,102,96,91,75,69,48,47,41,32,30,26,19,0,"1,822","1,731","1,572","1,491","1,436","1,283",623,592,585,406,397,384,380,290,266,229,226,220,218,173,171,130,116,93,57,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,Helen Gym,Justin Diberardinis,Erika Almirón,Isaiah Thomas,Ethelind Baylor,Adrián Rivera-reyes,Eryn Santamoor,Allan Domb,Derek S Green,Katherine Gilmore Richardson,Deja Lynn Alvarez,Fernando Treviño,Sandra Dungee Glenn,Asa Khalif,Hena Veit,Ogbonna Paul Hagins,Beth Finn,Billy Thompson,Willie Floyd Singletary,Joseph A Diorio,Latrice Y Bryant,Vinny Black,Wayne Edmund Dorsey,Bobbie Curry,Devon Cade,Edwin Santana,Fareed Abdullah,Mark Ross,Sherrie Cohen,Wayne Allen,Tiffany Palmer,Jennifer Schultz,Kay Yu,Nicola Serianni,Anthony Kyriakakis,Cateria R Mccabe,Wendi Barish,Henry Mcgregor Sias,James C Crumlish,Carmella Jacquinto,Craig Levin,Joshua Roberts,Beth Grossman,Chris Hall,James F Berardinelli,Vicki Markovitz,Janine D Momasso,Kendra Mccrae,Leon Goodman,Gregory Weyer,Robert Trimble,Jon Marshall,Terri M Booker,Laurie Dow,Sherman Toppin,1
Helen Gym,1,90,95,85,64,22,21,13,14,14,10,7,6,5,4,4,3,2,2,1,1,0,1,1,0,1,0,1,0,0,99,90,86,79,79,74,18,21,13,12,9,9,12,13,8,8,8,7,4,4,4,2,3,2,0,1
Justin Diberardinis,,2,80,82,61,12,12,10,8,4,3,3,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,83,73,72,72,70,67,17,18,3,8,2,2,5,5,6,6,5,3,3,2,3,1,1,0,0,1
Erika Almirón,,,0,77,63,15,8,5,8,4,6,5,3,5,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,85,77,75,72,67,71,16,15,6,9,3,2,9,8,2,5,5,5,1,3,2,0,1,2,0,1
Isaiah Thomas,,,,0,59,15,7,7,5,4,3,5,3,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,76,71,68,67,63,67,16,15,3,6,4,2,5,4,6,6,2,4,3,1,3,1,2,0,0,1
Ethelind Baylor,,,,,0,1,1,0,2,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61,57,52,58,52,57,6,8,0,4,1,0,1,2,2,3,3,1,1,2,1,0,0,0,0,1
Adrián Rivera-reyes,,,,,,0,4,3,5,2,6,1,3,4,1,3,1,1,2,1,1,0,0,0,0,0,0,0,0,0,17,13,15,10,7,8,10,9,6,3,5,4,5,4,2,1,3,1,0,1,1,3,1,2,0,1
Eryn Santamoor,,,,,,,0,12,8,9,1,2,4,0,2,2,1,2,1,0,1,1,2,0,0,0,0,0,0,0,17,13,13,10,15,7,5,5,8,3,2,3,8,7,6,5,2,3,4,1,0,1,1,0,0,1
Allan Domb,,,,,,,,0,5,3,1,1,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,9,9,5,6,9,3,5,4,11,8,11,9,6,2,8,4,2,2,1,0,3,2,1,0,0,1
Derek S Green,,,,,,,,,0,6,5,2,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,16,7,9,6,11,3,6,7,6,1,2,1,3,8,3,3,1,1,3,0,0,0,0,2,0,1
Katherine Gilmore Richardson,,,,,,,,,,0,4,1,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,8,4,9,4,3,3,5,2,1,1,3,6,5,2,2,3,1,0,1,0,2,0,0,1
Deja Lynn Alvarez,,,,,,,,,,,0,3,1,0,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,8,5,7,2,5,1,6,3,5,4,2,1,3,4,1,2,2,3,0,0,1,1,2,2,0,1
Fernando Treviño,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,4,5,3,5,4,3,1,2,1,1,0,1,2,1,2,0,2,2,0,0,0,1,0,0,1
Sandra Dungee Glenn,,,,,,,,,,,,,0,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,8,3,5,0,4,4,0,2,2,3,2,5,0,1,1,2,4,0,0,2,2,3,0,0,1
Asa Khalif,,,,,,,,,,,,,,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,3,2,3,2,2,2,3,1,1,0,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1
Hena Veit,,,,,,,,,,,,,,,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,2,5,3,3,1,4,2,0,0,3,1,1,1,0,0,2,1,2,0,0,1,0,1,0,0,1
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0,1,0,0,0,1,1,1,1,1,2,0,1,0,0,1,1,0,2,0,0,0,1
Beth Finn,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,1,2,2,2,2,1,0,0,0,0,2,2,1,3,0,0,1,1,0,0,0,0,0,1
Billy Thompson,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,2,0,1,0,3,2,4,0,1,1,1,1,1,0,0,1,1,0,0,1
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,0,0,0,2,1,0,1,0,1,0,0,0,2,1,1,0,1,0,1,1,2,1,2,2,1,1,1,1,1,0,1,1,0,1,0,0,0,1
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,2,2,1,1,1,1,1,0,1,0,2,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
Vinny Black,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,0,2,1,0,0,0,0,0,1
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tiffany Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,81,81,76,78,73,18,20,10,7,5,2,6,14,8,6,6,4,5,3,0,0,1,2,0,1
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,72,74,64,72,12,10,5,8,6,5,8,7,3,5,5,6,1,3,3,2,2,0,0,1
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,66,65,65,10,16,6,6,1,1,3,9,4,3,2,3,1,1,1,0,2,2,0,1
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,63,73,13,8,2,7,2,3,6,0,1,5,5,3,2,2,1,0,0,0,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,57,11,12,11,5,3,2,2,11,7,3,0,0,3,1,1,0,0,0,0,1
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,11,0,4,1,0,4,0,0,4,3,4,1,3,0,0,1,0,0,1
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,5,5,7,4,6,1,2,4,4,5,2,2,1,1,2,0,0,1
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,1,1,1,1,4,4,4,0,0,2,2,0,0,0,2,0,1
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,11,9,3,9,7,1,1,1,1,1,1,1,0,2,0,1
Carmella Jacquinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,8,3,1,5,2,3,4,1,0,1,0,1,0,0,1
Craig Levin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,5,1,6,0,1,3,0,1,2,3,2,0,0,1
Joshua Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,5,1,0,0,0,1,1,2,0,0,0,1
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,7,4,5,2,1,1,1,2,0,0,1
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,0,0,2,1,0,0,0,2,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,0,3,0,1,1,1,0,0,1
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,4,1,1,0,0,0,0,1
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,2,0,1,0,0,1
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,2,0,0,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,127,99,98,92,64,31,27,26,19,15,13,9,9,7,6,5,4,4,4,3,2,2,2,1,1,1,1,1,0,0,106,99,89,86,85,80,27,24,22,20,20,18,17,15,15,12,9,9,7,5,5,4,4,2,0,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,2
,Helen Gym,Justin Diberardinis,Erika Almirón,Isaiah Thomas,Ethelind Baylor,Eryn Santamoor,Adrián Rivera-reyes,Allan Domb,Deja Lynn Alvarez,Derek S Green,Joseph A Diorio,Beth Finn,Fernando Treviño,Katherine Gilmore Richardson,Sandra Dungee Glenn,Asa Khalif,Latrice Y Bryant,Fareed Abdullah,Hena Veit,Mark Ross,Ogbonna Paul Hagins,Billy Thompson,Bobbie Curry,Edwin Santana,Wayne Allen,Willie Floyd Singletary,Devon Cade,Sherrie Cohen,Vinny Black,Wayne Edmund Dorsey,Jennifer Schultz,Tiffany Palmer,Anthony Kyriakakis,Kay Yu,Nicola Serianni,Cateria R Mccabe,Henry Mcgregor Sias,Wendi Barish,James C Crumlish,Chris Hall,Janine D Momasso,Beth Grossman,Carmella Jacquinto,James F Berardinelli,Vicki Markovitz,Craig Levin,Kendra Mccrae,Terri M Booker,Leon Goodman,Robert Trimble,Joshua Roberts,Jon Marshall,Gregory Weyer,Laurie Dow,Sherman Toppin,2
Helen Gym,2,120,110,94,80,31,28,21,15,12,1,9,6,8,5,3,3,2,1,1,2,0,0,1,1,1,0,0,0,0,115,120,106,103,92,90,37,31,22,22,14,9,10,5,9,4,7,8,7,4,2,2,2,1,2,2
Justin Diberardinis,,0,97,87,78,32,21,19,7,7,6,5,5,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,102,104,100,89,83,86,28,25,18,21,10,7,5,8,8,3,1,3,2,3,2,1,1,0,1,2
Erika Almirón,,,0,81,75,16,16,8,11,6,0,2,2,3,2,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,89,96,86,80,78,82,21,20,13,14,11,3,7,0,3,2,4,6,4,1,2,0,2,0,0,2
Isaiah Thomas,,,,1,67,16,5,9,4,3,1,2,0,7,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,80,83,75,72,73,73,15,16,10,13,8,3,2,4,3,4,3,3,6,4,1,3,1,0,0,2
Ethelind Baylor,,,,,0,5,6,3,4,2,0,0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,74,71,69,63,67,69,11,11,7,9,7,1,1,0,0,0,0,3,1,1,0,0,1,1,0,2
Eryn Santamoor,,,,,,0,9,14,3,7,3,3,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,28,32,22,17,16,11,8,12,12,2,4,1,4,4,3,1,1,1,1,0,0,0,0,0,2
Adrián Rivera-reyes,,,,,,,0,4,14,4,2,6,1,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,22,25,19,14,13,7,16,7,11,9,3,2,6,3,3,3,2,3,3,2,3,0,1,0,0,2
Allan Domb,,,,,,,,0,3,6,7,3,2,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,12,17,16,14,11,7,7,11,8,5,4,6,3,7,6,3,2,0,1,2,2,1,0,0,1,2
