col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,division
,City Commissioners - Democrat,,,,,,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All
,Omar Sabir,Lisa Deeley,Marwan Kreidie,Kahlil Williams,Annette Thompson,Carla Cain,Dennis Lee,Lewis Harris Jr,Luigi Borda,Robin Trent,Warren Bloom,Moira Bohannon,Jen Devor,Helen Gym,Isaiah Thomas,Allan Domb,Adrián Rivera-reyes,Derek S Green,Deja Lynn Alvarez,Katherine Gilmore Richardson,Willie Floyd Singletary,Justin Diberardinis,Ogbonna Paul Hagins,Eryn Santamoor,Fareed Abdullah,Fernando Treviño,Asa Khalif,Sandra Dungee Glenn,Latrice Y Bryant,Erika Almirón,Joseph A Diorio,Edwin Santana,Billy Thompson,Beth Finn,Ethelind Baylor,Wayne Allen,Devon Cade,Bobbie Curry,Hena Veit,Mark Ross,Vinny Black,Wayne Edmund Dorsey,Sherrie Cohen,All
Omar Sabir,27,249,79,66,37,15,16,10,9,7,5,4,1,257,283,262,198,236,184,207,163,170,116,38,63,33,40,41,40,27,26,17,29,20,19,18,17,16,17,18,11,6,0,All
Lisa Deeley,,23,29,24,30,8,12,3,4,2,0,2,1,176,221,233,109,212,107,196,77,159,45,37,19,27,13,18,36,27,16,13,12,22,14,5,11,6,13,7,5,6,0,All
Marwan Kreidie,,,12,5,6,5,13,1,2,1,4,3,0,122,21,24,143,16,117,15,90,15,75,14,5,15,7,3,7,9,12,13,9,11,1,2,4,6,4,3,1,1,0,All
Kahlil Williams,,,,6,19,5,8,9,1,4,4,3,2,71,92,94,37,65,27,40,27,22,9,22,35,13,37,21,17,10,9,18,14,10,8,15,10,9,3,8,7,4,1,All
Annette Thompson,,,,,2,8,1,7,2,3,3,1,1,59,59,48,28,43,30,31,18,17,12,23,18,14,14,17,17,9,8,7,18,18,9,5,5,6,8,4,5,4,0,All
Carla Cain,,,,,,2,3,3,1,2,0,2,2,23,16,12,24,14,16,13,8,3,2,12,7,14,6,14,8,13,8,8,4,9,3,1,0,5,4,4,2,0,0,All
Dennis Lee,,,,,,,0,3,3,2,1,0,1,20,25,16,15,10,18,19,12,14,2,10,6,11,7,14,9,5,13,9,9,5,6,4,8,5,5,5,6,2,0,All
Lewis Harris Jr,,,,,,,,1,1,0,1,2,2,10,17,7,10,11,11,11,10,6,3,6,9,8,9,1,5,4,2,8,8,4,7,2,4,8,0,3,7,3,0,All
