col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,division
Larry King Sr,,,,1,1,1,0,1,0,0,0,0,1,1,0,1,2,0,0,1,2,1,0,1,0,0,0,0,0,2
Jennifer Schultz,,,,,3,12,17,6,5,8,3,9,4,11,2,6,3,7,2,9,5,6,4,4,2,3,0,2,0,2
Tiffany Palmer,,,,,,1,19,11,4,11,5,13,6,9,1,10,8,5,9,5,8,0,7,4,2,3,2,1,2,2
Wendi Barish,,,,,,,0,7,5,12,6,11,4,11,0,6,5,4,8,9,4,1,7,6,3,5,2,2,1,2
Anthony Kyriakakis,,,,,,,,0,10,11,12,5,5,7,4,7,10,9,10,1,8,2,1,2,1,2,0,1,1,2
Joshua Roberts,,,,,,,,,0,11,14,4,5,0,6,3,5,9,6,1,1,3,0,0,3,0,0,0,1,2
Cateria R Mccabe,,,,,,,,,,0,10,6,3,6,4,2,3,7,10,6,1,0,8,1,3,4,2,0,0,2
Carmella Jacquinto,,,,,,,,,,,0,3,5,1,4,4,7,10,6,2,1,0,0,2,3,1,0,0,0,2
Kendra Mccrae,,,,,,,,,,,,0,6,4,2,8,3,3,3,7,3,1,4,3,5,3,0,1,2,2
Leon Goodman,,,,,,,,,,,,,0,3,2,4,5,3,0,4,1,4,3,2,4,1,0,1,1,2
Nicola Serianni,,,,,,,,,,,,,,0,2,2,2,2,3,6,3,3,5,4,0,2,2,1,0,2
Craig Levin,,,,,,,,,,,,,,,1,1,3,0,0,1,1,5,0,1,1,0,1,1,0,2
Kay Yu,,,,,,,,,,,,,,,,0,5,2,5,2,5,2,2,2,2,1,1,1,0,2
James C Crumlish,,,,,,,,,,,,,,,,,0,0,0,1,9,0,1,2,2,1,0,0,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,0,6,2,2,1,1,2,2,1,0,2,0,2
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,0,0,1,0,1,2
Beth Grossman,,,,,,,,,,,,,,,,,,,,0,3,1,1,5,1,4,0,0,0,2
Chris Hall,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,1,0,2
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,0,1,3,2,2,0,0,2
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,2
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,2
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,2
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,61,36,20,4,45,35,31,30,28,27,23,23,20,20,19,18,17,17,16,15,14,14,11,10,9,7,3,3,2,2
,Sheriff - Democrat,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,3
,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,Jennifer Schultz,Joshua Roberts,Craig Levin,Cateria R Mccabe,Sherman Toppin,Carmella Jacquinto,Anthony Kyriakakis,Tiffany Palmer,Jon Marshall,Wendi Barish,Henry Mcgregor Sias,Terri M Booker,Nicola Serianni,Kay Yu,Janine D Momasso,Kendra Mccrae,James C Crumlish,Leon Goodman,Gregory Weyer,Laurie Dow,Robert Trimble,Beth Grossman,James F Berardinelli,Vicki Markovitz,Chris Hall,3
Rochelle Bilal,10,0,0,0,27,15,14,12,5,6,5,12,6,5,5,7,9,10,8,4,7,5,4,2,1,2,2,3,1,3
Malika Rahman,,4,0,0,14,16,8,2,4,1,4,3,8,4,2,3,3,2,0,2,2,2,2,1,0,0,0,0,0,3
Jewell Williams,,,2,0,8,10,5,8,8,8,5,3,2,8,6,5,3,0,3,4,2,2,2,1,2,1,1,0,1,3
Larry King Sr,,,,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3
Jennifer Schultz,,,,,1,6,9,10,3,3,4,14,8,13,4,6,10,5,8,3,5,3,1,0,1,3,2,3,0,3
Joshua Roberts,,,,,,4,14,13,13,12,11,0,7,2,10,2,0,1,1,4,3,2,2,1,1,0,0,0,0,3
Craig Levin,,,,,,,3,4,3,4,3,1,6,2,0,3,0,2,1,3,4,3,2,1,2,0,0,0,0,3
Cateria R Mccabe,,,,,,,,1,13,15,11,9,0,6,10,1,6,4,7,3,4,1,2,0,0,0,0,1,1,3
Sherman Toppin,,,,,,,,,1,11,10,1,1,2,9,4,0,3,0,3,1,5,4,2,2,2,0,0,1,3
Carmella Jacquinto,,,,,,,,,,0,12,2,0,2,8,2,0,0,1,3,3,1,1,0,0,0,0,1,0,3
Anthony Kyriakakis,,,,,,,,,,,1,4,0,4,11,0,1,3,0,2,3,1,1,0,0,1,0,0,0,3
Tiffany Palmer,,,,,,,,,,,,0,1,8,4,3,10,8,9,4,5,3,1,0,0,1,0,0,0,3
Jon Marshall,,,,,,,,,,,,,1,2,1,2,0,0,1,1,0,2,0,2,0,0,0,0,0,3
Wendi Barish,,,,,,,,,,,,,,0,4,4,6,2,5,3,2,0,0,1,0,1,0,1,0,3
Henry Mcgregor Sias,,,,,,,,,,,,,,,0,1,2,3,1,0,0,1,2,0,1,0,1,1,0,3
Terri M Booker,,,,,,,,,,,,,,,,0,4,3,3,2,1,4,0,1,1,0,0,0,1,3
Nicola Serianni,,,,,,,,,,,,,,,,,0,6,7,1,1,1,1,0,0,0,0,0,0,3
Kay Yu,,,,,,,,,,,,,,,,,,0,5,2,0,3,3,0,0,0,0,0,1,3
Janine D Momasso,,,,,,,,,,,,,,,,,,,0,1,2,0,1,0,0,0,0,2,0,3
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,0,4,5,1,2,2,0,1,0,1,3
James C Crumlish,,,,,,,,,,,,,,,,,,,,,0,2,1,1,1,1,1,1,1,3
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,1,0,0,1,3
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,0,3
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,3
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,1,3
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,71,38,26,1,50,49,32,27,24,21,20,19,18,17,16,16,15,14,12,12,11,11,8,6,4,3,3,3,2,3
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,4
,Joshua Roberts,Craig Levin,Carmella Jacquinto,Jennifer Schultz,Cateria R Mccabe,Anthony Kyriakakis,James C Crumlish,Leon Goodman,Jon Marshall,Tiffany Palmer,Terri M Booker,Kendra Mccrae,Sherman Toppin,Vicki Markovitz,Janine D Momasso,Beth Grossman,Henry Mcgregor Sias,Wendi Barish,Nicola Serianni,Chris Hall,Kay Yu,Laurie Dow,Robert Trimble,James F Berardinelli,Gregory Weyer,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,4
Joshua Roberts,0,26,21,18,19,20,19,11,15,4,11,7,14,3,1,4,5,3,4,2,1,1,3,0,2,32,8,10,3,4
Craig Levin,,1,18,15,16,9,14,7,10,3,1,3,1,7,8,2,0,3,1,1,1,2,0,1,1,24,10,8,0,4
Carmella Jacquinto,,,1,7,24,16,16,12,2,3,7,7,9,7,7,3,4,6,2,0,1,2,0,1,0,12,4,15,1,4
Jennifer Schultz,,,,3,2,3,2,2,14,5,3,6,1,1,1,5,1,7,4,1,1,1,2,1,1,16,13,3,2,4
Cateria R Mccabe,,,,,0,19,12,11,2,6,3,8,6,8,9,1,5,1,2,0,1,1,1,1,0,17,3,6,1,4
Anthony Kyriakakis,,,,,,0,13,4,2,7,4,3,6,0,1,2,8,2,0,3,2,0,3,0,0,13,5,1,2,4
James C Crumlish,,,,,,,0,5,4,5,6,2,6,0,1,2,2,2,1,3,2,2,0,1,0,14,3,5,1,4
Leon Goodman,,,,,,,,0,3,4,11,5,6,10,9,2,1,2,2,1,0,0,1,1,0,6,5,10,2,4
Jon Marshall,,,,,,,,,0,3,0,2,2,2,1,3,0,1,2,2,0,0,1,0,1,8,9,1,2,4
Tiffany Palmer,,,,,,,,,,1,4,9,2,1,1,3,4,3,4,4,4,3,1,2,1,9,6,2,2,4
Terri M Booker,,,,,,,,,,,0,7,8,2,0,3,0,4,2,1,1,0,2,0,0,7,3,6,2,4
Kendra Mccrae,,,,,,,,,,,,0,3,3,2,4,0,3,2,1,2,1,2,1,1,10,4,4,0,4
Sherman Toppin,,,,,,,,,,,,,0,3,0,3,4,0,2,1,0,0,0,0,0,5,0,4,3,4
Vicki Markovitz,,,,,,,,,,,,,,0,7,2,0,0,1,1,0,0,0,0,0,2,2,6,2,4
Janine D Momasso,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,2,1,3,0,7,0,4
Beth Grossman,,,,,,,,,,,,,,,,0,0,4,1,0,1,0,0,1,1,2,3,2,3,4
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,0,1,0,1,2,0,1,1,0,3,3,0,0,4
Wendi Barish,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,0,3,2,3,1,4
Nicola Serianni,,,,,,,,,,,,,,,,,,,0,1,1,3,0,0,0,5,1,0,2,4
Chris Hall,,,,,,,,,,,,,,,,,,,,0,1,1,2,0,0,1,2,0,2,4
Kay Yu,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,2,1,2,0,4
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,3,0,1,0,4
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,1,0,0,4
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,2,0,4
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,4
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,4
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,4
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,4
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,61,46,40,38,34,28,27,25,22,21,19,18,16,13,11,10,10,10,8,6,5,5,4,3,2,58,30,24,7,4
,Sheriff - Democrat,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,5
,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,Jennifer Schultz,Anthony Kyriakakis,Joshua Roberts,Cateria R Mccabe,Tiffany Palmer,James C Crumlish,Nicola Serianni,Wendi Barish,Craig Levin,Kay Yu,Leon Goodman,Carmella Jacquinto,Beth Grossman,Henry Mcgregor Sias,Chris Hall,Kendra Mccrae,Janine D Momasso,Laurie Dow,Terri M Booker,Vicki Markovitz,Jon Marshall,James F Berardinelli,Sherman Toppin,Robert Trimble,Gregory Weyer,5
Rochelle Bilal,8,0,0,0,19,18,13,14,14,15,11,11,11,10,10,7,5,8,8,5,3,5,2,2,3,2,2,1,0,5
Malika Rahman,,3,0,0,11,2,3,4,3,0,3,3,2,2,1,3,4,3,0,3,2,3,2,3,1,1,2,0,0,5
Jewell Williams,,,4,0,2,1,5,3,3,3,3,3,2,2,4,3,2,0,1,2,2,0,3,2,2,1,1,1,0,5
Larry King Sr,,,,3,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,5
Jennifer Schultz,,,,,1,7,9,11,7,6,13,7,6,9,3,3,7,7,1,4,2,4,2,5,4,0,1,1,0,5
Anthony Kyriakakis,,,,,,0,5,10,14,13,2,5,3,5,4,5,1,9,9,0,0,1,0,0,0,0,3,1,0,5
Joshua Roberts,,,,,,,1,6,1,7,4,4,9,3,6,7,2,4,0,4,0,1,2,0,3,1,4,0,0,5
Cateria R Mccabe,,,,,,,,0,11,3,8,4,2,10,4,10,4,8,1,3,4,1,3,3,1,0,4,0,0,5
Tiffany Palmer,,,,,,,,,0,9,4,6,0,10,4,2,2,8,10,3,2,1,1,1,0,0,0,1,0,5
James C Crumlish,,,,,,,,,,0,3,7,5,0,6,4,0,2,9,2,0,1,2,0,1,0,0,2,0,5
Nicola Serianni,,,,,,,,,,,0,6,4,5,1,4,6,2,1,4,4,4,2,4,2,3,1,1,0,5
Wendi Barish,,,,,,,,,,,,0,2,3,6,5,4,4,1,4,2,4,2,2,0,0,0,1,0,5
Craig Levin,,,,,,,,,,,,,2,1,3,3,1,0,0,2,1,2,0,2,3,1,1,0,0,5
Kay Yu,,,,,,,,,,,,,,0,5,2,3,6,1,1,0,0,2,1,1,0,0,0,0,5
Leon Goodman,,,,,,,,,,,,,,,0,4,3,1,2,3,1,2,4,0,0,2,2,1,0,5
Carmella Jacquinto,,,,,,,,,,,,,,,,0,2,3,1,2,3,1,3,2,0,1,3,0,0,5
Beth Grossman,,,,,,,,,,,,,,,,,0,2,1,3,2,6,1,5,1,3,0,1,0,5
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,0,1,1,0,2,0,1,0,0,3,0,0,5
Chris Hall,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,0,2,0,5
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,0,3,2,2,1,0,2,2,1,0,5
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,0,1,2,4,0,4,1,0,0,5
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,2,0,0,0,5
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,1,0,5
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,5
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,5
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,5
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,53,20,15,6,35,24,24,23,23,19,18,18,17,16,15,14,13,13,11,10,8,8,8,8,7,6,6,3,0,5
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,6
,Joshua Roberts,Jennifer Schultz,Craig Levin,Tiffany Palmer,Anthony Kyriakakis,Carmella Jacquinto,James C Crumlish,Cateria R Mccabe,Jon Marshall,Nicola Serianni,Chris Hall,Henry Mcgregor Sias,Beth Grossman,Kay Yu,Kendra Mccrae,Wendi Barish,Laurie Dow,Leon Goodman,Terri M Booker,Sherman Toppin,Janine D Momasso,Robert Trimble,Vicki Markovitz,Gregory Weyer,James F Berardinelli,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,6
Joshua Roberts,4,9,14,4,12,15,9,13,6,6,4,4,4,2,3,4,5,6,2,9,1,3,0,0,2,14,8,5,2,6
Jennifer Schultz,,6,10,4,2,4,4,1,11,5,4,4,6,6,5,4,4,5,4,0,1,1,2,1,0,22,10,3,1,6
Craig Levin,,,1,5,4,9,7,5,10,10,2,1,4,1,5,2,3,6,4,1,1,1,0,0,0,12,7,8,1,6
Tiffany Palmer,,,,0,14,6,9,2,1,8,10,11,7,10,7,6,4,1,5,1,0,0,2,3,0,11,10,4,2,6
Anthony Kyriakakis,,,,,0,11,11,9,0,3,8,12,1,8,2,3,2,1,4,8,2,0,1,0,0,7,9,3,2,6
Carmella Jacquinto,,,,,,0,5,10,1,5,1,4,4,3,9,5,7,3,6,7,3,1,1,0,0,10,3,6,1,6
James C Crumlish,,,,,,,0,8,2,2,10,3,1,4,5,1,1,3,2,0,1,1,0,1,1,8,4,3,2,6
Cateria R Mccabe,,,,,,,,0,1,2,2,4,2,1,3,2,4,1,3,7,3,1,0,1,1,4,2,4,1,6
Jon Marshall,,,,,,,,,1,5,1,1,2,0,2,1,1,3,1,0,0,0,0,0,0,9,3,2,1,6
Nicola Serianni,,,,,,,,,,0,0,5,5,3,1,2,4,2,3,0,0,1,0,1,0,5,8,4,0,6
Chris Hall,,,,,,,,,,,0,4,4,5,4,2,1,3,1,0,0,0,0,1,1,7,4,0,3,6
Henry Mcgregor Sias,,,,,,,,,,,,0,3,9,0,3,1,0,1,5,0,0,0,2,0,7,4,1,0,6
Beth Grossman,,,,,,,,,,,,,0,1,3,4,5,2,1,1,1,1,1,2,0,8,4,0,2,6
Kay Yu,,,,,,,,,,,,,,0,3,4,2,0,3,1,1,0,1,1,0,7,6,0,1,6
Kendra Mccrae,,,,,,,,,,,,,,,0,3,3,4,6,1,2,0,1,1,1,5,4,3,2,6
Wendi Barish,,,,,,,,,,,,,,,,0,3,2,2,3,2,2,1,1,0,6,3,4,1,6
Laurie Dow,,,,,,,,,,,,,,,,,0,3,6,2,3,2,2,0,0,4,4,4,1,6
Leon Goodman,,,,,,,,,,,,,,,,,,0,2,2,1,2,0,0,0,3,5,1,2,6
Terri M Booker,,,,,,,,,,,,,,,,,,,0,0,1,0,2,0,0,2,4,5,1,6
Sherman Toppin,,,,,,,,,,,,,,,,,,,,0,2,2,0,0,0,1,2,2,0,6
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,1,1,1,6
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,1,0,6
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,1,1,6
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,0,0,6
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,6
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,6
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
