col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,4,13,40,13,13,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,2,29,24,8,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,1,15,7,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"3,129","2,251","2,483","2,404","2,344","2,181","1,495","1,340","1,282","1,161","1,161","1,034",915,845,817,721,708,634,625,568,556,491,427,390,251,183,113,All
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,District Council 4th District - Democrat,,1
,Tiffany Palmer,James C Crumlish,Anthony Kyriakakis,Jennifer Schultz,Carmella Jacquinto,Wendi Barish,Kay Yu,Beth Grossman,Nicola Serianni,Chris Hall,Kendra Mccrae,Laurie Dow,Terri M Booker,Joshua Roberts,Cateria R Mccabe,Vicki Markovitz,Henry Mcgregor Sias,Janine D Momasso,Leon Goodman,James F Berardinelli,Craig Levin,Gregory Weyer,Robert Trimble,Sherman Toppin,Jon Marshall,Curtis Jones Jr,Ron Adams,1
Tiffany Palmer,1,20,22,13,12,14,15,10,11,13,11,8,5,2,7,5,5,1,4,0,2,1,1,1,0,17,20,1
James C Crumlish,,0,22,11,12,7,15,7,4,16,4,3,3,10,3,3,7,0,4,4,2,2,2,3,1,17,20,1
Anthony Kyriakakis,,,0,4,7,11,14,6,5,14,5,4,3,5,4,4,8,0,3,4,3,1,1,3,0,20,12,1
Jennifer Schultz,,,,0,14,12,7,10,10,4,7,6,4,6,7,6,1,5,0,2,1,0,1,1,1,11,18,1
Carmella Jacquinto,,,,,0,12,12,7,5,4,8,5,6,7,5,5,4,6,2,0,0,1,0,0,0,17,11,1
Wendi Barish,,,,,,0,7,7,8,3,7,8,7,2,6,7,4,7,1,2,3,1,1,0,0,15,13,1
Kay Yu,,,,,,,0,2,7,7,6,1,2,6,3,1,7,2,4,1,0,2,0,1,0,16,10,1
Beth Grossman,,,,,,,,0,7,6,7,8,6,1,1,4,0,2,2,3,1,1,0,1,0,9,11,1
Nicola Serianni,,,,,,,,,0,1,6,4,5,1,7,1,0,4,3,2,1,0,1,0,1,8,11,1
Chris Hall,,,,,,,,,,0,3,1,3,1,1,0,2,0,1,3,1,1,1,1,0,8,10,1
Kendra Mccrae,,,,,,,,,,,0,4,4,0,2,3,0,3,2,1,1,1,0,0,0,10,8,1
Laurie Dow,,,,,,,,,,,,0,3,0,1,3,1,1,0,0,0,0,2,0,0,5,8,1
Terri M Booker,,,,,,,,,,,,,0,2,1,2,0,3,2,0,1,0,1,0,0,8,5,1
Joshua Roberts,,,,,,,,,,,,,,0,0,2,4,0,2,0,2,0,1,1,1,6,6,1
Cateria R Mccabe,,,,,,,,,,,,,,,0,2,0,3,0,0,0,0,1,0,0,6,5,1
Vicki Markovitz,,,,,,,,,,,,,,,,0,0,3,0,0,0,1,0,1,0,6,4,1
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,5,4,1
Janine D Momasso,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,4,4,1
Leon Goodman,,,,,,,,,,,,,,,,,,,0,1,1,2,1,0,0,5,2,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,2,3,1
Craig Levin,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,3,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1
Curtis Jones Jr,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1
Ron Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
Total,40,37,34,30,29,29,26,22,19,18,18,14,13,12,11,11,9,8,7,6,5,3,3,3,1,39,38,1
,District Council 4th District - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,2
,Curtis Jones Jr,Ron Adams,Jennifer Schultz,Tiffany Palmer,James C Crumlish,Anthony Kyriakakis,Wendi Barish,Kay Yu,Carmella Jacquinto,Beth Grossman,Chris Hall,Nicola Serianni,Kendra Mccrae,Cateria R Mccabe,Joshua Roberts,Henry Mcgregor Sias,Vicki Markovitz,Laurie Dow,Jon Marshall,Janine D Momasso,Craig Levin,James F Berardinelli,Leon Goodman,Terri M Booker,Robert Trimble,Sherman Toppin,Gregory Weyer,2
Curtis Jones Jr,7,0,31,28,22,27,21,23,21,13,13,15,10,15,13,12,9,7,6,7,5,3,3,5,4,1,0,2
Ron Adams,,5,17,16,20,13,14,8,10,15,10,7,9,3,5,3,5,6,7,5,6,5,4,1,1,2,1,2
Jennifer Schultz,,,1,16,12,12,17,10,7,18,5,15,12,12,9,4,11,8,10,6,6,2,3,4,5,1,1,2
Tiffany Palmer,,,,0,21,32,17,20,13,11,23,10,11,12,0,7,4,6,2,2,0,4,6,1,0,1,0,2
James C Crumlish,,,,,0,27,13,15,13,8,19,6,3,2,10,7,5,3,4,3,7,6,3,0,0,1,1,2
Anthony Kyriakakis,,,,,,0,13,20,13,6,22,4,4,9,7,14,2,2,1,0,2,5,5,1,1,2,0,2
Wendi Barish,,,,,,,0,12,13,17,7,10,9,4,4,2,7,7,5,8,1,4,1,2,1,3,0,2
Kay Yu,,,,,,,,0,18,7,8,3,6,7,6,11,6,5,1,4,1,1,1,2,0,0,0,2
Carmella Jacquinto,,,,,,,,,1,7,4,7,9,6,7,7,2,5,3,6,1,0,0,2,1,0,0,2
Beth Grossman,,,,,,,,,,0,3,7,10,3,4,0,6,8,3,7,3,2,3,1,2,3,1,2
Chris Hall,,,,,,,,,,,0,3,3,3,1,1,3,2,2,0,1,4,5,0,2,0,0,2
Nicola Serianni,,,,,,,,,,,,0,8,6,3,1,3,4,4,6,3,0,2,2,0,1,0,2
Kendra Mccrae,,,,,,,,,,,,,0,3,2,0,3,4,2,4,0,1,2,1,1,2,0,2
Cateria R Mccabe,,,,,,,,,,,,,,0,1,5,3,1,2,3,2,0,2,2,2,1,0,2
Joshua Roberts,,,,,,,,,,,,,,,0,7,1,1,9,1,5,2,0,0,2,1,0,2
Henry Mcgregor Sias,,,,,,,,,,,,,,,,1,0,0,0,0,1,1,0,0,0,0,0,2
Vicki Markovitz,,,,,,,,,,,,,,,,,1,4,1,5,2,1,1,2,1,0,1,2
Laurie Dow,,,,,,,,,,,,,,,,,,1,3,3,1,1,0,0,1,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,1,1,3,1,0,1,3,1,0,2
Janine D Momasso,,,,,,,,,,,,,,,,,,,,0,0,1,0,2,0,0,0,2
Craig Levin,,,,,,,,,,,,,,,,,,,,,0,2,0,0,1,0,1,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,2
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,2
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,71,43,50,48,45,44,37,34,32,29,26,22,20,19,18,16,16,15,14,13,11,8,7,6,5,4,1,2
,District Council 4th District - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,3
,Curtis Jones Jr,Ron Adams,Anthony Kyriakakis,James C Crumlish,Carmella Jacquinto,Jennifer Schultz,Tiffany Palmer,Joshua Roberts,Cateria R Mccabe,Kendra Mccrae,Chris Hall,Craig Levin,Wendi Barish,Terri M Booker,Leon Goodman,Nicola Serianni,Beth Grossman,Kay Yu,Henry Mcgregor Sias,Laurie Dow,Vicki Markovitz,Janine D Momasso,James F Berardinelli,Sherman Toppin,Jon Marshall,Gregory Weyer,Robert Trimble,3
Curtis Jones Jr,3,0,26,28,25,14,19,21,14,18,12,13,11,11,10,11,6,5,9,8,5,2,3,4,3,2,0,3
Ron Adams,,1,12,9,6,14,12,4,5,4,4,2,5,3,4,3,4,8,1,3,4,4,1,0,1,1,0,3
Anthony Kyriakakis,,,0,39,24,11,18,10,14,4,10,7,4,3,3,7,4,4,10,1,1,2,2,3,1,0,1,3
James C Crumlish,,,,0,27,9,14,16,16,8,11,7,6,6,6,2,4,3,8,0,2,2,2,2,1,0,1,3
Carmella Jacquinto,,,,,0,7,7,15,11,9,4,4,6,5,7,3,3,5,9,5,2,3,0,2,1,1,0,3
Jennifer Schultz,,,,,,4,11,7,8,8,4,4,6,4,2,5,5,7,2,3,5,3,0,1,3,2,0,3
Tiffany Palmer,,,,,,,0,1,5,9,13,2,5,6,3,9,7,8,2,4,1,3,1,1,0,1,0,3
Joshua Roberts,,,,,,,,0,11,3,3,7,5,6,4,1,2,1,7,1,5,1,0,0,4,2,0,3
Cateria R Mccabe,,,,,,,,,0,7,3,2,2,3,4,3,1,3,5,4,3,2,0,3,0,0,0,3
Kendra Mccrae,,,,,,,,,,1,3,3,5,8,5,6,4,5,0,6,4,3,0,1,0,0,0,3
Chris Hall,,,,,,,,,,,0,3,2,2,2,1,2,2,0,1,1,0,2,0,0,2,0,3
Craig Levin,,,,,,,,,,,,0,3,3,3,1,2,0,1,0,2,1,1,1,4,0,1,3
Wendi Barish,,,,,,,,,,,,,0,4,4,6,6,1,3,3,6,2,2,1,0,1,0,3
Terri M Booker,,,,,,,,,,,,,,0,8,6,3,2,0,4,2,2,0,1,0,1,1,3
Leon Goodman,,,,,,,,,,,,,,,0,2,2,2,0,1,4,0,1,4,0,1,0,3
Nicola Serianni,,,,,,,,,,,,,,,,0,5,1,2,4,2,1,1,3,0,0,0,3
Beth Grossman,,,,,,,,,,,,,,,,,0,1,0,2,3,2,2,0,0,0,0,3
Kay Yu,,,,,,,,,,,,,,,,,,0,1,4,2,3,1,0,0,1,0,3
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,1,0,3
Laurie Dow,,,,,,,,,,,,,,,,,,,,0,2,2,0,1,0,1,0,3
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,0,3
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,3
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,67,26,49,49,38,34,32,31,24,23,18,18,18,16,15,15,13,13,11,11,11,7,5,5,4,3,1,3
,District Council 4th District - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,4
,Curtis Jones Jr,Ron Adams,Jennifer Schultz,James C Crumlish,Carmella Jacquinto,Tiffany Palmer,Kay Yu,Anthony Kyriakakis,Beth Grossman,Wendi Barish,Chris Hall,Joshua Roberts,Henry Mcgregor Sias,Nicola Serianni,Craig Levin,Janine D Momasso,Laurie Dow,Cateria R Mccabe,Terri M Booker,Vicki Markovitz,Kendra Mccrae,Jon Marshall,Sherman Toppin,Leon Goodman,James F Berardinelli,Robert Trimble,Gregory Weyer,4
Curtis Jones Jr,4,0,15,17,17,14,14,14,13,8,9,9,7,5,7,4,4,7,4,6,4,3,3,2,1,0,0,4
Ron Adams,,3,12,10,7,11,7,7,7,8,6,6,6,8,5,8,7,3,4,4,3,3,2,1,1,2,1,4
Jennifer Schultz,,,1,9,11,12,10,6,7,10,5,6,5,7,6,6,5,5,6,5,2,2,4,1,0,0,0,4
James C Crumlish,,,,0,13,11,14,14,5,5,10,7,9,4,3,1,2,0,1,4,1,3,0,1,2,0,0,4
Carmella Jacquinto,,,,,0,6,14,7,5,5,3,5,8,2,1,6,4,3,3,4,4,1,2,0,1,0,0,4
Tiffany Palmer,,,,,,0,7,13,7,8,11,2,5,7,2,3,3,6,3,3,2,1,2,0,1,0,0,4
Kay Yu,,,,,,,0,8,5,2,4,4,5,3,0,4,3,2,3,2,2,0,1,1,0,0,0,4
Anthony Kyriakakis,,,,,,,,1,6,3,11,4,6,5,2,1,3,1,0,1,0,0,1,0,1,0,0,4
Beth Grossman,,,,,,,,,1,5,4,3,2,3,4,4,3,4,3,7,3,2,0,2,0,1,1,4
Wendi Barish,,,,,,,,,,0,3,3,4,5,2,4,3,5,3,2,2,1,2,1,1,0,0,4
Chris Hall,,,,,,,,,,,0,2,2,3,2,1,3,1,3,0,0,0,1,1,1,0,0,4
Joshua Roberts,,,,,,,,,,,,0,4,3,8,1,2,2,2,3,2,3,1,1,0,0,0,4
Henry Mcgregor Sias,,,,,,,,,,,,,0,1,2,1,1,1,1,1,0,1,1,0,1,0,0,4
Nicola Serianni,,,,,,,,,,,,,,0,4,3,1,4,0,2,2,2,1,0,0,0,0,4
Craig Levin,,,,,,,,,,,,,,,0,1,3,2,2,2,1,3,1,1,1,0,0,4
Janine D Momasso,,,,,,,,,,,,,,,,0,3,3,3,2,2,2,1,1,0,2,1,4
Laurie Dow,,,,,,,,,,,,,,,,,0,3,2,2,3,0,1,1,1,0,0,4
Cateria R Mccabe,,,,,,,,,,,,,,,,,,0,1,1,4,0,1,1,0,0,0,4
Terri M Booker,,,,,,,,,,,,,,,,,,,0,0,1,3,2,1,0,2,1,4
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,0,3,1,0,1,0,0,0,4
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,1,4
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,4
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,43,30,30,28,25,25,23,22,21,16,15,15,14,13,12,12,11,10,10,10,7,6,5,3,2,2,1,4
,District Council 4th District - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,5
,Curtis Jones Jr,Ron Adams,Jennifer Schultz,James C Crumlish,Anthony Kyriakakis,Tiffany Palmer,Beth Grossman,Wendi Barish,Kay Yu,Nicola Serianni,Carmella Jacquinto,Chris Hall,Cateria R Mccabe,Joshua Roberts,Kendra Mccrae,Vicki Markovitz,Craig Levin,Henry Mcgregor Sias,Janine D Momasso,Laurie Dow,James F Berardinelli,Terri M Booker,Leon Goodman,Sherman Toppin,Jon Marshall,Gregory Weyer,Robert Trimble,5
Curtis Jones Jr,15,0,34,40,37,33,22,21,17,15,20,18,11,11,13,6,7,12,8,5,6,6,7,6,4,0,2,5
Ron Adams,,6,35,25,16,19,22,22,14,13,8,7,7,5,4,11,5,3,6,8,5,7,4,2,3,2,0,5
Jennifer Schultz,,,1,35,23,20,30,26,15,18,14,12,8,4,10,8,9,4,7,8,8,5,4,4,4,0,1,5
James C Crumlish,,,,1,41,28,20,18,10,9,16,23,10,11,5,9,6,8,3,3,6,4,3,2,4,0,0,5
Anthony Kyriakakis,,,,,0,37,11,20,17,11,14,19,10,11,1,6,7,10,3,2,5,2,2,0,1,0,2,5
Tiffany Palmer,,,,,,0,13,19,14,11,5,21,7,2,3,4,4,6,4,4,3,4,5,2,0,1,1,5
Beth Grossman,,,,,,,0,26,10,12,10,5,6,3,10,11,3,2,7,6,8,1,3,1,1,0,0,5
Wendi Barish,,,,,,,,0,15,14,13,4,5,4,7,8,6,2,7,7,2,4,1,3,1,0,1,5
Kay Yu,,,,,,,,,0,6,7,6,3,4,5,5,2,4,5,5,1,6,2,2,0,0,1,5
Nicola Serianni,,,,,,,,,,0,7,5,6,3,7,5,5,1,7,4,1,4,0,1,2,0,1,5
Carmella Jacquinto,,,,,,,,,,,1,3,4,7,6,3,1,7,4,2,1,2,4,0,0,0,0,5
Chris Hall,,,,,,,,,,,,0,3,1,3,2,1,1,1,0,0,4,1,1,1,0,0,5
Cateria R Mccabe,,,,,,,,,,,,,0,4,2,2,0,7,3,0,1,0,0,0,1,0,0,5
Joshua Roberts,,,,,,,,,,,,,,0,3,1,4,6,0,0,1,1,3,1,2,0,0,5
Kendra Mccrae,,,,,,,,,,,,,,,0,1,0,0,3,1,1,2,3,3,1,0,0,5
Vicki Markovitz,,,,,,,,,,,,,,,,0,2,2,2,3,2,1,1,1,0,1,1,5
Craig Levin,,,,,,,,,,,,,,,,,0,0,0,0,2,0,1,0,2,0,1,5
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,5
Janine D Momasso,,,,,,,,,,,,,,,,,,,0,3,1,4,2,1,0,0,0,5
Laurie Dow,,,,,,,,,,,,,,,,,,,,1,1,4,1,2,1,0,0,5
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,0,1,5
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,0,2,5,1,1,0,5
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,0,5
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,5
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,91,66,72,69,60,56,45,45,31,31,29,27,18,17,17,17,15,15,14,14,13,13,11,8,7,2,2,5
,District Council 4th District - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,6
,Curtis Jones Jr,Ron Adams,Jennifer Schultz,James C Crumlish,Tiffany Palmer,Anthony Kyriakakis,Carmella Jacquinto,Beth Grossman,Kay Yu,Wendi Barish,Chris Hall,Nicola Serianni,Laurie Dow,Joshua Roberts,Henry Mcgregor Sias,Janine D Momasso,Kendra Mccrae,Leon Goodman,Cateria R Mccabe,Craig Levin,James F Berardinelli,Terri M Booker,Vicki Markovitz,Jon Marshall,Gregory Weyer,Sherman Toppin,Robert Trimble,6
Curtis Jones Jr,4,0,15,17,14,17,14,10,15,10,7,9,9,9,6,4,5,4,3,2,3,3,3,1,2,1,0,6
Ron Adams,,1,19,11,14,10,6,8,4,7,6,5,2,3,3,3,3,1,2,2,2,2,2,2,0,1,0,6
Jennifer Schultz,,,0,10,11,8,10,10,7,9,4,7,9,7,4,4,4,1,1,3,0,3,5,3,2,1,0,6
James C Crumlish,,,,0,16,22,8,6,9,5,11,5,1,4,4,2,0,1,1,1,2,0,1,0,0,0,0,6
Tiffany Palmer,,,,,0,19,10,9,7,11,10,7,4,0,4,4,6,4,2,1,2,0,3,1,0,0,0,6
Anthony Kyriakakis,,,,,,0,7,7,9,8,13,5,2,4,4,2,0,4,1,1,3,0,1,0,0,0,0,6
Carmella Jacquinto,,,,,,,0,8,12,8,1,3,6,4,4,4,7,2,3,1,1,1,3,1,0,1,0,6
Beth Grossman,,,,,,,,0,3,6,6,3,8,3,1,2,2,3,0,1,2,3,2,0,2,0,0,6
Kay Yu,,,,,,,,,0,6,1,6,3,3,5,3,4,1,3,0,1,2,3,0,0,2,0,6
Wendi Barish,,,,,,,,,,0,2,9,6,1,1,2,5,2,1,0,1,1,2,1,0,0,0,6
Chris Hall,,,,,,,,,,,0,0,3,3,1,0,0,1,0,2,1,1,0,0,0,0,0,6
Nicola Serianni,,,,,,,,,,,,0,2,1,2,5,2,0,1,0,2,1,0,0,1,1,0,6
Laurie Dow,,,,,,,,,,,,,0,3,0,1,4,1,1,1,0,3,3,0,1,0,0,6
Joshua Roberts,,,,,,,,,,,,,,0,1,2,0,1,0,4,1,1,0,2,0,1,0,6
Henry Mcgregor Sias,,,,,,,,,,,,,,,0,1,1,2,2,1,0,2,0,0,1,0,0,6
Janine D Momasso,,,,,,,,,,,,,,,,0,0,1,1,1,2,0,0,0,0,2,0,6
Kendra Mccrae,,,,,,,,,,,,,,,,,0,0,2,0,0,1,1,1,0,0,0,6
Leon Goodman,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,0,1,0,0,6
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,0,6
Craig Levin,,,,,,,,,,,,,,,,,,,,0,0,1,0,2,0,0,0,6
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,6
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,0,0,6
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,40,31,35,30,30,29,22,19,19,19,15,15,13,12,11,8,8,6,5,5,5,5,5,3,2,2,0,6
,District Council 4th District - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,7
,Curtis Jones Jr,Ron Adams,Tiffany Palmer,James C Crumlish,Jennifer Schultz,Anthony Kyriakakis,Wendi Barish,Beth Grossman,Kay Yu,Chris Hall,Carmella Jacquinto,Kendra Mccrae,Nicola Serianni,Vicki Markovitz,Cateria R Mccabe,Terri M Booker,Henry Mcgregor Sias,Janine D Momasso,Joshua Roberts,Laurie Dow,Leon Goodman,Craig Levin,Jon Marshall,Gregory Weyer,James F Berardinelli,Robert Trimble,Sherman Toppin,7
Curtis Jones Jr,3,0,19,18,18,19,13,10,14,10,12,6,8,6,5,8,7,3,6,4,4,4,4,1,0,0,0,7
Ron Adams,,3,14,14,14,10,15,11,8,8,5,8,6,7,7,3,1,5,2,5,4,3,1,1,2,0,0,7
Tiffany Palmer,,,0,21,17,24,17,10,12,18,4,4,7,7,5,4,5,2,0,3,5,0,2,1,0,0,0,7
James C Crumlish,,,,1,12,24,12,7,10,16,9,3,4,4,3,0,5,2,6,2,4,2,3,1,1,0,0,7
Jennifer Schultz,,,,,1,13,15,14,5,5,6,6,10,8,3,5,1,2,3,2,4,4,4,0,1,0,0,7
Anthony Kyriakakis,,,,,,0,14,5,11,17,5,1,5,4,2,2,6,1,3,2,3,1,2,1,0,0,0,7
Wendi Barish,,,,,,,0,10,7,10,5,9,6,6,3,7,1,5,2,5,4,3,2,1,1,0,0,7
Beth Grossman,,,,,,,,0,5,4,7,6,5,8,5,4,1,3,0,3,1,2,0,0,1,0,0,7
Kay Yu,,,,,,,,,0,5,6,6,4,2,6,4,6,5,3,2,3,1,0,0,0,0,0,7
Chris Hall,,,,,,,,,,0,0,0,2,2,2,2,3,0,0,2,1,1,2,0,0,0,0,7
Carmella Jacquinto,,,,,,,,,,,0,4,2,4,3,4,4,4,4,3,1,2,0,1,1,0,0,7
Kendra Mccrae,,,,,,,,,,,,0,4,4,6,2,0,4,0,5,3,1,0,1,0,0,0,7
Nicola Serianni,,,,,,,,,,,,,0,4,3,2,1,0,2,1,2,2,2,1,0,0,0,7
Vicki Markovitz,,,,,,,,,,,,,,0,2,2,0,2,0,3,0,1,0,0,1,0,0,7
Cateria R Mccabe,,,,,,,,,,,,,,,0,3,1,4,0,3,2,2,1,1,0,0,0,7
Terri M Booker,,,,,,,,,,,,,,,,0,1,2,0,1,0,1,0,0,0,0,0,7
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,0,1,3,0,1,0,0,0,0,0,0,7
