col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,division
Erika Almirón,,,,,,,,,1,88,51,5,41,15,21,55,15,13,17,14,2,4,14,8,3,2,3,3,2,0,66,38,93,28,21,18,48,3,21,9,22,2,9,All
Justin Diberardinis,,,,,,,,,,0,37,3,49,11,8,57,2,7,14,8,17,15,5,4,3,2,3,4,3,0,54,39,76,23,10,21,56,6,22,8,25,5,6,All
Sandra Dungee Glenn,,,,,,,,,,,1,9,28,15,23,11,21,19,19,11,19,24,9,4,7,6,8,2,0,0,81,39,58,5,25,46,25,9,25,11,3,5,9,All
Ogbonna Paul Hagins,,,,,,,,,,,,4,9,15,9,6,12,7,10,6,2,3,5,3,4,1,4,2,1,1,105,51,26,81,11,6,2,8,4,3,1,3,0,All
Eryn Santamoor,,,,,,,,,,,,,0,12,6,5,14,17,19,11,10,8,9,4,8,3,3,7,8,0,56,33,80,21,22,13,38,7,11,4,10,4,8,All
Fareed Abdullah,,,,,,,,,,,,,,1,48,12,7,21,10,4,2,5,5,14,7,4,4,5,4,0,92,22,58,7,17,12,4,12,9,7,1,11,3,All
Asa Khalif,,,,,,,,,,,,,,,1,9,15,17,7,3,4,8,5,11,7,3,10,5,0,0,72,24,52,5,20,10,3,7,8,6,3,8,5,All
Ethelind Baylor,,,,,,,,,,,,,,,,3,4,8,2,6,2,8,6,8,2,0,1,1,0,0,34,20,32,21,9,7,21,4,8,8,18,6,7,All
Billy Thompson,,,,,,,,,,,,,,,,,1,12,10,6,9,4,7,4,7,4,8,4,2,0,57,20,32,10,19,21,2,7,3,4,1,5,2,All
Latrice Y Bryant,,,,,,,,,,,,,,,,,,1,8,10,7,5,5,8,5,4,6,7,6,0,52,25,35,7,18,11,2,7,10,7,2,8,3,All
Fernando Treviño,,,,,,,,,,,,,,,,,,,1,7,20,19,10,5,8,3,1,1,2,0,38,16,21,18,10,23,7,6,16,4,8,5,4,All
Beth Finn,,,,,,,,,,,,,,,,,,,,2,6,6,8,4,4,2,4,3,4,0,24,21,21,11,16,7,9,1,11,3,4,4,5,All
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,1,15,8,1,5,3,3,5,5,0,25,10,10,14,8,21,2,2,15,3,2,3,1,All
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,1,1,5,2,1,2,0,1,0,34,4,12,6,6,20,3,3,16,1,2,3,1,All
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,0,4,1,1,5,2,1,0,25,17,13,13,8,5,4,7,9,2,1,0,4,All
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,0,3,5,4,4,2,0,28,6,13,3,5,5,2,7,6,1,4,6,4,All
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,9,2,1,18,9,9,7,5,6,2,2,3,4,3,3,3,All
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,2,0,21,12,12,1,5,3,0,3,1,2,1,2,3,All
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,0,12,7,14,3,7,7,1,5,4,4,3,4,2,All
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,19,5,10,5,6,7,1,6,2,1,1,3,1,All
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,18,8,7,0,4,5,1,2,2,3,2,4,1,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,All
Omar Sabir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,356,111,70,35,48,6,24,7,9,5,7,3,All
Lisa Deeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,25,36,14,8,2,6,8,6,4,1,4,All
Kahlil Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,19,30,13,47,12,8,8,8,7,7,All
Marwan Kreidie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,2,3,8,0,3,4,5,1,3,All
Annette Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1,4,10,5,2,3,6,All
Dennis Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,5,20,2,2,6,1,All
Jen Devor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6,1,12,2,2,All
Warren Bloom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,2,3,3,0,All
Carla Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,4,3,All
Robin Trent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,1,1,All
Luigi Borda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,All
Lewis Harris Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,All
Moira Bohannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,All
Total,"1,101",646,645,524,475,387,315,309,214,203,192,184,180,146,127,119,105,103,102,76,67,63,58,49,46,42,40,38,33,1,"1,043",618,382,252,134,132,96,81,79,53,52,43,36,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,,,,,,,,1
,Helen Gym,Isaiah Thomas,Erika Almirón,Allan Domb,Derek S Green,Katherine Gilmore Richardson,Adrián Rivera-reyes,Deja Lynn Alvarez,Justin Diberardinis,Eryn Santamoor,Ethelind Baylor,Sandra Dungee Glenn,Asa Khalif,Latrice Y Bryant,Fareed Abdullah,Beth Finn,Willie Floyd Singletary,Fernando Treviño,Ogbonna Paul Hagins,Hena Veit,Wayne Allen,Billy Thompson,Edwin Santana,Joseph A Diorio,Wayne Edmund Dorsey,Devon Cade,Vinny Black,Bobbie Curry,Mark Ross,Sherrie Cohen,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Jen Devor,Dennis Lee,Luigi Borda,Carla Cain,Annette Thompson,Moira Bohannon,Lewis Harris Jr,Robin Trent,Warren Bloom,1
Helen Gym,4,44,32,36,33,31,20,17,24,16,18,9,10,6,5,5,5,7,5,6,3,1,1,1,1,0,0,0,0,0,52,34,20,18,21,9,10,4,2,3,1,2,1,1
Isaiah Thomas,,1,15,25,28,24,8,8,15,5,10,7,5,6,6,2,2,3,2,0,3,2,1,1,1,0,0,0,0,0,43,23,14,5,8,11,7,3,1,1,0,1,1,1
Erika Almirón,,,0,1,11,5,12,11,23,15,17,10,5,3,0,4,0,2,0,4,3,1,0,1,0,0,1,0,0,0,7,5,18,11,18,0,8,7,4,4,0,1,0,1
Allan Domb,,,,1,22,26,2,4,3,1,2,4,5,2,3,2,1,1,0,1,1,1,0,1,1,1,0,0,0,0,31,21,4,3,4,4,2,3,1,1,0,0,1,1
Derek S Green,,,,,0,24,6,6,8,4,4,3,2,4,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,26,16,14,5,5,7,3,2,2,1,0,1,1,1
Katherine Gilmore Richardson,,,,,,0,3,5,4,4,3,5,4,2,1,3,0,2,1,1,0,1,0,0,0,1,0,0,0,0,27,20,7,2,4,4,3,2,2,2,0,1,0,1
Adrián Rivera-reyes,,,,,,,1,18,7,10,8,3,2,3,1,7,4,3,5,4,3,1,2,1,0,0,1,0,0,0,13,9,14,14,7,2,6,3,0,2,0,3,0,1
Deja Lynn Alvarez,,,,,,,,0,5,11,7,3,2,5,1,6,5,3,3,3,0,1,0,1,0,0,0,0,0,0,10,6,9,14,8,2,3,5,3,3,0,2,0,1
Justin Diberardinis,,,,,,,,,0,17,14,7,2,0,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,6,1,14,8,18,1,9,2,0,0,1,2,1,1
Eryn Santamoor,,,,,,,,,,0,3,6,2,2,0,5,0,3,2,1,0,0,0,0,0,0,0,0,0,0,3,2,14,7,13,1,4,3,2,1,0,1,0,1
Ethelind Baylor,,,,,,,,,,,0,2,2,2,2,1,1,0,1,2,2,1,0,0,0,0,0,0,0,0,5,2,8,8,9,1,7,2,1,3,1,0,0,1
Sandra Dungee Glenn,,,,,,,,,,,,0,1,3,1,2,0,1,1,0,1,0,1,1,0,0,0,0,0,0,9,2,9,2,9,2,0,1,2,2,0,0,0,1
Asa Khalif,,,,,,,,,,,,,0,0,2,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,2,3,4,3,2,2,1,1,1,2,1,0,0,1
Latrice Y Bryant,,,,,,,,,,,,,,0,3,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,6,5,4,1,1,3,0,3,2,1,0,0,0,1
Fareed Abdullah,,,,,,,,,,,,,,,0,1,0,1,2,0,1,1,0,0,0,1,0,0,0,0,8,2,4,1,1,2,0,0,1,0,1,0,0,1
Beth Finn,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,4,2,1,1,3,1,2,1,2,2,0,1,0,1
Willie Floyd Singletary,,,,,,,,,,,,,,,,,0,1,2,1,1,1,1,1,0,0,0,0,0,0,6,2,3,5,0,0,0,1,0,0,1,0,0,1
Fernando Treviño,,,,,,,,,,,,,,,,,,0,2,1,0,0,0,0,0,0,0,0,0,0,4,1,4,3,1,2,0,2,0,0,0,0,0,1
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,0,0,4,2,3,6,1,0,0,0,1,0,0,0,0,1
Hena Veit,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,1,0,0,0,2,3,2,4,2,0,0,1,0,1,0,0,0,1
Wayne Allen,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,3,1,3,1,1,0,0,2,0,0,1,0,0,1
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,3,1,2,1,0,0,0,1,0,0,0,0,0,1
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,0,1
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Omar Sabir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,29,7,7,3,10,1,1,0,0,0,1,1,1
Lisa Deeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,0,1,0,2,0,1,0,0,0,1
Kahlil Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,10,0,3,1,2,0,1,0,0,1
Marwan Kreidie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,2,1,0,1,0,1,0,1
Jen Devor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,5,3,0,2,1,0,0,1
Dennis Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,1
Luigi Borda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1
Carla Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,1
Annette Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,1
Moira Bohannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Lewis Harris Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Robin Trent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Warren Bloom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,104,64,46,45,45,40,39,36,35,29,26,21,13,13,12,11,10,9,9,8,6,4,3,3,2,1,1,0,0,0,74,46,41,31,30,15,13,10,6,6,3,3,1,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,,,,,,,,2
,Helen Gym,Allan Domb,Katherine Gilmore Richardson,Isaiah Thomas,Derek S Green,Adrián Rivera-reyes,Deja Lynn Alvarez,Willie Floyd Singletary,Eryn Santamoor,Fernando Treviño,Ogbonna Paul Hagins,Erika Almirón,Justin Diberardinis,Edwin Santana,Sandra Dungee Glenn,Bobbie Curry,Joseph A Diorio,Beth Finn,Billy Thompson,Devon Cade,Hena Veit,Latrice Y Bryant,Ethelind Baylor,Wayne Edmund Dorsey,Asa Khalif,Fareed Abdullah,Mark Ross,Vinny Black,Wayne Allen,Sherrie Cohen,Omar Sabir,Lisa Deeley,Marwan Kreidie,Kahlil Williams,Annette Thompson,Dennis Lee,Carla Cain,Jen Devor,Luigi Borda,Moira Bohannon,Robin Trent,Warren Bloom,Lewis Harris Jr,2
Helen Gym,2,25,16,17,16,9,6,5,6,3,4,4,5,2,2,0,1,0,3,0,2,0,2,0,1,1,0,1,0,0,27,19,7,8,6,2,1,2,1,1,1,0,0,2
Allan Domb,,3,20,18,18,4,1,2,6,3,0,2,3,2,2,2,1,0,1,2,1,1,2,0,0,1,0,0,0,0,15,15,1,6,4,2,2,1,0,1,1,0,0,2
Katherine Gilmore Richardson,,,1,16,16,0,0,0,3,0,0,1,1,2,1,2,0,1,0,1,0,2,0,0,1,0,0,1,0,0,17,17,0,1,0,0,1,0,0,0,0,0,0,2
Isaiah Thomas,,,,1,17,2,2,2,1,0,0,1,2,0,1,0,1,0,2,1,1,0,0,0,0,1,0,0,0,0,18,16,0,2,4,0,1,0,0,0,0,0,0,2
Derek S Green,,,,,0,1,0,1,3,1,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,17,1,1,0,1,0,0,0,1,0,0,0,2
Adrián Rivera-reyes,,,,,,1,6,5,2,3,5,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,10,4,4,4,2,0,0,1,0,0,0,0,0,2
Deja Lynn Alvarez,,,,,,,1,4,1,2,5,1,0,0,0,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,7,2,7,1,1,1,0,0,0,0,0,0,0,2
Willie Floyd Singletary,,,,,,,,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,3,3,1,0,0,0,0,0,0,0,0,2
Eryn Santamoor,,,,,,,,,0,2,0,2,2,1,0,2,1,0,0,1,1,1,0,0,0,0,1,0,1,0,3,3,1,3,0,2,0,2,0,1,0,0,0,2
Fernando Treviño,,,,,,,,,,0,1,2,1,1,1,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,3,0,2,1,2,0,0,0,0,0,2
Ogbonna Paul Hagins,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,1,4,1,0,0,0,0,0,0,0,0,0,2
Erika Almirón,,,,,,,,,,,,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,3,0,1,0,2,0,0,0,0,0,2
Justin Diberardinis,,,,,,,,,,,,,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,2,0,2,1,0,0,1,1,0,0,2
Edwin Santana,,,,,,,,,,,,,,0,2,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,2
Sandra Dungee Glenn,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0,1,0,2,1,0,0,0,1,0,0,2
Bobbie Curry,,,,,,,,,,,,,,,,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,2
Joseph A Diorio,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1,1,0,0,0,0,0,0,2
Beth Finn,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,2
Billy Thompson,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,2
Devon Cade,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,2
Hena Veit,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,1,0,1,0,2,0,1,0,1,1,1,0,0,0,0,0,0,2
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,2
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Omar Sabir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,4,1,3,2,0,0,0,0,0,0,0,2
Lisa Deeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,1,0,0,0,0,2
Marwan Kreidie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,2
Kahlil Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,0,0,1,0,0,2
Annette Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,2
Dennis Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,0,2
Carla Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Jen Devor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Luigi Borda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Moira Bohannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Robin Trent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Warren Bloom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2
Lewis Harris Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,55,38,25,23,21,20,14,12,10,7,7,6,6,5,5,4,4,3,3,3,3,3,2,2,1,1,1,1,1,0,49,33,12,11,8,6,3,2,1,1,1,1,0,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,,,,,,,,3
,Helen Gym,Isaiah Thomas,Erika Almirón,Derek S Green,Justin Diberardinis,Allan Domb,Katherine Gilmore Richardson,Adrián Rivera-reyes,Deja Lynn Alvarez,Eryn Santamoor,Fareed Abdullah,Sandra Dungee Glenn,Ethelind Baylor,Willie Floyd Singletary,Latrice Y Bryant,Asa Khalif,Fernando Treviño,Ogbonna Paul Hagins,Billy Thompson,Edwin Santana,Joseph A Diorio,Beth Finn,Wayne Edmund Dorsey,Mark Ross,Bobbie Curry,Wayne Allen,Hena Veit,Devon Cade,Vinny Black,Sherrie Cohen,Omar Sabir,Kahlil Williams,Lisa Deeley,Jen Devor,Marwan Kreidie,Annette Thompson,Dennis Lee,Moira Bohannon,Carla Cain,Luigi Borda,Robin Trent,Warren Bloom,Lewis Harris Jr,3
Helen Gym,0,42,36,32,33,28,28,19,14,17,13,8,18,6,9,7,4,10,5,1,2,4,2,3,0,0,1,2,1,0,41,30,34,23,11,13,8,6,4,6,3,4,3,3
Isaiah Thomas,,1,18,27,19,18,25,9,3,5,10,7,10,3,4,6,4,3,3,3,2,1,2,2,2,1,0,1,1,0,28,23,13,10,5,12,8,5,1,1,3,1,2,3
Erika Almirón,,,0,8,26,2,8,11,10,10,6,7,13,0,6,3,3,2,0,1,0,3,0,1,0,1,1,0,0,0,8,25,5,17,5,6,3,3,4,5,1,0,1,3
Derek S Green,,,,2,9,16,22,3,5,4,4,3,3,2,3,4,1,3,2,3,2,0,1,1,0,1,0,1,0,0,20,12,14,5,1,3,5,2,1,3,4,4,1,3
Justin Diberardinis,,,,,0,6,6,8,4,13,1,7,10,1,0,1,2,0,0,2,3,1,2,1,0,0,1,1,0,0,4,21,3,21,3,3,3,3,5,5,1,1,2,3
Allan Domb,,,,,,0,11,6,1,6,8,7,2,4,3,4,1,3,3,1,3,1,1,1,1,1,0,1,1,0,22,9,7,4,4,6,7,2,0,2,2,3,2,3
Katherine Gilmore Richardson,,,,,,,0,1,2,7,6,5,2,3,6,3,2,1,2,1,0,3,1,1,0,1,0,0,0,0,21,11,16,5,3,3,5,1,2,0,1,1,1,3
Adrián Rivera-reyes,,,,,,,,0,11,4,4,2,5,6,1,3,7,5,4,4,1,1,1,0,3,2,1,0,0,0,11,10,5,5,11,3,3,5,1,5,2,1,1,3
Deja Lynn Alvarez,,,,,,,,,0,0,3,2,4,4,4,2,4,4,2,1,1,1,2,2,0,1,1,0,1,0,6,7,8,6,5,2,1,3,2,1,3,0,0,3
Eryn Santamoor,,,,,,,,,,0,2,4,0,1,1,0,3,0,3,0,2,1,0,0,0,0,1,0,0,0,5,12,1,12,4,2,0,2,0,2,1,1,0,3
Fareed Abdullah,,,,,,,,,,,0,4,2,1,4,9,2,4,0,0,0,1,0,0,0,1,0,0,0,0,14,8,4,1,1,3,3,3,1,0,3,0,2,3
Sandra Dungee Glenn,,,,,,,,,,,,0,3,2,5,2,4,1,1,3,3,2,1,0,0,0,0,0,0,0,6,10,4,5,1,5,5,2,2,0,0,0,0,3
Ethelind Baylor,,,,,,,,,,,,,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3,8,1,5,2,3,3,4,2,1,1,0,3,3
Willie Floyd Singletary,,,,,,,,,,,,,,0,3,3,1,3,2,1,0,0,2,2,1,2,1,0,1,0,11,4,7,0,5,1,2,1,0,0,0,2,0,3
Latrice Y Bryant,,,,,,,,,,,,,,,0,2,0,0,2,0,1,3,1,2,0,1,0,1,0,0,10,5,4,0,2,4,2,2,2,0,0,1,0,3
Asa Khalif,,,,,,,,,,,,,,,,0,1,2,0,2,0,0,1,0,0,1,0,0,0,0,11,4,5,0,0,2,1,1,0,0,1,1,0,3
Fernando Treviño,,,,,,,,,,,,,,,,,0,2,3,4,3,1,0,0,2,0,1,0,0,0,4,3,0,1,5,1,5,2,2,2,0,1,0,3
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,0,2,1,2,0,0,0,2,0,0,0,0,0,8,1,4,0,3,1,2,0,1,0,3,1,0,3
