col_1,col_2,col_3,col_4,col_5,col_6,division
,District Council 4th District - Democrat,,Mayor - Democrat,,,All
,Curtis Jones Jr,Ron Adams,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,All
Curtis Jones Jr,103,0,"2,162","1,228",96,All
Ron Adams,,14,433,289,76,All
Jim Kenney,,,469,0,0,All
Anthony Hardy Williams,,,,222,0,All
Alan Butkovitz,,,,,31,All
Total,"3,589",812,"3,064","1,739",203,All
,District Council 4th District - Democrat,,Mayor - Democrat,,,1
,Curtis Jones Jr,Ron Adams,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,1
Curtis Jones Jr,8,0,57,25,1,1
Ron Adams,,0,8,4,1,1
Jim Kenney,,,14,0,0,1
Anthony Hardy Williams,,,,6,0,1
Alan Butkovitz,,,,,0,1
Total,91,13,79,35,2,1
,District Council 4th District - Democrat,,Mayor - Democrat,,,2
,Curtis Jones Jr,Ron Adams,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,2
Curtis Jones Jr,3,0,104,41,4,2
Ron Adams,,0,16,12,4,2
Jim Kenney,,,27,0,0,2
Anthony Hardy Williams,,,,10,0,2
Alan Butkovitz,,,,,1,2
Total,152,32,147,63,9,2
,District Council 4th District - Democrat,,Mayor - Democrat,,,3
,Curtis Jones Jr,Ron Adams,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,3
Curtis Jones Jr,0,0,21,6,1,3
Ron Adams,,0,2,0,1,3
Jim Kenney,,,3,0,0,3
Anthony Hardy Williams,,,,1,0,3
Alan Butkovitz,,,,,0,3
Total,28,3,26,7,2,3
,District Council 4th District - Democrat,,Mayor - Democrat,,,4
,Curtis Jones Jr,Ron Adams,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,4
Curtis Jones Jr,2,0,44,31,1,4
Ron Adams,,0,15,7,1,4
Jim Kenney,,,12,0,0,4
Anthony Hardy Williams,,,,8,0,4
Alan Butkovitz,,,,,1,4
Total,78,23,71,46,3,4
,District Council 4th District - Democrat,,Mayor - Democrat,,,5
,Curtis Jones Jr,Ron Adams,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,5
Curtis Jones Jr,1,0,95,44,2,5
Ron Adams,,0,14,16,0,5
Jim Kenney,,,12,0,0,5
Anthony Hardy Williams,,,,5,0,5
Alan Butkovitz,,,,,0,5
Total,142,30,121,65,2,5
,District Council 4th District - Democrat,,Mayor - Democrat,,,6
,Curtis Jones Jr,Ron Adams,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,6
Curtis Jones Jr,4,0,74,56,4,6
Ron Adams,,0,14,10,8,6
Jim Kenney,,,9,0,0,6
Anthony Hardy Williams,,,,5,0,6
Alan Butkovitz,,,,,0,6
Total,138,32,97,71,12,6
,District Council 4th District - Democrat,,Mayor - Democrat,,,7
,Curtis Jones Jr,Ron Adams,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,7
Curtis Jones Jr,3,0,81,37,5,7
Ron Adams,,1,20,8,4,7
Jim Kenney,,,25,0,0,7
Anthony Hardy Williams,,,,15,0,7
Alan Butkovitz,,,,,2,7
Total,126,33,126,60,11,7
,District Council 4th District - Democrat,,Mayor - Democrat,,,8
,Curtis Jones Jr,Ron Adams,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,8
Curtis Jones Jr,7,0,56,34,10,8
Ron Adams,,2,4,3,6,8
Jim Kenney,,,27,0,0,8
Anthony Hardy Williams,,,,11,0,8
Alan Butkovitz,,,,,6,8
Total,107,15,87,48,22,8
,District Council 4th District - Democrat,,Mayor - Democrat,,,9
,Curtis Jones Jr,Ron Adams,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,9
Curtis Jones Jr,1,0,87,45,4,9
Ron Adams,,0,10,12,4,9
Jim Kenney,,,32,0,0,9
Anthony Hardy Williams,,,,7,0,9
Alan Butkovitz,,,,,5,9
Total,137,26,129,64,13,9
,District Council 4th District - Democrat,,Mayor - Democrat,,,10
,Curtis Jones Jr,Ron Adams,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,10
Curtis Jones Jr,2,0,92,39,5,10
Ron Adams,,2,17,11,0,10
Jim Kenney,,,15,0,0,10
Anthony Hardy Williams,,,,7,0,10
Alan Butkovitz,,,,,1,10
Total,138,30,124,57,6,10
,District Council 4th District - Democrat,,Mayor - Democrat,,,11
,Curtis Jones Jr,Ron Adams,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,11
Curtis Jones Jr,3,0,77,41,2,11
Ron Adams,,1,24,13,4,11
Jim Kenney,,,16,0,0,11
Anthony Hardy Williams,,,,10,0,11
Alan Butkovitz,,,,,2,11
Total,123,42,117,64,8,11
,Mayor - Democrat,,,District Council 4th District - Democrat,,12
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Curtis Jones Jr,Ron Adams,12
Jim Kenney,23,0,0,85,28,12
Anthony Hardy Williams,,5,0,36,14,12
Alan Butkovitz,,,0,3,2,12
Curtis Jones Jr,,,,4,0,12
Ron Adams,,,,,0,12
Total,136,55,5,128,44,12
,District Council 4th District - Democrat,,Mayor - Democrat,,,13
,Curtis Jones Jr,Ron Adams,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,13
Curtis Jones Jr,3,0,103,68,6,13
Ron Adams,,1,15,13,1,13
Jim Kenney,,,7,0,0,13
Anthony Hardy Williams,,,,3,0,13
Alan Butkovitz,,,,,1,13
Total,180,30,125,84,8,13
,District Council 4th District - Democrat,,Mayor - Democrat,,,14
,Curtis Jones Jr,Ron Adams,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,14
Curtis Jones Jr,2,0,85,40,2,14
Ron Adams,,0,27,13,3,14
Jim Kenney,,,14,0,0,14
Anthony Hardy Williams,,,,4,0,14
Alan Butkovitz,,,,,2,14
Total,129,43,126,57,7,14
,District Council 4th District - Democrat,,Mayor - Democrat,,,15
,Curtis Jones Jr,Ron Adams,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,15
Curtis Jones Jr,3,0,81,50,3,15
Ron Adams,,0,13,19,4,15
Jim Kenney,,,19,0,0,15
Anthony Hardy Williams,,,,17,0,15
Alan Butkovitz,,,,,1,15
Total,137,36,113,86,8,15
,District Council 4th District - Democrat,,Mayor - Democrat,,,16
,Curtis Jones Jr,Ron Adams,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,16
Curtis Jones Jr,3,0,77,46,4,16
Ron Adams,,0,17,12,4,16
Jim Kenney,,,20,0,0,16
Anthony Hardy Williams,,,,10,0,16
Alan Butkovitz,,,,,1,16
Total,130,33,114,68,9,16
,District Council 4th District - Democrat,,Mayor - Democrat,,,17
,Curtis Jones Jr,Ron Adams,Anthony Hardy Williams,Jim Kenney,Alan Butkovitz,17
Curtis Jones Jr,2,0,72,71,4,17
Ron Adams,,0,7,9,2,17
Anthony Hardy Williams,,,11,0,0,17
Jim Kenney,,,,8,0,17
Alan Butkovitz,,,,,1,17
Total,149,18,90,88,7,17
,District Council 4th District - Democrat,,Mayor - Democrat,,,18
,Curtis Jones Jr,Ron Adams,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,18
Curtis Jones Jr,4,0,110,41,2,18
Ron Adams,,0,18,7,1,18
Jim Kenney,,,29,0,0,18
Anthony Hardy Williams,,,,11,0,18
Alan Butkovitz,,,,,0,18
Total,157,26,157,59,3,18
,District Council 4th District - Democrat,,Mayor - Democrat,,,19
,Curtis Jones Jr,Ron Adams,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,19
Curtis Jones Jr,3,0,93,33,1,19
Ron Adams,,0,15,13,2,19
Jim Kenney,,,19,0,0,19
Anthony Hardy Williams,,,,6,0,19
Alan Butkovitz,,,,,0,19
Total,130,30,127,52,3,19
,District Council 4th District - Democrat,,Mayor - Democrat,,,20
,Curtis Jones Jr,Ron Adams,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,20
Curtis Jones Jr,3,0,78,63,5,20
Ron Adams,,1,23,18,4,20
Jim Kenney,,,9,0,0,20
Anthony Hardy Williams,,,,5,0,20
Alan Butkovitz,,,,,1,20
Total,149,46,110,86,10,20
,District Council 4th District - Democrat,,Mayor - Democrat,,,21
,Curtis Jones Jr,Ron Adams,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,21
Curtis Jones Jr,5,0,42,43,2,21
Ron Adams,,0,15,8,1,21
Jim Kenney,,,19,0,0,21
Anthony Hardy Williams,,,,7,0,21
Alan Butkovitz,,,,,0,21
Total,92,24,76,58,3,21
,District Council 4th District - Democrat,,Mayor - Democrat,,,22
,Curtis Jones Jr,Ron Adams,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,22
Curtis Jones Jr,5,0,69,53,2,22
Ron Adams,,2,13,12,4,22
Jim Kenney,,,15,0,0,22
Anthony Hardy Williams,,,,11,0,22
Alan Butkovitz,,,,,0,22
Total,129,31,97,76,6,22
