col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,All
,Adrián Rivera-reyes,Helen Gym,Deja Lynn Alvarez,Allan Domb,Willie Floyd Singletary,Isaiah Thomas,Fernando Treviño,Erika Almirón,Katherine Gilmore Richardson,Derek S Green,Ogbonna Paul Hagins,Justin Diberardinis,Edwin Santana,Eryn Santamoor,Beth Finn,Latrice Y Bryant,Sandra Dungee Glenn,Joseph A Diorio,Billy Thompson,Fareed Abdullah,Ethelind Baylor,Hena Veit,Asa Khalif,Wayne Allen,Devon Cade,Bobbie Curry,Vinny Black,Wayne Edmund Dorsey,Mark Ross,Sherrie Cohen,David H Conroy,Theresa Brunson,All
Adrián Rivera-reyes,44,91,100,19,67,13,48,26,13,3,50,13,26,11,11,4,10,12,6,4,1,2,3,7,5,3,2,3,1,0,93,110,All
Helen Gym,,28,75,56,59,52,14,35,35,39,53,21,8,16,17,7,8,3,6,6,11,6,3,4,2,1,3,1,1,0,110,96,All
Deja Lynn Alvarez,,,26,18,68,14,30,15,12,3,50,8,22,14,7,9,7,10,3,4,0,7,2,3,4,1,3,0,2,0,81,84,All
Allan Domb,,,,19,8,40,11,9,34,40,4,3,13,14,7,7,9,5,6,7,0,4,4,3,4,4,3,2,1,0,50,38,All
Willie Floyd Singletary,,,,,3,5,9,2,0,1,46,0,4,6,1,2,1,7,3,4,0,2,2,1,0,4,0,1,0,0,52,41,All
Isaiah Thomas,,,,,,2,12,28,47,52,2,24,6,4,5,6,3,7,3,8,10,0,5,5,3,3,2,1,2,0,45,30,All
Fernando Treviño,,,,,,,12,21,10,3,3,10,19,8,5,6,4,9,7,4,2,9,1,1,3,1,2,0,1,0,20,39,All
Erika Almirón,,,,,,,,9,20,21,0,29,8,6,6,7,7,1,3,1,8,0,0,2,0,2,1,0,0,0,21,32,All
Katherine Gilmore Richardson,,,,,,,,,4,43,0,17,5,5,11,5,8,2,4,3,0,3,4,2,4,2,1,2,2,0,28,27,All
Derek S Green,,,,,,,,,,2,0,21,4,6,4,4,3,1,2,4,2,2,5,2,2,1,2,0,1,0,36,17,All
Ogbonna Paul Hagins,,,,,,,,,,,2,0,0,2,1,0,0,2,0,2,0,0,2,1,0,0,1,0,0,0,39,23,All
Justin Diberardinis,,,,,,,,,,,,1,1,3,6,5,2,0,2,3,5,0,0,1,1,0,0,0,0,0,13,13,All
Edwin Santana,,,,,,,,,,,,,1,8,2,1,3,3,3,1,0,3,2,1,2,1,4,2,1,0,15,26,All
Eryn Santamoor,,,,,,,,,,,,,,2,8,6,3,4,4,0,1,6,0,0,3,3,0,1,0,0,9,20,All
Beth Finn,,,,,,,,,,,,,,,1,4,6,0,3,1,1,2,2,1,2,2,0,1,2,0,4,23,All
Latrice Y Bryant,,,,,,,,,,,,,,,,2,8,2,4,3,1,4,1,1,5,2,1,2,0,0,9,15,All
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,0,0,5,4,1,1,0,4,4,2,0,2,2,0,5,18,All
Joseph A Diorio,,,,,,,,,,,,,,,,,,1,3,1,0,4,0,0,1,2,1,0,1,0,11,7,All
Billy Thompson,,,,,,,,,,,,,,,,,,,1,1,0,4,1,4,1,3,1,3,0,0,5,12,All
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,0,1,2,4,2,2,3,2,1,1,0,4,14,All
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,5,1,1,1,0,0,0,0,0,0,5,2,All
Hena Veit,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,1,0,2,0,0,6,7,All
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,1,4,1,1,3,1,1,0,4,8,All
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,2,1,0,4,9,All
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,4,7,All
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,4,6,All
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,4,6,All
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,3,3,All
