col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,All
,Helen Gym,Justin Diberardinis,Derek S Green,Erika Almirón,Isaiah Thomas,Eryn Santamoor,Allan Domb,Katherine Gilmore Richardson,Adrián Rivera-reyes,Fernando Treviño,Deja Lynn Alvarez,Beth Finn,Sandra Dungee Glenn,Ethelind Baylor,Asa Khalif,Willie Floyd Singletary,Latrice Y Bryant,Ogbonna Paul Hagins,Fareed Abdullah,Billy Thompson,Hena Veit,Joseph A Diorio,Mark Ross,Edwin Santana,Vinny Black,Wayne Allen,Bobbie Curry,Devon Cade,Wayne Edmund Dorsey,Sherrie Cohen,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,All
Helen Gym,47,"2,160","1,870","1,952","1,544",920,720,522,501,245,216,211,166,128,80,84,73,89,63,43,53,33,27,27,32,22,23,17,14,0,"2,079",454,314,All
Justin Diberardinis,,15,"1,550","1,564","1,290",639,505,202,315,70,87,100,59,83,30,15,21,15,21,18,8,21,17,15,19,6,9,11,8,0,"1,570",282,194,All
Derek S Green,,,4,"1,285","1,259",493,534,271,144,60,80,63,85,48,40,26,37,15,35,23,10,17,13,22,13,16,13,4,10,0,"1,444",289,174,All
Erika Almirón,,,,2,"1,154",458,158,253,303,185,102,108,73,94,36,7,29,21,18,9,14,2,13,17,8,9,4,4,5,0,"1,492",135,151,All
Isaiah Thomas,,,,,7,299,319,198,216,27,35,39,68,84,37,18,34,21,41,22,11,6,27,12,4,18,4,8,4,0,"1,272",186,131,All
Eryn Santamoor,,,,,,7,440,304,152,196,61,106,70,27,16,17,26,18,23,21,27,14,20,13,10,9,13,7,3,0,626,228,132,All
Allan Domb,,,,,,,23,176,87,63,38,83,84,21,26,26,15,14,50,34,17,21,16,21,18,12,18,13,10,0,442,328,109,All
Katherine Gilmore Richardson,,,,,,,,3,60,139,39,69,78,24,17,12,28,11,11,15,18,14,17,12,3,9,8,5,4,0,323,149,92,All
Adrián Rivera-reyes,,,,,,,,,4,56,131,55,28,16,28,55,19,64,22,16,14,13,8,12,7,13,7,3,2,0,333,72,117,All
Fernando Treviño,,,,,,,,,,0,29,18,9,5,9,10,9,10,16,11,9,16,3,6,3,7,6,3,2,0,148,62,37,All
Deja Lynn Alvarez,,,,,,,,,,,0,31,18,19,27,59,25,52,8,9,12,9,13,4,6,4,5,3,3,0,185,29,66,All
Beth Finn,,,,,,,,,,,,0,40,14,13,9,21,13,10,16,26,13,13,9,6,8,10,2,3,0,177,46,51,All
Sandra Dungee Glenn,,,,,,,,,,,,,0,16,24,8,25,3,15,14,15,2,6,9,8,10,8,2,4,0,128,47,51,All
Ethelind Baylor,,,,,,,,,,,,,,1,4,5,9,3,7,7,3,0,1,5,1,4,2,1,1,0,115,17,17,All
Asa Khalif,,,,,,,,,,,,,,,0,10,19,9,33,6,7,3,3,7,8,7,2,5,3,0,89,17,18,All
Willie Floyd Singletary,,,,,,,,,,,,,,,,0,13,43,13,11,5,9,4,1,0,5,3,0,3,0,67,26,37,All
Latrice Y Bryant,,,,,,,,,,,,,,,,,0,6,18,6,6,5,7,4,6,4,5,3,3,0,75,11,38,All
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,2,3,9,5,8,1,1,6,2,1,1,2,0,78,20,16,All
Fareed Abdullah,,,,,,,,,,,,,,,,,,,0,6,2,4,6,6,5,9,2,5,3,0,60,27,30,All
Billy Thompson,,,,,,,,,,,,,,,,,,,,0,2,16,8,4,9,8,4,2,3,0,57,16,15,All
Hena Veit,,,,,,,,,,,,,,,,,,,,,0,3,3,4,3,1,5,1,1,0,43,8,21,All
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,0,7,4,3,0,2,3,3,0,28,26,10,All
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,0,4,0,2,7,2,2,0,35,17,12,All
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,0,1,5,8,1,0,0,27,15,15,All
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,0,5,4,7,2,0,30,16,5,All
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,2,0,28,9,14,All
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,0,15,13,14,All
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,15,7,7,All
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,18,5,4,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,All
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,0,All
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,All
Jacque P Whaumbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,All
Total,"3,428","2,479","2,170","2,097","1,804","1,235","1,067",669,652,320,319,298,251,166,135,134,129,124,123,94,75,71,71,62,55,53,49,32,28,0,"2,485",634,458,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,1
,Helen Gym,Isaiah Thomas,Derek S Green,Justin Diberardinis,Erika Almirón,Allan Domb,Eryn Santamoor,Adrián Rivera-reyes,Katherine Gilmore Richardson,Sandra Dungee Glenn,Fernando Treviño,Beth Finn,Fareed Abdullah,Deja Lynn Alvarez,Ethelind Baylor,Mark Ross,Billy Thompson,Asa Khalif,Willie Floyd Singletary,Latrice Y Bryant,Ogbonna Paul Hagins,Edwin Santana,Joseph A Diorio,Vinny Black,Bobbie Curry,Hena Veit,Wayne Edmund Dorsey,Devon Cade,Sherrie Cohen,Wayne Allen,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,1
Helen Gym,4,127,126,126,123,48,53,29,27,13,14,10,5,5,4,3,4,5,5,3,2,0,2,4,1,0,0,1,0,0,143,24,21,1
Isaiah Thomas,,1,101,86,88,32,23,15,10,11,5,6,7,3,7,4,2,3,3,4,2,2,0,0,1,1,0,0,0,0,114,14,13,1
Derek S Green,,,0,91,84,35,25,7,15,13,1,5,4,2,5,4,5,2,4,1,1,1,1,1,2,0,1,0,0,0,109,18,9,1
Justin Diberardinis,,,,2,91,23,28,16,12,4,6,7,1,2,2,1,1,1,1,0,1,1,1,2,1,0,1,0,0,0,97,14,13,1
Erika Almirón,,,,,0,11,28,19,12,5,11,4,5,1,3,0,0,4,1,1,0,2,0,1,0,0,1,0,0,0,106,6,10,1
Allan Domb,,,,,,3,21,6,12,6,4,1,8,2,3,3,1,3,2,1,2,1,0,1,1,1,1,0,0,0,37,13,9,1
Eryn Santamoor,,,,,,,0,8,12,3,13,2,2,4,3,4,2,1,1,2,2,0,0,1,0,2,1,0,0,0,42,7,11,1
Adrián Rivera-reyes,,,,,,,,0,3,1,3,4,0,6,0,1,2,1,3,1,1,0,1,1,0,1,1,0,0,0,22,1,5,1
Katherine Gilmore Richardson,,,,,,,,,0,5,7,2,1,0,0,0,1,1,0,1,0,2,0,0,1,0,1,0,0,0,19,7,4,1
Sandra Dungee Glenn,,,,,,,,,,0,1,1,2,2,3,0,2,2,0,2,0,1,0,0,1,2,1,0,0,0,13,5,1,1
Fernando Treviño,,,,,,,,,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,3,1,1
Beth Finn,,,,,,,,,,,,0,0,2,0,1,1,1,1,0,0,0,0,1,2,1,0,0,0,0,5,3,4,1
Fareed Abdullah,,,,,,,,,,,,,0,0,4,1,1,3,1,1,0,3,0,0,0,0,0,0,0,0,8,3,1,1
Deja Lynn Alvarez,,,,,,,,,,,,,,0,0,2,0,1,2,2,1,0,0,0,1,1,0,0,0,0,11,0,0,1
Ethelind Baylor,,,,,,,,,,,,,,,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,5,3,2,1
Mark Ross,,,,,,,,,,,,,,,,0,2,1,1,2,1,0,1,0,0,0,0,0,0,0,8,0,1,1
Billy Thompson,,,,,,,,,,,,,,,,,0,0,3,1,1,1,1,1,0,0,0,1,0,0,5,1,3,1
Asa Khalif,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,1,0,0,0,0,6,1,0,1
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,0,0,5,0,3,1
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,4,1,0,1
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3,0,1,1
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3,1,0,1
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,3,1,0,1
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,2,0,1
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,0,0,1
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,1
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Jacque P Whaumbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,210,147,144,138,132,67,66,34,34,22,17,13,13,12,10,10,9,8,8,7,5,4,4,4,3,3,2,1,0,0,173,30,28,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,2
,Helen Gym,Justin Diberardinis,Derek S Green,Isaiah Thomas,Erika Almirón,Eryn Santamoor,Allan Domb,Adrián Rivera-reyes,Katherine Gilmore Richardson,Sandra Dungee Glenn,Beth Finn,Deja Lynn Alvarez,Fernando Treviño,Mark Ross,Asa Khalif,Ethelind Baylor,Ogbonna Paul Hagins,Willie Floyd Singletary,Fareed Abdullah,Latrice Y Bryant,Vinny Black,Joseph A Diorio,Wayne Allen,Billy Thompson,Edwin Santana,Hena Veit,Devon Cade,Bobbie Curry,Wayne Edmund Dorsey,Sherrie Cohen,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,2
Helen Gym,0,157,135,121,126,64,54,38,29,14,12,11,14,7,6,8,3,6,5,3,4,3,1,3,3,3,1,1,0,0,156,26,20,2
Justin Diberardinis,,1,114,95,105,51,40,26,13,6,7,6,8,2,1,7,1,2,2,1,2,2,0,1,0,0,2,0,1,0,124,18,17,2
Derek S Green,,,0,97,84,37,35,18,23,11,8,4,7,2,4,3,2,3,2,3,3,2,3,1,1,1,1,1,1,0,111,19,16,2
Isaiah Thomas,,,,0,85,25,22,25,16,10,3,5,1,6,5,7,5,2,3,1,2,1,5,3,1,1,1,0,1,0,115,12,13,2
Erika Almirón,,,,,0,32,9,22,12,6,3,9,9,4,3,8,3,1,1,0,0,0,2,0,1,1,0,0,0,0,108,8,8,2
Eryn Santamoor,,,,,,1,29,9,17,7,6,1,13,4,0,1,2,1,3,1,0,1,1,1,1,0,1,2,0,0,52,13,10,2
Allan Domb,,,,,,,0,6,9,9,8,2,5,0,0,0,2,3,3,1,3,2,1,2,2,1,3,0,1,0,39,20,10,2
Adrián Rivera-reyes,,,,,,,,0,4,1,4,7,4,2,4,1,1,1,2,3,0,2,1,0,1,1,0,0,0,0,33,0,9,2
Katherine Gilmore Richardson,,,,,,,,,1,3,1,1,8,3,0,0,0,3,1,2,1,3,0,1,1,1,0,0,0,0,19,11,10,2
Sandra Dungee Glenn,,,,,,,,,,0,0,0,0,0,2,0,0,2,3,0,1,0,2,1,1,0,0,0,1,0,13,3,5,2
Beth Finn,,,,,,,,,,,0,3,1,0,2,0,1,1,0,2,3,1,1,1,0,1,1,0,0,0,10,1,6,2
Deja Lynn Alvarez,,,,,,,,,,,,0,1,3,3,2,0,1,2,2,0,2,1,1,1,2,0,0,0,0,11,1,3,2
Fernando Treviño,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,3,3,2
Mark Ross,,,,,,,,,,,,,,0,0,0,0,2,0,1,0,1,0,1,1,1,0,1,0,0,6,2,4,2
Asa Khalif,,,,,,,,,,,,,,,0,0,1,1,1,1,2,0,1,1,1,0,0,0,1,0,9,0,0,2
Ethelind Baylor,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,8,0,0,2
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,2,0,0,0,0,0,1,0,0,1,1,0,0,0,6,1,0,2
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,0,2,3,0,0,1,1,1,1,0,1,1,0,5,2,3,2
Fareed Abdullah,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,1,0,0,4,3,2,2
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,2,0,1,0,0,3,2,2,2
Vinny Black,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,2,1,0,0,4,2,0,2
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,2,2,2,2
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,5,0,1,2
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4,0,1,2
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,3,0,2,2
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,3,0,2,2
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,3,0,0,2
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,2
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2
Jacque P Whaumbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2
Total,227,180,161,148,138,86,75,48,43,21,20,19,19,12,11,11,10,10,9,8,7,6,6,5,5,5,4,3,2,0,191,40,33,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,3
,Helen Gym,Justin Diberardinis,Erika Almirón,Isaiah Thomas,Adrián Rivera-reyes,Derek S Green,Eryn Santamoor,Allan Domb,Katherine Gilmore Richardson,Deja Lynn Alvarez,Beth Finn,Mark Ross,Latrice Y Bryant,Fernando Treviño,Sandra Dungee Glenn,Ethelind Baylor,Willie Floyd Singletary,Fareed Abdullah,Asa Khalif,Ogbonna Paul Hagins,Billy Thompson,Hena Veit,Bobbie Curry,Edwin Santana,Wayne Edmund Dorsey,Devon Cade,Joseph A Diorio,Wayne Allen,Vinny Black,Sherrie Cohen,Tracey Gordon,Jacque P Whaumbush,Ronald R Donatucci,3
Helen Gym,3,191,164,132,131,76,48,38,19,17,16,3,8,9,8,5,5,5,4,4,1,2,3,2,2,2,1,2,1,0,83,53,17,3
Justin Diberardinis,,3,147,120,112,69,35,29,9,10,14,2,5,3,2,3,1,2,0,1,0,1,2,1,2,1,0,0,0,0,61,45,19,3
Erika Almirón,,,0,110,112,48,22,6,8,13,14,1,5,7,3,3,0,1,0,0,3,2,0,0,1,0,0,1,1,0,59,42,6,3
Isaiah Thomas,,,,0,87,47,23,22,16,9,9,9,6,5,6,6,0,4,5,2,3,1,0,2,0,0,0,1,0,0,53,34,12,3
Adrián Rivera-reyes,,,,,0,16,18,13,3,14,10,1,3,4,3,1,3,2,2,4,0,0,0,0,0,1,0,0,0,0,39,38,7,3
