col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,division
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,Jennifer Schultz,Joshua Roberts,Tiffany Palmer,Anthony Kyriakakis,Cateria R Mccabe,Carmella Jacquinto,Sherman Toppin,Kay Yu,Craig Levin,Leon Goodman,Terri M Booker,Wendi Barish,Kendra Mccrae,Henry Mcgregor Sias,Jon Marshall,James C Crumlish,Janine D Momasso,Chris Hall,Beth Grossman,Laurie Dow,Nicola Serianni,Vicki Markovitz,James F Berardinelli,Robert Trimble,Gregory Weyer,All
Jennifer Schultz,250,248,335,218,160,124,76,242,238,139,117,216,128,82,208,108,99,142,133,104,173,61,31,42,18,All
Joshua Roberts,,219,104,288,308,322,350,53,209,167,142,82,78,243,196,150,85,40,56,48,69,38,21,42,11,All
Tiffany Palmer,,,30,307,202,122,85,315,69,157,183,188,200,97,63,160,106,257,123,117,126,71,78,43,17,All
Anthony Kyriakakis,,,,12,327,264,301,210,33,76,35,93,45,296,20,131,65,200,48,34,58,32,41,17,7,All
Cateria R Mccabe,,,,,8,269,327,108,43,98,86,102,127,264,18,35,138,39,57,67,85,40,39,17,6,All
Carmella Jacquinto,,,,,,15,272,74,48,124,113,94,108,218,31,85,89,40,75,67,49,47,13,18,13,All
Sherman Toppin,,,,,,,17,50,55,109,109,37,82,243,35,50,85,34,29,53,41,31,18,23,12,All
Kay Yu,,,,,,,,17,43,73,101,96,125,66,28,65,65,149,81,80,77,33,35,26,9,All
Craig Levin,,,,,,,,,78,81,67,75,54,19,179,64,44,33,62,51,68,28,17,27,15,All
Leon Goodman,,,,,,,,,,11,171,99,114,51,73,117,71,76,71,71,53,37,37,42,16,All
Terri M Booker,,,,,,,,,,,20,96,151,21,57,90,71,75,77,109,43,23,15,51,19,All
Wendi Barish,,,,,,,,,,,,11,94,41,37,77,76,40,109,85,132,53,22,18,9,All
Kendra Mccrae,,,,,,,,,,,,,8,25,32,54,79,53,83,95,76,35,21,41,10,All
Henry Mcgregor Sias,,,,,,,,,,,,,,0,6,24,47,17,25,18,23,17,28,15,9,All
Jon Marshall,,,,,,,,,,,,,,,52,62,29,26,43,27,60,17,14,29,10,All
James C Crumlish,,,,,,,,,,,,,,,,7,25,134,43,41,51,19,27,32,7,All
Janine D Momasso,,,,,,,,,,,,,,,,,38,28,54,60,61,30,39,17,9,All
Chris Hall,,,,,,,,,,,,,,,,,,5,43,49,25,15,34,18,7,All
Beth Grossman,,,,,,,,,,,,,,,,,,,11,85,77,67,19,10,15,All
Laurie Dow,,,,,,,,,,,,,,,,,,,,9,57,41,21,28,13,All
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,5,38,19,21,6,All
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,2,16,8,9,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,2,8,3,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,6,6,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,1,All
Total,"1,094","1,037",828,724,657,618,579,520,490,485,467,431,430,407,386,385,380,359,326,326,323,171,136,134,61,All
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,Joshua Roberts,Cateria R Mccabe,Jennifer Schultz,Sherman Toppin,Anthony Kyriakakis,Carmella Jacquinto,Henry Mcgregor Sias,Craig Levin,Terri M Booker,Kendra Mccrae,Leon Goodman,Tiffany Palmer,Jon Marshall,Wendi Barish,Beth Grossman,Kay Yu,Nicola Serianni,Laurie Dow,Janine D Momasso,Chris Hall,Gregory Weyer,Vicki Markovitz,James C Crumlish,James F Berardinelli,Robert Trimble,1
Joshua Roberts,19,29,12,29,26,24,23,10,4,5,5,4,6,4,2,0,2,1,1,2,1,2,1,1,0,1
Cateria R Mccabe,,0,4,28,28,21,24,0,6,3,4,4,2,1,2,2,2,0,2,1,1,1,0,1,0,1
