col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,division
,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,Joshua Roberts,Cateria R Mccabe,Carmella Jacquinto,Sherman Toppin,Anthony Kyriakakis,Jon Marshall,Janine D Momasso,Henry Mcgregor Sias,Laurie Dow,Kendra Mccrae,Craig Levin,Jennifer Schultz,Terri M Booker,Leon Goodman,Tiffany Palmer,James C Crumlish,Beth Grossman,Chris Hall,Gregory Weyer,James F Berardinelli,Nicola Serianni,Vicki Markovitz,Wendi Barish,Kay Yu,Robert Trimble,3
Jewell Williams,7,0,0,0,20,27,25,26,16,10,10,16,10,1,2,2,3,5,1,2,2,1,0,0,0,0,0,0,0,3
Rochelle Bilal,,1,0,0,9,5,7,5,3,5,4,0,5,8,6,6,8,0,3,3,3,1,3,0,3,2,1,1,0,3
Malika Rahman,,,0,0,5,1,1,0,0,3,1,0,0,0,2,2,0,0,1,0,0,1,1,1,0,0,0,0,0,3
Larry King Sr,,,,1,2,2,0,1,1,1,0,0,0,3,0,1,1,1,2,1,0,1,0,1,0,0,0,0,0,3
Joshua Roberts,,,,,4,16,18,16,16,7,1,15,1,7,5,7,7,4,4,5,2,3,1,0,2,2,0,1,0,3
Cateria R Mccabe,,,,,,0,30,29,18,11,16,15,10,8,3,2,5,6,6,1,0,1,0,2,1,0,0,1,0,3
Carmella Jacquinto,,,,,,,1,26,18,10,16,14,12,6,2,0,7,6,3,0,2,1,1,1,0,2,0,0,0,3
Sherman Toppin,,,,,,,,0,17,10,12,14,10,5,0,1,4,1,1,1,1,2,0,0,1,1,0,0,0,3
Anthony Kyriakakis,,,,,,,,,0,1,3,15,2,4,1,1,2,4,3,2,3,2,1,1,1,0,1,0,0,3
Jon Marshall,,,,,,,,,,0,9,1,10,1,4,7,1,2,1,3,1,1,2,1,2,0,0,0,0,3
Janine D Momasso,,,,,,,,,,,0,0,11,5,3,1,3,4,2,1,0,0,1,1,0,0,1,0,0,3
Henry Mcgregor Sias,,,,,,,,,,,,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,3
Laurie Dow,,,,,,,,,,,,,1,1,0,2,2,0,1,0,3,0,3,0,0,0,1,0,0,3
Kendra Mccrae,,,,,,,,,,,,,,0,1,2,7,4,4,2,0,2,1,1,1,2,1,1,0,3
Craig Levin,,,,,,,,,,,,,,,1,5,2,1,1,4,1,1,0,1,2,0,0,0,0,3
Jennifer Schultz,,,,,,,,,,,,,,,,1,2,1,1,3,1,0,2,0,2,0,1,0,0,3
Terri M Booker,,,,,,,,,,,,,,,,,0,2,2,2,3,2,2,0,0,2,0,1,0,3
Leon Goodman,,,,,,,,,,,,,,,,,,0,3,1,0,0,0,1,0,1,0,0,0,3
Tiffany Palmer,,,,,,,,,,,,,,,,,,,0,1,1,1,0,3,1,1,1,1,0,3
James C Crumlish,,,,,,,,,,,,,,,,,,,,0,1,3,0,1,2,0,1,0,0,3
Beth Grossman,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,0,0,0,0,3
Chris Hall,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,0,0,3
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,3
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,3
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,44,22,6,4,42,39,38,33,25,20,19,17,16,14,13,13,12,10,10,7,5,5,4,3,3,3,2,1,0,3
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,4
,Joshua Roberts,Carmella Jacquinto,Sherman Toppin,Anthony Kyriakakis,Cateria R Mccabe,Henry Mcgregor Sias,Jennifer Schultz,Craig Levin,Terri M Booker,Janine D Momasso,Jon Marshall,James F Berardinelli,Laurie Dow,Leon Goodman,Nicola Serianni,Tiffany Palmer,Wendi Barish,Chris Hall,Kendra Mccrae,Beth Grossman,James C Crumlish,Vicki Markovitz,Kay Yu,Gregory Weyer,Robert Trimble,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,4
Joshua Roberts,6,18,20,20,18,18,6,7,3,0,3,0,0,3,3,2,3,1,0,3,0,1,0,1,1,21,10,7,3,4
Carmella Jacquinto,,2,23,22,23,20,2,5,4,5,0,4,4,2,1,3,1,2,2,1,2,1,1,0,0,20,6,1,0,4
Sherman Toppin,,,0,22,22,20,3,3,4,2,1,1,2,1,3,1,2,2,0,1,0,1,3,0,0,19,5,2,1,4
Anthony Kyriakakis,,,,0,20,20,4,3,1,0,0,0,0,3,0,1,1,3,2,2,0,0,0,1,0,19,3,2,1,4
Cateria R Mccabe,,,,,0,18,2,2,4,3,0,0,1,2,1,2,0,1,1,0,0,1,1,0,0,20,4,0,0,4
Henry Mcgregor Sias,,,,,,0,2,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,17,3,1,0,4
Jennifer Schultz,,,,,,,0,6,2,0,1,1,0,1,1,1,3,2,1,3,0,1,0,0,1,1,9,9,3,4
Craig Levin,,,,,,,,1,2,6,2,5,5,3,3,1,3,2,1,2,4,1,1,1,1,6,4,3,2,4
Terri M Booker,,,,,,,,,0,2,1,1,2,2,4,3,1,2,3,1,0,2,2,0,1,2,4,2,2,4
Janine D Momasso,,,,,,,,,,0,0,5,6,1,0,1,1,1,0,0,4,1,0,0,0,3,2,0,0,4
Jon Marshall,,,,,,,,,,,1,0,0,1,2,0,1,0,1,0,0,1,1,0,0,1,2,5,0,4
James F Berardinelli,,,,,,,,,,,,0,6,0,0,1,3,1,1,1,4,1,0,0,0,1,1,0,1,4
Laurie Dow,,,,,,,,,,,,,0,1,0,0,1,0,1,0,4,0,0,0,0,1,1,0,1,4
Leon Goodman,,,,,,,,,,,,,,1,1,0,1,1,2,0,0,1,0,1,0,3,0,2,1,4
Nicola Serianni,,,,,,,,,,,,,,,0,2,1,1,0,1,0,2,3,0,1,1,1,3,2,4
Tiffany Palmer,,,,,,,,,,,,,,,,0,2,2,1,2,0,1,1,0,0,2,2,3,0,4
Wendi Barish,,,,,,,,,,,,,,,,,0,1,2,3,0,1,0,0,0,2,1,2,2,4
Chris Hall,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,1,0,1,3,1,1,4
Kendra Mccrae,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,4,1,0,1,4
Beth Grossman,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,1,0,2,2,4
James C Crumlish,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,4
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,2,1,4
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,0,4
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,4
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,4
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,4
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,4
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,4
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4
Total,48,33,28,27,25,22,22,20,10,9,9,8,8,7,7,7,7,6,6,5,5,4,3,1,1,34,24,22,8,4
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,5
,Joshua Roberts,Carmella Jacquinto,Jennifer Schultz,Craig Levin,Sherman Toppin,Cateria R Mccabe,Terri M Booker,Anthony Kyriakakis,Kendra Mccrae,Nicola Serianni,Wendi Barish,Henry Mcgregor Sias,Jon Marshall,Tiffany Palmer,Beth Grossman,Leon Goodman,Laurie Dow,Chris Hall,Gregory Weyer,Vicki Markovitz,James C Crumlish,Janine D Momasso,Robert Trimble,Kay Yu,James F Berardinelli,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,5
Joshua Roberts,6,11,7,6,13,10,0,8,2,2,1,7,6,1,3,2,2,3,0,2,2,0,0,0,1,15,5,9,1,5
Carmella Jacquinto,,1,4,2,11,11,4,9,3,2,3,9,0,3,1,1,3,0,1,2,1,2,2,1,0,16,1,2,0,5
Jennifer Schultz,,,0,8,5,1,3,1,1,4,2,2,5,2,3,1,0,0,1,0,2,1,2,1,0,5,12,2,0,5
Craig Levin,,,,1,1,0,2,0,1,7,1,0,5,1,2,5,0,1,4,0,1,1,1,0,0,5,7,3,0,5
Sherman Toppin,,,,,0,11,3,9,3,1,3,8,1,4,3,1,2,0,0,0,1,0,1,1,0,14,2,3,0,5
Cateria R Mccabe,,,,,,0,0,10,1,0,1,7,0,2,0,0,1,1,0,1,1,1,0,0,0,12,0,1,0,5
Terri M Booker,,,,,,,0,0,5,2,3,0,1,4,2,3,1,1,1,0,0,1,1,1,0,4,1,5,0,5
Anthony Kyriakakis,,,,,,,,0,0,0,1,7,0,1,0,0,0,1,0,0,1,0,0,0,0,10,0,0,0,5
Kendra Mccrae,,,,,,,,,0,2,4,1,2,5,1,2,2,3,1,1,0,2,1,1,0,5,0,4,0,5
Nicola Serianni,,,,,,,,,,0,3,0,2,1,1,4,1,2,4,1,1,2,1,0,0,2,4,2,0,5
Wendi Barish,,,,,,,,,,,0,1,0,5,4,0,3,3,0,2,1,1,2,1,1,4,2,3,0,5
Henry Mcgregor Sias,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,1,1,0,8,0,0,0,5
Jon Marshall,,,,,,,,,,,,,1,2,1,2,0,1,0,0,1,0,0,0,0,3,5,0,0,5
Tiffany Palmer,,,,,,,,,,,,,,0,3,1,2,2,0,2,1,1,0,1,0,6,2,1,0,5
Beth Grossman,,,,,,,,,,,,,,,0,1,1,3,0,2,0,0,2,1,1,5,2,1,0,5
Leon Goodman,,,,,,,,,,,,,,,,0,0,2,3,1,0,0,0,0,0,4,1,2,0,5
Laurie Dow,,,,,,,,,,,,,,,,,2,0,0,1,0,0,0,0,0,1,1,3,0,5
Chris Hall,,,,,,,,,,,,,,,,,,0,1,2,1,1,0,0,1,5,0,1,0,5
Gregory Weyer,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,2,0,1,0,5
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,3,1,0,0,5
James C Crumlish,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,1,0,0,5
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,1,0,5
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,5
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,5
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,5
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,5
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,5
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,5
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
Total,37,22,20,19,19,13,11,10,10,10,10,9,9,9,8,8,7,6,4,4,3,3,3,2,1,31,22,20,2,5
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,6
,Joshua Roberts,Cateria R Mccabe,Carmella Jacquinto,Craig Levin,Jennifer Schultz,Sherman Toppin,Anthony Kyriakakis,Henry Mcgregor Sias,Terri M Booker,Kendra Mccrae,Leon Goodman,Tiffany Palmer,Jon Marshall,Wendi Barish,Nicola Serianni,Kay Yu,Laurie Dow,Beth Grossman,Vicki Markovitz,Chris Hall,James F Berardinelli,Robert Trimble,James C Crumlish,Janine D Momasso,Gregory Weyer,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,6
Joshua Roberts,6,26,19,17,11,23,20,18,6,6,3,1,12,5,7,4,4,2,5,1,1,1,2,1,0,17,22,10,3,6
Cateria R Mccabe,,0,20,5,2,24,23,18,5,7,6,7,4,4,5,4,2,0,4,2,0,0,0,3,0,9,17,7,1,6
Carmella Jacquinto,,,1,4,2,17,17,14,4,7,4,5,1,2,2,4,3,4,2,2,2,1,1,0,1,11,14,3,1,6
Craig Levin,,,,2,14,3,1,1,4,5,5,1,11,7,5,2,5,0,5,2,3,3,4,1,1,15,7,9,1,6
Jennifer Schultz,,,,,0,1,3,3,7,4,6,6,12,9,9,4,5,7,2,0,1,4,2,2,0,18,4,9,1,6
Sherman Toppin,,,,,,0,23,20,2,3,3,3,3,2,3,4,3,2,4,0,3,0,0,1,1,7,17,3,1,6
Anthony Kyriakakis,,,,,,,0,19,1,2,1,6,2,0,1,6,0,0,1,1,0,1,1,1,0,3,16,5,1,6
Henry Mcgregor Sias,,,,,,,,0,2,3,0,2,1,3,0,3,1,2,0,0,2,1,0,1,1,4,12,4,0,6
Terri M Booker,,,,,,,,,2,7,5,9,3,6,5,4,3,5,1,3,2,1,0,0,1,5,8,6,1,6
Kendra Mccrae,,,,,,,,,,0,4,6,3,7,5,4,7,3,1,4,1,1,1,1,0,7,9,3,0,6
Leon Goodman,,,,,,,,,,,1,4,3,2,1,1,5,4,2,1,2,3,1,1,0,8,4,6,1,6
Tiffany Palmer,,,,,,,,,,,,0,1,4,3,7,5,4,2,4,3,2,1,1,1,7,4,9,1,6
Jon Marshall,,,,,,,,,,,,,0,2,3,1,2,2,0,2,0,0,2,0,0,9,7,4,0,6
Wendi Barish,,,,,,,,,,,,,,0,6,4,5,4,2,1,3,0,1,2,1,7,3,6,1,6
Nicola Serianni,,,,,,,,,,,,,,,0,4,4,4,4,0,1,1,1,2,0,6,2,5,1,6
Kay Yu,,,,,,,,,,,,,,,,0,2,2,0,2,3,2,0,1,1,3,3,7,1,6
Laurie Dow,,,,,,,,,,,,,,,,,0,5,3,1,0,0,1,0,0,7,4,2,0,6
Beth Grossman,,,,,,,,,,,,,,,,,,0,3,0,1,2,0,1,1,6,3,2,1,6
Vicki Markovitz,,,,,,,,,,,,,,,,,,,0,0,2,2,0,1,1,3,2,3,2,6
Chris Hall,,,,,,,,,,,,,,,,,,,,0,1,1,2,0,0,3,3,1,0,6
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,0,2,0,0,2,3,1,2,1,6
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,0,3,1,6
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,1,1,6
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,1,0,6
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,6
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,6
