col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Council At Large - Republican,,,,,,,Judge Of The Superior Court - Republican,,,All
,Al Taubenberger,Dan Tinney,Matt Wolfe,Bill Heeney,David Oh,Drew Murray,Irina M Goldstein,Megan Mccarthy King,Rebecca Warren,Christylee Peck,All
Al Taubenberger,42,729,673,688,285,116,99,687,450,385,All
Dan Tinney,,13,699,678,281,129,106,669,445,373,All
Matt Wolfe,,,16,628,267,115,83,664,422,375,All
Bill Heeney,,,,6,224,98,88,602,397,324,All
David Oh,,,,,6,85,68,251,174,149,All
Drew Murray,,,,,,0,46,107,98,76,All
Irina M Goldstein,,,,,,,3,97,77,56,All
Megan Mccarthy King,,,,,,,,6,371,367,All
Rebecca Warren,,,,,,,,,3,98,All
Christylee Peck,,,,,,,,,,0,All
Total,"1,011",911,904,822,378,162,152,899,570,504,All
,Council At Large - Republican,,,,,,,Judge Of The Superior Court - Republican,,,1
,Al Taubenberger,Dan Tinney,Matt Wolfe,Bill Heeney,David Oh,Drew Murray,Irina M Goldstein,Megan Mccarthy King,Rebecca Warren,Christylee Peck,1
Al Taubenberger,0,41,39,36,12,10,4,35,27,22,1
Dan Tinney,,0,39,34,14,8,2,34,27,20,1
Matt Wolfe,,,0,32,11,9,2,33,26,18,1
Bill Heeney,,,,1,7,5,2,28,24,16,1
David Oh,,,,,0,5,3,12,7,9,1
Drew Murray,,,,,,0,2,2,8,9,1
Irina M Goldstein,,,,,,,0,2,2,3,1
Megan Mccarthy King,,,,,,,,0,18,15,1
Rebecca Warren,,,,,,,,,0,10,1
Christylee Peck,,,,,,,,,,0,1
Total,52,48,47,41,15,10,4,45,29,26,1
,Council At Large - Republican,,,,,,,Judge Of The Superior Court - Republican,,,2
,Dan Tinney,Al Taubenberger,Bill Heeney,Matt Wolfe,David Oh,Drew Murray,Irina M Goldstein,Megan Mccarthy King,Rebecca Warren,Christylee Peck,2
Dan Tinney,0,35,37,34,12,5,4,30,20,17,2
Al Taubenberger,,2,32,30,10,5,3,27,17,18,2
Bill Heeney,,,0,31,8,5,4,29,19,15,2
Matt Wolfe,,,,1,7,2,1,28,17,15,2
David Oh,,,,,0,1,1,7,6,4,2
Drew Murray,,,,,,0,4,3,2,4,2
Irina M Goldstein,,,,,,,0,3,1,3,2
Megan Mccarthy King,,,,,,,,0,16,12,2
Rebecca Warren,,,,,,,,,0,2,2
Christylee Peck,,,,,,,,,,0,2
Total,44,40,38,38,12,6,5,32,22,21,2
,Council At Large - Republican,,,,,,,Judge Of The Superior Court - Republican,,,3
,Matt Wolfe,Dan Tinney,Al Taubenberger,Bill Heeney,David Oh,Drew Murray,Irina M Goldstein,Megan Mccarthy King,Rebecca Warren,Christylee Peck,3
Matt Wolfe,4,52,50,49,21,11,2,50,33,30,3
Dan Tinney,,1,51,46,20,10,3,49,36,30,3
Al Taubenberger,,,2,45,19,10,3,48,35,27,3
Bill Heeney,,,,1,14,9,1,40,30,24,3
David Oh,,,,,1,7,3,20,12,10,3
Drew Murray,,,,,,0,0,11,6,8,3
Irina M Goldstein,,,,,,,0,3,0,2,3
Megan Mccarthy King,,,,,,,,1,27,25,3
Rebecca Warren,,,,,,,,,0,8,3
Christylee Peck,,,,,,,,,,0,3
Total,71,65,63,55,28,13,4,63,43,35,3
,Council At Large - Republican,,,,,,,Judge Of The Superior Court - Republican,,,4
,Al Taubenberger,Dan Tinney,Matt Wolfe,Bill Heeney,David Oh,Drew Murray,Irina M Goldstein,Megan Mccarthy King,Christylee Peck,Rebecca Warren,4
Al Taubenberger,7,39,33,35,19,6,2,40,27,22,4
Dan Tinney,,1,33,34,14,7,4,34,20,19,4
Matt Wolfe,,,0,29,10,4,3,31,20,17,4
Bill Heeney,,,,1,10,4,3,25,18,17,4
David Oh,,,,,0,5,1,15,7,7,4
Drew Murray,,,,,,0,2,7,2,5,4
Irina M Goldstein,,,,,,,0,2,1,3,4
Megan Mccarthy King,,,,,,,,0,23,18,4
Christylee Peck,,,,,,,,,0,6,4
Rebecca Warren,,,,,,,,,,0,4
Total,63,45,40,38,20,7,4,49,32,25,4
,Council At Large - Republican,,,,,,,Judge Of The Superior Court - Republican,,,5
,Al Taubenberger,Bill Heeney,Matt Wolfe,Dan Tinney,David Oh,Drew Murray,Irina M Goldstein,Rebecca Warren,Megan Mccarthy King,Christylee Peck,5
Al Taubenberger,3,24,19,18,9,2,2,18,16,9,5
Bill Heeney,,0,14,17,5,0,0,14,12,9,5
Matt Wolfe,,,0,13,6,1,0,12,12,9,5
Dan Tinney,,,,0,8,1,0,16,11,8,5
David Oh,,,,,0,2,1,5,6,5,5
Drew Murray,,,,,,0,1,1,1,1,5
Irina M Goldstein,,,,,,,0,0,1,0,5
Rebecca Warren,,,,,,,,0,10,5,5
Megan Mccarthy King,,,,,,,,,0,5,5
Christylee Peck,,,,,,,,,,0,5
Total,39,26,25,22,11,2,2,23,22,12,5
,Council At Large - Republican,,,,,,,Judge Of The Superior Court - Republican,,,6
,Al Taubenberger,Bill Heeney,Dan Tinney,Matt Wolfe,David Oh,Irina M Goldstein,Drew Murray,Megan Mccarthy King,Rebecca Warren,Christylee Peck,6
Al Taubenberger,0,24,9,7,8,2,2,15,7,7,6
Bill Heeney,,0,8,7,8,2,1,13,8,5,6
Dan Tinney,,,1,6,5,1,1,8,5,1,6
Matt Wolfe,,,,2,6,0,0,8,6,2,6
David Oh,,,,,1,2,2,6,6,1,6
Irina M Goldstein,,,,,,0,1,1,1,0,6
Drew Murray,,,,,,,0,1,1,0,6
Megan Mccarthy King,,,,,,,,0,7,6,6
Rebecca Warren,,,,,,,,,1,0,6
Christylee Peck,,,,,,,,,,0,6
Total,31,29,13,12,11,3,2,20,10,8,6
,Council At Large - Republican,,,,,,,Judge Of The Superior Court - Republican,,,7
,Al Taubenberger,Matt Wolfe,Dan Tinney,Bill Heeney,David Oh,Drew Murray,Irina M Goldstein,Megan Mccarthy King,Rebecca Warren,Christylee Peck,7
