col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,division
Fernando Treviño,,,,,,,,,,,,,,,,,,,,0,23,13,7,13,8,4,3,1,4,0,51,26,26,21,26,15,12,15,14,4,2,2,3,All
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,2,12,4,10,1,4,1,8,8,0,49,28,15,9,29,14,1,13,8,8,2,5,5,All
Hena Veit,,,,,,,,,,,,,,,,,,,,,,0,7,2,1,2,4,5,5,0,20,19,12,8,17,19,3,11,7,6,6,4,4,All
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,1,2,9,8,1,6,2,1,35,11,24,8,12,13,1,4,7,5,2,12,3,All
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,4,3,2,1,46,12,31,3,12,8,4,2,6,4,0,3,4,All
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,0,1,5,8,7,1,35,14,23,7,6,13,3,4,2,5,1,3,5,All
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,21,9,17,10,9,8,1,2,7,6,0,5,2,All
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,2,0,22,10,15,5,4,12,1,0,2,2,1,2,3,All
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1,24,9,16,5,9,6,4,3,1,8,0,4,3,All
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,17,11,12,8,7,7,0,4,2,5,0,5,2,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,1,1,0,0,0,0,1,0,All
Omar Sabir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,578,173,126,105,56,11,7,17,17,6,13,16,All
Lisa Deeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,29,57,30,31,9,8,11,6,5,2,1,All
Kahlil Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,33,22,53,94,12,13,18,16,16,13,All
Marwan Kreidie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,13,11,11,21,8,5,2,2,2,All
Dennis Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,8,2,16,14,4,3,7,2,All
Annette Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,10,10,10,5,4,All
Jen Devor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33,9,2,4,3,1,All
Luigi Borda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,2,2,0,2,All
Carla Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,9,1,1,All
Robin Trent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,1,0,All
Moira Bohannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,All
Lewis Harris Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,All
Warren Bloom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,All
Total,"1,918","1,317","1,023",936,756,579,572,478,468,465,324,296,293,257,244,186,184,142,138,115,106,77,76,75,75,54,54,52,49,3,"1,755",974,620,413,287,218,188,131,112,79,67,59,49,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,,,,,,,,1
,Helen Gym,Allan Domb,Isaiah Thomas,Derek S Green,Katherine Gilmore Richardson,Adrián Rivera-reyes,Deja Lynn Alvarez,Fareed Abdullah,Wayne Edmund Dorsey,Eryn Santamoor,Justin Diberardinis,Ogbonna Paul Hagins,Willie Floyd Singletary,Asa Khalif,Erika Almirón,Sandra Dungee Glenn,Vinny Black,Ethelind Baylor,Fernando Treviño,Beth Finn,Devon Cade,Joseph A Diorio,Latrice Y Bryant,Edwin Santana,Billy Thompson,Mark Ross,Wayne Allen,Bobbie Curry,Hena Veit,Sherrie Cohen,Omar Sabir,Lisa Deeley,Marwan Kreidie,Kahlil Williams,Annette Thompson,Carla Cain,Luigi Borda,Dennis Lee,Robin Trent,Jen Devor,Lewis Harris Jr,Warren Bloom,Moira Bohannon,1
Helen Gym,0,33,32,30,24,9,4,5,4,5,8,3,3,2,4,3,0,3,3,1,2,2,0,1,0,1,0,0,0,0,37,32,11,7,3,4,4,2,2,0,0,1,0,1
Allan Domb,,1,26,30,23,2,1,4,4,2,3,0,0,1,0,5,1,1,0,3,1,0,0,0,0,1,1,0,0,0,28,25,3,7,2,1,0,0,1,0,0,0,0,1
Isaiah Thomas,,,0,24,22,1,1,5,1,1,7,2,2,3,5,5,2,4,1,0,1,2,2,1,0,0,0,0,0,0,27,22,7,7,3,2,4,1,1,0,1,1,0,1
Derek S Green,,,,0,18,2,0,3,3,1,5,0,0,0,1,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,23,20,1,5,2,2,1,0,1,0,0,0,0,1
Katherine Gilmore Richardson,,,,,0,2,1,0,1,3,0,2,0,1,0,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,21,20,3,4,2,0,0,1,0,0,0,0,0,1
Adrián Rivera-reyes,,,,,,1,8,2,1,3,0,4,2,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,10,5,7,0,0,1,0,1,1,0,0,0,0,1
Deja Lynn Alvarez,,,,,,,0,1,1,2,0,2,3,1,1,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,8,4,5,0,0,1,0,1,1,0,0,0,0,1
Fareed Abdullah,,,,,,,,0,3,0,0,0,1,3,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,6,2,0,5,1,1,0,0,0,0,1,0,0,1
Wayne Edmund Dorsey,,,,,,,,,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,0,0,1,0,1
Eryn Santamoor,,,,,,,,,,0,1,3,0,0,1,0,2,1,2,1,1,0,1,1,0,0,0,0,0,0,4,4,3,1,0,1,0,1,0,1,0,0,0,1
Justin Diberardinis,,,,,,,,,,,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1,0,2,3,0,1,0,0,0,0,1
Ogbonna Paul Hagins,,,,,,,,,,,,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,2,4,0,0,0,0,1,0,0,0,0,0,1
Willie Floyd Singletary,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,3,1,0,1,0,1,0,0,0,0,0,1
Asa Khalif,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,5,1,1,4,0,1,0,0,0,0,0,0,0,1
Erika Almirón,,,,,,,,,,,,,,,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,6,0,0,0,4,0,0,0,0,0,0,1
Sandra Dungee Glenn,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,0,0,0,0,0,0,0,0,1
Vinny Black,,,,,,,,,,,,,,,,,1,2,0,1,1,0,3,1,0,0,1,0,0,0,3,1,1,3,0,0,0,0,0,1,1,0,0,1
Ethelind Baylor,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,3,1,0,0,2,0,0,0,1,0,0,1
Fernando Treviño,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,3,1,1,0,1,1,0,0,1,0,0,0,0,1
Beth Finn,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1
Devon Cade,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,1,0,1
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,1,0,1
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,1,0,0,1
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Omar Sabir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,23,6,6,1,0,0,2,0,0,0,0,0,1
Lisa Deeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,1,2,0,0,0,0,0,0,0,1
Marwan Kreidie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,4,0,0,0,0,1,0,1
Kahlil Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,1,1,1,0,0,1
Annette Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1
Carla Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1
Luigi Borda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Dennis Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Robin Trent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Jen Devor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Lewis Harris Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Warren Bloom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Moira Bohannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,66,44,41,37,28,17,12,10,10,8,8,8,8,7,6,6,6,5,4,3,3,3,3,2,1,1,1,0,0,0,61,41,23,13,4,4,4,3,2,1,1,1,0,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,,,,,,,,2
,Helen Gym,Allan Domb,Isaiah Thomas,Derek S Green,Katherine Gilmore Richardson,Adrián Rivera-reyes,Erika Almirón,Justin Diberardinis,Deja Lynn Alvarez,Ogbonna Paul Hagins,Ethelind Baylor,Sandra Dungee Glenn,Willie Floyd Singletary,Asa Khalif,Beth Finn,Eryn Santamoor,Fareed Abdullah,Latrice Y Bryant,Edwin Santana,Fernando Treviño,Billy Thompson,Joseph A Diorio,Mark Ross,Wayne Edmund Dorsey,Bobbie Curry,Devon Cade,Hena Veit,Sherrie Cohen,Vinny Black,Wayne Allen,Omar Sabir,Lisa Deeley,Kahlil Williams,Annette Thompson,Dennis Lee,Jen Devor,Luigi Borda,Marwan Kreidie,Carla Cain,Lewis Harris Jr,Moira Bohannon,Robin Trent,Warren Bloom,2
Helen Gym,1,19,28,18,15,13,13,16,9,10,9,5,4,5,2,5,2,2,1,1,2,1,1,0,0,0,1,0,0,0,32,22,9,5,2,8,6,5,3,2,1,0,0,2
Allan Domb,,0,20,17,16,7,4,1,5,2,3,5,3,5,3,4,1,2,0,2,1,3,0,0,0,0,0,0,0,0,27,19,4,4,3,2,2,1,1,2,1,0,0,2
Isaiah Thomas,,,0,14,17,3,9,11,2,1,7,5,3,5,1,2,3,0,1,1,1,1,0,0,0,1,0,0,0,0,25,18,9,4,2,6,2,1,0,1,0,0,0,2
Derek S Green,,,,0,12,4,6,4,4,1,4,3,2,1,0,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,17,8,6,1,0,4,4,0,1,1,0,0,0,2
Katherine Gilmore Richardson,,,,,0,1,6,4,0,1,4,5,0,2,2,0,2,3,0,0,1,1,1,0,0,0,0,0,0,0,16,11,5,1,1,4,3,1,3,1,1,0,0,2
Adrián Rivera-reyes,,,,,,0,2,3,8,5,0,1,6,0,3,2,0,1,1,2,0,2,0,0,1,0,0,0,0,0,7,11,2,3,2,2,3,5,0,0,0,0,0,2
Erika Almirón,,,,,,,0,9,3,2,7,2,1,2,1,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,5,4,5,3,2,4,4,1,1,1,1,0,0,2
Justin Diberardinis,,,,,,,,0,1,1,4,2,0,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,4,7,2,1,6,1,0,0,0,2,0,0,2
Deja Lynn Alvarez,,,,,,,,,0,6,2,2,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,3,2,2,1,4,2,0,1,1,0,0,2
Ogbonna Paul Hagins,,,,,,,,,,0,1,0,5,2,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,7,3,0,0,1,0,2,4,0,1,1,0,0,2
Ethelind Baylor,,,,,,,,,,,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,4,4,3,2,1,0,3,1,1,0,0,0,0,2
Sandra Dungee Glenn,,,,,,,,,,,,0,1,3,2,0,2,2,0,1,0,0,0,0,0,1,0,0,0,0,7,3,4,2,0,1,0,0,3,1,0,0,0,2
Willie Floyd Singletary,,,,,,,,,,,,,0,1,0,0,2,1,0,1,0,0,0,1,0,1,0,0,0,0,7,4,3,1,1,0,1,3,0,0,0,0,0,2
Asa Khalif,,,,,,,,,,,,,,0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,7,3,3,1,0,1,0,0,1,1,1,0,0,2
Beth Finn,,,,,,,,,,,,,,,2,1,0,2,1,1,0,2,0,0,1,0,0,0,0,0,2,1,0,2,2,0,1,2,1,0,1,0,0,2
Eryn Santamoor,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,2
Fareed Abdullah,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,0,1,0,0,0,0,5,0,4,1,0,0,0,0,0,0,0,0,0,2
Latrice Y Bryant,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1,1,1,0,0,0,2,0,1,0,0,2
Edwin Santana,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,2
Fernando Treviño,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,1,1,0,0,0,0,0,2
Billy Thompson,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,2
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,1,0,0,0,0,0,2
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,2
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Omar Sabir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,18,6,1,1,1,1,3,1,3,2,0,0,2
Lisa Deeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,0,0,0,2,2,0,0,0,0,2
Kahlil Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,5,2,0,0,0,0,0,0,2
Annette Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,2
Dennis Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,2
Jen Devor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,2
Luigi Borda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,2
Marwan Kreidie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Carla Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Lewis Harris Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Moira Bohannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Robin Trent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Warren Bloom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,60,37,37,26,24,23,18,18,16,13,12,11,11,9,8,6,5,5,4,4,3,3,2,2,1,1,1,0,0,0,54,36,17,10,8,8,8,7,5,3,3,0,0,2
,City Commissioners - Democrat,,,,,,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Omar Sabir,Lisa Deeley,Marwan Kreidie,Kahlil Williams,Dennis Lee,Annette Thompson,Carla Cain,Lewis Harris Jr,Luigi Borda,Robin Trent,Warren Bloom,Jen Devor,Moira Bohannon,Helen Gym,Allan Domb,Isaiah Thomas,Adrián Rivera-reyes,Derek S Green,Katherine Gilmore Richardson,Deja Lynn Alvarez,Ogbonna Paul Hagins,Willie Floyd Singletary,Sandra Dungee Glenn,Fareed Abdullah,Justin Diberardinis,Billy Thompson,Beth Finn,Eryn Santamoor,Joseph A Diorio,Devon Cade,Latrice Y Bryant,Asa Khalif,Bobbie Curry,Edwin Santana,Erika Almirón,Ethelind Baylor,Fernando Treviño,Hena Veit,Mark Ross,Vinny Black,Wayne Allen,Sherrie Cohen,Wayne Edmund Dorsey,3
Omar Sabir,4,21,12,3,1,1,1,0,0,0,0,0,0,34,23,23,20,20,16,14,11,10,4,2,3,1,3,1,1,2,1,1,0,1,1,2,0,0,1,1,2,1,0,3
Lisa Deeley,,2,2,1,1,0,0,0,0,0,0,0,0,20,15,15,5,15,11,2,2,8,1,2,3,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
Marwan Kreidie,,,0,0,0,0,1,0,0,0,0,0,0,12,4,2,16,1,2,10,10,8,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3
Kahlil Williams,,,,0,0,1,0,2,0,1,0,0,0,2,2,4,1,3,2,1,1,0,2,0,2,1,0,0,0,2,1,0,0,1,1,1,0,0,1,1,0,0,0,3
Dennis Lee,,,,,0,1,0,1,2,0,0,0,0,1,2,2,0,0,1,0,1,1,2,1,1,2,0,2,2,0,1,1,1,0,0,1,2,2,0,0,0,0,0,3
Annette Thompson,,,,,,0,0,0,0,0,1,0,0,1,3,2,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
Carla Cain,,,,,,,0,0,0,1,0,0,0,3,2,1,0,0,2,0,0,0,2,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
Lewis Harris Jr,,,,,,,,0,0,0,0,0,0,1,1,2,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,3
Luigi Borda,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,3
Robin Trent,,,,,,,,,,0,0,0,0,1,0,1,0,1,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
Warren Bloom,,,,,,,,,,,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Jen Devor,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Moira Bohannon,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Helen Gym,,,,,,,,,,,,,,2,20,15,11,17,13,10,9,9,4,3,1,2,2,2,0,0,0,2,0,1,2,1,0,0,1,1,0,0,0,3
Allan Domb,,,,,,,,,,,,,,,1,22,3,22,15,1,2,1,4,1,5,1,3,2,2,1,2,2,2,1,0,0,0,0,0,0,1,0,0,3
Isaiah Thomas,,,,,,,,,,,,,,,,0,3,18,17,2,2,3,4,4,6,1,1,0,1,3,1,0,2,0,1,2,0,0,0,0,1,0,0,3
Adrián Rivera-reyes,,,,,,,,,,,,,,,,,0,2,1,10,9,7,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3
Derek S Green,,,,,,,,,,,,,,,,,,0,14,0,3,2,2,1,3,2,1,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0,3
