col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,division
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,3,1,3
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,3
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Amanda Green-hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,64,45,3
Daniel D Mccaffery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,3
Beth Tarasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3
Total,180,139,131,103,83,57,42,36,29,25,24,20,19,17,16,14,12,10,8,6,6,6,5,5,5,5,4,1,1,0,149,126,68,3
,Judge Of The Superior Court - Democrat,,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Helen Gym,Isaiah Thomas,Erika Almirón,Adrián Rivera-reyes,Derek S Green,Justin Diberardinis,Allan Domb,Deja Lynn Alvarez,Willie Floyd Singletary,Ethelind Baylor,Katherine Gilmore Richardson,Eryn Santamoor,Sandra Dungee Glenn,Asa Khalif,Latrice Y Bryant,Fareed Abdullah,Beth Finn,Ogbonna Paul Hagins,Billy Thompson,Wayne Allen,Hena Veit,Joseph A Diorio,Fernando Treviño,Edwin Santana,Wayne Edmund Dorsey,Bobbie Curry,Devon Cade,Mark Ross,Vinny Black,Sherrie Cohen,4
Daniel D Mccaffery,3,29,13,40,22,19,16,17,13,15,16,10,7,9,5,3,7,6,5,6,5,4,3,3,1,2,1,1,1,1,0,0,0,4
Amanda Green-hawkins,,1,9,39,24,22,9,16,11,7,10,9,12,9,4,6,5,7,3,4,1,2,3,2,1,2,2,1,1,0,0,1,0,4
Beth Tarasi,,,1,18,12,7,15,5,4,8,7,6,5,5,5,3,5,5,2,3,4,3,2,3,1,1,1,1,0,1,1,1,0,4
Helen Gym,,,,0,27,34,17,19,21,12,17,9,18,7,6,8,7,5,3,7,4,2,4,1,2,1,1,0,1,0,0,1,0,4
Isaiah Thomas,,,,,0,19,5,12,14,12,3,6,12,3,4,7,4,2,2,4,1,1,2,2,2,1,0,1,0,0,1,0,0,4
Erika Almirón,,,,,,0,7,10,15,1,7,3,13,1,2,4,2,2,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,4
Adrián Rivera-reyes,,,,,,,1,2,4,3,12,11,2,4,2,0,3,2,1,3,6,3,0,1,0,1,0,0,0,1,0,0,0,4
Derek S Green,,,,,,,,0,5,10,4,2,5,6,6,1,2,2,1,1,0,0,2,0,1,0,1,0,1,0,0,1,0,4
Justin Diberardinis,,,,,,,,,1,7,4,2,11,0,8,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
Allan Domb,,,,,,,,,,3,1,1,2,4,5,2,3,1,1,2,2,2,2,2,1,0,0,1,0,1,0,0,0,4
Deja Lynn Alvarez,,,,,,,,,,,0,5,2,3,1,1,4,4,0,1,3,1,0,1,1,0,0,0,1,0,0,0,0,4
Willie Floyd Singletary,,,,,,,,,,,,0,0,0,1,1,1,2,1,0,4,2,2,0,1,1,0,0,0,0,1,0,0,4
Ethelind Baylor,,,,,,,,,,,,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Katherine Gilmore Richardson,,,,,,,,,,,,,,0,1,1,3,3,2,3,0,1,3,0,0,1,1,0,0,1,0,0,0,4
Eryn Santamoor,,,,,,,,,,,,,,,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4
Sandra Dungee Glenn,,,,,,,,,,,,,,,,0,1,2,0,2,0,0,1,1,2,1,0,1,0,0,0,0,0,4
Asa Khalif,,,,,,,,,,,,,,,,,0,2,1,2,0,1,1,1,0,0,0,0,0,0,0,1,0,4
Latrice Y Bryant,,,,,,,,,,,,,,,,,,0,2,0,0,2,0,2,1,1,1,1,1,0,1,0,0,4
Fareed Abdullah,,,,,,,,,,,,,,,,,,,2,0,0,1,1,0,0,1,1,0,0,1,0,1,0,4
Beth Finn,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,0,0,0,0,0,0,0,4
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,0,0,0,4
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,4
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,0,0,0,0,0,4
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,4
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,4
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,71,57,33,71,44,37,29,27,27,25,24,20,18,13,12,12,11,11,10,9,7,6,6,5,4,3,2,2,1,1,1,1,0,4
,Judge Of The Superior Court - Democrat,,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Helen Gym,Isaiah Thomas,Allan Domb,Derek S Green,Katherine Gilmore Richardson,Adrián Rivera-reyes,Erika Almirón,Deja Lynn Alvarez,Billy Thompson,Willie Floyd Singletary,Justin Diberardinis,Sandra Dungee Glenn,Asa Khalif,Ogbonna Paul Hagins,Ethelind Baylor,Latrice Y Bryant,Edwin Santana,Fareed Abdullah,Fernando Treviño,Vinny Black,Eryn Santamoor,Hena Veit,Joseph A Diorio,Wayne Allen,Beth Finn,Bobbie Curry,Devon Cade,Mark Ross,Wayne Edmund Dorsey,Sherrie Cohen,5
Daniel D Mccaffery,5,53,19,66,42,38,35,31,19,16,17,13,16,10,8,8,10,6,6,5,5,5,4,2,1,3,3,2,1,1,1,1,0,5
Amanda Green-hawkins,,4,4,49,34,23,27,26,10,15,10,11,10,7,6,8,3,6,5,3,4,2,2,1,1,2,2,1,1,0,0,0,0,5
Beth Tarasi,,,3,14,3,3,1,2,9,1,11,0,7,3,1,2,6,1,3,1,2,4,0,0,1,1,1,1,1,1,0,0,0,5
Helen Gym,,,,0,41,31,35,29,15,15,10,7,8,12,6,6,7,7,5,3,2,3,3,4,3,1,1,2,1,1,0,0,0,5
Isaiah Thomas,,,,,0,27,31,29,4,11,1,7,3,10,7,5,1,7,2,1,2,0,2,1,1,2,0,0,0,2,0,0,0,5
Allan Domb,,,,,,4,31,21,2,6,1,6,2,5,3,4,1,1,2,5,3,0,1,1,1,0,0,0,1,2,2,1,0,5
Derek S Green,,,,,,,0,23,1,4,0,5,2,5,5,5,1,2,1,4,1,0,3,0,1,1,0,0,0,1,1,0,0,5
Katherine Gilmore Richardson,,,,,,,,0,4,3,2,8,3,2,4,0,1,1,1,1,2,0,2,2,2,2,0,0,0,0,0,0,0,5
Adrián Rivera-reyes,,,,,,,,,1,3,8,3,10,2,1,1,8,0,3,0,0,2,1,3,0,0,1,0,0,0,0,0,0,5
Erika Almirón,,,,,,,,,,2,1,5,1,6,4,1,1,7,3,0,2,2,1,1,0,0,1,0,1,0,0,0,0,5
Deja Lynn Alvarez,,,,,,,,,,,1,1,9,0,1,1,8,1,2,0,0,0,0,0,0,1,0,1,0,0,1,1,0,5
