col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Judge Of The Superior Court - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Tiffany Palmer,Jennifer Schultz,Cateria R Mccabe,Anthony Kyriakakis,Wendi Barish,Kay Yu,Nicola Serianni,Henry Mcgregor Sias,James C Crumlish,Joshua Roberts,Janine D Momasso,Chris Hall,Carmella Jacquinto,Leon Goodman,Kendra Mccrae,Craig Levin,Beth Grossman,Terri M Booker,Laurie Dow,Sherman Toppin,Jon Marshall,Vicki Markovitz,James F Berardinelli,Gregory Weyer,Robert Trimble,All
Daniel D Mccaffery,119,"1,200",392,"1,674","1,202",942,"1,244",895,908,737,804,614,623,340,516,445,470,353,400,266,305,278,345,257,199,155,59,84,All
Amanda Green-hawkins,,47,554,"1,378","1,134","1,064",772,818,743,857,689,309,463,478,273,466,310,395,272,268,288,255,308,182,168,120,92,48,All
Beth Tarasi,,,23,568,617,306,277,433,289,377,172,190,180,204,165,209,136,218,169,222,117,156,69,125,104,48,25,37,All
Tiffany Palmer,,,,19,"1,388","1,088","1,128","1,055","1,135",999,863,581,99,534,546,194,320,312,101,181,149,168,70,63,142,140,80,26,All
Jennifer Schultz,,,,,12,966,532,897,760,987,567,215,170,493,139,170,160,218,191,215,101,148,43,167,124,64,27,42,All
Cateria R Mccabe,,,,,,8,441,705,523,880,551,76,267,524,44,296,120,177,98,72,142,106,262,32,44,39,41,20,All
Anthony Kyriakakis,,,,,,,14,446,656,273,678,599,245,75,528,249,252,133,71,89,62,82,220,35,86,88,18,14,All
Wendi Barish,,,,,,,,0,401,797,333,171,85,485,125,185,155,172,118,198,115,141,37,58,152,82,44,24,All
Kay Yu,,,,,,,,,5,435,579,272,46,100,252,120,197,179,60,106,79,101,35,24,70,87,35,19,All
Nicola Serianni,,,,,,,,,,2,315,121,76,510,56,125,82,152,106,142,89,92,38,67,85,37,53,19,All
Henry Mcgregor Sias,,,,,,,,,,,10,173,190,92,143,198,134,72,24,39,24,43,183,12,62,51,34,8,All
