col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,division
Deja Lynn Alvarez,,,,,,,,,0,7,6,0,0,0,2,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,7,5,4,7,0,2,1,1,0,1,0,0,0,2
Ogbonna Paul Hagins,,,,,,,,,,0,5,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,9,3,3,6,1,1,1,0,0,0,0,0,0,2
Willie Floyd Singletary,,,,,,,,,,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,2,1,6,0,0,1,0,0,0,0,0,0,2
Justin Diberardinis,,,,,,,,,,,,1,2,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,8,0,5,1,0,0,0,1,0,0,0,2
Asa Khalif,,,,,,,,,,,,,0,2,1,0,1,1,0,0,2,1,1,1,0,0,0,0,0,0,3,0,5,1,1,4,1,1,0,0,1,0,0,2
Sandra Dungee Glenn,,,,,,,,,,,,,,0,0,2,1,1,0,3,1,1,2,0,0,0,0,0,0,0,2,3,5,0,1,2,1,0,1,0,0,0,0,2
Beth Finn,,,,,,,,,,,,,,,0,1,1,0,1,1,2,0,0,1,1,0,0,0,0,0,1,3,0,4,0,2,2,2,0,0,0,0,0,2
Ethelind Baylor,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,2,3,1,0,1,2,0,1,0,0,0,0,2
Billy Thompson,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,3,1,0,1,0,1,0,0,0,0,0,2
Fareed Abdullah,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,2,0,0,0,0,0,0,2
Fernando Treviño,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,0,0,1,0,0,0,0,0,2
Hena Veit,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,0,1,4,0,0,0,2,0,0,1,0,0,0,0,2
Edwin Santana,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,0,0,0,0,0,1,1,2,0,2,0,0,0,0,0,0,0,2
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,2
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,2
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Omar Sabir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,5,5,0,0,0,1,0,0,0,0,0,2
Lisa Deeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,0,2,2,0,1,0,0,0,0,2
Kahlil Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8,4,2,0,0,2,0,0,0,2
Marwan Kreidie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,1,1,0,0,0,0,2
Jen Devor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2
Annette Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,2
Carla Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Dennis Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Luigi Borda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Robin Trent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Lewis Harris Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Moira Bohannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Warren Bloom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,61,23,22,20,20,19,17,16,15,14,13,11,9,8,7,7,5,4,4,4,3,3,2,1,1,1,0,0,0,0,36,31,26,18,10,9,6,4,3,2,1,0,0,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,,,,,,,,3
,Helen Gym,Isaiah Thomas,Allan Domb,Derek S Green,Katherine Gilmore Richardson,Adrián Rivera-reyes,Erika Almirón,Deja Lynn Alvarez,Sandra Dungee Glenn,Willie Floyd Singletary,Eryn Santamoor,Fareed Abdullah,Ogbonna Paul Hagins,Asa Khalif,Justin Diberardinis,Ethelind Baylor,Billy Thompson,Latrice Y Bryant,Wayne Edmund Dorsey,Fernando Treviño,Beth Finn,Edwin Santana,Hena Veit,Vinny Black,Wayne Allen,Bobbie Curry,Joseph A Diorio,Mark Ross,Devon Cade,Sherrie Cohen,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Annette Thompson,Dennis Lee,Jen Devor,Carla Cain,Luigi Borda,Moira Bohannon,Robin Trent,Warren Bloom,Lewis Harris Jr,3
Helen Gym,3,36,28,28,17,17,15,13,11,8,11,10,10,9,10,11,7,4,3,6,4,2,4,3,2,1,2,1,0,0,39,29,22,15,8,6,5,6,4,3,1,3,2,3
Isaiah Thomas,,1,17,20,14,6,8,5,5,3,5,9,3,5,5,7,4,3,4,0,1,2,1,2,2,1,0,0,0,0,24,14,17,4,4,3,6,2,3,2,0,2,2,3
Allan Domb,,,2,18,13,3,0,1,6,2,7,4,0,1,3,4,1,2,3,0,1,2,0,1,1,0,1,1,0,0,18,13,10,3,3,2,0,1,1,1,0,2,2,3
Derek S Green,,,,0,14,4,3,3,5,3,7,5,1,2,2,3,3,3,1,1,1,0,0,2,0,1,0,0,0,0,15,16,7,3,3,5,2,3,0,0,0,2,1,3
Katherine Gilmore Richardson,,,,,1,3,4,3,4,1,4,4,0,2,1,2,3,1,2,1,1,1,0,0,0,1,0,0,0,0,13,10,5,1,3,3,1,2,0,2,0,0,0,3
Adrián Rivera-reyes,,,,,,0,5,6,1,8,1,1,8,2,0,2,2,1,1,3,2,2,1,1,0,1,0,1,0,0,11,7,4,8,3,1,1,1,1,1,1,0,1,3
Erika Almirón,,,,,,,1,6,4,1,4,2,1,3,7,5,2,1,0,3,1,1,0,0,0,0,0,0,0,0,4,4,7,3,3,1,5,2,3,0,2,0,0,3
Deja Lynn Alvarez,,,,,,,,0,1,5,2,3,8,0,1,0,0,2,0,0,3,1,1,0,0,0,0,0,0,0,11,6,4,8,2,0,2,2,1,0,2,0,0,3
Sandra Dungee Glenn,,,,,,,,,0,2,7,6,1,5,5,0,1,2,0,0,0,0,0,1,1,1,0,0,0,0,9,4,9,0,3,4,2,3,0,2,1,0,0,3
Willie Floyd Singletary,,,,,,,,,,1,1,1,8,2,1,0,2,2,1,0,1,0,0,0,0,1,0,0,0,0,11,5,4,7,1,1,0,0,0,0,1,0,1,3
Eryn Santamoor,,,,,,,,,,,0,1,1,1,7,1,1,1,1,3,0,0,0,1,0,1,0,0,0,0,1,5,9,2,1,2,3,3,0,1,1,1,0,3
Fareed Abdullah,,,,,,,,,,,,0,1,3,0,1,1,4,3,0,1,0,1,0,4,0,1,0,0,0,10,3,10,0,4,0,1,2,0,1,0,0,1,3
Ogbonna Paul Hagins,,,,,,,,,,,,,0,1,0,1,1,1,0,1,1,1,2,0,0,0,0,0,0,0,8,4,3,9,1,0,1,0,0,1,2,0,0,3
Asa Khalif,,,,,,,,,,,,,,0,1,1,2,2,1,0,0,0,0,1,0,0,1,0,0,0,6,2,9,1,1,0,2,1,0,2,0,0,0,3
Justin Diberardinis,,,,,,,,,,,,,,,0,3,0,0,0,2,0,0,0,0,0,1,1,1,0,0,2,1,4,2,0,2,5,1,2,1,1,0,0,3
Ethelind Baylor,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,5,1,2,0,0,3,0,3,1,0,0,0,3
Billy Thompson,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,2,1,0,0,0,9,3,3,2,1,3,0,0,0,0,0,0,0,3
Latrice Y Bryant,,,,,,,,,,,,,,,,,,0,1,0,2,0,0,0,2,1,0,0,0,0,5,1,3,3,1,2,0,0,0,0,0,2,0,3
