col_1,col_2,col_3,division
,District Council 1st District - Democrat,,All
,Mark F Squilla,Lou Lanni,All
Mark F Squilla,360,0,All
Lou Lanni,,132,All
Total,360,132,All
,District Council 1st District - Democrat,,7
,Mark F Squilla,Lou Lanni,7
Mark F Squilla,42,0,7
Lou Lanni,,10,7
Total,42,10,7
,District Council 1st District - Democrat,,8
,Mark F Squilla,Lou Lanni,8
Mark F Squilla,25,0,8
Lou Lanni,,11,8
Total,25,11,8
,District Council 1st District - Democrat,,9
,Mark F Squilla,Lou Lanni,9
Mark F Squilla,18,0,9
Lou Lanni,,12,9
Total,18,12,9
,District Council 1st District - Democrat,,10
,Lou Lanni,Mark F Squilla,10
Lou Lanni,10,0,10
Mark F Squilla,,9,10
Total,10,9,10
,District Council 1st District - Democrat,,11
,Mark F Squilla,Lou Lanni,11
Mark F Squilla,26,0,11
Lou Lanni,,11,11
Total,26,11,11
,District Council 1st District - Democrat,,13
,Mark F Squilla,Lou Lanni,13
Mark F Squilla,27,0,13
Lou Lanni,,10,13
Total,27,10,13
,District Council 1st District - Democrat,,14
,Mark F Squilla,Lou Lanni,14
Mark F Squilla,6,0,14
Lou Lanni,,3,14
Total,6,3,14
,District Council 1st District - Democrat,,16
,Mark F Squilla,Lou Lanni,16
Mark F Squilla,16,0,16
Lou Lanni,,14,16
Total,16,14,16
,District Council 1st District - Democrat,,17
,Mark F Squilla,Lou Lanni,17
Mark F Squilla,27,0,17
Lou Lanni,,7,17
Total,27,7,17
,District Council 1st District - Democrat,,18
,Mark F Squilla,Lou Lanni,18
Mark F Squilla,12,0,18
Lou Lanni,,9,18
Total,12,9,18
,District Council 1st District - Democrat,,19
,Mark F Squilla,Lou Lanni,19
Mark F Squilla,21,0,19
Lou Lanni,,6,19
Total,21,6,19
,District Council 1st District - Democrat,,21
,Mark F Squilla,Lou Lanni,21
Mark F Squilla,13,0,21
Lou Lanni,,4,21
Total,13,4,21
,District Council 1st District - Democrat,,22
,Mark F Squilla,Lou Lanni,22
Mark F Squilla,61,0,22
Lou Lanni,,4,22
Total,61,4,22
,District Council 1st District - Democrat,,24
,Mark F Squilla,Lou Lanni,24
Mark F Squilla,57,0,24
Lou Lanni,,21,24
Total,57,21,24
