col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,division
Carmella Jacquinto,,,,,,,,0,4,0,5,3,3,3,0,0,0,2,0,1,1,0,1,0,1,0,5
Chris Hall,,,,,,,,,0,0,3,1,0,2,0,1,1,0,1,2,0,0,0,0,2,0,5
Craig Levin,,,,,,,,,,0,0,1,2,1,2,2,0,0,2,0,0,0,1,1,0,0,5
Kendra Mccrae,,,,,,,,,,,0,3,3,2,0,0,0,1,0,1,1,0,1,1,1,0,5
Leon Goodman,,,,,,,,,,,,0,1,2,1,0,0,0,0,2,1,0,1,0,0,0,5
Vicki Markovitz,,,,,,,,,,,,,0,2,1,0,0,1,1,0,0,0,0,1,0,0,5
Wendi Barish,,,,,,,,,,,,,,0,0,1,0,2,0,2,0,0,0,1,1,0,5
James F Berardinelli,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,5
Jon Marshall,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,5
Kay Yu,,,,,,,,,,,,,,,,,0,0,0,0,1,2,0,0,0,1,5
Cateria R Mccabe,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,5
Laurie Dow,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,5
Terri M Booker,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,5
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,5
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,5
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,40,20,15,14,13,12,12,11,11,7,7,7,7,7,4,4,4,3,3,3,2,2,2,2,2,1,5
,District Council 6th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,6
,Bobby Henon,Beth Grossman,Jennifer Schultz,Anthony Kyriakakis,James F Berardinelli,Jon Marshall,Carmella Jacquinto,James C Crumlish,Tiffany Palmer,Kay Yu,Vicki Markovitz,Wendi Barish,Craig Levin,Joshua Roberts,Laurie Dow,Nicola Serianni,Cateria R Mccabe,Chris Hall,Henry Mcgregor Sias,Terri M Booker,Gregory Weyer,Janine D Momasso,Leon Goodman,Kendra Mccrae,Robert Trimble,Sherman Toppin,6
Bobby Henon,6,13,15,9,10,8,8,7,8,7,5,6,6,6,7,6,5,5,5,5,3,2,2,1,0,0,6
Beth Grossman,,3,6,2,5,1,6,4,4,4,5,3,1,2,2,3,2,1,0,2,2,3,1,1,0,0,6
Jennifer Schultz,,,0,0,2,3,6,2,3,2,4,4,2,3,4,3,3,1,1,2,1,0,0,0,0,0,6
Anthony Kyriakakis,,,,0,5,3,2,6,6,1,2,0,2,1,0,2,1,5,3,1,1,0,1,0,0,0,6
James F Berardinelli,,,,,0,3,1,4,2,3,1,2,3,1,4,2,4,3,2,3,2,1,0,0,0,0,6
Jon Marshall,,,,,,1,0,1,0,1,3,1,3,3,2,1,2,0,2,1,0,0,1,0,0,0,6
Carmella Jacquinto,,,,,,,0,1,5,4,3,5,0,3,2,4,0,0,2,3,1,1,1,0,0,0,6
James C Crumlish,,,,,,,,0,5,1,3,0,1,0,0,0,2,5,1,1,1,0,0,0,0,0,6
Tiffany Palmer,,,,,,,,,0,1,1,1,0,2,0,3,0,4,3,1,0,1,0,1,0,0,6
Kay Yu,,,,,,,,,,0,1,4,1,1,3,1,3,0,0,3,1,2,1,1,0,0,6
Vicki Markovitz,,,,,,,,,,,0,2,2,0,1,1,2,0,1,0,0,1,1,0,0,0,6
Wendi Barish,,,,,,,,,,,,0,1,0,4,2,1,0,1,3,0,1,0,0,0,0,6
Craig Levin,,,,,,,,,,,,,0,1,1,0,1,0,1,0,0,0,1,0,0,0,6
Joshua Roberts,,,,,,,,,,,,,,0,1,3,0,0,2,0,1,1,1,0,0,0,6
Laurie Dow,,,,,,,,,,,,,,,0,1,3,1,1,3,1,1,0,0,0,0,6
Nicola Serianni,,,,,,,,,,,,,,,,0,1,0,2,0,0,1,0,0,0,0,6
Cateria R Mccabe,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,0,6
Chris Hall,,,,,,,,,,,,,,,,,,0,1,0,2,0,0,0,0,0,6
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,6
Terri M Booker,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,6
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,6
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,6
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,44,18,17,11,11,11,10,10,10,8,8,8,7,7,7,7,6,6,5,5,3,3,2,1,0,0,6
,District Council 6th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,12
,Bobby Henon,Jennifer Schultz,Beth Grossman,Anthony Kyriakakis,James F Berardinelli,Janine D Momasso,Joshua Roberts,Kendra Mccrae,Laurie Dow,Chris Hall,Henry Mcgregor Sias,James C Crumlish,Kay Yu,Leon Goodman,Nicola Serianni,Robert Trimble,Sherman Toppin,Terri M Booker,Tiffany Palmer,Vicki Markovitz,Wendi Barish,Carmella Jacquinto,Cateria R Mccabe,Craig Levin,Gregory Weyer,Jon Marshall,12
Bobby Henon,3,6,3,1,3,3,2,1,2,0,1,0,1,2,1,1,1,2,1,2,1,0,0,0,0,0,12
Jennifer Schultz,,0,2,1,1,3,0,1,2,0,1,0,0,2,1,1,1,2,1,2,2,0,0,0,0,0,12
Beth Grossman,,,0,0,1,1,0,2,2,0,1,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,12
Anthony Kyriakakis,,,,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,2,1,0,0,1,0,0,0,12
James F Berardinelli,,,,,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,12
Janine D Momasso,,,,,,0,0,0,1,0,1,0,0,1,0,1,1,2,1,1,1,0,0,0,0,0,12
Joshua Roberts,,,,,,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,12
Kendra Mccrae,,,,,,,,0,2,1,0,1,2,0,2,1,0,0,0,0,1,1,0,0,0,0,12
Laurie Dow,,,,,,,,,0,0,0,0,1,0,2,0,0,0,1,1,1,0,0,0,0,0,12
Chris Hall,,,,,,,,,,0,0,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,12
Henry Mcgregor Sias,,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,12
James C Crumlish,,,,,,,,,,,,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,12
Kay Yu,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,1,0,0,0,0,12
Leon Goodman,,,,,,,,,,,,,,0,0,1,1,1,0,1,0,0,0,0,0,0,12
Nicola Serianni,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,12
Robert Trimble,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,12
Sherman Toppin,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,12
Terri M Booker,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,12
Tiffany Palmer,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,12
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,12
Wendi Barish,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,12
Carmella Jacquinto,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,12
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12
Craig Levin,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,12
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,12
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,0,12
Total,14,7,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,12
,District Council 6th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,15
,Bobby Henon,Jennifer Schultz,Anthony Kyriakakis,Tiffany Palmer,Joshua Roberts,Jon Marshall,Nicola Serianni,Wendi Barish,Beth Grossman,James C Crumlish,Kay Yu,Chris Hall,Craig Levin,Leon Goodman,Vicki Markovitz,Cateria R Mccabe,James F Berardinelli,Laurie Dow,Henry Mcgregor Sias,Carmella Jacquinto,Kendra Mccrae,Terri M Booker,Sherman Toppin,Gregory Weyer,Janine D Momasso,Robert Trimble,15
Bobby Henon,8,16,14,10,14,14,10,11,10,10,9,8,12,7,6,5,6,6,5,5,3,4,3,1,1,1,15
Jennifer Schultz,,3,3,3,7,6,3,5,3,4,5,2,4,3,3,1,2,3,1,2,1,0,1,0,1,0,15
