col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,division
,District Council 7th District - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All
,Maria Quiñones Sánchez,Angel L Cruz,Helen Gym,Allan Domb,Isaiah Thomas,Adrián Rivera-reyes,Katherine Gilmore Richardson,Derek S Green,Deja Lynn Alvarez,Willie Floyd Singletary,Ogbonna Paul Hagins,Fareed Abdullah,Justin Diberardinis,Eryn Santamoor,Beth Finn,Erika Almirón,Latrice Y Bryant,Hena Veit,Asa Khalif,Fernando Treviño,Sandra Dungee Glenn,Billy Thompson,Mark Ross,Wayne Allen,Joseph A Diorio,Ethelind Baylor,Edwin Santana,Bobbie Curry,Devon Cade,Vinny Black,Wayne Edmund Dorsey,Sherrie Cohen,All
Maria Quiñones Sánchez,21,0,52,51,41,31,36,32,28,19,9,19,18,17,10,12,9,12,8,9,10,8,8,5,7,7,5,1,4,3,2,1,All
Angel L Cruz,,8,51,28,30,35,15,17,31,33,23,7,1,5,9,6,9,5,7,5,3,5,0,4,0,1,2,5,1,2,0,0,All
Helen Gym,,,2,29,28,32,26,31,27,22,22,10,16,7,8,9,4,9,6,2,5,2,2,4,2,4,2,2,1,0,0,0,All
Allan Domb,,,,5,41,4,35,30,8,11,0,11,11,10,7,1,2,4,2,6,3,6,5,2,4,2,3,1,2,1,2,0,All
Isaiah Thomas,,,,,1,5,43,38,8,8,5,16,9,4,7,7,7,3,9,0,3,4,2,3,1,6,1,2,3,0,0,0,All
Adrián Rivera-reyes,,,,,,1,5,5,28,26,19,5,1,8,6,3,6,2,3,7,2,1,0,1,1,1,3,0,1,3,0,0,All
Katherine Gilmore Richardson,,,,,,,1,34,7,2,2,8,8,4,4,6,3,5,5,1,5,2,1,3,1,0,1,1,1,1,0,0,All
Derek S Green,,,,,,,,0,6,5,2,6,10,5,6,8,3,2,4,1,3,5,3,2,0,4,1,2,2,2,0,0,All
Deja Lynn Alvarez,,,,,,,,,0,23,19,3,0,3,4,4,5,4,3,8,3,3,2,2,2,1,1,2,0,2,0,0,All
Willie Floyd Singletary,,,,,,,,,,0,17,4,0,4,1,0,6,1,4,6,0,4,1,1,0,0,1,0,0,3,0,0,All
Ogbonna Paul Hagins,,,,,,,,,,,1,0,0,0,2,2,2,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,All
Fareed Abdullah,,,,,,,,,,,,0,1,0,1,2,7,1,5,0,3,1,3,1,1,1,2,1,2,0,0,0,All
Justin Diberardinis,,,,,,,,,,,,,0,6,1,6,0,0,1,1,2,0,0,0,1,1,1,0,1,0,0,0,All
Eryn Santamoor,,,,,,,,,,,,,,0,5,1,2,2,3,5,2,2,1,0,1,0,1,1,2,2,0,1,All
Beth Finn,,,,,,,,,,,,,,,0,1,2,4,0,3,2,3,1,2,1,1,1,2,0,0,0,1,All
Erika Almirón,,,,,,,,,,,,,,,,0,3,3,3,2,2,0,0,2,2,2,0,2,0,1,0,0,All
Latrice Y Bryant,,,,,,,,,,,,,,,,,0,4,3,2,1,1,2,1,0,0,0,1,1,1,0,0,All
Hena Veit,,,,,,,,,,,,,,,,,,0,0,0,5,1,1,1,1,0,0,1,0,1,0,1,All
Asa Khalif,,,,,,,,,,,,,,,,,,,2,1,0,2,0,0,0,0,0,2,0,1,0,0,All
Fernando Treviño,,,,,,,,,,,,,,,,,,,,0,1,1,2,0,1,1,2,0,0,1,0,0,All
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,2,0,2,1,0,0,All
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,1,0,1,0,1,1,1,All
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,1,0,2,1,1,0,All
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,1,0,All
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,2,0,1,0,All
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,All
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,All
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,All
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,All
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,All
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,166,113,112,90,84,67,66,62,60,52,33,28,23,22,20,19,19,18,17,14,14,13,11,10,9,8,7,6,6,6,2,1,All
,District Council 7th District - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
