col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Mayor - Democrat,,,Sheriff - Democrat,,,,All
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,All
Jim Kenney,456,0,0,660,590,325,37,All
Anthony Hardy Williams,,352,0,372,330,352,46,All
Alan Butkovitz,,,20,35,15,37,7,All
Rochelle Bilal,,,,29,0,0,0,All
Jewell Williams,,,,,32,0,0,All
Malika Rahman,,,,,,20,0,All
Larry King Sr,,,,,,,7,All
Total,"2,068","1,452",114,"1,096",967,734,97,All
,Mayor - Democrat,,,Sheriff - Democrat,,,,1
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,1
Jim Kenney,16,0,0,23,21,10,1,1
Anthony Hardy Williams,,17,0,15,8,10,1,1
Alan Butkovitz,,,2,0,1,0,0,1
Jewell Williams,,,,0,0,0,0,1
Rochelle Bilal,,,,,1,0,0,1
Malika Rahman,,,,,,0,0,1
Larry King Sr,,,,,,,0,1
Total,71,51,3,38,31,20,2,1
,Mayor - Democrat,,,Sheriff - Democrat,,,,2
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,2
Jim Kenney,14,0,0,18,10,12,0,2
Anthony Hardy Williams,,8,0,18,14,10,1,2
Alan Butkovitz,,,0,1,3,0,0,2
Rochelle Bilal,,,,0,0,0,0,2
Malika Rahman,,,,,3,0,0,2
Jewell Williams,,,,,,1,0,2
Larry King Sr,,,,,,,1,2
Total,54,51,4,37,30,23,2,2
,Mayor - Democrat,,,Sheriff - Democrat,,,,3
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,3
Jim Kenney,11,0,0,18,16,9,4,3
Anthony Hardy Williams,,11,0,11,12,18,1,3
Alan Butkovitz,,,1,4,0,1,0,3
Rochelle Bilal,,,,1,0,0,0,3
Jewell Williams,,,,,2,0,0,3
Malika Rahman,,,,,,0,0,3
Larry King Sr,,,,,,,1,3
Total,58,53,6,34,30,28,6,3
,Mayor - Democrat,,,Sheriff - Democrat,,,,4
,Anthony Hardy Williams,Jim Kenney,Alan Butkovitz,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,4
Anthony Hardy Williams,20,0,0,14,16,18,3,4
Jim Kenney,,15,0,26,17,10,1,4
Alan Butkovitz,,,1,1,2,0,1,4
Jewell Williams,,,,3,0,0,0,4
Rochelle Bilal,,,,,1,0,0,4
Malika Rahman,,,,,,1,0,4
Larry King Sr,,,,,,,0,4
Total,71,69,5,44,36,29,5,4
,Mayor - Democrat,,,Sheriff - Democrat,,,,5
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,5
Jim Kenney,27,0,0,53,30,15,0,5
Anthony Hardy Williams,,8,0,14,11,6,2,5
Alan Butkovitz,,,1,0,0,5,1,5
Rochelle Bilal,,,,3,0,0,0,5
Jewell Williams,,,,,0,0,0,5
Malika Rahman,,,,,,1,0,5
Larry King Sr,,,,,,,0,5
Total,125,41,7,70,41,27,3,5
,Mayor - Democrat,,,Sheriff - Democrat,,,,6
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,6
Jim Kenney,23,0,0,116,51,19,5,6
Anthony Hardy Williams,,7,0,10,7,8,1,6
Alan Butkovitz,,,0,3,1,0,1,6
Rochelle Bilal,,,,4,0,0,0,6
Malika Rahman,,,,,1,0,0,6
Jewell Williams,,,,,,0,0,6
Larry King Sr,,,,,,,0,6
Total,214,33,5,133,60,27,7,6
,Mayor - Democrat,,,Sheriff - Democrat,,,,7
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,7
Jim Kenney,19,0,0,27,13,9,0,7
Anthony Hardy Williams,,11,0,12,7,10,2,7
Alan Butkovitz,,,2,0,1,0,0,7
Rochelle Bilal,,,,1,0,0,0,7
Jewell Williams,,,,,2,0,0,7
Malika Rahman,,,,,,1,0,7
Larry King Sr,,,,,,,0,7
Total,68,42,3,40,23,20,2,7
,Mayor - Democrat,,,Sheriff - Democrat,,,,8
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Jewell Williams,Malika Rahman,Rochelle Bilal,Larry King Sr,8
Jim Kenney,20,0,0,19,7,11,2,8
Anthony Hardy Williams,,14,0,9,13,5,0,8
Alan Butkovitz,,,0,0,3,0,0,8
Jewell Williams,,,,2,0,0,0,8
Malika Rahman,,,,,0,0,0,8
Rochelle Bilal,,,,,,0,0,8
Larry King Sr,,,,,,,1,8
Total,59,41,3,30,23,16,3,8
,Mayor - Democrat,,,Sheriff - Democrat,,,,9
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Jewell Williams,Malika Rahman,Rochelle Bilal,Larry King Sr,9
Jim Kenney,23,0,0,26,11,10,0,9
Anthony Hardy Williams,,10,0,11,11,6,1,9
Alan Butkovitz,,,0,2,2,1,0,9
Jewell Williams,,,,1,0,0,0,9
Malika Rahman,,,,,0,0,0,9
Rochelle Bilal,,,,,,1,0,9
Larry King Sr,,,,,,,0,9
Total,70,39,5,40,24,18,1,9
,Mayor - Democrat,,,Sheriff - Democrat,,,,10
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,10
Jim Kenney,17,0,0,19,10,6,2,10
Anthony Hardy Williams,,8,0,5,1,2,0,10
