col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,division
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,All
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"1,564",516,"1,534",945,785,780,636,546,389,371,359,332,243,163,158,154,128,124,107,88,77,75,62,47,40,33,32,31,23,21,19,1,All
,District Council 3rd District - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Jamie Gauthier,Jannie L Blackwell,Helen Gym,Erika Almirón,Justin Diberardinis,Isaiah Thomas,Derek S Green,Eryn Santamoor,Adrián Rivera-reyes,Allan Domb,Deja Lynn Alvarez,Ethelind Baylor,Katherine Gilmore Richardson,Beth Finn,Ogbonna Paul Hagins,Hena Veit,Sandra Dungee Glenn,Asa Khalif,Edwin Santana,Fareed Abdullah,Billy Thompson,Fernando Treviño,Latrice Y Bryant,Wayne Allen,Wayne Edmund Dorsey,Willie Floyd Singletary,Bobbie Curry,Joseph A Diorio,Mark Ross,Devon Cade,Sherrie Cohen,Vinny Black,1
Jamie Gauthier,8,0,72,49,47,39,26,23,23,16,14,11,9,8,7,3,3,4,3,4,3,3,2,1,2,1,1,1,1,0,0,0,1
Jannie L Blackwell,,0,6,1,0,0,2,4,1,3,2,1,2,2,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Helen Gym,,,0,46,44,36,24,22,20,15,13,11,9,8,4,5,4,3,0,2,2,2,1,0,1,1,1,0,0,0,0,0,1
Erika Almirón,,,,0,32,30,16,9,14,4,6,9,5,3,4,2,2,3,2,1,1,3,1,2,0,0,1,0,0,0,0,0,1
Justin Diberardinis,,,,,0,28,19,17,8,10,1,8,2,2,0,0,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,0,1
Isaiah Thomas,,,,,,0,18,7,5,2,4,8,4,2,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
Derek S Green,,,,,,,0,7,1,9,1,3,3,2,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
Eryn Santamoor,,,,,,,,0,6,9,2,1,2,1,0,2,1,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1
Adrián Rivera-reyes,,,,,,,,,0,1,7,2,3,2,4,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1
Allan Domb,,,,,,,,,,0,1,2,1,5,2,0,3,0,2,2,1,1,0,2,2,0,1,1,1,0,0,0,1
Deja Lynn Alvarez,,,,,,,,,,,0,1,3,4,3,2,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
Ethelind Baylor,,,,,,,,,,,,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Katherine Gilmore Richardson,,,,,,,,,,,,,0,1,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Beth Finn,,,,,,,,,,,,,,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1
Ogbonna Paul Hagins,,,,,,,,,,,,,,,0,0,0,0,3,0,1,0,0,2,0,1,0,0,0,0,0,0,1
Hena Veit,,,,,,,,,,,,,,,,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
Asa Khalif,,,,,,,,,,,,,,,,,,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1
Edwin Santana,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Billy Thompson,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0,1
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,97,9,80,52,49,40,29,28,24,21,16,13,11,10,8,5,5,4,4,4,3,3,2,2,2,2,1,1,1,0,0,0,1
,District Council 3rd District - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Jamie Gauthier,Jannie L Blackwell,Helen Gym,Erika Almirón,Justin Diberardinis,Isaiah Thomas,Derek S Green,Adrián Rivera-reyes,Eryn Santamoor,Katherine Gilmore Richardson,Ethelind Baylor,Allan Domb,Deja Lynn Alvarez,Beth Finn,Sandra Dungee Glenn,Fernando Treviño,Ogbonna Paul Hagins,Asa Khalif,Hena Veit,Joseph A Diorio,Latrice Y Bryant,Billy Thompson,Vinny Black,Willie Floyd Singletary,Bobbie Curry,Fareed Abdullah,Wayne Allen,Wayne Edmund Dorsey,Devon Cade,Edwin Santana,Mark Ross,Sherrie Cohen,2
Jamie Gauthier,5,0,168,138,110,93,75,53,53,27,25,19,23,23,19,15,8,5,7,4,4,3,3,3,2,2,2,2,1,1,1,0,2
Jannie L Blackwell,,0,15,8,9,5,10,3,3,4,2,5,3,1,3,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
Helen Gym,,,1,140,114,98,79,43,49,26,27,19,15,20,14,13,7,8,4,4,2,3,3,3,2,1,1,1,0,1,1,0,2
Erika Almirón,,,,1,105,91,67,32,32,14,24,10,10,11,10,10,1,4,1,0,3,0,0,0,1,1,1,0,0,1,0,0,2
Justin Diberardinis,,,,,0,82,60,21,28,9,18,12,6,3,8,2,1,1,1,1,1,1,1,0,0,2,1,0,1,0,0,0,2
Isaiah Thomas,,,,,,0,60,16,15,6,19,5,0,4,3,3,1,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,2
Derek S Green,,,,,,,0,9,13,6,2,11,6,5,5,4,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2
Adrián Rivera-reyes,,,,,,,,0,16,6,4,4,16,10,4,4,7,1,4,2,0,1,1,2,0,0,0,1,0,1,0,0,2
Eryn Santamoor,,,,,,,,,0,14,2,14,5,7,10,8,0,2,1,2,0,1,1,1,0,0,0,1,0,0,1,0,2
Katherine Gilmore Richardson,,,,,,,,,,0,3,6,2,5,5,8,1,2,1,2,1,1,1,0,1,0,2,0,0,0,0,0,2
Ethelind Baylor,,,,,,,,,,,0,0,1,3,0,0,2,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,2
Allan Domb,,,,,,,,,,,,0,2,4,4,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,2
Deja Lynn Alvarez,,,,,,,,,,,,,0,6,2,2,4,4,4,0,1,1,0,2,0,0,1,1,0,0,0,0,2
Beth Finn,,,,,,,,,,,,,,0,4,0,1,2,1,1,2,1,1,0,1,0,0,0,0,0,0,0,2
Sandra Dungee Glenn,,,,,,,,,,,,,,,0,2,0,2,0,1,1,0,1,0,1,0,1,0,0,0,0,0,2
Fernando Treviño,,,,,,,,,,,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,2
Asa Khalif,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Hena Veit,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,0,0,1,0,0,0,0,2
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,0,0,0,0,2
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,2
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,2
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,2
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,2
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,203,16,193,156,126,106,86,59,58,32,29,26,26,24,22,16,9,8,7,5,4,3,3,3,2,2,2,2,1,1,1,0,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,District Council 3rd District - Democrat,,3
,Helen Gym,Erika Almirón,Justin Diberardinis,Adrián Rivera-reyes,Katherine Gilmore Richardson,Fernando Treviño,Asa Khalif,Beth Finn,Eryn Santamoor,Allan Domb,Deja Lynn Alvarez,Derek S Green,Ethelind Baylor,Fareed Abdullah,Isaiah Thomas,Billy Thompson,Bobbie Curry,Devon Cade,Edwin Santana,Hena Veit,Joseph A Diorio,Latrice Y Bryant,Mark Ross,Ogbonna Paul Hagins,Sandra Dungee Glenn,Sherrie Cohen,Vinny Black,Wayne Allen,Wayne Edmund Dorsey,Willie Floyd Singletary,Jamie Gauthier,Jannie L Blackwell,3
Helen Gym,1,6,5,4,4,1,2,1,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3
Erika Almirón,,0,3,4,4,2,2,1,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3
Justin Diberardinis,,,0,2,3,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3
Adrián Rivera-reyes,,,,0,3,1,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3
Katherine Gilmore Richardson,,,,,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3
Fernando Treviño,,,,,,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
Asa Khalif,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
Beth Finn,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
Eryn Santamoor,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
Allan Domb,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
Deja Lynn Alvarez,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
Derek S Green,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
Ethelind Baylor,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
Fareed Abdullah,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
Isaiah Thomas,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
Billy Thompson,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Bobbie Curry,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Devon Cade,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Edwin Santana,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Hena Veit,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,3
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Jamie Gauthier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3
Jannie L Blackwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,9,7,7,6,5,3,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3
,District Council 3rd District - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Jannie L Blackwell,Jamie Gauthier,Helen Gym,Allan Domb,Isaiah Thomas,Katherine Gilmore Richardson,Derek S Green,Willie Floyd Singletary,Adrián Rivera-reyes,Deja Lynn Alvarez,Sandra Dungee Glenn,Ogbonna Paul Hagins,Billy Thompson,Fareed Abdullah,Erika Almirón,Justin Diberardinis,Eryn Santamoor,Beth Finn,Bobbie Curry,Fernando Treviño,Latrice Y Bryant,Ethelind Baylor,Hena Veit,Wayne Allen,Wayne Edmund Dorsey,Asa Khalif,Joseph A Diorio,Vinny Black,Edwin Santana,Mark Ross,Devon Cade,Sherrie Cohen,4
Jannie L Blackwell,9,0,25,11,10,14,12,11,10,8,3,5,5,3,1,2,1,1,2,2,3,1,2,2,1,2,0,1,1,0,0,0,4
Jamie Gauthier,,7,17,9,10,6,6,7,5,3,8,3,2,4,5,4,4,3,2,2,0,2,1,1,2,0,2,1,0,0,0,0,4
Helen Gym,,,0,13,19,14,17,3,4,4,6,3,1,4,6,5,2,3,0,0,1,2,1,1,2,0,1,1,0,1,0,0,4
Allan Domb,,,,1,11,11,12,1,2,1,6,1,1,0,1,1,2,1,1,2,1,0,0,2,1,0,1,0,0,0,0,0,4
Isaiah Thomas,,,,,0,11,15,1,0,0,6,0,0,2,3,3,1,2,0,0,1,1,1,0,1,1,0,1,1,1,0,0,4
Katherine Gilmore Richardson,,,,,,1,14,4,3,2,5,1,2,3,1,0,2,0,3,1,1,1,1,2,1,1,0,0,1,0,0,0,4
Derek S Green,,,,,,,0,1,0,0,3,0,0,1,2,2,1,0,1,0,0,1,0,1,2,0,0,0,0,1,0,0,4
Willie Floyd Singletary,,,,,,,,0,2,3,1,3,2,2,0,0,1,0,2,0,1,0,1,1,0,1,0,0,0,0,0,0,4
Adrián Rivera-reyes,,,,,,,,,0,6,0,3,5,0,1,0,1,1,2,4,1,2,1,1,0,0,0,0,0,0,0,0,4
Deja Lynn Alvarez,,,,,,,,,,0,1,4,2,1,1,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,4
Sandra Dungee Glenn,,,,,,,,,,,0,1,0,1,1,1,1,2,1,0,0,0,1,1,1,0,1,0,0,0,0,0,4
Ogbonna Paul Hagins,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
Billy Thompson,,,,,,,,,,,,,0,0,0,0,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,4
Fareed Abdullah,,,,,,,,,,,,,,0,0,0,0,1,0,0,2,0,0,0,2,2,0,0,1,0,0,0,4
Erika Almirón,,,,,,,,,,,,,,,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
Justin Diberardinis,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
Eryn Santamoor,,,,,,,,,,,,,,,,,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4
Beth Finn,,,,,,,,,,,,,,,,,,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,4
Bobbie Curry,,,,,,,,,,,,,,,,,,,0,2,1,0,1,0,0,0,0,0,0,0,0,0,4
Fernando Treviño,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,4
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,0,0,4
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,4
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,4
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,4
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,4
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,58,43,45,24,24,23,21,18,15,11,11,8,7,7,6,6,5,4,4,4,4,3,3,3,3,2,2,2,1,1,0,0,4
,District Council 3rd District - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
,Jamie Gauthier,Jannie L Blackwell,Helen Gym,Erika Almirón,Adrián Rivera-reyes,Isaiah Thomas,Justin Diberardinis,Deja Lynn Alvarez,Eryn Santamoor,Derek S Green,Katherine Gilmore Richardson,Ethelind Baylor,Allan Domb,Sandra Dungee Glenn,Beth Finn,Ogbonna Paul Hagins,Asa Khalif,Billy Thompson,Latrice Y Bryant,Fareed Abdullah,Fernando Treviño,Willie Floyd Singletary,Hena Veit,Joseph A Diorio,Edwin Santana,Vinny Black,Bobbie Curry,Wayne Allen,Wayne Edmund Dorsey,Devon Cade,Mark Ross,Sherrie Cohen,5
Jamie Gauthier,4,0,60,41,32,26,23,24,21,20,17,15,9,11,9,7,6,4,6,4,4,2,3,0,2,2,1,1,0,0,0,0,5
Jannie L Blackwell,,0,18,6,6,6,5,5,4,4,2,1,3,1,1,3,0,2,0,1,1,3,0,3,0,0,0,0,1,0,0,0,5
Helen Gym,,,0,42,28,26,27,21,23,21,14,14,9,9,7,7,4,3,2,3,4,3,0,2,2,2,1,1,1,0,0,0,5
Erika Almirón,,,,0,17,22,19,14,7,11,13,12,1,3,7,4,4,2,1,1,2,0,1,0,0,0,0,0,0,0,0,0,5
Adrián Rivera-reyes,,,,,0,9,7,14,8,9,5,4,1,3,5,7,2,3,2,2,2,3,1,2,1,0,0,0,0,0,0,0,5
Isaiah Thomas,,,,,,0,17,6,4,9,6,8,7,4,1,1,0,1,0,3,2,1,0,1,1,0,1,0,0,0,0,0,5
Justin Diberardinis,,,,,,,0,3,10,5,4,7,5,2,3,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,5
Deja Lynn Alvarez,,,,,,,,0,3,8,4,7,2,2,4,5,0,0,3,2,1,3,2,0,0,0,0,1,0,0,0,0,5
Eryn Santamoor,,,,,,,,,0,6,6,1,7,6,2,2,0,1,1,1,2,0,1,2,0,2,0,1,0,0,0,0,5
Derek S Green,,,,,,,,,,0,3,3,3,3,2,1,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5
Katherine Gilmore Richardson,,,,,,,,,,,0,2,1,3,0,1,1,3,2,0,1,0,2,0,0,0,0,0,0,0,0,0,5
Ethelind Baylor,,,,,,,,,,,,0,1,1,2,1,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,5
Allan Domb,,,,,,,,,,,,,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,5
Sandra Dungee Glenn,,,,,,,,,,,,,,0,1,1,0,2,3,1,0,0,1,0,0,2,0,0,0,0,0,0,5
Beth Finn,,,,,,,,,,,,,,,0,3,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,5
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,5
Asa Khalif,,,,,,,,,,,,,,,,,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5
Billy Thompson,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,1,0,0,0,0,0,0,5
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,5
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,5
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,5
