col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,All
,Isaiah Thomas,Derek S Green,Allan Domb,Helen Gym,Katherine Gilmore Richardson,Adrián Rivera-reyes,Willie Floyd Singletary,Deja Lynn Alvarez,Sandra Dungee Glenn,Fareed Abdullah,Ogbonna Paul Hagins,Billy Thompson,Asa Khalif,Eryn Santamoor,Latrice Y Bryant,Justin Diberardinis,Erika Almirón,Beth Finn,Fernando Treviño,Joseph A Diorio,Wayne Allen,Ethelind Baylor,Bobbie Curry,Vinny Black,Hena Veit,Mark Ross,Edwin Santana,Devon Cade,Wayne Edmund Dorsey,Sherrie Cohen,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,All
Isaiah Thomas,29,"1,175","1,028",556,760,91,118,84,167,181,42,116,144,68,77,72,65,52,27,41,47,59,27,36,18,34,29,32,26,1,857,386,188,All
Derek S Green,,57,"1,086",585,772,78,112,72,165,148,28,91,108,74,69,73,51,44,28,38,40,45,23,28,6,27,24,14,22,1,852,318,189,All
Allan Domb,,,67,522,719,105,109,76,129,117,37,83,82,99,39,53,27,41,36,43,35,21,24,25,10,24,13,24,22,1,864,295,171,All
Helen Gym,,,,71,322,259,227,218,167,110,173,91,102,91,63,78,81,55,51,32,21,59,18,17,38,17,22,19,16,0,422,473,259,All
Katherine Gilmore Richardson,,,,,6,47,52,41,95,71,21,45,50,51,49,39,39,34,23,19,17,18,16,15,15,21,12,15,12,0,645,186,103,All
Adrián Rivera-reyes,,,,,,12,212,198,27,27,147,23,27,36,31,5,22,34,37,22,12,10,8,11,20,4,7,7,8,0,109,317,95,All
Willie Floyd Singletary,,,,,,,21,184,17,37,141,50,22,31,36,8,6,20,24,20,18,4,15,15,13,18,9,2,11,0,120,281,107,All
Deja Lynn Alvarez,,,,,,,,6,24,20,159,26,26,33,24,9,27,23,26,14,8,12,14,8,16,8,7,7,5,0,87,242,114,All
Sandra Dungee Glenn,,,,,,,,,4,38,9,34,44,17,38,25,39,29,20,44,11,17,9,5,12,5,24,7,6,1,67,127,100,All
Fareed Abdullah,,,,,,,,,,9,22,25,79,16,26,9,23,9,9,13,19,12,5,17,7,10,10,7,8,0,84,129,70,All
Ogbonna Paul Hagins,,,,,,,,,,,2,19,15,15,6,4,7,6,10,7,4,2,3,3,7,1,1,3,5,0,60,144,63,All
Billy Thompson,,,,,,,,,,,,11,20,24,17,8,17,16,14,14,15,7,7,12,14,11,10,9,8,0,55,98,65,All
Asa Khalif,,,,,,,,,,,,,1,18,30,9,24,10,6,5,9,17,6,16,9,5,5,12,4,0,52,113,62,All
Eryn Santamoor,,,,,,,,,,,,,,1,13,15,15,11,20,13,7,1,14,5,21,8,6,9,5,0,53,89,48,All
Latrice Y Bryant,,,,,,,,,,,,,,,1,6,20,23,8,10,12,6,9,5,14,11,1,5,6,0,41,95,35,All
Justin Diberardinis,,,,,,,,,,,,,,,,3,8,4,20,24,6,13,9,5,4,5,18,2,3,0,53,30,49,All
Erika Almirón,,,,,,,,,,,,,,,,,1,12,13,4,1,18,5,3,5,2,3,5,1,0,20,78,35,All
Beth Finn,,,,,,,,,,,,,,,,,,0,13,5,11,3,10,6,15,11,6,5,6,0,39,62,28,All
Fernando Treviño,,,,,,,,,,,,,,,,,,,0,28,4,1,3,7,12,3,22,3,1,0,27,53,39,All
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,2,7,2,10,2,9,6,17,7,3,0,33,42,33,All
Wayne Allen,,,,,,,,,,,,,,,,,,,,,5,5,11,6,2,9,4,6,8,0,28,43,20,All
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,0,1,4,0,3,1,2,2,0,30,36,14,All
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,2,4,2,7,3,3,4,0,21,28,18,All
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,0,6,5,2,9,6,0,18,35,17,All
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,4,2,0,12,44,14,All
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,7,0,22,35,11,All
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,0,20,24,22,All
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,21,23,13,All
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,14,25,12,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,All
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,0,0,All
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,0,All
Jacque P Whaumbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,All
Total,"1,643","1,632","1,560","1,373","1,012",559,556,471,350,321,276,251,249,208,184,146,144,138,128,124,110,99,78,78,77,75,70,65,62,1,"1,366","1,154",597,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,1
,Derek S Green,Allan Domb,Isaiah Thomas,Helen Gym,Katherine Gilmore Richardson,Willie Floyd Singletary,Adrián Rivera-reyes,Deja Lynn Alvarez,Fareed Abdullah,Asa Khalif,Fernando Treviño,Joseph A Diorio,Sandra Dungee Glenn,Beth Finn,Justin Diberardinis,Latrice Y Bryant,Ogbonna Paul Hagins,Edwin Santana,Eryn Santamoor,Wayne Allen,Billy Thompson,Devon Cade,Erika Almirón,Vinny Black,Ethelind Baylor,Mark Ross,Bobbie Curry,Hena Veit,Wayne Edmund Dorsey,Sherrie Cohen,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,1
