col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Judge Of The Court Of Common Pleas - Republican,Council At Large - Republican,,,,,,,All
,Beth Grossman,Bill Heeney,Matt Wolfe,Dan Tinney,Al Taubenberger,David Oh,Drew Murray,Irina M Goldstein,All
Beth Grossman,11,450,462,431,407,223,171,158,All
Bill Heeney,,11,369,432,403,162,170,143,All
Matt Wolfe,,,27,346,314,189,110,75,All
Dan Tinney,,,,12,425,135,135,153,All
Al Taubenberger,,,,,11,123,118,142,All
David Oh,,,,,,6,108,63,All
Drew Murray,,,,,,,3,101,All
Irina M Goldstein,,,,,,,,1,All
Total,655,538,538,527,496,252,209,192,All
,Judge Of The Court Of Common Pleas - Republican,Council At Large - Republican,,,,,,,1
,Beth Grossman,Matt Wolfe,Al Taubenberger,Dan Tinney,Bill Heeney,David Oh,Drew Murray,Irina M Goldstein,1
Beth Grossman,1,21,20,20,18,8,6,6,1
Matt Wolfe,,2,15,16,14,5,3,2,1
Al Taubenberger,,,0,19,17,6,6,6,1
Dan Tinney,,,,0,16,4,5,5,1
Bill Heeney,,,,,0,2,4,4,1
David Oh,,,,,,0,4,3,1
Drew Murray,,,,,,,0,3,1
Irina M Goldstein,,,,,,,,0,1
Total,32,24,22,22,20,8,7,7,1
,Judge Of The Court Of Common Pleas - Republican,Council At Large - Republican,,,,,,,2
,Beth Grossman,Matt Wolfe,Bill Heeney,Dan Tinney,Al Taubenberger,David Oh,Drew Murray,Irina M Goldstein,2
Beth Grossman,1,34,30,23,19,20,16,12,2
Matt Wolfe,,1,31,24,20,18,15,9,2
Bill Heeney,,,0,23,20,16,13,7,2
Dan Tinney,,,,2,20,8,5,8,2
Al Taubenberger,,,,,1,5,0,4,2
David Oh,,,,,,0,14,6,2
Drew Murray,,,,,,,0,6,2
Irina M Goldstein,,,,,,,,0,2
Total,44,41,34,29,26,21,16,12,2
,Judge Of The Court Of Common Pleas - Republican,Council At Large - Republican,,,,,,,3
,Beth Grossman,Matt Wolfe,Al Taubenberger,Dan Tinney,Bill Heeney,David Oh,Irina M Goldstein,Drew Murray,3
Beth Grossman,1,46,33,34,29,19,11,7,3
Matt Wolfe,,4,32,31,27,17,10,8,3
Al Taubenberger,,,0,35,29,13,11,9,3
Dan Tinney,,,,0,30,14,11,10,3
Bill Heeney,,,,,0,11,8,8,3
David Oh,,,,,,0,8,5,3
Irina M Goldstein,,,,,,,0,6,3
Drew Murray,,,,,,,,0,3
Total,53,52,39,39,33,19,15,12,3
,Judge Of The Court Of Common Pleas - Republican,Council At Large - Republican,,,,,,,4
,Beth Grossman,Bill Heeney,Dan Tinney,Matt Wolfe,Al Taubenberger,Drew Murray,Irina M Goldstein,David Oh,4
Beth Grossman,1,31,28,30,24,11,9,9,4
Bill Heeney,,1,31,27,28,10,9,7,4
Dan Tinney,,,2,25,27,9,10,5,4
Matt Wolfe,,,,1,21,7,6,7,4
Al Taubenberger,,,,,0,6,7,4,4
Drew Murray,,,,,,0,9,2,4
Irina M Goldstein,,,,,,,0,0,4
David Oh,,,,,,,,0,4
Total,38,38,35,32,28,12,11,10,4
