col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,City Commissioners - Democrat,,,,,,,,,,,,,Mayor - Democrat,,,All
,Lisa Deeley,Omar Sabir,Kahlil Williams,Marwan Kreidie,Annette Thompson,Luigi Borda,Jen Devor,Dennis Lee,Carla Cain,Warren Bloom,Robin Trent,Lewis Harris Jr,Moira Bohannon,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,All
Lisa Deeley,51,407,68,76,99,51,37,38,38,17,27,10,11,588,406,214,All
Omar Sabir,,11,62,57,22,7,6,16,8,9,3,5,4,410,105,152,All
Kahlil Williams,,,3,17,28,17,47,14,8,7,4,8,5,190,52,83,All
Marwan Kreidie,,,,7,6,13,6,9,7,7,11,1,4,189,66,42,All
Annette Thompson,,,,,3,6,4,9,13,6,8,3,2,112,63,50,All
Luigi Borda,,,,,,3,8,6,7,5,4,1,3,80,48,20,All
Jen Devor,,,,,,,1,3,7,6,2,3,8,83,44,14,All
Dennis Lee,,,,,,,,1,4,11,3,3,3,62,41,24,All
Carla Cain,,,,,,,,,0,6,4,2,5,66,31,17,All
Warren Bloom,,,,,,,,,,4,5,8,0,29,51,17,All
Robin Trent,,,,,,,,,,,0,5,1,41,25,16,All
Lewis Harris Jr,,,,,,,,,,,,0,0,19,16,18,All
Moira Bohannon,,,,,,,,,,,,,0,30,12,9,All
Jim Kenney,,,,,,,,,,,,,,195,0,0,All
Alan Butkovitz,,,,,,,,,,,,,,,156,0,All
Anthony Hardy Williams,,,,,,,,,,,,,,,,87,All
Total,"1,349",761,333,307,232,156,147,132,116,103,83,53,51,"1,327",762,515,All
,Mayor - Democrat,,,City Commissioners - Democrat,,,,,,,,,,,,,1
,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,Lisa Deeley,Omar Sabir,Marwan Kreidie,Kahlil Williams,Annette Thompson,Dennis Lee,Luigi Borda,Carla Cain,Jen Devor,Moira Bohannon,Robin Trent,Warren Bloom,Lewis Harris Jr,1
Jim Kenney,9,0,0,28,24,7,6,5,2,3,3,3,1,0,0,0,1
Alan Butkovitz,,1,0,14,4,2,1,1,1,1,0,0,0,0,0,0,1
Anthony Hardy Williams,,,3,4,4,3,0,0,1,0,0,0,2,2,1,0,1
Lisa Deeley,,,,2,30,3,0,2,1,1,0,0,0,0,1,0,1
Omar Sabir,,,,,1,2,1,1,1,0,0,0,0,0,0,0,1
Marwan Kreidie,,,,,,0,0,0,0,1,0,0,1,2,0,0,1
Kahlil Williams,,,,,,,0,1,1,1,0,1,0,0,0,0,1
Annette Thompson,,,,,,,,0,0,0,1,0,0,0,0,0,1
Dennis Lee,,,,,,,,,0,0,0,0,1,0,0,0,1
Luigi Borda,,,,,,,,,,0,0,0,1,0,0,0,1
Carla Cain,,,,,,,,,,,0,2,0,0,0,0,1
Jen Devor,,,,,,,,,,,,0,0,0,0,0,1
Moira Bohannon,,,,,,,,,,,,,0,0,0,0,1
Robin Trent,,,,,,,,,,,,,,0,0,0,1
Warren Bloom,,,,,,,,,,,,,,,0,0,1
Lewis Harris Jr,,,,,,,,,,,,,,,,0,1
Total,56,18,12,54,39,12,7,6,4,4,3,3,3,2,1,0,1
,City Commissioners - Democrat,,,,,,,,,,,,,Mayor - Democrat,,,2
,Lisa Deeley,Omar Sabir,Kahlil Williams,Marwan Kreidie,Luigi Borda,Robin Trent,Dennis Lee,Lewis Harris Jr,Warren Bloom,Annette Thompson,Carla Cain,Jen Devor,Moira Bohannon,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,2
Lisa Deeley,2,12,0,2,3,2,1,0,1,1,0,1,1,14,15,11,2
Omar Sabir,,0,3,0,0,0,1,1,0,0,0,0,0,10,6,3,2
Kahlil Williams,,,0,3,0,0,1,0,0,0,0,1,0,6,2,0,2
Marwan Kreidie,,,,0,0,1,0,1,0,0,1,0,0,5,2,1,2
Luigi Borda,,,,,0,0,0,0,1,0,0,0,0,1,1,2,2
Robin Trent,,,,,,0,0,1,0,0,0,0,0,2,1,1,2
Dennis Lee,,,,,,,0,0,0,0,0,0,0,1,1,1,2
Lewis Harris Jr,,,,,,,,0,0,0,0,0,0,1,2,0,2
Warren Bloom,,,,,,,,,1,0,0,0,0,1,0,1,2
Annette Thompson,,,,,,,,,,0,1,0,0,1,1,0,2
Carla Cain,,,,,,,,,,,0,0,0,1,1,0,2
Jen Devor,,,,,,,,,,,,0,0,1,1,0,2
Moira Bohannon,,,,,,,,,,,,,0,1,0,0,2
Jim Kenney,,,,,,,,,,,,,,2,0,0,2
Anthony Hardy Williams,,,,,,,,,,,,,,,1,0,2
Alan Butkovitz,,,,,,,,,,,,,,,,1,2
Total,42,19,8,8,4,4,3,3,3,2,2,2,1,26,22,14,2
