col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,District Council 6th District - Republican,Council At Large - Republican,,,,,,,All
,Pete Smith,Dan Tinney,Bill Heeney,Al Taubenberger,Matt Wolfe,David Oh,Irina M Goldstein,Drew Murray,All
Pete Smith,5,603,556,514,529,237,180,138,All
Dan Tinney,,13,597,554,501,240,196,156,All
Bill Heeney,,,15,508,462,210,177,150,All
Al Taubenberger,,,,23,423,200,168,127,All
Matt Wolfe,,,,,9,199,108,100,All
David Oh,,,,,,8,107,78,All
Irina M Goldstein,,,,,,,7,97,All
Drew Murray,,,,,,,,0,All
Total,780,770,699,658,616,316,255,193,All
,Council At Large - Republican,,,,,,,District Council 6th District - Republican,1
,Dan Tinney,Al Taubenberger,Bill Heeney,Matt Wolfe,Irina M Goldstein,David Oh,Drew Murray,Pete Smith,1
Dan Tinney,0,22,19,18,9,8,7,24,1
Al Taubenberger,,1,19,12,8,5,7,18,1
Bill Heeney,,,0,13,9,5,6,17,1
Matt Wolfe,,,,1,3,6,2,16,1
Irina M Goldstein,,,,,0,3,5,7,1
David Oh,,,,,,0,1,6,1
Drew Murray,,,,,,,0,4,1
Pete Smith,,,,,,,,0,1
Total,32,25,21,19,10,9,7,25,1
,Council At Large - Republican,,,,,,,District Council 6th District - Republican,2
,Bill Heeney,Dan Tinney,Al Taubenberger,Matt Wolfe,David Oh,Irina M Goldstein,Drew Murray,Pete Smith,2
Bill Heeney,0,31,29,23,9,7,9,27,2
Dan Tinney,,0,29,24,10,8,6,25,2
Al Taubenberger,,,1,24,11,9,7,23,2
Matt Wolfe,,,,0,9,7,3,23,2
David Oh,,,,,1,5,4,9,2
Irina M Goldstein,,,,,,0,3,6,2
Drew Murray,,,,,,,0,5,2
Pete Smith,,,,,,,,0,2
Total,39,36,33,29,14,10,9,33,2
,Council At Large - Republican,,,,,,,District Council 6th District - Republican,3
,Bill Heeney,Dan Tinney,Al Taubenberger,Matt Wolfe,Drew Murray,David Oh,Irina M Goldstein,Pete Smith,3
Bill Heeney,1,27,21,19,10,6,8,22,3
Dan Tinney,,2,22,20,10,6,9,22,3
Al Taubenberger,,,1,17,7,3,6,17,3
Matt Wolfe,,,,0,5,7,3,20,3
Drew Murray,,,,,0,4,6,7,3
David Oh,,,,,,1,3,6,3
Irina M Goldstein,,,,,,,0,7,3
Pete Smith,,,,,,,,0,3
Total,31,31,24,24,11,10,10,27,3
,District Council 6th District - Republican,Council At Large - Republican,,,,,,,4
,Pete Smith,Dan Tinney,Al Taubenberger,Matt Wolfe,Bill Heeney,Irina M Goldstein,Drew Murray,David Oh,4
Pete Smith,0,20,20,18,18,9,4,4,4
Dan Tinney,,0,19,14,17,9,5,3,4
Al Taubenberger,,,1,13,17,7,4,4,4
Matt Wolfe,,,,1,11,3,1,3,4
Bill Heeney,,,,,0,7,4,2,4
Irina M Goldstein,,,,,,0,5,3,4
Drew Murray,,,,,,,0,0,4
David Oh,,,,,,,,0,4
Total,27,24,23,21,20,10,5,4,4
,Council At Large - Republican,,,,,,,District Council 6th District - Republican,5
,Matt Wolfe,Al Taubenberger,Dan Tinney,David Oh,Bill Heeney,Drew Murray,Irina M Goldstein,Pete Smith,5
Matt Wolfe,1,13,10,9,8,6,6,13,5
Al Taubenberger,,1,10,8,7,5,5,10,5
Dan Tinney,,,0,5,8,2,2,8,5
David Oh,,,,0,4,6,4,6,5
Bill Heeney,,,,,0,1,3,6,5
Drew Murray,,,,,,0,4,6,5
Irina M Goldstein,,,,,,,0,6,5
Pete Smith,,,,,,,,0,5
Total,17,14,12,10,9,7,6,14,5
,District Council 6th District - Republican,Council At Large - Republican,,,,,,,6
,Pete Smith,Al Taubenberger,Matt Wolfe,Bill Heeney,Dan Tinney,Irina M Goldstein,David Oh,Drew Murray,6
Pete Smith,0,9,9,10,9,3,2,2,6
Al Taubenberger,,1,10,10,11,1,2,1,6
Matt Wolfe,,,0,10,10,2,1,2,6
Bill Heeney,,,,0,11,2,2,2,6
Dan Tinney,,,,,0,2,3,2,6
Irina M Goldstein,,,,,,0,1,1,6
David Oh,,,,,,,0,1,6
Drew Murray,,,,,,,,0,6
Total,14,13,13,12,12,5,3,3,6
,District Council 6th District - Republican,Council At Large - Republican,,,,,,,7
,Pete Smith,Al Taubenberger,Bill Heeney,Dan Tinney,Matt Wolfe,David Oh,Drew Murray,Irina M Goldstein,7
Pete Smith,0,7,4,6,7,1,1,0,7
Al Taubenberger,,0,5,6,5,2,1,0,7
Bill Heeney,,,2,5,4,0,0,0,7
Dan Tinney,,,,0,5,1,1,0,7
Matt Wolfe,,,,,0,1,1,0,7
David Oh,,,,,,0,1,0,7
Drew Murray,,,,,,,0,0,7
Irina M Goldstein,,,,,,,,0,7
Total,10,9,7,7,7,2,1,0,7
,District Council 6th District - Republican,Council At Large - Republican,,,,,,,8
,Pete Smith,Bill Heeney,Al Taubenberger,Dan Tinney,Irina M Goldstein,Matt Wolfe,David Oh,Drew Murray,8
Pete Smith,1,18,16,18,12,14,10,8,8
Bill Heeney,,0,17,18,14,11,8,11,8
Al Taubenberger,,,3,15,11,11,6,10,8
Dan Tinney,,,,0,12,11,7,9,8
Irina M Goldstein,,,,,1,5,5,7,8
Matt Wolfe,,,,,,0,8,5,8
David Oh,,,,,,,2,4,8
Drew Murray,,,,,,,,0,8
Total,24,23,22,22,16,14,13,12,8
,District Council 6th District - Republican,Council At Large - Republican,,,,,,,9
,Pete Smith,Dan Tinney,Al Taubenberger,Bill Heeney,Matt Wolfe,Drew Murray,Irina M Goldstein,David Oh,9
Pete Smith,0,18,14,13,12,10,6,5,9
Dan Tinney,,0,13,14,13,10,6,4,9
Al Taubenberger,,,2,10,9,6,4,2,9
Bill Heeney,,,,0,11,8,5,2,9
Matt Wolfe,,,,,0,6,2,3,9
Drew Murray,,,,,,0,6,4,9
Irina M Goldstein,,,,,,,0,1,9
David Oh,,,,,,,,0,9
Total,21,19,17,14,13,10,6,5,9
,Council At Large - Republican,,,,,,,District Council 6th District - Republican,10
,Dan Tinney,Al Taubenberger,Bill Heeney,Irina M Goldstein,Matt Wolfe,David Oh,Drew Murray,Pete Smith,10
Dan Tinney,0,22,24,8,9,11,2,22,10
Al Taubenberger,,2,21,8,9,10,3,18,10
Bill Heeney,,,0,9,9,11,3,19,10
Irina M Goldstein,,,,3,2,7,4,8,10
Matt Wolfe,,,,,0,4,1,12,10
David Oh,,,,,,0,1,10,10
Drew Murray,,,,,,,0,3,10
Pete Smith,,,,,,,,0,10
Total,29,25,25,14,13,12,4,26,10
,Council At Large - Republican,,,,,,,District Council 6th District - Republican,11
,Bill Heeney,Matt Wolfe,Dan Tinney,Al Taubenberger,David Oh,Drew Murray,Irina M Goldstein,Pete Smith,11
Bill Heeney,1,25,26,21,10,10,10,29,11
Matt Wolfe,,0,21,14,8,5,6,26,11
Dan Tinney,,,0,17,9,7,7,20,11
Al Taubenberger,,,,0,7,7,6,19,11
David Oh,,,,,0,3,4,8,11
Drew Murray,,,,,,0,7,7,11
Irina M Goldstein,,,,,,,0,7,11
Pete Smith,,,,,,,,0,11
Total,37,30,28,24,13,11,11,36,11
,District Council 6th District - Republican,Council At Large - Republican,,,,,,,12
,Pete Smith,Dan Tinney,Matt Wolfe,Al Taubenberger,Bill Heeney,David Oh,Irina M Goldstein,Drew Murray,12
Pete Smith,1,33,32,32,29,15,8,6,12
Dan Tinney,,0,31,28,30,14,8,5,12
Matt Wolfe,,,0,25,28,13,5,6,12
Al Taubenberger,,,,1,24,12,6,5,12
Bill Heeney,,,,,2,10,5,4,12
David Oh,,,,,,1,6,5,12
Irina M Goldstein,,,,,,,0,4,12
Drew Murray,,,,,,,,0,12
Total,44,38,36,35,34,18,9,8,12
,Council At Large - Republican,,,,,,,District Council 6th District - Republican,13
,Al Taubenberger,Bill Heeney,Dan Tinney,Matt Wolfe,David Oh,Irina M Goldstein,Drew Murray,Pete Smith,13
Al Taubenberger,2,39,43,35,22,14,5,38,13
Bill Heeney,,5,43,34,17,11,7,39,13
Dan Tinney,,,0,36,23,12,9,40,13
Matt Wolfe,,,,1,20,6,5,38,13
David Oh,,,,,0,10,5,22,13
Irina M Goldstein,,,,,,1,3,12,13
Drew Murray,,,,,,,0,6,13
Pete Smith,,,,,,,,0,13
Total,54,54,52,44,31,18,9,51,13
,Council At Large - Republican,,,,,,,District Council 6th District - Republican,14
,Dan Tinney,Bill Heeney,Al Taubenberger,Matt Wolfe,David Oh,Drew Murray,Irina M Goldstein,Pete Smith,14
Dan Tinney,1,31,32,28,12,9,6,34,14
Bill Heeney,,0,28,25,14,11,4,32,14
Al Taubenberger,,,0,25,14,10,5,29,14
Matt Wolfe,,,,1,12,8,4,30,14
David Oh,,,,,0,5,4,14,14
Drew Murray,,,,,,0,6,12,14
Irina M Goldstein,,,,,,,0,6,14
Pete Smith,,,,,,,,0,14
Total,43,37,35,35,17,13,9,43,14
,Council At Large - Republican,,,,,,,District Council 6th District - Republican,15
,Al Taubenberger,Bill Heeney,Dan Tinney,David Oh,Matt Wolfe,Irina M Goldstein,Drew Murray,Pete Smith,15
Al Taubenberger,0,13,14,7,6,5,4,11,15
Bill Heeney,,1,12,6,6,3,4,11,15
Dan Tinney,,,0,5,6,4,3,12,15
David Oh,,,,0,1,3,2,6,15
Matt Wolfe,,,,,0,1,0,6,15
Irina M Goldstein,,,,,,0,1,3,15
Drew Murray,,,,,,,0,2,15
Pete Smith,,,,,,,,0,15
Total,17,15,15,8,7,6,4,14,15
,District Council 6th District - Republican,Council At Large - Republican,,,,,,,16
,Pete Smith,Bill Heeney,Dan Tinney,Al Taubenberger,Matt Wolfe,Irina M Goldstein,David Oh,Drew Murray,16
Pete Smith,0,27,26,21,21,14,10,7,16
Bill Heeney,,0,27,23,22,13,12,9,16
Dan Tinney,,,2,24,22,10,10,8,16
Al Taubenberger,,,,1,18,9,9,6,16
Matt Wolfe,,,,,0,7,10,4,16
Irina M Goldstein,,,,,,0,4,6,16
David Oh,,,,,,,0,2,16
Drew Murray,,,,,,,,0,16
Total,35,33,33,26,26,17,14,11,16
,District Council 6th District - Republican,Council At Large - Republican,,,,,,,17
,Pete Smith,Dan Tinney,Matt Wolfe,Bill Heeney,Al Taubenberger,David Oh,Drew Murray,Irina M Goldstein,17
Pete Smith,0,52,54,45,36,16,7,2,17
Dan Tinney,,0,47,52,38,20,11,6,17
Matt Wolfe,,,1,43,31,16,7,2,17
Bill Heeney,,,,0,35,17,10,6,17
Al Taubenberger,,,,,0,12,5,5,17
David Oh,,,,,,1,7,3,17
Drew Murray,,,,,,,0,2,17
Irina M Goldstein,,,,,,,,0,17
Total,66,63,62,54,42,22,11,7,17
,Council At Large - Republican,,,,,,,District Council 6th District - Republican,18
,Dan Tinney,Bill Heeney,Matt Wolfe,Al Taubenberger,David Oh,Drew Murray,Irina M Goldstein,Pete Smith,18
Dan Tinney,2,49,43,37,20,14,13,49,18
Bill Heeney,,3,38,31,16,9,9,42,18
Matt Wolfe,,,1,31,15,9,8,39,18
Al Taubenberger,,,,2,11,9,10,34,18
David Oh,,,,,1,5,5,18,18
Drew Murray,,,,,,0,4,11,18
Irina M Goldstein,,,,,,,0,10,18
Pete Smith,,,,,,,,0,18
Total,63,54,46,40,22,14,13,52,18
,Council At Large - Republican,,,,,,,District Council 6th District - Republican,19
,Dan Tinney,Bill Heeney,Al Taubenberger,Matt Wolfe,Irina M Goldstein,Drew Murray,David Oh,Pete Smith,19
Dan Tinney,0,17,13,12,7,4,2,15,19
Bill Heeney,,0,13,12,7,3,3,13,19
Al Taubenberger,,,0,7,5,2,1,9,19
Matt Wolfe,,,,0,4,2,2,11,19
Irina M Goldstein,,,,,1,3,1,4,19
Drew Murray,,,,,,0,0,4,19
David Oh,,,,,,,1,2,19
Pete Smith,,,,,,,,1,19
Total,21,19,15,13,8,5,4,19,19
,District Council 6th District - Republican,Council At Large - Republican,,,,,,,20
,Pete Smith,Al Taubenberger,Dan Tinney,Bill Heeney,Matt Wolfe,David Oh,Drew Murray,Irina M Goldstein,20
Pete Smith,1,15,14,13,11,9,6,5,20
Al Taubenberger,,0,13,12,10,7,4,3,20
Dan Tinney,,,0,12,9,8,4,4,20
Bill Heeney,,,,0,9,6,3,3,20
Matt Wolfe,,,,,0,4,2,0,20
David Oh,,,,,,0,5,4,20
Drew Murray,,,,,,,0,3,20
Irina M Goldstein,,,,,,,,0,20
Total,19,15,14,13,11,9,6,5,20
,Council At Large - Republican,,,,,,,District Council 6th District - Republican,21
,Dan Tinney,Al Taubenberger,Matt Wolfe,Bill Heeney,David Oh,Irina M Goldstein,Drew Murray,Pete Smith,21
Dan Tinney,0,15,13,13,7,5,0,12,21
