col_1,col_2,col_3,col_4,col_5,col_6,division
,Register Of Wills - Democrat,,,District Council 2nd District - Democrat,,All
,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,Kenyatta Johnson,Lauren Vidas,All
Ronald R Donatucci,29,0,0,98,45,All
Tracey Gordon,,4,0,12,15,All
Jacque P Whaumbush,,,0,7,9,All
Kenyatta Johnson,,,,7,0,All
Lauren Vidas,,,,,7,All
Total,172,31,16,124,76,All
,Register Of Wills - Democrat,,,District Council 2nd District - Democrat,,14
,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,Kenyatta Johnson,Lauren Vidas,14
Ronald R Donatucci,2,0,0,18,11,14
Tracey Gordon,,2,0,1,2,14
Jacque P Whaumbush,,,0,2,1,14
Kenyatta Johnson,,,,2,0,14
Lauren Vidas,,,,,2,14
Total,31,5,3,23,16,14
,Register Of Wills - Democrat,,,District Council 2nd District - Democrat,,36
,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,Kenyatta Johnson,Lauren Vidas,36
Ronald R Donatucci,16,0,0,40,15,36
Tracey Gordon,,1,0,4,7,36
Jacque P Whaumbush,,,0,2,4,36
Kenyatta Johnson,,,,0,0,36
Lauren Vidas,,,,,2,36
Total,71,12,6,46,28,36
,Register Of Wills - Democrat,,,District Council 2nd District - Democrat,,41
,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,Kenyatta Johnson,Lauren Vidas,41
Ronald R Donatucci,11,0,0,40,19,41
Tracey Gordon,,1,0,7,6,41
Jacque P Whaumbush,,,0,3,4,41
Kenyatta Johnson,,,,5,0,41
Lauren Vidas,,,,,3,41
Total,70,14,7,55,32,41
