col_1,col_2,division
,Mayor - Republican,All
,Billy Ciancaglini,All
Billy Ciancaglini,9,All
Total,9,All
,Mayor - Republican,1
,Billy Ciancaglini,1
Billy Ciancaglini,1,1
Total,1,1
,Mayor - Republican,2
,Billy Ciancaglini,2
Billy Ciancaglini,1,2
Total,1,2
,Mayor - Republican,3
,Billy Ciancaglini,3
Billy Ciancaglini,2,3
Total,2,3
,Mayor - Republican,6
,Billy Ciancaglini,6
Billy Ciancaglini,1,6
Total,1,6
,Mayor - Republican,8
,Billy Ciancaglini,8
Billy Ciancaglini,1,8
Total,1,8
,Mayor - Republican,9
,Billy Ciancaglini,9
Billy Ciancaglini,1,9
Total,1,9
,Mayor - Republican,12
,Billy Ciancaglini,12
Billy Ciancaglini,1,12
Total,1,12
,Mayor - Republican,18
,Billy Ciancaglini,18
Billy Ciancaglini,1,18
Total,1,18
