col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Mayor - Democrat,,,Judge Of The Superior Court - Democrat,,,All
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Amanda Green-hawkins,Daniel D Mccaffery,Beth Tarasi,All
Jim Kenney,230,0,0,"1,738","1,149",582,All
Anthony Hardy Williams,,63,0,163,194,100,All
Alan Butkovitz,,,68,91,201,82,All
Amanda Green-hawkins,,,,20,681,417,All
Daniel D Mccaffery,,,,,41,248,All
Beth Tarasi,,,,,,5,All
Total,"2,616",384,339,"2,031","1,607",776,All
,Mayor - Democrat,,,Judge Of The Superior Court - Democrat,,,1
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Amanda Green-hawkins,Daniel D Mccaffery,Beth Tarasi,1
Jim Kenney,6,0,0,96,47,27,1
Anthony Hardy Williams,,4,0,7,7,2,1
Alan Butkovitz,,,2,2,8,2,1
Amanda Green-hawkins,,,,0,24,17,1
Daniel D Mccaffery,,,,,6,8,1
Beth Tarasi,,,,,,0,1
Total,134,14,13,105,68,31,1
,Mayor - Democrat,,,Judge Of The Superior Court - Democrat,,,2
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Amanda Green-hawkins,Daniel D Mccaffery,Beth Tarasi,2
Jim Kenney,13,0,0,118,69,27,2
Anthony Hardy Williams,,2,0,8,8,7,2
Alan Butkovitz,,,1,3,8,4,2
Amanda Green-hawkins,,,,2,45,22,2
Daniel D Mccaffery,,,,,0,8,2
Beth Tarasi,,,,,,0,2
Total,163,17,13,131,85,38,2
,Mayor - Democrat,,,Judge Of The Superior Court - Democrat,,,3
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Amanda Green-hawkins,Daniel D Mccaffery,Beth Tarasi,3
Jim Kenney,17,0,0,107,51,34,3
Anthony Hardy Williams,,6,0,12,17,5,3
Alan Butkovitz,,,9,3,10,5,3
Amanda Green-hawkins,,,,2,31,29,3
Daniel D Mccaffery,,,,,0,10,3
Beth Tarasi,,,,,,0,3
Total,154,31,22,125,78,45,3
,Mayor - Democrat,,,Judge Of The Superior Court - Democrat,,,4
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Amanda Green-hawkins,Daniel D Mccaffery,Beth Tarasi,4
