col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,City Commissioners - Democrat,,,,,,,,,,,,,All
,Lisa Deeley,Omar Sabir,Marwan Kreidie,Kahlil Williams,Annette Thompson,Dennis Lee,Carla Cain,Jen Devor,Luigi Borda,Lewis Harris Jr,Robin Trent,Warren Bloom,Moira Bohannon,All
Lisa Deeley,181,189,47,26,42,16,18,10,19,7,8,8,7,All
Omar Sabir,,133,36,39,14,8,5,1,4,4,5,3,2,All
Marwan Kreidie,,,60,14,4,5,4,4,7,0,3,0,1,All
Kahlil Williams,,,,27,16,8,2,20,3,6,1,3,1,All
Annette Thompson,,,,,14,4,7,1,1,4,8,1,5,All
Dennis Lee,,,,,,6,2,2,8,9,6,6,4,All
Carla Cain,,,,,,,3,12,2,3,1,4,4,All
Jen Devor,,,,,,,,3,2,5,1,0,3,All
Luigi Borda,,,,,,,,,4,2,0,2,2,All
Lewis Harris Jr,,,,,,,,,,3,0,1,0,All
Robin Trent,,,,,,,,,,,3,3,2,All
Warren Bloom,,,,,,,,,,,,7,2,All
Moira Bohannon,,,,,,,,,,,,,1,All
Total,578,443,185,166,121,84,67,64,56,44,41,40,34,All
,City Commissioners - Democrat,,,,,,,,,,,,,1
,Omar Sabir,Lisa Deeley,Kahlil Williams,Annette Thompson,Jen Devor,Marwan Kreidie,Carla Cain,Moira Bohannon,Dennis Lee,Lewis Harris Jr,Warren Bloom,Luigi Borda,Robin Trent,1
Omar Sabir,6,2,3,2,0,2,1,1,0,0,0,0,0,1
Lisa Deeley,,9,1,1,0,0,1,0,1,1,0,0,0,1
Kahlil Williams,,,0,1,2,1,0,0,0,1,0,0,0,1
Annette Thompson,,,,2,0,0,0,1,0,0,0,0,0,1
Jen Devor,,,,,0,0,1,1,0,0,0,0,0,1
Marwan Kreidie,,,,,,1,0,0,0,0,0,0,0,1
Carla Cain,,,,,,,0,0,0,0,0,0,0,1
Moira Bohannon,,,,,,,,0,0,0,0,0,0,1
Dennis Lee,,,,,,,,,1,0,0,0,0,1
Lewis Harris Jr,,,,,,,,,,0,0,0,0,1
Warren Bloom,,,,,,,,,,,1,0,0,1
Luigi Borda,,,,,,,,,,,,0,0,1
Robin Trent,,,,,,,,,,,,,0,1
Total,17,16,9,7,4,4,3,3,2,2,1,0,0,1
,City Commissioners - Democrat,,,,,,,,,,,,,2
,Omar Sabir,Lisa Deeley,Marwan Kreidie,Annette Thompson,Kahlil Williams,Moira Bohannon,Warren Bloom,Carla Cain,Dennis Lee,Jen Devor,Lewis Harris Jr,Luigi Borda,Robin Trent,2
Omar Sabir,8,3,2,1,0,1,0,0,0,0,0,0,0,2
Lisa Deeley,,4,0,1,0,0,1,0,1,0,0,0,0,2
Marwan Kreidie,,,4,0,0,0,0,1,0,0,0,0,0,2
Annette Thompson,,,,1,2,1,0,0,0,0,0,0,0,2
Kahlil Williams,,,,,2,0,0,0,0,2,0,0,0,2
Moira Bohannon,,,,,,0,1,0,1,1,0,0,0,2
Warren Bloom,,,,,,,2,0,0,0,0,0,0,2
Carla Cain,,,,,,,,1,1,0,0,0,0,2
