col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,City Commissioners - Democrat,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,All
,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Annette Thompson,Dennis Lee,Jen Devor,Warren Bloom,Carla Cain,Robin Trent,Luigi Borda,Lewis Harris Jr,Moira Bohannon,David H Conroy,Theresa Brunson,All
Omar Sabir,119,356,111,70,35,48,6,24,7,9,5,7,3,512,344,All
Lisa Deeley,,38,25,36,14,8,2,6,8,6,4,1,4,360,186,All
Kahlil Williams,,,49,19,30,13,47,12,8,8,8,7,7,111,186,All
Marwan Kreidie,,,,32,2,3,8,0,3,4,5,1,3,128,79,All
Annette Thompson,,,,,7,6,1,4,10,5,2,3,6,23,90,All
Dennis Lee,,,,,,7,2,5,20,2,2,6,1,35,79,All
Jen Devor,,,,,,,0,0,6,1,12,2,2,36,46,All
Warren Bloom,,,,,,,,15,1,2,3,3,0,17,37,All
Carla Cain,,,,,,,,,3,1,2,4,3,13,62,All
Robin Trent,,,,,,,,,,6,4,1,1,16,25,All
Luigi Borda,,,,,,,,,,,3,0,1,15,28,All
Lewis Harris Jr,,,,,,,,,,,,2,2,12,23,All
Moira Bohannon,,,,,,,,,,,,,3,7,23,All
David H Conroy,,,,,,,,,,,,,,41,0,All
Theresa Brunson,,,,,,,,,,,,,,,48,All
Total,"1,043",618,382,252,134,132,96,81,79,53,52,43,36,802,783,All
,Judge Of The Municipal Court - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,1
,David H Conroy,Theresa Brunson,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Jen Devor,Dennis Lee,Luigi Borda,Carla Cain,Annette Thompson,Moira Bohannon,Lewis Harris Jr,Robin Trent,Warren Bloom,1
David H Conroy,2,0,46,29,15,17,9,9,4,1,0,1,0,1,1,1
Theresa Brunson,,5,18,10,19,8,14,4,6,9,6,5,3,2,0,1
Omar Sabir,,,7,29,7,7,3,10,1,1,0,0,0,1,1,1
Lisa Deeley,,,,5,3,2,0,1,0,2,0,1,0,0,0,1
Kahlil Williams,,,,,2,8,10,0,3,1,2,0,1,0,0,1
Marwan Kreidie,,,,,,5,3,0,2,1,0,1,0,1,0,1
Jen Devor,,,,,,,0,1,5,3,0,2,1,0,0,1
