col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,division
Total,64,38,33,1,54,42,39,33,31,26,25,24,22,20,17,17,15,10,10,8,8,7,6,6,5,5,4,3,1,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,3
,Joshua Roberts,Carmella Jacquinto,Cateria R Mccabe,Sherman Toppin,Anthony Kyriakakis,Henry Mcgregor Sias,Jennifer Schultz,Leon Goodman,Terri M Booker,Tiffany Palmer,Jon Marshall,Craig Levin,James C Crumlish,Wendi Barish,Beth Grossman,Kendra Mccrae,Chris Hall,Nicola Serianni,Vicki Markovitz,James F Berardinelli,Gregory Weyer,Janine D Momasso,Laurie Dow,Robert Trimble,Kay Yu,Jewell Williams,Malika Rahman,Rochelle Bilal,Larry King Sr,3
Joshua Roberts,6,29,32,35,27,29,11,7,9,4,9,7,9,2,4,4,2,3,2,2,0,1,1,1,1,40,10,8,2,3
Carmella Jacquinto,,1,27,30,20,22,4,12,9,5,0,0,5,3,2,3,5,4,1,1,2,0,1,1,0,31,5,2,0,3
Cateria R Mccabe,,,0,34,31,31,5,2,3,5,0,0,0,2,1,2,2,1,3,1,1,2,0,1,0,28,2,4,0,3
Sherman Toppin,,,,0,27,30,1,7,6,3,0,0,4,1,0,3,0,3,1,1,0,0,0,1,0,31,3,1,0,3
Anthony Kyriakakis,,,,,0,25,5,3,2,6,0,1,2,2,2,1,1,1,2,0,0,0,0,0,1,25,0,3,2,3
Henry Mcgregor Sias,,,,,,0,0,4,0,2,0,0,0,3,2,0,0,1,5,3,1,1,0,0,0,25,0,0,0,3
Jennifer Schultz,,,,,,,0,2,5,7,11,7,2,6,4,2,3,3,1,1,0,1,3,1,0,6,12,16,1,3
Leon Goodman,,,,,,,,0,7,8,2,3,9,6,3,1,2,6,5,3,3,2,0,2,1,14,3,3,1,3
Terri M Booker,,,,,,,,,0,5,2,1,6,3,5,10,5,2,1,0,0,1,1,3,1,15,5,2,0,3
Tiffany Palmer,,,,,,,,,,1,1,1,5,8,4,5,4,4,3,1,1,1,1,0,0,7,3,7,1,3
Jon Marshall,,,,,,,,,,,1,6,3,1,2,1,1,1,0,0,0,1,0,0,0,6,4,7,0,3
Craig Levin,,,,,,,,,,,,0,1,0,1,0,0,0,1,0,1,1,0,0,0,3,8,3,2,3
James C Crumlish,,,,,,,,,,,,,0,4,3,4,2,4,0,1,0,0,0,1,1,9,3,0,2,3
Wendi Barish,,,,,,,,,,,,,,0,5,4,5,3,4,1,1,1,2,2,1,4,1,5,2,3
Beth Grossman,,,,,,,,,,,,,,,0,5,3,2,4,3,1,0,1,0,1,6,1,6,1,3
Kendra Mccrae,,,,,,,,,,,,,,,,0,5,1,1,0,0,1,0,1,1,5,3,3,2,3
Chris Hall,,,,,,,,,,,,,,,,,0,2,1,0,1,1,2,1,1,4,1,4,1,3
Nicola Serianni,,,,,,,,,,,,,,,,,,0,2,1,1,1,1,2,1,4,4,1,0,3
Vicki Markovitz,,,,,,,,,,,,,,,,,,,0,2,2,0,0,0,1,4,1,2,0,3
James F Berardinelli,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,3,0,1,0,3
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,2,1,0,3
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,2,0,3
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,2,1,0,3
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,0,0,3
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,3
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,3
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,3
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,75,47,43,43,37,36,35,25,22,22,18,17,15,15,14,13,10,10,9,5,4,4,4,4,3,72,31,30,6,3
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,4
,Joshua Roberts,Carmella Jacquinto,Jennifer Schultz,Sherman Toppin,Anthony Kyriakakis,Henry Mcgregor Sias,Cateria R Mccabe,Leon Goodman,Craig Levin,Terri M Booker,Tiffany Palmer,Kendra Mccrae,Beth Grossman,Wendi Barish,Jon Marshall,James C Crumlish,Nicola Serianni,Laurie Dow,Chris Hall,Vicki Markovitz,Janine D Momasso,Kay Yu,Robert Trimble,Gregory Weyer,James F Berardinelli,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,4
Joshua Roberts,3,16,4,16,15,15,13,7,6,4,1,3,2,0,4,4,1,0,2,1,0,0,1,0,0,21,8,4,0,4
Carmella Jacquinto,,0,4,14,10,12,9,5,0,5,3,2,3,3,1,4,0,2,0,0,2,1,0,1,0,14,5,2,0,4
Jennifer Schultz,,,2,2,1,0,0,3,3,1,2,5,5,2,3,3,0,3,1,1,1,1,1,0,0,5,8,6,0,4
Sherman Toppin,,,,0,10,11,10,6,0,5,0,3,0,2,0,5,0,2,0,0,1,0,1,0,1,13,5,0,0,4
Anthony Kyriakakis,,,,,0,15,9,2,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,11,4,1,0,4
Henry Mcgregor Sias,,,,,,0,12,3,1,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,13,3,0,0,4
Cateria R Mccabe,,,,,,,1,4,2,1,3,0,0,1,0,0,0,0,2,1,0,0,1,0,0,9,4,1,0,4
Leon Goodman,,,,,,,,0,4,7,3,4,3,5,1,5,3,2,3,2,1,0,1,0,1,8,4,3,1,4
Craig Levin,,,,,,,,,1,0,1,2,2,0,3,1,1,0,1,2,0,0,1,0,0,3,6,4,0,4
Terri M Booker,,,,,,,,,,0,3,5,4,3,1,3,3,2,2,0,1,1,0,0,1,7,3,3,0,4
Tiffany Palmer,,,,,,,,,,,0,1,4,4,0,0,2,2,2,1,0,2,0,0,0,4,4,2,0,4
Kendra Mccrae,,,,,,,,,,,,0,4,4,1,1,2,2,1,1,1,0,1,0,1,5,4,1,0,4
Beth Grossman,,,,,,,,,,,,,0,3,1,1,4,3,2,0,1,2,0,0,0,4,2,3,0,4
Wendi Barish,,,,,,,,,,,,,,1,0,1,2,2,0,1,1,0,0,0,1,3,3,1,1,4
Jon Marshall,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,2,2,4,0,4
James C Crumlish,,,,,,,,,,,,,,,,0,1,1,0,0,1,0,1,0,0,6,0,0,1,4
Nicola Serianni,,,,,,,,,,,,,,,,,0,1,1,0,0,1,0,0,0,2,1,2,1,4
Laurie Dow,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,1,3,1,0,4
Chris Hall,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,1,1,2,0,4
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3,1,0,0,4
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,4
Kay Yu,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,4
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,4
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,4
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,4
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,4
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,41,23,21,20,18,18,17,16,15,14,11,10,9,9,8,7,6,5,4,4,2,2,2,1,1,36,30,17,1,4
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,5
,Joshua Roberts,Anthony Kyriakakis,Cateria R Mccabe,Henry Mcgregor Sias,Carmella Jacquinto,Sherman Toppin,Jennifer Schultz,Craig Levin,Tiffany Palmer,Jon Marshall,James C Crumlish,Leon Goodman,Laurie Dow,Wendi Barish,Terri M Booker,Beth Grossman,Chris Hall,Kendra Mccrae,Robert Trimble,Kay Yu,Vicki Markovitz,Nicola Serianni,Gregory Weyer,James F Berardinelli,Janine D Momasso,Jewell Williams,Malika Rahman,Rochelle Bilal,Larry King Sr,5
Joshua Roberts,4,30,31,28,25,25,4,7,3,5,2,2,1,3,2,2,2,2,1,1,0,0,0,0,0,32,4,3,1,5
Anthony Kyriakakis,,0,32,28,25,26,2,1,2,0,2,1,0,4,0,0,0,1,0,1,1,0,0,0,0,27,0,1,1,5
Cateria R Mccabe,,,0,26,25,27,4,2,1,1,1,1,0,2,0,1,0,0,1,1,0,0,0,0,0,28,0,1,0,5
Henry Mcgregor Sias,,,,0,24,23,1,1,3,1,1,1,0,2,0,0,0,2,0,0,1,0,0,0,0,25,0,0,1,5
Carmella Jacquinto,,,,,0,23,2,1,0,0,2,1,1,1,1,0,1,1,1,0,1,0,0,0,0,22,1,0,0,5
Sherman Toppin,,,,,,0,2,1,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,24,0,0,0,5
Jennifer Schultz,,,,,,,2,8,2,4,3,1,2,1,0,4,2,2,3,1,1,1,0,0,0,8,5,4,1,5
Craig Levin,,,,,,,,0,1,6,1,0,2,1,0,3,1,2,1,1,1,1,0,0,0,4,5,3,0,5
Tiffany Palmer,,,,,,,,,0,2,1,3,4,1,3,0,2,1,1,1,2,0,0,0,0,7,1,2,0,5
Jon Marshall,,,,,,,,,,0,0,1,2,0,0,2,1,1,1,2,0,0,0,0,0,2,1,3,0,5
James C Crumlish,,,,,,,,,,,0,2,1,3,2,0,1,2,1,0,0,0,0,0,0,3,1,0,2,5
Leon Goodman,,,,,,,,,,,,1,2,2,2,1,0,0,2,1,1,0,0,0,0,3,0,1,0,5
Laurie Dow,,,,,,,,,,,,,0,0,2,1,1,0,1,2,2,0,0,0,0,2,1,2,0,5
Wendi Barish,,,,,,,,,,,,,,1,1,0,0,1,0,1,1,0,0,0,0,2,0,1,1,5
Terri M Booker,,,,,,,,,,,,,,,1,0,2,0,0,0,0,0,0,0,0,2,0,2,0,5
Beth Grossman,,,,,,,,,,,,,,,,0,1,1,2,1,0,1,0,0,0,2,0,2,0,5
Chris Hall,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,1,0,2,0,5
Kendra Mccrae,,,,,,,,,,,,,,,,,,0,2,0,0,1,0,0,0,1,0,1,1,5
Robert Trimble,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,1,0,1,0,5
Kay Yu,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,5
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,5
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,5
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,5
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,5
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,5
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,5
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,5
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,50,34,34,30,29,29,22,14,12,9,7,7,6,6,5,4,4,4,4,3,3,1,0,0,0,46,16,11,2,5
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,6
,Joshua Roberts,Sherman Toppin,Cateria R Mccabe,Anthony Kyriakakis,Henry Mcgregor Sias,Carmella Jacquinto,Jennifer Schultz,Craig Levin,Jon Marshall,Terri M Booker,Nicola Serianni,Kendra Mccrae,Leon Goodman,Wendi Barish,Chris Hall,James C Crumlish,Kay Yu,Tiffany Palmer,Beth Grossman,Laurie Dow,Vicki Markovitz,James F Berardinelli,Janine D Momasso,Robert Trimble,Gregory Weyer,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,6
Joshua Roberts,8,52,47,49,42,40,11,10,11,6,5,5,2,5,3,3,3,4,1,0,1,1,1,0,0,57,6,11,1,6
Sherman Toppin,,0,58,56,51,49,6,4,3,7,3,4,2,3,3,2,3,2,1,1,1,0,1,1,1,55,5,4,0,6
Cateria R Mccabe,,,0,54,51,46,4,5,1,0,1,1,1,1,0,0,0,1,2,1,0,0,0,1,1,51,2,2,0,6
Anthony Kyriakakis,,,,0,50,47,3,3,0,1,1,1,1,3,1,1,1,1,1,2,1,0,0,0,0,51,1,3,0,6
Henry Mcgregor Sias,,,,,0,44,2,2,1,0,1,0,1,1,0,0,0,1,0,0,2,1,0,1,0,45,2,3,0,6
Carmella Jacquinto,,,,,,0,1,1,0,3,1,3,1,2,0,0,2,0,1,0,0,0,1,0,0,44,2,3,0,6
Jennifer Schultz,,,,,,,1,13,13,6,5,3,4,4,5,5,3,2,3,2,2,2,0,1,0,9,16,4,1,6
Craig Levin,,,,,,,,1,12,1,4,0,4,1,1,3,1,1,1,2,1,0,0,0,0,8,8,3,1,6
Jon Marshall,,,,,,,,,0,4,4,1,1,3,1,4,0,0,0,0,1,2,0,0,0,6,7,4,1,6
Terri M Booker,,,,,,,,,,0,4,7,4,4,6,2,2,4,1,1,0,1,2,0,0,8,4,4,0,6
Nicola Serianni,,,,,,,,,,,0,2,3,1,2,3,0,2,1,1,1,2,2,0,0,3,5,2,0,6
Kendra Mccrae,,,,,,,,,,,,0,2,2,2,2,2,4,1,0,0,1,1,1,0,3,2,3,0,6
Leon Goodman,,,,,,,,,,,,,0,2,3,1,1,2,0,1,2,0,1,0,0,2,5,1,1,6
Wendi Barish,,,,,,,,,,,,,,0,1,2,1,0,1,0,1,1,0,0,0,4,1,3,0,6
Chris Hall,,,,,,,,,,,,,,,0,1,1,2,1,1,0,1,0,0,0,3,2,2,0,6
James C Crumlish,,,,,,,,,,,,,,,,0,2,1,0,0,0,1,0,1,0,2,2,2,0,6
Kay Yu,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,0,3,1,1,0,6
Tiffany Palmer,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,3,1,1,0,6
Beth Grossman,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,1,1,0,3,0,6
Laurie Dow,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,3,1,0,0,6
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,2,1,0,6
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,2,0,6
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,6
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,6
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,6
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,6
