col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
,Judge Of The Municipal Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,Theresa Brunson,David H Conroy,Joshua Roberts,Jennifer Schultz,Cateria R Mccabe,Carmella Jacquinto,Sherman Toppin,Craig Levin,Anthony Kyriakakis,Kendra Mccrae,Jon Marshall,Henry Mcgregor Sias,Leon Goodman,Tiffany Palmer,Terri M Booker,Laurie Dow,Wendi Barish,Janine D Momasso,Beth Grossman,Nicola Serianni,James C Crumlish,Chris Hall,Kay Yu,James F Berardinelli,Vicki Markovitz,Robert Trimble,Gregory Weyer,All
Theresa Brunson,48,0,349,407,255,215,161,296,133,341,245,69,258,288,275,205,204,218,172,148,110,109,114,102,81,60,31,All
David H Conroy,,39,753,251,391,362,416,214,375,97,167,333,115,98,95,64,73,28,52,72,103,64,39,30,29,29,18,All
Joshua Roberts,,,77,251,429,383,437,234,374,116,246,345,139,91,122,56,96,24,49,89,106,49,32,23,25,37,19,All
Jennifer Schultz,,,,41,64,69,49,228,53,107,232,36,75,107,78,59,126,56,89,123,75,45,41,29,47,24,10,All
Cateria R Mccabe,,,,,13,402,443,43,411,176,39,357,122,115,112,68,63,99,37,37,23,34,50,30,19,20,10,All
Carmella Jacquinto,,,,,,10,365,76,363,133,22,309,114,79,79,81,60,101,49,34,65,17,28,36,23,14,9,All
Sherman Toppin,,,,,,,5,56,382,84,40,348,99,53,96,49,36,57,17,34,35,26,26,25,19,15,8,All
Craig Levin,,,,,,,,29,37,81,204,15,91,71,75,84,68,72,41,83,99,39,27,65,30,27,12,All
Anthony Kyriakakis,,,,,,,,,6,82,25,346,75,68,39,27,30,49,23,28,37,41,38,14,5,8,5,All
Kendra Mccrae,,,,,,,,,,18,57,27,148,172,174,79,99,100,99,64,31,60,58,26,28,32,20,All
Jon Marshall,,,,,,,,,,,15,11,87,60,53,41,63,17,48,77,63,37,12,21,22,25,9,All
Henry Mcgregor Sias,,,,,,,,,,,,4,33,41,18,19,23,19,23,23,11,7,29,19,10,5,4,All
Leon Goodman,,,,,,,,,,,,,12,112,144,71,59,85,55,58,69,63,38,39,23,34,16,All
Tiffany Palmer,,,,,,,,,,,,,,6,142,94,113,47,102,59,45,83,72,41,41,36,20,All
Terri M Booker,,,,,,,,,,,,,,,11,95,82,62,74,46,54,75,52,10,23,38,18,All
Laurie Dow,,,,,,,,,,,,,,,,13,80,81,70,36,58,47,32,61,20,14,18,All
Wendi Barish,,,,,,,,,,,,,,,,,3,58,80,83,47,36,42,21,35,15,6,All
Janine D Momasso,,,,,,,,,,,,,,,,,,4,54,40,49,7,34,66,28,6,6,All
Beth Grossman,,,,,,,,,,,,,,,,,,,1,58,22,33,23,23,40,12,12,All
Nicola Serianni,,,,,,,,,,,,,,,,,,,,5,56,18,30,23,38,8,9,All
James C Crumlish,,,,,,,,,,,,,,,,,,,,,5,39,13,43,8,14,7,All
Chris Hall,,,,,,,,,,,,,,,,,,,,,,3,29,24,12,25,13,All
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,2,19,20,11,10,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,4,18,10,6,All
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,0,9,6,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,All
